場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
福島,1,1,ラヴスティンガー,シャンハイボビー,1252.0,722.0,264.0,-556.0,-766.0,873.0,,,1789.0,8.0
福島,1,2,リッスンクロース,ルヴァンスレーヴ,810.0,-957.0,891.0,1137.0,3608.0,-795.0,,,4694.0,3.0
福島,1,3,ベルジャッド,ブリックスアンドモルタル,10.0,-621.0,-981.0,1564.0,1306.0,-1051.0,391.0,,618.0,9.0
福島,1,4,マンノミューズ,モズアスコット,-157.0,616.0,1002.0,1155.0,1376.0,557.0,,,4549.0,4.0
福島,1,5,サーフプラチナム,ミュゼスルタン,,,,,,,,,,
福島,1,6,キタノマーシャル,ミッキーグローリー,-111.0,-1334.0,364.0,-1157.0,-931.0,-1982.0,673.0,,-4478.0,12.0
福島,1,7,ノメンターノ,ダノンバラード,623.0,-59.0,172.0,-197.0,754.0,634.0,865.0,,2792.0,6.0
福島,1,8,リックメイン,リアルスティール,-238.0,3353.0,3041.0,4033.0,1180.0,1961.0,1095.0,,14425.0,1.0
福島,1,9,シルヴァーレディ,サムライハート,,,,,,,,,,
福島,1,10,エピックサイクル,マインドユアビスケッツ,-595.0,-272.0,-2646.0,-2569.0,-1831.0,-2241.0,82.0,,-10072.0,13.0
福島,1,11,ベルチュガダン,フィエールマン,-289.0,1356.0,342.0,812.0,140.0,,,,2361.0,7.0
福島,1,12,キミオモウハナ,ルヴァンスレーヴ,810.0,-957.0,891.0,1137.0,3608.0,-611.0,,,4878.0,2.0
福島,1,13,クリムゾンボタン,ニューイヤーズデイ,-664.0,-354.0,-123.0,-171.0,119.0,-660.0,-1339.0,,-3192.0,11.0
福島,1,14,ディザーヴユー,ナダル,-275.0,-285.0,1035.0,443.0,55.0,-462.0,,,511.0,10.0
福島,1,15,カスバートテソーロ,ゴールドアクター,171.0,621.0,-162.0,813.0,1233.0,942.0,393.0,,4011.0,5.0
福島,2,1,ワンダーレジット,ノーブルミッション,,,,,,,,,,
福島,2,2,サヨノミッキー,ミッキーアイル,-41.0,682.0,-837.0,-612.0,830.0,1117.0,1761.0,,2900.0,6.0
福島,2,3,ロゴモコ,ロゴタイプ,655.0,-1977.0,-290.0,-408.0,-1801.0,-167.0,-175.0,,-4163.0,10.0
福島,2,4,タイセイルヴァン,ルヴァンスレーヴ,810.0,-957.0,891.0,1262.0,3608.0,,,,5614.0,3.0
福島,2,5,スナークサンダー,アジアエクスプレス,493.0,-621.0,586.0,-534.0,816.0,1529.0,,,2269.0,7.0
福島,2,6,ゴールドプレミアム,ゴールドドリーム,45.0,-1060.0,-384.0,-2512.0,108.0,28.0,,,-3775.0,9.0
福島,2,7,アイファーモービル,アポロケンタッキー,,,,,,,,,,
福島,2,8,プレミアムハニー,スマートファルコン,,,,,,,,,,
福島,2,9,モズアカトンボ,モズアスコット,-157.0,616.0,1002.0,906.0,1376.0,557.0,,,4300.0,4.0
福島,2,10,ミッキーショット,エピファネイア,-468.0,-1602.0,-3367.0,-3588.0,-3687.0,-5692.0,-3695.0,,-22099.0,13.0
福島,2,11,ニシノプライム,サトノクラウン,-128.0,-3346.0,-174.0,-1737.0,-221.0,-1479.0,193.0,,-6892.0,11.0
福島,2,12,アスコットアイ,モズアスコット,-157.0,616.0,1002.0,906.0,1376.0,557.0,,,4300.0,4.0
福島,2,13,アスクサヴァイバル,シルバーステート,-164.0,-2175.0,-4781.0,-716.0,-1355.0,-268.0,-837.0,,-10296.0,12.0
福島,2,14,シンフォニーシーズ,マクフィ,-100.0,-286.0,-385.0,-999.0,-513.0,-47.0,614.0,,-1716.0,8.0
福島,2,15,スノーサイレンス,サンダースノー,-119.0,3025.0,4847.0,4503.0,2687.0,4169.0,5271.0,,24383.0,1.0
福島,2,16,テイエムファラオ,フォーウィールドライブ,-164.0,1462.0,1178.0,3796.0,1050.0,741.0,,,8063.0,2.0
福島,3,1,マカナ,ゴールドシップ,907.0,396.0,580.0,662.0,1279.0,1463.0,,,5287.0,4.0
福島,3,2,ブリリアントカーラ,サトノダイヤモンド,210.0,2121.0,-1096.0,-1057.0,-472.0,-854.0,,,-1148.0,8.0
福島,3,3,スタンピー,アルアイン,-126.0,-3469.0,-2262.0,-3762.0,-2319.0,-2238.0,-1826.0,,-16002.0,16.0
福島,3,4,バストス,リアルスティール,-238.0,3353.0,1953.0,4033.0,1180.0,1961.0,-941.0,,11301.0,1.0
福島,3,5,クルールローザンヌ,モーリス,-734.0,-5.0,-847.0,-400.0,-333.0,-1652.0,,,-3971.0,12.0
福島,3,6,ティティナ,モーリス,-734.0,-5.0,-847.0,-400.0,-333.0,-1652.0,154.0,,-3817.0,11.0
福島,3,7,フィエールガール,フィエールマン,-289.0,1356.0,869.0,812.0,140.0,,,,2888.0,6.0
福島,3,8,フィナルフェリス,イスラボニータ,154.0,693.0,4154.0,725.0,-990.0,620.0,2234.0,,7590.0,2.0
福島,3,9,ココロエ,スワーヴリチャード,-552.0,145.0,-1019.0,-1873.0,787.0,-2064.0,-224.0,,-4800.0,13.0
福島,3,10,ノーランサンライズ,キタサンブラック,-110.0,937.0,-309.0,-564.0,263.0,1214.0,1530.0,,2961.0,5.0
福島,3,11,フジサンエンヤス,レイデオロ,174.0,44.0,-1614.0,-4861.0,-1787.0,-3153.0,-1258.0,,-12455.0,14.0
福島,3,12,ジュラ,ゴールドシップ,907.0,396.0,580.0,662.0,1279.0,1463.0,325.0,,5612.0,3.0
福島,3,13,メテオレーナ,ルーラーシップ,-360.0,1741.0,345.0,645.0,-1950.0,-4.0,,,417.0,7.0
福島,3,14,レジーナシルバルム,レイデオロ,174.0,44.0,-1614.0,-4861.0,-1787.0,-3153.0,-1258.0,,-12455.0,14.0
福島,3,15,ストレートブラック,トーセンラー,-31.0,-673.0,-175.0,-294.0,-903.0,-162.0,,,-2238.0,9.0
福島,3,16,オールニッポン,リオンディーズ,794.0,-1814.0,-714.0,-2627.0,78.0,1038.0,481.0,,-2764.0,10.0
福島,4,1,ポッドロルフ,モズアスコット,-157.0,616.0,1176.0,906.0,1376.0,557.0,,,4474.0,2.0
福島,4,2,シプレーノート,ディーマジェスティ,-82.0,138.0,-344.0,544.0,363.0,869.0,,,1488.0,7.0
福島,4,3,メイショウナナカゼ,ダノンレジェンド,-85.0,229.0,-709.0,1849.0,2562.0,3179.0,1072.0,,8097.0,1.0
福島,4,4,クリアクォーツ,タワーオブロンドン,-214.0,494.0,796.0,197.0,-157.0,397.0,,,1513.0,5.0
福島,4,5,サンライズロンドン,タワーオブロンドン,-214.0,494.0,796.0,197.0,-157.0,,,,1116.0,8.0
福島,4,6,ロンドンキッド,タワーオブロンドン,-214.0,494.0,796.0,197.0,-157.0,397.0,,,1513.0,5.0
福島,4,7,ロールザボーンズ,ゴールドシップ,907.0,396.0,580.0,662.0,-1659.0,1463.0,,,2349.0,4.0
福島,4,8,ラピルスイメル,ミスターメロディ,-66.0,-228.0,1263.0,-167.0,-473.0,195.0,,,524.0,9.0
福島,4,9,ピースフルゴールド,ロードカナロア,-1168.0,-606.0,-1519.0,-1124.0,1653.0,-3552.0,,,-6316.0,11.0
福島,4,10,パッションビラーゴ,トビーズコーナー,328.0,403.0,-205.0,1179.0,898.0,1167.0,-148.0,,3622.0,3.0
福島,4,11,アンビシャスヨシノ,アルアイン,-126.0,-3469.0,-2262.0,-3762.0,-1576.0,-2238.0,,,-13433.0,12.0
福島,4,12,カウンターセブン,ロジャーバローズ,-256.0,-1748.0,-476.0,-527.0,601.0,-2735.0,,,-5141.0,10.0
福島,5,1,シンヒダカゴールド,リオンディーズ,794.0,-1814.0,-714.0,-2627.0,78.0,1038.0,,,-3245.0,11.0
福島,5,2,コンセントレイト,ジャスタウェイ,-24.0,681.0,-261.0,-92.0,-334.0,826.0,,,796.0,5.0
福島,5,3,リケアキャンディ,ディーマジェスティ,-82.0,138.0,-344.0,544.0,150.0,869.0,-546.0,,729.0,6.0
福島,5,4,ジャヴェール,ゴールドアクター,171.0,621.0,1736.0,813.0,1233.0,942.0,490.0,,6006.0,2.0
福島,5,5,アクデニズ,ミッキースワロー,,,,,,,,,,
福島,5,6,ウェーヴレット,エピファネイア,-468.0,-1602.0,-2937.0,-3588.0,-1809.0,-5692.0,-1724.0,,-17820.0,14.0
福島,5,7,ブルーメサイア,エピファネイア,-468.0,-1602.0,-2937.0,-3588.0,-1809.0,-5692.0,-3695.0,,-19791.0,15.0
福島,5,8,ファンタズマ,ハービンジャー,-140.0,-337.0,423.0,-34.0,-1113.0,2186.0,-2656.0,,-1671.0,8.0
福島,5,9,アクロスザリバー,カリフォルニアクローム,933.0,1874.0,-569.0,1253.0,55.0,1358.0,,,4904.0,3.0
福島,5,10,ドルチェルナ,アドマイヤムーン,-332.0,-620.0,-63.0,-583.0,-134.0,-766.0,14.0,,-2484.0,9.0
福島,5,11,コスモコロネット,サトノクラウン,-128.0,-3346.0,-1605.0,-1737.0,-2706.0,-1479.0,,,-11001.0,13.0
福島,5,12,ウインリベラシオン,ブリックスアンドモルタル,10.0,-621.0,1704.0,1564.0,1306.0,-1051.0,,,2912.0,4.0
福島,5,13,ジュールスレーヴ,ロジャーバローズ,-256.0,-1748.0,-476.0,-527.0,-1282.0,-2735.0,-548.0,,-7572.0,12.0
