,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,237.0,284.0,,300.0,199.0,22.0,314.0,207.0,,,51.0,86.0,212.0,156.0,16.0,,,,46.0,119.0,58.0,199.0,231.0,18.0,15.0
2022,144.0,165.0,,152.0,145.0,12.0,140.0,169.0,6.0,,98.0,99.0,39.0,60.0,2.0,,5.0,,37.0,86.0,30.0,107.0,152.0,13.0,7.0
2023,130.0,185.0,,172.0,131.0,12.0,138.0,177.0,,,66.0,76.0,59.0,111.0,3.0,,,,24.0,60.0,30.0,128.0,137.0,13.0,7.0
2024,120.0,176.0,,152.0,125.0,19.0,141.0,155.0,12.0,,50.0,72.0,68.0,88.0,1.0,1.0,,4.0,14.0,48.0,24.0,116.0,142.0,10.0,4.0
2025,164.0,180.0,,170.0,160.0,14.0,166.0,178.0,,7.0,59.0,80.0,75.0,107.0,11.0,4.0,1.0,,27.0,69.0,40.0,141.0,152.0,8.0,3.0
