,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,224.0,382.0,,298.0,290.0,18.0,250.0,356.0,110.0,80.0,14.0,73.0,,5.0,177.0,,147.0,,38.0,135.0,38.0,265.0,295.0,7.0,1.0
2022,258.0,326.0,,292.0,284.0,8.0,200.0,384.0,,,35.0,66.0,,2.0,134.0,,174.0,173.0,46.0,113.0,32.0,249.0,287.0,9.0,7.0
2023,179.0,256.0,,210.0,209.0,16.0,93.0,342.0,57.0,43.0,28.0,1.0,5.0,2.0,87.0,111.0,61.0,40.0,60.0,100.0,24.0,188.0,210.0,11.0,2.0
2024,274.0,298.0,,276.0,277.0,19.0,258.0,314.0,,,82.0,104.0,7.0,,147.0,105.0,18.0,109.0,64.0,81.0,34.0,207.0,296.0,24.0,11.0
2025,345.0,298.0,,303.0,317.0,23.0,286.0,357.0,,15.0,82.0,87.0,4.0,1.0,195.0,43.0,78.0,138.0,72.0,84.0,41.0,228.0,337.0,22.0,15.0
