場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
中山,1,1,タイセイモノリス,栗田徹　,96.0,91.0,90.0,98.0,98.0,94.0,,,94.5,8.0
中山,1,2,チャーミングアイ,菊川正達,82.0,101.0,90.0,84.0,92.0,95.0,,,90.667,9.0
中山,1,3,ジーモンスター,佐藤悠太,,,,,,,,,,
中山,1,4,ヤマタケボニータ,萱野浩二,114.0,97.0,90.0,92.0,96.0,96.0,,,97.5,6.0
中山,1,5,ユニゾン,菊川正達,82.0,101.0,90.0,84.0,92.0,95.0,,,90.667,9.0
中山,1,6,ショウナンタヅナ,武市康男,87.0,82.0,84.0,99.0,96.0,88.0,,,89.333,11.0
中山,1,7,ニシノガウェイン,稲垣幸雄,119.0,103.0,111.0,114.0,106.0,106.0,,,109.833,1.0
中山,1,8,ハイライトニング,嘉藤貴行,98.0,105.0,104.0,94.0,103.0,105.0,,,101.5,4.0
中山,1,9,タイガーゲイト,大和田成,85.0,113.0,107.0,109.0,96.0,89.0,95.0,,99.143,5.0
中山,1,10,ルージュノヴァ,萱野浩二,114.0,97.0,90.0,92.0,96.0,96.0,,,97.5,6.0
中山,1,11,マシン,石坂公一,88.0,109.0,101.0,121.0,108.0,104.0,,,105.167,3.0
中山,1,12,リフレックス,金成貴史,110.0,107.0,113.0,110.0,102.0,103.0,,,107.5,2.0
中山,2,1,リーデレクオーレ,土田稔　,81.0,70.0,90.0,66.0,75.0,86.0,,,78.0,13.0
中山,2,2,ケイベエ,杉浦宏昭,91.0,105.0,103.0,100.0,105.0,105.0,130.0,,105.571,3.0
中山,2,3,コパノセビリア,土田稔　,81.0,70.0,90.0,66.0,75.0,86.0,,,78.0,13.0
中山,2,4,スラッシュコード,伊藤圭三,86.0,95.0,87.0,90.0,101.0,101.0,,,93.333,9.0
中山,2,5,トラスコンガーデン,竹内正洋,101.0,103.0,102.0,124.0,112.0,100.0,,,107.0,2.0
中山,2,6,ステキサプライズ,粕谷昌央,107.0,98.0,79.0,92.0,104.0,88.0,,,94.667,8.0
中山,2,7,ハッピーラッキー,武市康男,87.0,82.0,100.0,99.0,86.0,88.0,,,90.333,11.0
中山,2,8,ルディドゥゲンジ,蛯名利弘,89.0,86.0,72.0,38.0,89.0,90.0,,,77.333,16.0
中山,2,9,カレンデュラ,南田美知,89.0,79.0,83.0,61.0,67.0,88.0,,,77.833,15.0
中山,2,10,フェイスリフト,嘉藤貴行,98.0,105.0,104.0,94.0,105.0,105.0,,,101.833,5.0
中山,2,11,インザライムライト,和田雄二,102.0,101.0,99.0,95.0,88.0,94.0,,,96.5,7.0
中山,2,12,サトノエスケープ,久保田貴,92.0,101.0,102.0,105.0,104.0,94.0,,,99.667,6.0
中山,2,13,ダノンルミエール,国枝栄　,94.0,86.0,95.0,97.0,91.0,95.0,,,93.0,10.0
中山,2,14,フォーエバーラブ,金成貴史,110.0,107.0,96.0,110.0,101.0,103.0,,,104.5,4.0
中山,2,15,サフィニア,佐藤吉勝,88.0,88.0,83.0,68.0,103.0,90.0,,,86.667,12.0
中山,2,16,ノブピースオブラブ,小島茂之,118.0,104.0,112.0,109.0,107.0,105.0,,,109.167,1.0
中山,3,1,サムシングニュー,鹿戸雄一,99.0,103.0,107.0,133.0,103.0,102.0,,,107.833,4.0
中山,3,2,サバイバルトゥルー,和田雄二,102.0,101.0,99.0,95.0,93.0,94.0,,,97.333,9.0
中山,3,3,マイネルリーヒム,武市康男,87.0,82.0,100.0,99.0,96.0,88.0,,,92.0,14.0
中山,3,4,シシリアンフラッグ,中川公成,92.0,99.0,89.0,62.0,85.0,88.0,,,85.833,15.0
中山,3,5,シデンイッセン,田村康仁,91.0,98.0,95.0,101.0,92.0,93.0,,,95.0,12.0
中山,3,6,ブランニューホーム,深山雅史,125.0,105.0,109.0,110.0,102.0,113.0,,,110.667,1.0
中山,3,7,フロムドーン,新開幸一,95.0,97.0,92.0,99.0,94.0,96.0,,,95.5,10.0
中山,3,8,カリドーラ,田村康仁,91.0,98.0,95.0,101.0,92.0,93.0,,,95.0,12.0
中山,3,9,マイネルパーロル,嘉藤貴行,98.0,105.0,104.0,94.0,103.0,105.0,,,101.5,7.0
中山,3,10,アイドクレース,金成貴史,110.0,107.0,96.0,110.0,102.0,103.0,,,104.667,6.0
中山,3,11,オーキッドワン,水野貴広,109.0,100.0,84.0,89.0,108.0,106.0,,,99.333,8.0
中山,3,12,コッツォリーノ,池上昌和,116.0,104.0,112.0,97.0,113.0,106.0,,,108.0,3.0
中山,3,13,エーデルゼーレ,堀宣行　,108.0,107.0,108.0,117.0,102.0,103.0,,,107.5,5.0
中山,3,14,ショウナンパステル,稲垣幸雄,119.0,103.0,101.0,114.0,106.0,106.0,,,108.167,2.0
中山,3,15,レイナロハルンバ,加藤和宏,83.0,90.0,85.0,84.0,84.0,80.0,,,84.333,16.0
中山,3,16,ステラスペース,武藤善則,91.0,100.0,104.0,85.0,91.0,102.0,,,95.5,10.0
中山,4,1,ルーナディサングエ,天間昭一,84.0,28.0,82.0,104.0,89.0,90.0,,,79.5,14.0
中山,4,2,ユーフォリア,南田美知,89.0,93.0,77.0,61.0,67.0,88.0,,,79.167,15.0
中山,4,3,ヌクレオチド,粕谷昌央,107.0,99.0,93.0,92.0,104.0,88.0,,,97.167,9.0
中山,4,4,ジョイアミーア,高柳瑞樹,94.0,114.0,91.0,109.0,95.0,98.0,,,100.167,7.0
中山,4,5,キミガイチバンイイ,鈴木慎太,108.0,173.0,109.0,130.0,113.0,110.0,,,123.833,1.0
中山,4,6,ルクスレイモンド,上原佑紀,114.0,107.0,108.0,98.0,113.0,118.0,,,109.667,3.0
中山,4,7,モズセンピロ,牧浦充徳,121.0,112.0,105.0,90.0,107.0,110.0,,,107.5,4.0
中山,4,8,ビックリパラダイス,萱野浩二,114.0,79.0,90.0,92.0,95.0,96.0,,,94.333,11.0
中山,4,9,アンセートゥモダン,杉浦宏昭,91.0,85.0,102.0,100.0,105.0,105.0,,,98.0,8.0
中山,4,10,アイアンブランド,南田美知,89.0,93.0,77.0,61.0,67.0,88.0,,,79.167,15.0
中山,4,11,マイネルテオドロス,菊川正達,82.0,67.0,90.0,84.0,90.0,95.0,,,84.667,13.0
中山,4,12,マジックアロマ,小栗実　,162.0,84.0,101.0,115.0,102.0,109.0,,,112.167,2.0
中山,4,13,ガルディーノ,新開幸一,95.0,104.0,95.0,99.0,94.0,96.0,,,97.167,9.0
中山,4,14,スタームーンナイト,中舘英二,109.0,91.0,103.0,103.0,97.0,99.0,,,100.333,6.0
中山,4,15,サノノアルペン,尾形和幸,95.0,89.0,85.0,90.0,87.0,96.0,,,90.333,12.0
中山,4,16,ツクバヴァンガード,奥平雅士,104.0,122.0,97.0,108.0,100.0,112.0,,,107.167,5.0
中山,5,1,アンラコル,武藤善則,91.0,87.0,104.0,85.0,91.0,102.0,,,93.333,14.0
中山,5,2,マリブ,和田正一,99.0,89.0,116.0,109.0,118.0,113.0,,,107.333,3.0
中山,5,3,アルカマル,青木孝文,107.0,79.0,103.0,96.0,101.0,109.0,,,99.167,6.0
中山,5,4,トーセンエリオット,土田稔　,81.0,71.0,90.0,66.0,82.0,86.0,,,79.333,17.0
中山,5,5,フクスケ,杉浦宏昭,91.0,85.0,103.0,100.0,97.0,105.0,,,96.833,10.0
中山,5,6,ティラーノ,小手川準,104.0,101.0,78.0,99.0,93.0,94.0,,,94.833,13.0
中山,5,7,ブレイズランナー,蛯名正義,98.0,91.0,97.0,124.0,93.0,104.0,,,101.167,5.0
中山,5,8,ウインブリザード,深山雅史,125.0,88.0,109.0,110.0,102.0,113.0,,,107.833,2.0
中山,5,9,ヒズマスターピース,国枝栄　,94.0,95.0,95.0,97.0,95.0,95.0,,,95.167,12.0
中山,5,10,パーシヴァル,相沢郁　,107.0,112.0,93.0,105.0,98.0,100.0,,,102.5,4.0
中山,5,11,キャルナイト,鹿戸雄一,99.0,139.0,107.0,133.0,103.0,102.0,,,113.833,1.0
中山,5,12,フロステリオン,萱野浩二,114.0,79.0,102.0,92.0,96.0,96.0,,,96.5,11.0
中山,5,13,ナイスプレーアスク,田村康仁,91.0,115.0,95.0,101.0,92.0,93.0,,,97.833,7.0
中山,5,14,ナンヨーロイヤル,中舘英二,109.0,91.0,83.0,103.0,99.0,99.0,,,97.333,9.0
中山,5,15,エピックフライト,黒岩陽一,97.0,101.0,103.0,95.0,94.0,96.0,,,97.667,8.0
中山,5,16,イブキ,矢野英一,96.0,87.0,84.0,91.0,77.0,88.0,,,87.167,16.0
中山,5,17,ベルランコントル,伊藤大士,87.0,96.0,94.0,88.0,91.0,95.0,,,91.833,15.0
中山,6,1,スマートクオーレ,粕谷昌央,107.0,78.0,93.0,91.0,54.0,88.0,,,85.167,15.0
中山,6,2,フジレイメイ,小笠倫弘,95.0,100.0,100.0,90.0,89.0,99.0,,,95.5,11.0
中山,6,3,ジャクソン,武市康男,87.0,97.0,84.0,73.0,96.0,88.0,88.0,,87.571,14.0
中山,6,4,コッレヴェッキオ,高橋文雅,108.0,99.0,100.0,117.0,87.0,102.0,113.0,,103.714,4.0
中山,6,5,ポンサン,小西一男,95.0,93.0,98.0,100.0,98.0,99.0,106.0,,98.429,10.0
中山,6,6,ロストボール,加藤和宏,83.0,92.0,89.0,76.0,84.0,80.0,,,84.0,16.0
中山,6,7,プレジール,嘉藤貴行,98.0,101.0,104.0,116.0,103.0,105.0,108.0,,105.0,2.0
中山,6,8,ヤコブセン,斎藤誠　,98.0,99.0,103.0,103.0,90.0,101.0,,,99.0,9.0
中山,6,9,コーリンカルベラ,小野次郎,98.0,109.0,96.0,106.0,107.0,110.0,,,104.333,3.0
中山,6,10,カイトヴィント,和田雄二,102.0,74.0,81.0,108.0,93.0,94.0,,,92.0,13.0
中山,6,11,ラストレガシー,手塚貴久,104.0,97.0,93.0,101.0,103.0,102.0,,,100.0,7.0
中山,6,12,クラウングスタフ,水野貴広,109.0,102.0,106.0,102.0,108.0,106.0,,,105.5,1.0
中山,6,13,ファルコンミノル,中舘英二,109.0,100.0,103.0,110.0,99.0,99.0,97.0,,102.429,5.0
中山,6,14,プロスペクトパーク,高柳瑞樹,94.0,84.0,91.0,95.0,95.0,98.0,,,92.833,12.0
中山,6,15,グランエシェゾー,高橋文雅,108.0,99.0,100.0,117.0,87.0,102.0,,,102.167,6.0
中山,6,16,ティアップドライブ,奥平雅士,104.0,98.0,97.0,95.0,102.0,112.0,87.0,,99.286,8.0
中山,7,1,ジーティーポライト,加藤和宏,83.0,92.0,85.0,73.0,91.0,80.0,79.0,,83.286,15.0
中山,7,2,グルナルーフス,中川公成,92.0,101.0,89.0,105.0,109.0,88.0,,,97.333,6.0
中山,7,3,ゴーゴータカシ,武井亮　,107.0,102.0,99.0,105.0,105.0,106.0,,,104.0,3.0
中山,7,4,ドルビナ,杉浦宏昭,91.0,101.0,103.0,107.0,105.0,105.0,98.0,,101.429,5.0
中山,7,5,リバーバレイト,堀宣行　,108.0,102.0,108.0,101.0,108.0,103.0,111.0,,105.857,2.0
中山,7,6,ベラジオワールド,伊藤大士,87.0,95.0,94.0,94.0,93.0,95.0,95.0,,93.286,10.0
中山,7,7,ルミナスピラー,和田正一,99.0,113.0,116.0,115.0,110.0,113.0,125.0,,113.0,1.0
中山,7,8,レッドロスタム,国枝栄　,94.0,97.0,95.0,94.0,91.0,95.0,,,94.333,9.0
中山,7,9,グランシャーク,田島俊明,89.0,103.0,92.0,106.0,99.0,99.0,84.0,,96.0,8.0
中山,7,10,ミエノブラボー,田中勝春,,,,,,,,,,
中山,7,11,アウフヴィント,戸田博文,108.0,95.0,103.0,106.0,108.0,99.0,,,103.167,4.0
中山,7,12,エアグリフォン,大竹正博,96.0,81.0,97.0,99.0,96.0,91.0,92.0,,93.143,11.0
中山,7,13,ソルエパトリオット,粕谷昌央,107.0,78.0,79.0,91.0,104.0,88.0,67.0,,87.714,14.0
中山,7,14,キャトルエピス,栗田徹　,96.0,90.0,97.0,89.0,86.0,94.0,91.0,,91.857,13.0
中山,7,15,インパクトシー,大竹正博,96.0,81.0,97.0,97.0,96.0,91.0,,,93.0,12.0
中山,7,16,プリムツァール,蛯名正義,98.0,85.0,97.0,98.0,104.0,104.0,92.0,,96.857,7.0
中山,8,1,オルゴーリオ,菊沢隆徳,88.0,101.0,100.0,104.0,97.0,95.0,118.0,,100.429,7.0
中山,8,2,ブレイゼスト,牧光二　,96.0,96.0,104.0,104.0,111.0,104.0,,,102.5,6.0
中山,8,3,オセアバトルプラン,菊川正達,82.0,93.0,90.0,94.0,92.0,95.0,69.0,,87.857,14.0
中山,8,4,プルナチャンドラ,小野次郎,98.0,109.0,96.0,106.0,107.0,110.0,105.0,,104.429,2.0
中山,8,5,マーシヴィガラス,的場均　,95.0,63.0,73.0,59.0,86.0,98.0,,,79.0,16.0
中山,8,6,ドッビアーコ,奥村豊　,122.0,100.0,103.0,104.0,104.0,107.0,104.0,,106.286,1.0
中山,8,7,チュウワクリスエス,栗田徹　,96.0,90.0,90.0,89.0,98.0,94.0,,,92.833,12.0
中山,8,8,アールプロスト,伊藤大士,87.0,95.0,92.0,94.0,91.0,95.0,95.0,,92.714,13.0
中山,8,9,ショウナンカブト,戸田博文,108.0,95.0,96.0,77.0,90.0,99.0,88.0,,93.286,11.0
中山,8,10,アパッシメント,堀宣行　,108.0,102.0,105.0,101.0,102.0,103.0,99.0,,102.857,5.0
中山,8,11,アイウィル,高木登　,102.0,94.0,106.0,108.0,109.0,102.0,,,103.5,4.0
中山,8,12,パープルナイト,堀内岳志,73.0,82.0,86.0,71.0,79.0,90.0,90.0,,81.571,15.0
中山,8,13,タイセイミッション,伊藤圭三,86.0,108.0,103.0,106.0,93.0,101.0,,,99.5,8.0
中山,8,14,ユイノマチブセ,竹内正洋,101.0,108.0,107.0,95.0,96.0,100.0,124.0,,104.429,2.0
中山,8,15,テンクウジョー,小西一男,95.0,93.0,98.0,93.0,98.0,99.0,98.0,,96.286,10.0
