場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,タイセイモノリス,ゴールドドリーム,-263.0,-1060.0,-384.0,-564.0,1008.0,108.0,-447.0,,-1602.0,8.0
中山,1,2,チャーミングアイ,マテラスカイ,,,,,,,,,,
中山,1,3,ジーモンスター,モズアスコット,-102.0,616.0,1002.0,2176.0,1155.0,1376.0,557.0,,6780.0,4.0
中山,1,4,ヤマタケボニータ,イスラボニータ,668.0,693.0,-2141.0,944.0,-990.0,620.0,,,-206.0,7.0
中山,1,5,ユニゾン,サンダースノー,1570.0,3025.0,4847.0,-277.0,1191.0,4169.0,-2281.0,,12244.0,3.0
中山,1,6,ショウナンタヅナ,ドレフォン,-3.0,2712.0,5543.0,-187.0,2178.0,2542.0,,,12785.0,2.0
中山,1,7,ニシノガウェイン,マジェスティックウォリアー,1.0,-2275.0,1907.0,-664.0,1357.0,2076.0,,,2402.0,5.0
中山,1,8,ハイライトニング,リアルスティール,1291.0,3353.0,3041.0,1249.0,1180.0,1961.0,1095.0,,13170.0,1.0
中山,1,9,タイガーゲイト,リオンディーズ,428.0,-1814.0,-460.0,1206.0,78.0,1038.0,-2297.0,,-1821.0,9.0
中山,1,10,ルージュノヴァ,アメリカンペイトリオット,851.0,-181.0,-1007.0,215.0,315.0,1481.0,-744.0,,930.0,6.0
中山,1,11,マシン,クリソベリル,,,,,,,,,,
中山,1,12,リフレックス,モーニン,-501.0,-1368.0,-2772.0,-111.0,-858.0,-1088.0,-967.0,,-7665.0,10.0
中山,2,1,リーデレクオーレ,アルアイン,-758.0,-3469.0,-2262.0,-704.0,-1576.0,-2238.0,-1826.0,,-12833.0,10.0
中山,2,2,ケイベエ,エピファネイア,-1442.0,-1602.0,-2937.0,1587.0,-3687.0,-5692.0,,,-13773.0,12.0
中山,2,3,コパノセビリア,ミスターメロディ,-463.0,-228.0,1263.0,-567.0,-167.0,-473.0,,,-635.0,8.0
中山,2,4,スラッシュコード,ミスターメロディ,-463.0,-228.0,1263.0,-567.0,-167.0,-473.0,,,-635.0,8.0
中山,2,5,トラスコンガーデン,ダノンスマッシュ,,,,,,,,,,
中山,2,6,ステキサプライズ,ゴールドシップ,-608.0,396.0,580.0,-541.0,-1659.0,1463.0,,,-369.0,6.0
中山,2,7,ハッピーラッキー,ウインブライト,385.0,664.0,-402.0,15.0,84.0,-102.0,,,644.0,4.0
中山,2,8,ルディドゥゲンジ,ファインニードル,61.0,-395.0,733.0,-251.0,353.0,-5.0,,,496.0,5.0
中山,2,9,カレンデュラ,アルアイン,-758.0,-3469.0,-2262.0,-704.0,-1576.0,-2238.0,-1826.0,,-12833.0,10.0
中山,2,10,フェイスリフト,フォーウィールドライブ,439.0,1462.0,1902.0,2984.0,3796.0,1050.0,741.0,,12374.0,1.0
中山,2,11,インザライムライト,ベンバトル,,,,,,,,,,
中山,2,12,サトノエスケープ,ジャスタウェイ,-465.0,681.0,-261.0,-79.0,691.0,826.0,,,1393.0,3.0
中山,2,13,ダノンルミエール,ダノンスマッシュ,,,,,,,,,,
中山,2,14,フォーエバーラブ,ミスターメロディ,-463.0,-228.0,1263.0,-567.0,-167.0,-473.0,195.0,,-440.0,7.0
中山,2,15,サフィニア,ミラアイトーン,,,,,,,,,,
中山,2,16,ノブピースオブラブ,Dark Angel,255.0,78.0,553.0,-120.0,526.0,385.0,-223.0,,1454.0,2.0
