,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,280.0,375.0,,372.0,248.0,35.0,377.0,278.0,,6.0,44.0,82.0,274.0,199.0,21.0,,22.0,7.0,59.0,150.0,62.0,224.0,305.0,29.0,35.0
2022,250.0,342.0,,310.0,254.0,28.0,307.0,285.0,,,64.0,70.0,230.0,207.0,7.0,,14.0,,66.0,148.0,61.0,214.0,268.0,28.0,21.0
2023,202.0,341.0,,300.0,224.0,19.0,292.0,251.0,,10.0,45.0,64.0,228.0,195.0,,1.0,,,29.0,115.0,55.0,204.0,242.0,27.0,15.0
2024,168.0,310.0,,261.0,199.0,18.0,232.0,246.0,,2.0,45.0,40.0,188.0,193.0,4.0,6.0,,,30.0,87.0,42.0,179.0,216.0,23.0,18.0
2025,229.0,354.0,,328.0,227.0,28.0,317.0,266.0,,,54.0,64.0,253.0,194.0,,6.0,8.0,4.0,26.0,127.0,58.0,226.0,252.0,24.0,23.0
