場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
東京,1,1,クラウンウルル,レッドファルクス,-854.0,-2632.0,-775.0,-141.0,-2574.0,-322.0,542.0,,-6756.0,6.0
東京,1,2,クラリネットソナタ,ナダル,,,,,,,,,,
東京,1,3,イミグラントソング,マクフィ,419.0,-303.0,992.0,277.0,1128.0,761.0,,,3274.0,3.0
東京,1,4,ジェイルブレイク,ディスクリートキャット,581.0,987.0,2569.0,-508.0,2373.0,1034.0,2472.0,,9508.0,1.0
東京,1,5,シベリアンデネブ,フィエールマン,,,,,,,,,,
東京,1,6,ベストシーン,レイデオロ,-275.0,1892.0,1060.0,2115.0,-170.0,-54.0,,,4568.0,2.0
東京,1,7,ウインティターニア,リオンディーズ,-1032.0,-399.0,651.0,1824.0,1430.0,-1352.0,,,1122.0,4.0
東京,1,8,ナンゴクトップガン,バンブーエール,,,,,,,,,,
東京,1,9,アサクサグレース,フォーウィールドライブ,,,,,,,,,,
東京,1,10,フクシマコウヨウ,アドマイヤマーズ,,,,,,,,,,
東京,1,11,ニシノキヨハ,ブラックタイド,-253.0,721.0,-751.0,-62.0,-471.0,64.0,233.0,,-519.0,5.0
東京,1,12,メロンパンマニア,ウインブライト,,,,,,,,,,
東京,2,1,グランシャット,ルヴァンスレーヴ,,,,,,,,,,
東京,2,2,セラード,イスラボニータ,2888.0,144.0,-1222.0,529.0,484.0,1836.0,520.0,,5179.0,4.0
東京,2,3,シュレン,ディーマジェスティ,-559.0,157.0,405.0,130.0,904.0,-426.0,-1309.0,,-698.0,9.0
東京,2,4,ダイユウボンバー,レイデオロ,-275.0,1892.0,972.0,2115.0,-170.0,-54.0,-302.0,,4178.0,5.0
東京,2,5,アナベルケイツー,ドレフォン,-363.0,955.0,2830.0,-825.0,-393.0,-1434.0,1700.0,,2470.0,6.0
東京,2,6,チョウノミツツボ,ダノンレジェンド,507.0,558.0,4340.0,699.0,2187.0,561.0,,,8852.0,2.0
東京,2,7,フクノジョヴァンニ,ルヴァンスレーヴ,,,,,,,,,,
東京,2,8,ガールネクストドア,カリフォルニアクローム,1502.0,582.0,1367.0,1166.0,718.0,994.0,-153.0,,6176.0,3.0
東京,2,9,イッシンフラン,シャンハイボビー,-808.0,640.0,-166.0,476.0,507.0,-838.0,1389.0,,1200.0,7.0
東京,2,10,ザローズハーツ,ミスターメロディ,,,,,,,,,,
東京,2,11,オーシンブーケ,カレンブラックヒル,1539.0,470.0,2722.0,1868.0,2686.0,2061.0,2223.0,,13569.0,1.0
東京,2,12,マジカルレインボー,ダイワメジャー,-229.0,-407.0,-2968.0,-627.0,-874.0,-284.0,-2916.0,,-8305.0,10.0
東京,2,13,リッスンクロース,ルヴァンスレーヴ,,,,,,,,,,
東京,2,14,オーガスタフラッグ,ドレフォン,-363.0,955.0,2830.0,-825.0,-393.0,-1434.0,,,770.0,8.0
東京,2,15,リバームーンリーナ,ノーブルミッション,,,,,,,,,,
東京,3,1,ナムラペルル,サンダースノー,-356.0,-198.0,-1877.0,-2184.0,-1491.0,-545.0,-169.0,,-6820.0,7.0
東京,3,2,ブラックセイバー,キタサンブラック,710.0,734.0,-1193.0,-30.0,-995.0,744.0,,,-30.0,6.0
東京,3,3,タキノボリ,ルヴァンスレーヴ,,,,,,,,,,
東京,3,4,ホファヴァルト,エスケンデレヤ,67.0,137.0,74.0,48.0,1359.0,-79.0,,,1606.0,2.0
東京,3,5,マイネルフィスキオ,ゴールドシップ,-580.0,1393.0,759.0,41.0,345.0,-415.0,,,1543.0,3.0
東京,3,6,アルティテュード,リアルインパクト,996.0,652.0,-119.0,-698.0,-158.0,317.0,,,990.0,4.0
東京,3,7,カラマティアノス,レイデオロ,-275.0,1892.0,1060.0,2115.0,1900.0,-54.0,,,6638.0,1.0
東京,3,8,バンブルビー,ウインブライト,,,,,,,,,,
東京,3,9,シンデレラダッシュ,ブリックスアンドモルタル,548.0,265.0,-893.0,-341.0,767.0,390.0,-619.0,,117.0,5.0
東京,4,1,フリッカージャブ,サートゥルナーリア,,,,,,,,,,
