場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
東京,1,1,クラウンウルル,菊川正達,-1414.0,453.0,-900.0,-739.0,-1208.0,-1720.0,,,-5528.0,9.0
東京,1,2,クラリネットソナタ,田中博康,-105.0,-82.0,-471.0,103.0,-704.0,-636.0,,,-1895.0,6.0
東京,1,3,イミグラントソング,辻哲英　,759.0,651.0,1254.0,744.0,779.0,1113.0,,,5300.0,3.0
東京,1,4,ジェイルブレイク,蛯名利弘,-1845.0,-34.0,-2596.0,-4196.0,319.0,-1060.0,,,-9412.0,10.0
東京,1,5,シベリアンデネブ,水野貴広,-1706.0,-1435.0,-1519.0,-1944.0,-2245.0,-2128.0,,,-10977.0,11.0
東京,1,6,ベストシーン,手塚貴久,929.0,673.0,1021.0,837.0,1216.0,745.0,,,5421.0,2.0
東京,1,7,ウインティターニア,高木登　,1184.0,1021.0,497.0,46.0,-819.0,453.0,,,2382.0,4.0
東京,1,8,ナンゴクトップガン,天間昭一,-1014.0,702.0,-166.0,455.0,813.0,-2989.0,-998.0,,-3197.0,7.0
東京,1,9,アサクサグレース,戸田博文,-351.0,128.0,-890.0,-623.0,-535.0,-1181.0,,,-3452.0,8.0
東京,1,10,フクシマコウヨウ,小島茂之,702.0,1524.0,2692.0,342.0,1204.0,1723.0,,,8187.0,1.0
東京,1,11,ニシノキヨハ,千葉直人,,,,,,,,,,
東京,1,12,メロンパンマニア,和田雄二,-784.0,1395.0,996.0,1251.0,-34.0,-1174.0,,,1650.0,5.0
東京,2,1,グランシャット,宮田敬介,-334.0,18.0,-838.0,-493.0,-1165.0,-456.0,,,-3268.0,9.0
東京,2,2,セラード,佐藤吉勝,-487.0,-3294.0,-769.0,-3953.0,-1395.0,-330.0,,,-10228.0,14.0
東京,2,3,シュレン,千葉直人,,,,,,,,,,
東京,2,4,ダイユウボンバー,松永康利,600.0,216.0,423.0,-2358.0,-264.0,163.0,578.0,,-642.0,7.0
東京,2,5,アナベルケイツー,牧光二　,100.0,471.0,-62.0,158.0,62.0,-275.0,-437.0,,17.0,5.0
東京,2,6,チョウノミツツボ,奥平雅士,-466.0,-82.0,-471.0,655.0,198.0,-532.0,,,-698.0,8.0
東京,2,7,フクノジョヴァンニ,伊藤圭三,-1056.0,-1156.0,-1372.0,-818.0,-1515.0,-1376.0,,,-7293.0,11.0
東京,2,8,ガールネクストドア,石毛善彦,-824.0,-912.0,-1671.0,-556.0,-1217.0,-2180.0,,,-7360.0,12.0
東京,2,9,イッシンフラン,竹内正洋,804.0,699.0,1770.0,524.0,1674.0,1566.0,129.0,,7166.0,1.0
東京,2,10,ザローズハーツ,大竹正博,159.0,1340.0,-801.0,-26.0,13.0,-83.0,,,602.0,4.0
東京,2,11,オーシンブーケ,斎藤誠　,420.0,502.0,967.0,-148.0,1812.0,261.0,,,3814.0,2.0
東京,2,12,マジカルレインボー,尾関知人,-1524.0,-1447.0,-1998.0,-403.0,-2013.0,-2187.0,,,-9572.0,13.0
東京,2,13,リッスンクロース,林徹　　,-265.0,30.0,349.0,-106.0,-310.0,-333.0,,,-635.0,6.0
東京,2,14,オーガスタフラッグ,田中剛　,-268.0,947.0,1166.0,270.0,669.0,17.0,,,2801.0,3.0
東京,2,15,リバームーンリーナ,伊坂重信,-1064.0,-72.0,-1904.0,-391.0,-1077.0,-1044.0,,,-5552.0,10.0
東京,3,1,ナムラペルル,石栗龍彦,252.0,-61.0,255.0,-182.0,-536.0,559.0,,,287.0,1.0
東京,3,2,ブラックセイバー,栗田徹　,-778.0,-970.0,-810.0,152.0,-846.0,-1090.0,79.0,,-4263.0,6.0
東京,3,3,タキノボリ,勢司和浩,-1956.0,-2430.0,-1740.0,-978.0,-1142.0,-2433.0,,,-10679.0,7.0
東京,3,4,ホファヴァルト,武市康男,-17.0,-1433.0,-537.0,-219.0,-250.0,-89.0,,,-2545.0,3.0
東京,3,5,マイネルフィスキオ,佐藤吉勝,-487.0,-3294.0,-3345.0,-3953.0,-1988.0,-330.0,,,-13397.0,8.0
東京,3,6,アルティテュード,森一誠　,,,,,,,,,,
東京,3,7,カラマティアノス,奥村武　,-145.0,-928.0,-382.0,-97.0,-1713.0,-557.0,,,-3822.0,5.0
東京,3,8,バンブルビー,小西一男,-4.0,-822.0,-653.0,-790.0,391.0,-434.0,,,-2312.0,2.0
東京,3,9,シンデレラダッシュ,宮田敬介,-334.0,18.0,-1011.0,-493.0,-628.0,-456.0,,,-2904.0,4.0
東京,4,1,フリッカージャブ,西園翔太,38.0,-313.0,1533.0,-979.0,2306.0,890.0,,,3475.0,2.0
東京,4,2,マジョッコピロコ,石毛善彦,-824.0,159.0,-729.0,-556.0,-1217.0,-2180.0,,,-5347.0,11.0
東京,4,3,シャンハイノハナ,牧光二　,100.0,-119.0,-76.0,158.0,62.0,-275.0,,,-150.0,5.0
東京,4,4,グローブミッション,松永康利,600.0,-575.0,-518.0,-2358.0,-264.0,163.0,,,-2952.0,7.0
東京,4,5,ウイングラフトン,村田一誠,-837.0,-795.0,-3058.0,-1636.0,-2610.0,-1858.0,,,-10794.0,13.0
東京,4,6,ダイヤモンドピラー,伊藤圭三,-1056.0,-335.0,-890.0,-818.0,-1515.0,-1376.0,,,-5990.0,12.0
東京,4,7,ビスケットマリー,和田雄二,-784.0,1384.0,996.0,1251.0,-34.0,-1174.0,,,1639.0,3.0
東京,4,8,グレートシューター,伊藤伸一,95.0,-633.0,1317.0,-1331.0,531.0,54.0,,,33.0,4.0
東京,4,9,ソレイケギンチャン,天間昭一,-1014.0,-1187.0,-166.0,455.0,813.0,-2989.0,,,-4088.0,8.0
