場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
札幌,1,1,カプリースカラー,丹内祐次,1214.0,697.0,54.0,-913.0,1778.0,,2830.0,1.0
札幌,1,2,テイクマイハート,池添謙一,189.0,457.0,94.0,-743.0,94.0,,91.0,4.0
札幌,1,3,カッサンドラ,横山琉人,7.0,-1084.0,609.0,-759.0,27.0,,-1200.0,7.0
札幌,1,4,クリコイーコ,吉田隼人,-483.0,8.0,-2.0,-1870.0,-808.0,,-3155.0,8.0
札幌,1,5,アイビーミャーオ,舟山瑠泉,-45.0,-2686.0,-37.0,369.0,1447.0,,-952.0,6.0
札幌,1,6,ロングフルスペック,古川吉洋,54.0,603.0,-1063.0,-44.0,516.0,,66.0,5.0
札幌,1,7,カレンココナ,小林美駒,1000.0,25.0,-196.0,-836.0,399.0,,392.0,3.0
札幌,1,8,レヴヴィ,松本大輝,-1204.0,94.0,-39.0,1188.0,1294.0,,1333.0,2.0
札幌,2,1,サノノベリー,舟山瑠泉,-45.0,-2686.0,2153.0,369.0,1447.0,,1238.0,3.0
札幌,2,2,ヴィヴィアンリーチ,小林美駒,1000.0,25.0,-155.0,-836.0,399.0,,433.0,4.0
札幌,2,3,テイクケア,横山琉人,7.0,-1084.0,-102.0,-759.0,27.0,,-1911.0,6.0
札幌,2,4,コックニー,丹内祐次,1214.0,697.0,1654.0,-913.0,1778.0,,4430.0,1.0
札幌,2,5,ヌーンベルク,横山武史,-281.0,-365.0,-119.0,-1275.0,-878.0,,-2918.0,7.0
札幌,2,6,ライフイズアート,岩田康誠,70.0,-856.0,36.0,-1436.0,386.0,,-1800.0,5.0
札幌,2,7,シガレス,和田陽希,1246.0,-541.0,-3525.0,1344.0,-1469.0,,-2945.0,8.0
札幌,2,8,トーセンルルド,佐々木大,-746.0,-258.0,796.0,1158.0,332.0,,1282.0,2.0
札幌,3,1,ゴーントゥファー,長浜鴻緒,0.0,-226.0,786.0,1673.0,1497.0,,3730.0,3.0
札幌,3,2,クロームクロス,鮫島克駿,167.0,547.0,1757.0,2084.0,1916.0,,6471.0,1.0
札幌,3,3,ヤマメイッカ,佐々木大,-746.0,-258.0,-1647.0,-2305.0,332.0,,-4624.0,9.0
札幌,3,4,ダンツアラーム,池添謙一,189.0,457.0,94.0,917.0,94.0,,1751.0,5.0
札幌,3,5,メイショウシンガン,横山琉人,7.0,-1084.0,609.0,1717.0,27.0,,1276.0,6.0
札幌,3,6,アオイミズホ,横山和生,278.0,-47.0,742.0,1042.0,1760.0,,3775.0,2.0
札幌,3,7,メイショウノヴァス,小沢大仁,0.0,-173.0,-1604.0,1825.0,2344.0,,2392.0,4.0
札幌,3,8,ブルーフレア,横山武史,-281.0,-365.0,-2781.0,-1532.0,-878.0,,-5837.0,10.0
