場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
東京,1,1,エソテリック,嶋田純次,1041.0,-40.0,-372.0,61.0,1069.0,,1759.0,5.0
東京,1,2,ナクライト,三浦皇成,882.0,1497.0,1338.0,328.0,-202.0,,3843.0,4.0
東京,1,3,ボーマン,木幡巧也,368.0,715.0,298.0,-122.0,266.0,,1525.0,7.0
東京,1,4,クラウンハート,石川裕紀,-75.0,-560.0,-98.0,-265.0,-710.0,,-1708.0,11.0
東京,1,5,キタノルシール,小林凌大,-245.0,-1225.0,-73.0,-627.0,-776.0,,-2946.0,13.0
東京,1,6,レッドソニード,横山和生,-607.0,-784.0,896.0,109.0,-1147.0,,-1533.0,10.0
東京,1,7,サトノシャムロック,原優介　,1603.0,-4128.0,644.0,-1704.0,122.0,,-3463.0,14.0
東京,1,8,エンジェルラダー,戸崎圭太,-1122.0,318.0,-1345.0,-943.0,-1178.0,,-4270.0,16.0
東京,1,9,スーパーホース,原田和真,242.0,-3300.0,-384.0,1371.0,1664.0,,-407.0,8.0
東京,1,10,バーンズベリー,津村明秀,144.0,707.0,-40.0,1782.0,1270.0,,3863.0,2.0
東京,1,11,メイショウヒンカク,木幡育也,-203.0,826.0,-33.0,518.0,447.0,,1555.0,6.0
東京,1,12,マサノユニコーン,横山琉人,62.0,-1045.0,567.0,-1128.0,437.0,,-1107.0,9.0
東京,1,13,キープサインオン,団野大成,1417.0,-1726.0,3499.0,742.0,1821.0,,5753.0,1.0
東京,1,14,グリームスター,北村宏司,1135.0,-177.0,188.0,1191.0,1520.0,,3857.0,3.0
東京,1,15,フェンスブレイカー,内田博幸,-421.0,-558.0,-1314.0,-146.0,-1360.0,,-3799.0,15.0
東京,1,16,キャストロププ,長浜鴻緒,-880.0,1492.0,-605.0,-1080.0,-718.0,,-1791.0,12.0
東京,2,1,カフェノーチェ,北村宏司,1135.0,-177.0,188.0,106.0,1520.0,,2772.0,1.0
東京,2,2,オンクラウドナイン,幸英明　,-231.0,-1727.0,-1072.0,-672.0,-796.0,,-4498.0,9.0
東京,2,3,ヘビーキュー,江田照男,-1844.0,1213.0,-1634.0,-1190.0,-2285.0,,-5740.0,10.0
東京,2,4,スペースリーガ,原優介　,1603.0,-4128.0,644.0,-373.0,122.0,,-2132.0,7.0
東京,2,5,フィールザゴールド,横山武史,-1885.0,69.0,-2911.0,-1160.0,-2451.0,,-8338.0,13.0
東京,2,6,シュガーハイ,横山和生,-607.0,-784.0,896.0,1072.0,-1147.0,,-570.0,6.0
東京,2,7,マブアンドフェール,内田博幸,-421.0,-558.0,-1314.0,-3480.0,-1360.0,,-7133.0,11.0
東京,2,8,ファミーユウルーズ,武藤雅　,-321.0,-644.0,-262.0,-727.0,-1317.0,,-3271.0,8.0
東京,2,9,ワンダーレイザー,柴田大知,-2388.0,-1585.0,-2164.0,-369.0,-2210.0,,-8716.0,14.0
東京,2,10,トウショウクラウド,岩部純二,-1184.0,-1282.0,-1828.0,-1022.0,-2287.0,,-7603.0,12.0
東京,2,11,ネイチャーズロウ,菅原明良,913.0,883.0,583.0,-762.0,836.0,,2453.0,2.0
東京,2,12,ホークライト,木幡巧也,368.0,715.0,298.0,298.0,266.0,,1945.0,4.0
東京,2,13,マシェリアムール,丸田恭介,-400.0,-353.0,1727.0,840.0,444.0,,2258.0,3.0
東京,2,14,グロワールスカイ,長浜鴻緒,-880.0,1492.0,-605.0,1851.0,-718.0,,1140.0,5.0
東京,3,1,ユーディキウム,木幡巧也,368.0,715.0,298.0,-122.0,266.0,,1525.0,5.0
東京,3,2,ボンジュールアスク,横山和生,-607.0,-784.0,896.0,109.0,-1147.0,,-1533.0,8.0
東京,3,3,フィルトラージュ,杉原誠人,-304.0,-721.0,-1340.0,-377.0,-321.0,,-3063.0,11.0
東京,3,4,アルデココ,原優介　,1603.0,-4128.0,644.0,-1704.0,122.0,,-3463.0,12.0
東京,3,5,プリティパール,幸英明　,-231.0,-1727.0,-1072.0,-2596.0,-796.0,,-6422.0,14.0
東京,3,6,フィールオーサム,菅原明良,913.0,883.0,583.0,1418.0,836.0,,4633.0,1.0
東京,3,7,ノースカトレア,大野拓弥,-746.0,-593.0,-1332.0,445.0,-334.0,,-2560.0,10.0
東京,3,8,ネクストダンサー,横山武史,-1885.0,69.0,-2911.0,-1784.0,-2451.0,,-8962.0,15.0
東京,3,9,アオイハナミチ,長浜鴻緒,-880.0,1492.0,-605.0,-1080.0,-718.0,,-1791.0,9.0
東京,3,10,シャンハイナイト,江田照男,-1844.0,1213.0,-1634.0,-1472.0,-2285.0,,-6022.0,13.0
東京,3,11,ラッフルズドリーム,野中悠太,342.0,473.0,-243.0,551.0,50.0,,1173.0,6.0
東京,3,12,ウェルカムホーム,津村明秀,144.0,707.0,-40.0,1782.0,1270.0,,3863.0,2.0
東京,3,13,ユナクイーン,木幡育也,-203.0,826.0,-33.0,518.0,447.0,,1555.0,4.0
東京,3,14,メリーサウンド,キング　,,,,,,,,
東京,3,15,ロフティストーリー,田辺裕信,353.0,425.0,-661.0,-105.0,586.0,,598.0,7.0
東京,3,16,フローラルデザイン,北村宏司,1135.0,-177.0,188.0,1191.0,1520.0,,3857.0,3.0
東京,4,1,アリオーンスマイル,小林凌大,-245.0,-393.0,-73.0,-627.0,-776.0,,-2114.0,7.0
東京,4,2,サノノワンダー,菅原明良,913.0,-899.0,583.0,1418.0,836.0,,2851.0,2.0
東京,4,3,チンプンカンプン,柴田大知,-2388.0,-1272.0,-2164.0,-2932.0,-2210.0,,-10966.0,12.0
東京,4,4,タガノバビロン,三浦皇成,882.0,-477.0,1338.0,328.0,-202.0,,1869.0,3.0
東京,4,5,イッシンフラン,江田照男,-1844.0,-2232.0,-1634.0,-1472.0,-2285.0,,-9467.0,10.0
東京,4,6,ベリタバグス,キング　,,,,,,,,
東京,4,7,ロードリベラシオン,横山和生,-607.0,415.0,896.0,109.0,-1147.0,,-334.0,5.0
東京,4,8,ヘニーガイスト,横山武史,-1885.0,-1919.0,-2911.0,-1784.0,-2451.0,,-10950.0,11.0
東京,4,9,バタール,内田博幸,-421.0,-1811.0,-1314.0,-146.0,-1360.0,,-5052.0,8.0
東京,4,10,シンビリーブ,団野大成,1417.0,3846.0,3499.0,742.0,1821.0,,11325.0,1.0
東京,4,11,リュキア,木幡巧也,368.0,-1843.0,298.0,-122.0,266.0,,-1033.0,6.0
東京,4,12,マリブオレンジ,田辺裕信,353.0,624.0,-661.0,-105.0,586.0,,797.0,4.0
東京,4,13,クラリネットソナタ,戸崎圭太,-1122.0,-492.0,-1345.0,-943.0,-1178.0,,-5080.0,9.0
東京,5,1,ピースフルゴールド,幸英明　,-231.0,254.0,-2206.0,-2596.0,-796.0,,-5575.0,14.0
東京,5,2,ヨカゼ,宮崎北斗,308.0,-46.0,-405.0,55.0,223.0,,135.0,7.0
