場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
東京,1,1,エソテリック,矢嶋大樹,-479.0,924.0,-1484.0,1832.0,-1048.0,-1155.0,,,-1410.0,8.0
東京,1,2,ナクライト,国枝栄　,-78.0,-895.0,-611.0,-1342.0,-841.0,-821.0,-773.0,,-5361.0,12.0
東京,1,3,ボーマン,牧光二　,282.0,1408.0,911.0,919.0,473.0,737.0,,,4730.0,1.0
東京,1,4,クラウンハート,相沢郁　,-1483.0,-1345.0,-726.0,-1668.0,-1186.0,-1648.0,-1027.0,,-9083.0,16.0
東京,1,5,キタノルシール,小西一男,-150.0,-1792.0,-297.0,174.0,-696.0,-859.0,,,-3620.0,11.0
東京,1,6,レッドソニード,嘉藤貴行,678.0,415.0,476.0,357.0,552.0,205.0,628.0,,3311.0,2.0
東京,1,7,サトノシャムロック,田中博康,-142.0,-148.0,112.0,152.0,-369.0,-622.0,-601.0,,-1618.0,10.0
東京,1,8,エンジェルラダー,木村哲也,480.0,359.0,-608.0,333.0,242.0,497.0,94.0,,1397.0,5.0
東京,1,9,スーパーホース,堀内岳志,1518.0,-295.0,-2150.0,-1523.0,1104.0,303.0,-501.0,,-1544.0,9.0
東京,1,10,バーンズベリー,尾関知人,-853.0,-914.0,-763.0,-1465.0,-2224.0,-1592.0,,,-7811.0,14.0
東京,1,11,メイショウヒンカク,蛯名正義,-208.0,1896.0,-182.0,-170.0,451.0,-739.0,,,1048.0,6.0
東京,1,12,マサノユニコーン,小島茂之,501.0,346.0,-162.0,384.0,784.0,1402.0,,,3255.0,3.0
東京,1,13,キープサインオン,加藤征弘,789.0,326.0,40.0,313.0,347.0,534.0,538.0,,2887.0,4.0
東京,1,14,グリームスター,勢司和浩,-1512.0,-1995.0,-1354.0,-1270.0,-716.0,-1396.0,,,-8243.0,15.0
東京,1,15,フェンスブレイカー,田島俊明,522.0,-704.0,670.0,635.0,-107.0,524.0,-811.0,,729.0,7.0
東京,1,16,キャストロププ,尾形和幸,88.0,-840.0,-1767.0,-605.0,-1436.0,-963.0,,,-5523.0,13.0
東京,2,1,カフェノーチェ,古賀慎明,390.0,631.0,-591.0,472.0,-260.0,97.0,,,739.0,3.0
東京,2,2,オンクラウドナイン,和田正一,702.0,853.0,97.0,1170.0,981.0,644.0,,,4447.0,1.0
東京,2,3,ヘビーキュー,矢嶋大樹,-479.0,924.0,-1484.0,1832.0,-1950.0,-1155.0,,,-2312.0,9.0
東京,2,4,スペースリーガ,森一誠　,-1140.0,908.0,474.0,1443.0,2136.0,-968.0,155.0,,3008.0,2.0
東京,2,5,フィールザゴールド,岩戸孝樹,-923.0,-1774.0,-991.0,-1368.0,-1395.0,-750.0,,,-7201.0,14.0
東京,2,6,シュガーハイ,加藤士津,257.0,-612.0,637.0,-1271.0,562.0,-314.0,-73.0,,-814.0,8.0
東京,2,7,マブアンドフェール,古賀慎明,390.0,631.0,-591.0,472.0,-260.0,97.0,,,739.0,3.0
東京,2,8,ファミーユウルーズ,武藤善則,-478.0,-20.0,-1252.0,352.0,-837.0,-1028.0,,,-3263.0,12.0
