場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
函館,1,未勝利,ダート,1000,不良,1,ニシノギャルズ,3歳,横山琉人,水野貴広,先行,,0.0,短距離,右回り,,Lv1 ,セイウンコウセイ,休明2走,距離短縮,12,E,12.0,2.0,13.3,12.0,35.1,4.0,38.1,,C,C,C,B,B
函館,1,未勝利,ダート,1000,不良,2,クリコイーコ,3歳,河原田菜,荒川義之,先行,,0.0,短距離,右回り,,Lv1 ,ディーマジェスティ,,距離短縮,10,E,12.2,4.0,12.8,8.0,35.5,5.0,37.3,,C,B,B,,
函館,1,未勝利,ダート,1000,不良,3,トリアングルレディ,3歳,長浜鴻緒,尾関知人,差し,,,短距離,右回り,,Lv1 ,ダノンバラード,休明2走,距離短縮,11,E,12.3,7.0,12.3,1.0,37.0,,40.4,,C,C,B,,
函館,1,未勝利,ダート,1000,不良,4,ビタミンドロップ,3歳,丹内祐次,松山将樹,先行,100.0,50.0,短距離,右回り,,Lv1 ,エスポワールシチー,,,2,B,12.0,2.0,12.3,1.0,35.5,5.0,36.3,4.0,C,D,C,C,
函館,1,未勝利,ダート,1000,不良,5,ヒューザー,3歳,古川奈穂,小林真也,追込,0.0,0.0,短距離,右回り,,Lv1 ,ヘニーヒューズ,休明3走,,8,D,12.6,10.0,12.7,5.0,36.1,,36.7,6.0,B,C,C,C,
函館,1,未勝利,ダート,1000,不良,6,スイーヴル,3歳,武豊,小椋研介,先行,100.0,57.14285714285714,短距離,右回り,,Lv1 ,タワーオブロンドン,,,1,B,12.2,4.0,12.7,5.0,34.5,2.0,35.3,1.0,C,C,C,C,C
函館,1,未勝利,ダート,1000,不良,7,マーゴットオネイロ,3歳,横山武史,小林真也,先行,0.0,40.0,短距離,右回り,,Lv1 ,ゴールドドリーム,休明2走,,3,B,12.2,4.0,12.6,4.0,34.8,3.0,36.3,4.0,C,C,C,D,D
函館,1,未勝利,ダート,1000,不良,8,アジーザム,3歳,北村友一,松尾卓哉,差し,0.0,0.0,短距離,右回り,,Lv1 ,ドレフォン,休明3走,,9,D,12.6,10.0,13.0,11.0,36.1,,36.0,2.0,C,C,C,C,D
函館,1,未勝利,ダート,1000,不良,9,ホワイトラバーズ,3歳,古川吉洋,大根田裕,追込,0.0,0.0,短距離,右回り,,Lv1 ,ディーマジェスティ,,,5,C,12.7,12.0,12.7,5.0,36.8,,36.1,3.0,C,C,C,C,B
函館,1,未勝利,ダート,1000,不良,10,スプリングドリーム,3歳,黛弘人,加藤士津,逃げ,,50.0,短距離,右回り,,Lv1 ,モズアスコット,,距離短縮,7,D,11.9,1.0,12.9,10.0,34.0,1.0,39.3,,C,C,C,C,
函館,1,未勝利,ダート,1000,不良,11,ホウオウワイズ,3歳,佐々木大,吉岡辰弥,逃げ,,,短距離,右回り,,Lv1 ,Bolt d'Oro,,距離短縮,6,D,12.3,7.0,12.3,1.0,35.5,5.0,39.1,,B,,,,
函館,1,未勝利,ダート,1000,不良,12,サンライズロイ,3歳,舟山瑠泉,牧浦充徳,先行,,14.285714285714285,短距離,右回り,,Lv1 ,フォーウィールドライブ,,距離短縮,4,C,12.4,9.0,12.8,8.0,36.0,,37.0,,C,B,C,C,C
函館,2,未勝利,芝,2000,重,1,フィエスタ,3歳,斎藤新,西村真幸,差し,,,中距離,右回り,芝道悪,Lv2 ,キタサンブラック,休明2走,距離延長,7,D,12.9,8.0,12.9,6.0,34.4,1.0,33.6,1.0,C,B,,,
函館,2,未勝利,芝,2000,重,2,ボーントゥラブユー,3歳,鮫島克駿,小笠倫弘,先行,0.0,0.0,中距離,右回り,芝道悪,Lv2 ,コントレイル,連闘,距離延長,4,C,12.5,5.0,12.5,4.0,35.5,,34.1,3.0,C,B,E,C,B
