場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
札幌,1,未勝利,ダート,1700,良,1,レッドファイブ,2歳,松本大輝,安田翔伍,追込,,,中距離,右回り,,Lv2 ,ダノンスマッシュ,,距離短縮,13,E,13.5,11.0,13.5,11.0,,,,,C,,,,
札幌,1,未勝利,ダート,1700,良,2,ブラックジャック,2歳,ティータ,須貝尚介,差し,,,中距離,右回り,,Lv2 ,ダノンスマッシュ,,距離延長,11,E,13.2,9.0,13.2,7.0,,,,,C,,,,
札幌,1,未勝利,ダート,1700,良,3,ハグレジョー,2歳,池添謙一,岡田稲男,先行,50.0,50.0,中距離,右回り,,Lv2 ,エスポワールシチー,,,5,C,13.1,8.0,13.2,7.0,35.7,1.0,38.7,2.0,C,D,,,
札幌,1,未勝利,ダート,1700,良,4,イッスンボウシ,2歳,和田陽希,的場均,追込,,,中距離,右回り,,Lv2 ,ダノンプレミアム,,距離延長,14,E,12.7,3.0,12.7,1.0,,,,,C,C,,,
札幌,1,未勝利,ダート,1700,良,5,リフレックス,2歳,柴田裕一,金成貴史,逃げ,100.0,100.0,中距離,右回り,,Lv2 ,モーニン,,,2,C,12.5,2.0,12.9,4.0,36.3,2.0,38.7,2.0,C,C,,,
札幌,1,未勝利,ダート,1700,良,6,ウルヴァリン,2歳,松岡正海,伊藤伸一,追込,,,中距離,右回り,,Lv2 ,ベストウォーリア,,距離延長,10,D,12.7,3.0,12.7,1.0,36.8,4.0,38.4,1.0,C,,,,
札幌,1,未勝利,ダート,1700,良,7,マーゴットサンズ,2歳,本田正重,伊坂重信,先行,,,中距離,右回り,,Lv2 ,ミスチヴィアスアレックス,,距離短縮,9,D,13.0,7.0,13.0,6.0,,,,,B,,,,
札幌,1,未勝利,ダート,1700,良,8,リピース,2歳,小林美駒,前川恭子,追込,,,中距離,右回り,,Lv2 ,サンダースノー,,距離延長,12,E,13.7,13.0,13.7,13.0,,,,,C,,,,
札幌,1,未勝利,ダート,1700,良,9,ティブロン,2歳,北村友一,矢嶋大樹,先行,,,中距離,右回り,,Lv2 ,リオンディーズ,,距離短縮,4,C,12.9,6.0,12.9,4.0,,,,,B,D,,,
札幌,1,未勝利,ダート,1700,良,10,ロードベルファスト,2歳,ウィリア,畑端省吾,差し,,,中距離,右回り,,Lv2 ,ロジャーバローズ,,距離延長,8,D,12.4,1.0,13.2,7.0,,,,,D,D,,,
札幌,1,未勝利,ダート,1700,良,11,ユニゾン,2歳,丹内祐次,菊川正達,追込,,,中距離,右回り,,Lv2 ,サンダースノー,,距離短縮,6,C,13.2,9.0,13.2,7.0,,,,,C,B,,,
札幌,1,未勝利,ダート,1700,良,12,グレーヌドジョワ,2歳,松山弘平,今野貞一,先行,,,中距離,右回り,,Lv2 ,ロードカナロア,,距離短縮,3,C,12.8,5.0,12.8,3.0,,,,,D,,,,
札幌,1,未勝利,ダート,1700,良,13,ミヤエスケープ,2歳,横山武史,伊藤圭三,先行,100.0,100.0,中距離,右回り,,Lv2 ,モーリス,,,1,B,13.5,11.0,13.5,11.0,36.3,2.0,39.1,4.0,B,,,,
札幌,1,未勝利,ダート,1700,良,14,エクストラプッシュ,2歳,バデル,奥村豊,追込,0.0,0.0,中距離,右回り,,Lv2 ,ナダル,,,7,D,14.2,14.0,14.2,14.0,38.9,5.0,40.1,5.0,B,,,,
札幌,2,未勝利,芝,1500,良,1,オッハッピー,2歳,鷲頭虎太,西村真幸,差し,0.0,0.0,短距離,右回り,,Lv1 ,ハッピースプリント,,,11,E,13.8,11.0,13.8,11.0,38.1,,36.3,,C,,,,
札幌,2,未勝利,芝,1500,良,2,ウインロズパレード,2歳,ウィリア,吉田直弘,先行,,,短距離,右回り,,Lv1 ,ニューイヤーズデイ,,距離延長,8,D,12.4,3.0,12.4,1.0,35.7,6.0,39.0,,C,C,,,
札幌,2,未勝利,芝,1500,良,3,シャルムグリーン,2歳,丹内祐次,相沢郁,逃げ,0.0,,短距離,右回り,,Lv1 ,スワーヴリチャード,,距離短縮,6,D,12.9,9.0,12.9,4.0,36.0,,37.9,,C,,,,
札幌,2,未勝利,芝,1500,良,4,ロイヤルスパイア,2歳,ルメール,栗田徹,差し,,,短距離,右回り,,Lv1 ,タワーオブロンドン,休明初戦,距離延長,2,B,13.9,12.0,13.9,12.0,36.8,,35.3,,C,,,,
札幌,2,未勝利,芝,1500,良,5,オンマイビート,2歳,荻野琢真,松山将樹,差し,0.0,,短距離,右回り,,Lv1 ,ジャスタウェイ,,距離延長,12,E,12.6,4.0,13.2,6.0,35.2,2.0,35.5,,B,C,,,
札幌,2,未勝利,芝,1500,良,6,スカイピア,2歳,小林美駒,前川恭子,追込,0.0,0.0,短距離,右回り,,Lv1 ,Palace Pier,,,5,C,12.9,9.0,12.9,4.0,35.4,4.0,34.4,2.0,B,C,B,,
札幌,2,未勝利,芝,1500,良,7,レッドスティンガー,2歳,横山武史,矢嶋大樹,逃げ,100.0,100.0,短距離,右回り,,Lv1 ,レッドファルクス,,,1,B,12.7,7.0,12.7,2.0,36.6,,35.0,5.0,C,,,,
札幌,2,未勝利,芝,1500,良,8,ニシノガンリキ,2歳,舟山瑠泉,杉浦宏昭,追込,0.0,,短距離,右回り,,Lv1 ,インディチャンプ,連闘,距離延長,10,E,12.6,4.0,13.3,8.0,36.4,,35.4,,C,C,,,
札幌,2,未勝利,芝,1500,良,9,ルーセントムーン,2歳,本田正重,高橋一哉,追込,0.0,0.0,短距離,右回り,,Lv1 ,インディチャンプ,,,9,D,12.6,4.0,13.2,6.0,35.6,5.0,34.8,4.0,B,C,C,,
