場所,R,クラス,種別,距離,馬場状態,レースレベル,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
中山,2,未勝利,芝,1600,良,Lv2 ,8,モンサンジャスミン,2歳,木幡巧也,牧光二,短距離,右回り,,ノヴェリスト,休明初戦,距離短縮,13,E,13.7,15.0,13.7,15.0,37.3,,36.9,,B,,,,
中山,2,未勝利,芝,1600,良,Lv2 ,9,ロミオ,2歳,石橋脩,上原佑紀,短距離,右回り,,シュウジ,,距離短縮,4,C,12.7,2.0,12.7,1.0,36.6,,34.8,1.0,D,,,,
中山,2,未勝利,芝,1600,良,Lv2 ,10,サザンテイオー,2歳,長浜鴻緒,根本康広,短距離,右回り,,シルバーステート,,距離延長,10,D,12.6,1.0,13.0,5.0,35.7,3.0,36.4,,C,C,D,C,
中山,2,未勝利,芝,1600,良,Lv2 ,11,ケンブリッジサクラ,2歳,丸田恭介,石栗龍彦,短距離,右回り,,タリスマニック,,,11,E,13.2,11.0,13.2,10.0,36.4,,35.1,7.0,C,B,,,
中山,2,未勝利,芝,1600,良,Lv2 ,12,アロハオエ,2歳,杉原誠人,中川公成,短距離,右回り,,アルアイン,,,15,E,13.1,9.0,13.1,8.0,36.5,,34.9,4.0,C,B,,,
中山,2,未勝利,芝,1600,良,Lv2 ,13,ショウナンダイン,2歳,三浦皇成,森一誠,短距離,右回り,,サートゥルナーリア,,距離短縮,3,C,12.9,5.0,13.4,12.0,36.0,6.0,35.4,,D,B,,,
中山,2,未勝利,芝,1600,良,Lv2 ,14,フジガイフウ,2歳,菅原明良,岩戸孝樹,短距離,右回り,,ミスターメロディ,,距離延長,5,C,12.9,5.0,12.9,4.0,36.3,,35.7,,B,,,,
中山,2,未勝利,芝,1600,良,Lv2 ,15,フックセンチョウ,2歳,柴田善臣,佐藤吉勝,短距離,右回り,,アスクピーターパン,,距離延長,14,E,13.6,14.0,13.6,14.0,37.2,,34.8,1.0,B,,,,
中山,2,未勝利,芝,1600,良,Lv2 ,16,シェリアドレ,2歳,荻野極,奥村武,短距離,右回り,,ドレフォン,休明初戦,距離短縮,6,C,13.4,13.0,13.4,12.0,37.9,,36.6,,C,,,,
中山,3,未勝利,ダート,1200,良,Lv2 ,1,オテモヤン,2歳,遠藤汰月,本間忍,短距離,右回り,,ロードバリオス,休明初戦,,12,E,13.1,11.0,13.1,10.0,,,,,C,,,,
中山,3,未勝利,ダート,1200,良,Lv2 ,2,ボールドタワー,2歳,菊沢一樹,鈴木慎太,短距離,右回り,,タワーオブロンドン,休明初戦,距離延長,9,D,13.1,11.0,13.1,10.0,36.0,6.0,37.9,3.0,C,C,,,
中山,3,未勝利,ダート,1200,良,Lv2 ,3,カシノハンゾウ,2歳,今村聖奈,蛯名利弘,短距離,右回り,,ネロ,休明初戦,距離延長,10,E,12.3,3.0,12.7,6.0,35.9,5.0,38.5,6.0,C,C,C,,
中山,3,未勝利,ダート,1200,良,Lv2 ,4,コパノカーター,2歳,杉原誠人,大和田成,短距離,右回り,,タニノフランケル,休明初戦,距離短縮,11,E,12.8,9.0,12.8,7.0,,,,,C,C,,,
中山,3,未勝利,ダート,1200,良,Lv2 ,5,キタノドンカルロ,2歳,柴田大知,粕谷昌央,短距離,右回り,,タワーオブロンドン,,,8,D,12.6,7.0,12.6,5.0,35.4,1.0,39.1,,D,C,,,
中山,3,未勝利,ダート,1200,良,Lv2 ,6,コパノトーマス,2歳,原優介,青木孝文,短距離,右回り,,タニノフランケル,,,2,B,12.1,1.0,12.1,1.0,35.4,1.0,38.0,4.0,D,C,B,,
中山,3,未勝利,ダート,1200,良,Lv2 ,7,ウレシイゴサン,2歳,佐々木大,伊藤大士,短距離,右回り,,ベンバトル,休明初戦,,5,D,12.7,8.0,13.2,12.0,36.1,8.0,37.6,2.0,B,E,C,,
中山,3,未勝利,ダート,1200,良,Lv2 ,8,コパノキャメロン,2歳,長浜鴻緒,手塚貴久,短距離,右回り,,シャンハイボビー,,距離短縮,3,C,13.2,13.0,13.2,12.0,38.7,,39.6,,C,,,,
中山,3,未勝利,ダート,1200,良,Lv2 ,9,サンドロック,2歳,石田拓郎,相沢郁,短距離,右回り,,カリフォルニアクローム,,距離短縮,14,E,14.1,16.0,14.1,16.0,40.6,,40.5,,C,,,,
中山,3,未勝利,ダート,1200,良,Lv2 ,10,ナムラパピ,2歳,木幡初也,武市康男,短距離,右回り,,キセキ,,,13,E,13.7,14.0,13.7,14.0,,,,,B,,,,
中山,3,未勝利,ダート,1200,良,Lv2 ,11,リュウノエッセンス,2歳,松岡正海,伊藤伸一,短距離,右回り,,アドマイヤマーズ,,,6,D,12.1,1.0,12.1,1.0,36.0,6.0,39.0,8.0,C,C,C,C,
中山,3,未勝利,ダート,1200,良,Lv2 ,12,キタノアヤカ,2歳,岩部純二,萱野浩二,短距離,右回り,,ロゴタイプ,,距離短縮,16,E,12.8,9.0,12.8,7.0,,,,,E,,,,
中山,3,未勝利,ダート,1200,良,Lv2 ,13,スノーランス,2歳,津村明秀,上原佑紀,短距離,右回り,,ニューイヤーズデイ,,距離延長,7,D,12.3,3.0,12.8,7.0,36.4,,38.2,5.0,C,C,B,,
中山,3,未勝利,ダート,1200,良,Lv2 ,14,ドライヴトウショウ,2歳,佐藤翔馬,杉浦宏昭,短距離,右回り,,フォーウィールドライブ,,,15,E,13.7,14.0,13.7,14.0,38.2,,38.9,7.0,C,,,,
中山,3,未勝利,ダート,1200,良,Lv2 ,15,スリーコーズ,2歳,横山武史,伊藤圭三,短距離,右回り,,スズカコーズウェイ,,,1,B,12.3,3.0,12.3,3.0,35.7,3.0,37.5,1.0,C,,,,
中山,3,未勝利,ダート,1200,良,Lv2 ,16,レディサン,2歳,戸崎圭太,栗田徹,短距離,右回り,,パイロ,,,4,C,12.5,6.0,12.5,4.0,35.8,4.0,39.5,,C,,,,
中山,4,新馬,ダート,1800,良,Lv3 ,1,ラージアンサンブル,2歳,内田博幸,武井亮,中距離,右回り,,ベンバトル,,,15,E,,,,,,,,,,,,,
中山,4,新馬,ダート,1800,良,Lv3 ,2,エンゼルランプ,2歳,嶋田純次,武市康男,中距離,右回り,,ダノンプレミアム,,,11,D,,,,,,,,,,,,,
中山,4,新馬,ダート,1800,良,Lv3 ,3,イサチルクイーン,2歳,木幡初也,竹内正洋,中距離,右回り,,リオンディーズ,,,8,D,,,,,,,,,,,,,
中山,4,新馬,ダート,1800,良,Lv3 ,4,ファイヤサラマンダ,2歳,石橋脩,牧光二,中距離,右回り,,カリフォルニアクローム,,,5,D,,,,,,,,,,,,,
中山,4,新馬,ダート,1800,良,Lv3 ,5,ラインジーク,2歳,武藤雅,水野貴広,中距離,右回り,,シニスターミニスター,,,14,E,,,,,,,,,,,,,
中山,4,新馬,ダート,1800,良,Lv3 ,6,カラクリスピリッツ,2歳,津村明秀,斎藤誠,中距離,右回り,,モーリス,,,12,E,,,,,,,,,,,,,
中山,4,新馬,ダート,1800,良,Lv3 ,7,ショコラキュイ,2歳,荻野極,森一誠,中距離,右回り,,ヘニーヒューズ,,,1,B,,,,,,,,,,,,,
中山,4,新馬,ダート,1800,良,Lv3 ,8,ホールドザデイ,2歳,木幡巧也,田中勝春,中距離,右回り,,ダノンスマッシュ,,,9,D,,,,,,,,,,,,,
中山,4,新馬,ダート,1800,良,Lv3 ,9,バレンタインビスタ,2歳,三浦皇成,蛯名正義,中距離,右回り,,ロードカナロア,,,4,D,,,,,,,,,,,,,
中山,4,新馬,ダート,1800,良,Lv3 ,10,フィンガー,2歳,戸崎圭太,田中博康,中距離,右回り,,Gun Runner,,,6,D,,,,,,,,,,,,,
中山,4,新馬,ダート,1800,良,Lv3 ,11,ゴールドアイリーン,2歳,横山武史,小栗実,中距離,右回り,,デクラレーションオブウォー,,,3,C,,,,,,,,,,,,,
中山,4,新馬,ダート,1800,良,Lv3 ,12,ケントン,2歳,佐々木大,田島俊明,中距離,右回り,,リアルスティール,,,10,D,,,,,,,,,,,,,
中山,4,新馬,ダート,1800,良,Lv3 ,13,カミノテイオー,2歳,菅原辰徳,奥平雅士,中距離,右回り,,タリスマニック,,,16,E,,,,,,,,,,,,,
中山,4,新馬,ダート,1800,良,Lv3 ,14,モロノヴィクトリー,2歳,横山和生,菊川正達,中距離,右回り,,キズナ,,,2,B,,,,,,,,,,,,,
中山,4,新馬,ダート,1800,良,Lv3 ,15,メイショウナナユキ,2歳,今村聖奈,牧浦充徳,中距離,右回り,,ホッコータルマエ,,,13,E,,,,,,,,,,,,,
中山,4,新馬,ダート,1800,良,Lv3 ,16,ティンバーライン,2歳,菅原明良,鈴木慎太,中距離,右回り,,ホッコータルマエ,,,7,D,,,,,,,,,,,,,
中山,5,新馬,芝,1600,良,Lv2 ,1,チュウワメロディー,2歳,石川裕紀,小崎憲,短距離,右回り,,ミスターメロディ,,,9,D,,,,,,,,,,,,,
中山,5,新馬,芝,1600,良,Lv2 ,2,ホシヅキヨ,2歳,松岡正海,柄崎将寿,短距離,右回り,,ヴァンゴッホ,,,13,E,,,,,,,,,,,,,
中山,5,新馬,芝,1600,良,Lv2 ,3,コスモグロボーサ,2歳,野中悠太,天間昭一,短距離,右回り,,ウインブライト,,,15,E,,,,,,,,,,,,,
中山,5,新馬,芝,1600,良,Lv2 ,4,オリジナルアポジー,2歳,小林美駒,水野貴広,短距離,右回り,,マルターズアポジー,,,10,D,,,,,,,,,,,,,
中山,5,新馬,芝,1600,良,Lv2 ,5,ソーヤブル,2歳,津村明秀,小栗実,短距離,右回り,,ポエティックフレア,,,4,D,,,,,,,,,,,,,
中山,5,新馬,芝,1600,良,Lv2 ,6,ボグラーモデル,2歳,石神深道,柄崎将寿,短距離,右回り,,ベンバトル,,,14,E,,,,,,,,,,,,,
中山,5,新馬,芝,1600,良,Lv2 ,7,モントーヤ,2歳,荻野極,浅利英明,短距離,右回り,,インディチャンプ,,,6,D,,,,,,,,,,,,,
中山,5,新馬,芝,1600,良,Lv2 ,8,ギリーズボール,2歳,ルメール,手塚貴久,短距離,右回り,,エピファネイア,,,1,A,,,,,,,,,,,,,
中山,5,新馬,芝,1600,良,Lv2 ,9,リラ,2歳,三浦皇成,蛯名正義,短距離,右回り,,キズナ,,,2,C,,,,,,,,,,,,,
中山,5,新馬,芝,1600,良,Lv2 ,10,ルクリーシア,2歳,内田博幸,黒岩陽一,短距離,右回り,,ロードカナロア,,,11,E,,,,,,,,,,,,,
中山,5,新馬,芝,1600,良,Lv2 ,11,ハクサンローレライ,2歳,石田拓郎,新開幸一,短距離,右回り,,シルポート,,,12,E,,,,,,,,,,,,,
中山,5,新馬,芝,1600,良,Lv2 ,12,フレアリングベリー,2歳,横山武史,池上昌和,短距離,右回り,,ポエティックフレア,,,3,C,,,,,,,,,,,,,
中山,5,新馬,芝,1600,良,Lv2 ,13,ファストワーカー,2歳,丹内祐次,伊藤大士,短距離,右回り,,ニューイヤーズデイ,,,7,D,,,,,,,,,,,,,
中山,5,新馬,芝,1600,良,Lv2 ,14,シンデレラヒメ,2歳,水沼元輝,石栗龍彦,短距離,右回り,,ノーブルミッション,,,16,E,,,,,,,,,,,,,
中山,5,新馬,芝,1600,良,Lv2 ,15,フィクセルリリア,2歳,原優介,田中博康,短距離,右回り,,モズアスコット,,,8,D,,,,,,,,,,,,,
中山,5,新馬,芝,1600,良,Lv2 ,16,ジャスパーメルチェ,2歳,横山和生,森秀行,短距離,右回り,,Charlatan,,,5,D,,,,,,,,,,,,,
中山,6,自己条件,ダート,1800,良,Lv3 ,1,シャンハイナイト,3歳,江田照男,村田一誠,中距離,右回り,,シャンハイボビー,休明初戦,,7,D,12.3,2.0,13.5,11.0,35.0,1.0,38.7,,B,C,C,C,B
中山,6,自己条件,ダート,1800,良,Lv3 ,2,パイシャオピン,3歳,小林美駒,鈴木伸尋,中距離,右回り,,ホッコータルマエ,休明初戦,距離延長,1,A,13.0,11.0,13.1,5.0,35.6,3.0,35.0,1.0,B,C,C,B,
中山,6,自己条件,ダート,1800,良,Lv3 ,3,キョウエイタイコ,3歳,大野拓弥,勢司和浩,中距離,右回り,,モーニン,休明初戦,,8,D,13.2,14.0,13.5,11.0,38.8,,37.5,6.0,C,C,D,C,C
中山,6,自己条件,ダート,1800,良,Lv3 ,4,ミラクルダンサー,3歳,横山武史,尾関知人,中距離,右回り,,サトノダイヤモンド,休明初戦,,3,C,12.9,8.0,12.9,2.0,37.4,,39.8,,C,D,B,,
中山,6,自己条件,ダート,1800,良,Lv3 ,5,ツインクルステージ,4歳,石神深道,高木登,中距離,右回り,,エピファネイア,休明2走,,10,D,12.6,5.0,12.9,2.0,37.2,,37.6,7.0,C,C,C,C,D
中山,6,自己条件,ダート,1800,良,Lv3 ,6,ビップレーヌ,4歳,菅原明良,高柳瑞樹,中距離,右回り,,リアルインパクト,,,12,E,12.9,8.0,13.1,5.0,36.1,5.0,37.9,,C,C,B,C,D
中山,6,自己条件,ダート,1800,良,Lv3 ,7,カーリングホリデー,4歳,石田拓郎,田中勝春,中距離,右回り,,ニューイヤーズデイ,休明初戦,距離延長,14,E,13.0,11.0,13.0,4.0,36.7,8.0,38.6,,B,D,D,C,C
中山,6,自己条件,ダート,1800,良,Lv3 ,8,ランスノーブル,5歳以上,佐々木大,上原博之,中距離,右回り,,ハービンジャー,,,5,C,12.6,5.0,13.1,5.0,37.0,,36.7,3.0,C,C,C,C,C
中山,6,自己条件,ダート,1800,良,Lv3 ,9,シルバーニース,5歳以上,今村聖奈,田村康仁,中距離,右回り,,ルーラーシップ,,,13,E,12.5,4.0,13.9,14.0,36.4,7.0,36.7,3.0,C,B,D,C,D
中山,6,自己条件,ダート,1800,良,Lv3 ,10,リュミナーズ,3歳,松岡正海,堀内岳志,中距離,右回り,,ルヴァンスレーヴ,,距離延長,4,C,12.9,8.0,13.9,14.0,37.0,,37.7,8.0,B,D,C,C,C
中山,6,自己条件,ダート,1800,良,Lv3 ,11,イッシンフラン,3歳,長岡禎仁,竹内正洋,中距離,右回り,,シャンハイボビー,休明初戦,距離延長,15,E,12.6,5.0,13.2,8.0,36.1,5.0,38.4,,C,D,,C,D
中山,6,自己条件,ダート,1800,良,Lv3 ,12,レディーフランシス,3歳,横山和生,和田勇介,中距離,右回り,,オルフェーヴル,休明初戦,距離延長,2,C,13.2,14.0,14.4,16.0,38.4,,37.2,5.0,B,B,C,B,B
中山,6,自己条件,ダート,1800,良,Lv3 ,13,ライズトゥザトップ,3歳,津村明秀,牧光二,中距離,右回り,,パイロ,休明2走,,11,D,11.9,1.0,13.6,13.0,35.5,2.0,38.1,,C,D,C,C,C
中山,6,自己条件,ダート,1800,良,Lv3 ,14,キョウエイフロイデ,4歳,宮崎北斗,中川公成,中距離,右回り,,サトノクラウン,休明初戦,距離延長,9,D,13.1,13.0,13.4,10.0,37.4,,35.2,2.0,B,D,C,C,C
中山,6,自己条件,ダート,1800,良,Lv3 ,15,イラーナ,4歳,内田博幸,林徹,中距離,右回り,,Palace Malice,休明初戦,距離延長,6,D,12.4,3.0,12.4,1.0,35.8,4.0,38.2,,D,D,C,C,C
中山,6,自己条件,ダート,1800,良,Lv3 ,16,ココボロ,4歳,土田真翔,松山将樹,中距離,右回り,,ビッグアーサー,休明3走,,16,E,13.2,14.0,13.2,8.0,37.6,,38.2,,C,C,,,
中山,7,自己条件,芝,2200,良,Lv3 ,1,グランセゾン,3歳,佐々木大,栗田徹,中距離,右回り,,オルフェーヴル,,距離延長,5,C,12.9,11.0,12.9,3.0,36.4,,34.9,7.0,D,B,C,C,C
中山,7,自己条件,芝,2200,良,Lv3 ,2,ビップチェイス,4歳,江田照男,田島俊明,中距離,右回り,,アルアイン,休明3走,,6,D,12.8,8.0,13.7,12.0,36.5,,35.1,,D,C,D,B,D
中山,7,自己条件,芝,2200,良,Lv3 ,3,ゲンジ,3歳,小林美駒,尾形和幸,中距離,右回り,,オルフェーヴル,休明2走,距離延長,2,B,12.4,2.0,12.5,1.0,35.7,2.0,33.3,2.0,C,C,B,C,C
中山,7,自己条件,芝,2200,良,Lv3 ,4,サンカシグレ,3歳,丹内祐次,粕谷昌央,中距離,右回り,,ウインブライト,休明初戦,距離延長,4,C,12.1,1.0,13.5,10.0,36.1,7.0,34.6,6.0,C,C,B,B,B
中山,7,自己条件,芝,2200,良,Lv3 ,5,ディアマイサン,5歳以上,石田拓郎,浅利英明,中距離,右回り,,ハービンジャー,休明初戦,距離延長,9,D,13.1,13.0,13.2,6.0,35.8,5.0,35.0,,C,D,C,B,D
中山,7,自己条件,芝,2200,良,Lv3 ,6,ディヴァインスター,3歳,菅原明良,林徹,中距離,右回り,,アドマイヤマーズ,休明3走,距離延長,3,C,12.8,8.0,13.5,10.0,35.5,1.0,35.1,,D,D,D,B,C
中山,7,自己条件,芝,2200,良,Lv3 ,7,スノーディーヴァ,4歳,内田博幸,深山雅史,中距離,右回り,,エイシンヒカリ,休明2走,距離短縮,15,E,12.6,4.0,14.0,14.0,37.4,,34.4,5.0,C,D,C,B,B
中山,7,自己条件,芝,2200,良,Lv3 ,8,テイキットイージー,4歳,津村明秀,萱野浩二,中距離,右回り,,ゴールドシップ,休明3走,距離短縮,14,E,12.9,11.0,14.4,16.0,38.3,,35.3,,B,C,D,C,B
中山,7,自己条件,芝,2200,良,Lv3 ,9,バーケンヘッド,3歳,石神深道,武井亮,中距離,右回り,,アドマイヤマーズ,休明2走,距離延長,10,D,12.8,8.0,13.2,6.0,36.4,,33.0,1.0,C,,C,B,B
中山,7,自己条件,芝,2200,良,Lv3 ,10,トラストモアリズム,3歳,今村聖奈,高橋文雅,中距離,右回り,,サンダースノー,休明2走,距離延長,8,D,13.8,16.0,13.8,13.0,37.7,,33.7,3.0,D,E,D,C,C
中山,7,自己条件,芝,2200,良,Lv3 ,11,チャイボーグ,5歳以上,長浜鴻緒,的場均,中距離,右回り,,シャンハイボビー,,距離延長,12,D,12.7,6.0,12.9,3.0,35.8,5.0,35.2,,B,C,D,C,C
中山,7,自己条件,芝,2200,良,Lv3 ,12,アドミラルシップ,4歳,石川裕紀,相沢郁,中距離,右回り,,ゴールドシップ,休明初戦,距離延長,1,B,12.5,3.0,13.3,9.0,36.2,8.0,33.7,3.0,C,C,C,C,E
中山,7,自己条件,芝,2200,良,Lv3 ,13,ビスケットマリー,3歳,上里直汰,和田雄二,中距離,右回り,,マインドユアビスケッツ,,距離延長,16,E,13.4,15.0,14.0,14.0,38.0,,37.3,,C,D,B,C,C
中山,7,自己条件,芝,2200,良,Lv3 ,14,クリフハンガー,4歳,大野拓弥,上原博之,中距離,右回り,,ルーラーシップ,休明3走,,7,D,12.7,6.0,12.8,2.0,35.7,2.0,35.2,,D,C,B,A,C
中山,7,自己条件,芝,2200,良,Lv3 ,15,フォーグッド,5歳以上,荻野極,国枝栄,中距離,右回り,,ディープインパクト,休明2走,,11,D,12.6,4.0,12.9,3.0,35.7,2.0,35.2,,D,B,D,D,D
中山,7,自己条件,芝,2200,良,Lv3 ,16,ベラトール,3歳,水沼元輝,西田雄一,中距離,右回り,,ミッキーグローリー,休明3走,距離短縮,13,E,13.2,14.0,13.2,6.0,36.7,,34.9,7.0,C,C,D,B,
中山,8,自己条件,ダート,1200,良,Lv3 ,1,アクアマリーナ,3歳,荻野極,伊坂重信,短距離,右回り,,シニスターミニスター,休明初戦,距離短縮,8,D,12.6,14.0,12.6,7.0,36.6,,38.7,,D,,,,
中山,8,自己条件,ダート,1200,良,Lv3 ,2,ペイシャニット,4歳,遠藤汰月,伊藤伸一,短距離,右回り,,カレンブラックヒル,休明3走,,15,E,12.2,6.0,13.2,15.0,36.6,,36.6,5.0,C,B,B,C,C
中山,8,自己条件,ダート,1200,良,Lv3 ,3,ラストシャリナ,3歳,石川裕紀,矢嶋大樹,短距離,右回り,,アルアイン,休明初戦,,3,C,12.5,13.0,12.5,6.0,35.4,4.0,37.0,7.0,C,D,D,B,
中山,8,自己条件,ダート,1200,良,Lv3 ,4,ショウナンハクウン,5歳以上,ルメール,大竹正博,短距離,右回り,,ダイワメジャー,連闘,,2,B,12.3,10.0,12.3,1.0,34.8,1.0,36.5,4.0,C,C,C,B,C
中山,8,自己条件,ダート,1200,良,Lv3 ,5,プライムブルー,4歳,石田拓郎,新開幸一,短距離,右回り,,マインドユアビスケッツ,休明3走,距離短縮,12,E,12.9,16.0,13.0,12.0,35.2,2.0,39.4,,D,B,,,
中山,8,自己条件,ダート,1200,良,Lv3 ,6,カツノテンス,5歳以上,松岡正海,伊藤伸一,短距離,右回り,,シルバーステート,,,13,E,11.9,1.0,12.4,4.0,35.6,7.0,37.2,,D,D,B,B,D
中山,8,自己条件,ダート,1200,良,Lv3 ,7,ピコレッド,3歳,木幡巧也,牧光二,短距離,右回り,,ヘニーヒューズ,休明初戦,距離短縮,5,D,12.4,12.0,12.7,8.0,35.8,,35.8,1.0,C,C,C,B,C
中山,8,自己条件,ダート,1200,良,Lv3 ,8,クインズシフォン,3歳,石神深道,和田正一,短距離,右回り,,デクラレーションオブウォー,休明2走,,7,D,12.1,2.0,12.9,9.0,36.0,,36.6,5.0,C,C,C,C,B
中山,8,自己条件,ダート,1200,良,Lv3 ,9,ナインオブレター,3歳,菅原明良,佐藤吉勝,短距離,右回り,,モーニン,休明3走,,6,D,12.2,6.0,12.3,1.0,35.3,3.0,37.0,7.0,C,E,C,C,C
中山,8,自己条件,ダート,1200,良,Lv3 ,10,スリーピース,3歳,三浦皇成,武井亮,短距離,右回り,,ミッキーアイル,休明2走,,1,B,12.1,2.0,12.3,1.0,35.4,4.0,36.4,3.0,C,C,C,C,C
中山,8,自己条件,ダート,1200,良,Lv3 ,11,ルチアーナ,3歳,長浜鴻緒,小笠倫弘,短距離,右回り,,ミッキーグローリー,休明2走,,4,C,12.1,2.0,12.4,4.0,35.5,6.0,37.3,,D,C,C,D,B
中山,8,自己条件,ダート,1200,良,Lv3 ,12,トモジャシーマ,5歳以上,津村明秀,鈴木伸尋,短距離,右回り,,シャンハイボビー,休明2走,,9,D,12.2,6.0,13.1,13.0,36.4,,37.0,7.0,C,D,C,C,A
中山,8,自己条件,ダート,1200,良,Lv3 ,13,セッカチドラゴン,4歳,菊沢一樹,本間忍,短距離,右回り,,スノードラゴン,休明初戦,,14,E,12.2,6.0,13.1,13.0,35.6,7.0,37.6,,B,C,C,C,D
中山,8,自己条件,ダート,1200,良,Lv3 ,14,レオエンプレス,4歳,菅原辰徳,奥平雅士,短距離,右回り,,マジェスティックウォリアー,休明2走,,16,E,12.1,2.0,13.3,16.0,36.3,,38.0,,E,C,B,B,B
中山,8,自己条件,ダート,1200,良,Lv3 ,15,ディアクルーナ,4歳,丹内祐次,黒岩陽一,短距離,右回り,,モーリス,休明初戦,,11,E,12.3,10.0,12.9,9.0,,,,,C,B,,,
