場所,R,クラス,種別,距離,馬場状態,レースレベル,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
新潟,2,未勝利,ダート,1200,良(暫定),Lv2 ,8,フェアリーキャット,3歳,古川奈穂,鈴木慎太,短距離,左回り,,ディスクリートキャット,休明初戦,距離短縮,10,E,13.2,12.0,13.2,11.0,,,,,B,,,,
新潟,2,未勝利,ダート,1200,良(暫定),Lv2 ,9,ヴェロシスタ,3歳,横山琉人,池上昌和,短距離,左回り,,ファインニードル,休明初戦,距離短縮,11,E,13.1,11.0,13.1,9.0,37.6,,39.2,,C,,,,
新潟,2,未勝利,ダート,1200,良(暫定),Lv2 ,10,ポッポヘジュセヨ,3歳,河原田菜,的場均,短距離,左回り,,サトノアラジン,休明初戦,距離短縮,15,E,14.0,13.0,14.0,13.0,40.3,,40.4,,D,,,,
新潟,2,未勝利,ダート,1200,良(暫定),Lv2 ,11,キタノソブリン,3歳,木幡育也,本間忍,短距離,左回り,,ディープブリランテ,,,14,E,,,,,,,,,,,,,
新潟,2,未勝利,ダート,1200,良(暫定),Lv2 ,12,ナムラロダン,3歳,西村淳也,長谷川浩,短距離,左回り,,ミッキーアイル,,距離短縮,2,B,12.0,1.0,12.2,2.0,35.0,2.0,37.6,3.0,B,B,C,C,B
新潟,2,未勝利,ダート,1200,良(暫定),Lv2 ,13,ピョイットハレルヤ,3歳,舟山瑠泉,浜田多実,短距離,左回り,,フォーウィールドライブ,休明3走,距離短縮,3,C,12.3,3.0,12.5,3.0,36.3,7.0,37.4,2.0,B,C,B,B,D
新潟,2,未勝利,ダート,1200,良(暫定),Lv2 ,14,シュヴァルツシルト,3歳,小林美駒,田島俊明,短距離,左回り,,ミスチヴィアスアレックス,休明初戦,,1,B,12.0,1.0,12.0,1.0,34.9,1.0,37.0,1.0,C,C,C,C,
新潟,2,未勝利,ダート,1200,良(暫定),Lv2 ,15,アンジュレーヌ,3歳,野中悠太,宮田敬介,短距離,左回り,,クリソベリル,休明初戦,距離短縮,7,D,13.0,10.0,13.0,5.0,37.5,,40.6,,A,C,,,
新潟,3,未勝利,芝,1600,良(暫定),Lv2 ,1,ランウェイミューズ,3歳,浜中俊,竹内正洋,短距離,左回り,,シルバーステート,休明初戦,距離短縮,4,C,13.0,12.0,13.0,7.0,36.1,,35.8,,B,D,,,
新潟,3,未勝利,芝,1600,良(暫定),Lv2 ,2,ピコパープル,3歳,上里直汰,上原博之,短距離,左回り,,キタサンブラック,休明初戦,距離短縮,15,E,13.3,14.0,13.3,9.0,37.0,,33.5,1.0,C,C,C,,
新潟,3,未勝利,芝,1600,良(暫定),Lv2 ,3,ショウナンバーボン,3歳,ゴンサル,加藤士津,短距離,左回り,,サートゥルナーリア,,,5,C,12.4,6.0,12.4,2.0,35.2,5.0,34.8,8.0,C,C,C,B,C
新潟,3,未勝利,芝,1600,良(暫定),Lv2 ,4,ミセスジョーンズ,3歳,石神深道,松永康利,短距離,左回り,,ヴァンセンヌ,休明初戦,,14,E,12.5,8.0,12.9,5.0,35.4,6.0,34.9,,D,C,C,B,
新潟,3,未勝利,芝,1600,良(暫定),Lv2 ,5,オレンジフィールド,3歳,亀田温心,北出成人,短距離,左回り,,サトノクラウン,休明初戦,距離短縮,11,E,12.5,8.0,12.5,3.0,35.6,,34.7,7.0,C,C,D,C,D
新潟,3,未勝利,芝,1600,良(暫定),Lv2 ,6,トリトマフロックス,3歳,長浜鴻緒,伊藤大士,短距離,左回り,,Maurice,休明初戦,,13,E,13.7,15.0,13.7,14.0,38.0,,35.5,,B,,,,
新潟,3,未勝利,芝,1600,良(暫定),Lv2 ,7,ココネ,3歳,荻野極,上原佑紀,短距離,左回り,,アドマイヤマーズ,,,10,E,,,,,,,,,,,,,
新潟,3,未勝利,芝,1600,良(暫定),Lv2 ,8,リアライズガイザー,3歳,ルメール,杉山晴紀,短距離,左回り,,コントレイル,休明初戦,距離延長,3,C,12.3,3.0,12.3,1.0,35.1,4.0,36.6,,A,C,,,
新潟,3,未勝利,芝,1600,良(暫定),Lv2 ,9,バンオンタイム,3歳,舟山瑠泉,田中博康,短距離,左回り,,ロードカナロア,休明初戦,距離短縮,2,C,12.4,6.0,12.8,4.0,34.6,1.0,34.2,5.0,C,D,D,D,B
新潟,3,未勝利,芝,1600,良(暫定),Lv2 ,10,ポセイドンテソーロ,3歳,富田暁,牧光二,短距離,左回り,,シュヴァルグラン,休明初戦,距離延長,12,E,12.1,1.0,13.8,15.0,34.9,2.0,39.0,,B,C,B,C,
新潟,3,未勝利,芝,1600,良(暫定),Lv2 ,11,ドラリズム,3歳,武藤雅,武藤善則,短距離,左回り,,コパノリッキー,,,8,D,12.2,2.0,13.6,12.0,35.5,,33.6,2.0,C,E,C,C,C
新潟,3,未勝利,芝,1600,良(暫定),Lv2 ,12,イルミナジーティー,3歳,斎藤新,西園翔太,短距離,左回り,,シュヴァルグラン,休明2走,距離短縮,6,D,12.8,11.0,13.6,12.0,35.9,,34.4,6.0,D,C,D,C,B
新潟,3,未勝利,芝,1600,良(暫定),Lv2 ,13,イーリスアスター,3歳,河原田菜,尾形和幸,短距離,左回り,,ダノンスマッシュ,休明初戦,距離延長,16,E,12.5,8.0,13.3,9.0,35.4,6.0,35.9,,B,D,D,B,
新潟,3,未勝利,芝,1600,良(暫定),Lv2 ,14,ミラキュラスアース,3歳,西村淳也,奥村豊,短距離,左回り,,ミスターメロディ,休明2走,,1,B,12.3,3.0,13.0,7.0,34.9,2.0,33.7,3.0,D,B,B,,
新潟,3,未勝利,芝,1600,良(暫定),Lv2 ,15,ネッカーズルム,3歳,丹内祐次,藤野健太,短距離,左回り,,フォーウィールドライブ,休明初戦,,7,D,13.1,13.0,13.3,9.0,35.7,,35.2,,B,C,B,B,
新潟,3,未勝利,芝,1600,良(暫定),Lv2 ,16,イーサンミラー,3歳,大久保友,稲垣幸雄,短距離,左回り,,ウインブライト,休明3走,距離短縮,9,D,12.3,3.0,12.9,5.0,35.4,6.0,34.0,4.0,C,D,D,B,
新潟,4,未勝利,ダート,1800,良(暫定),Lv1 ,1,リュウゴピュア,3歳,大久保友,小野次郎,中距離,左回り,,リアルインパクト,休明2走,,9,E,13.6,8.0,13.6,8.0,38.2,,40.5,,C,C,,,
新潟,4,未勝利,ダート,1800,良(暫定),Lv1 ,2,コーディアリティ,3歳,小崎綾也,牧浦充徳,中距離,左回り,,レイデオロ,,距離延長,8,E,13.4,7.0,13.4,6.0,36.7,3.0,37.6,2.0,C,C,,,
新潟,4,未勝利,ダート,1800,良(暫定),Lv1 ,3,タマモブレイキン,3歳,菊沢一樹,伊藤圭三,中距離,左回り,,ブリックスアンドモルタル,,距離延長,7,D,13.2,5.0,13.2,3.0,36.5,2.0,38.1,4.0,C,C,C,,
新潟,4,未勝利,ダート,1800,良(暫定),Lv1 ,4,ゼランテ,3歳,武豊,松永幹夫,中距離,左回り,,コントレイル,,,4,C,13.2,5.0,13.2,3.0,37.2,5.0,39.1,,C,C,,,
新潟,4,未勝利,ダート,1800,良(暫定),Lv1 ,5,アンデルストープ,3歳,石田拓郎,伊坂重信,中距離,左回り,,インディチャンプ,休明2走,距離延長,11,E,12.8,4.0,13.4,6.0,39.1,,41.0,,D,C,C,D,D
新潟,4,未勝利,ダート,1800,良(暫定),Lv1 ,6,スナークシャラク,3歳,小沢大仁,今野貞一,中距離,左回り,,リオンディーズ,連闘,,6,D,14.3,11.0,14.3,11.0,40.0,,38.6,,C,,,,
新潟,4,未勝利,ダート,1800,良(暫定),Lv1 ,7,メイショウタイザン,3歳,横山琉人,高橋義忠,中距離,左回り,,ミッキーアイル,休明3走,距離延長,3,C,12.6,2.0,13.2,3.0,35.9,1.0,37.8,3.0,C,,C,D,C
新潟,4,未勝利,ダート,1800,良(暫定),Lv1 ,8,テリコス,3歳,岩田康誠,四位洋文,中距離,左回り,,ダイワメジャー,休明2走,,5,D,12.7,3.0,12.7,1.0,37.3,,38.5,5.0,C,C,,,
新潟,4,未勝利,ダート,1800,良(暫定),Lv1 ,9,ウインプライム,3歳,石神深道,上原博之,中距離,左回り,,マクフィ,連闘,,10,E,13.8,10.0,13.8,10.0,,,,,D,B,,,
新潟,4,未勝利,ダート,1800,良(暫定),Lv1 ,10,ワンダーブリッツ,3歳,西村淳也,久保田貴,中距離,左回り,,クリソベリル,,,1,A,13.7,9.0,13.7,9.0,38.7,,38.6,,C,,,,
新潟,4,未勝利,ダート,1800,良(暫定),Lv1 ,11,ボールドタワー,3歳,ゴンサル,鈴木慎太,中距離,左回り,,タワーオブロンドン,,,2,B,12.4,1.0,13.1,2.0,37.1,4.0,37.3,1.0,C,C,C,C,C
新潟,5,未勝利,芝,1800,良(暫定),Lv3 ,1,アナザーフェイス,3歳,荻野極,鹿戸雄一,中距離,左回り,,エピファネイア,休明2走,,1,B,13.8,13.0,13.8,12.0,36.7,,34.0,1.0,D,A,,,
新潟,5,未勝利,芝,1800,良(暫定),Lv3 ,2,ヴェニゼロス,3歳,ルメール,林徹,中距離,左回り,,コントレイル,休明初戦,距離短縮,2,B,14.5,15.0,14.5,15.0,38.7,,34.6,5.0,C,,,,
新潟,5,未勝利,芝,1800,良(暫定),Lv3 ,3,スマートエラン,3歳,舟山瑠泉,池江泰寿,中距離,左回り,,キタサンブラック,休明2走,距離短縮,3,C,13.1,6.0,13.1,4.0,35.9,4.0,34.4,3.0,C,B,,,
新潟,5,未勝利,芝,1800,良(暫定),Lv3 ,4,エコロゼット,3歳,菊沢一樹,岩戸孝樹,中距離,左回り,,フィエールマン,休明3走,距離短縮,7,D,13.2,9.0,13.3,8.0,36.0,6.0,35.0,,C,D,B,,
新潟,5,未勝利,芝,1800,良(暫定),Lv3 ,5,アート,3歳,和田陽希,杉山晴紀,中距離,左回り,,キセキ,,,9,D,12.7,2.0,12.7,1.0,36.1,7.0,34.3,2.0,B,D,,,
新潟,5,未勝利,芝,1800,良(暫定),Lv3 ,6,エングルマン,3歳,西村淳也,西村真幸,中距離,左回り,,Peltzer,,,5,D,,,,,,,,,,,,,
新潟,5,未勝利,芝,1800,良(暫定),Lv3 ,7,ヴァイツェン,3歳,石田拓郎,武市康男,中距離,左回り,,ゴールドシップ,休明初戦,距離延長,16,E,14.0,14.0,14.0,14.0,38.0,,35.8,,B,,,,
新潟,5,未勝利,芝,1800,良(暫定),Lv3 ,8,シェーネエルデ,3歳,武豊,安田翔伍,中距離,左回り,,St Mark's Basilica,休明初戦,,6,D,13.0,3.0,13.0,2.0,36.4,,35.5,,D,,,,
新潟,5,未勝利,芝,1800,良(暫定),Lv3 ,9,トリニタリオ,3歳,斎藤新,勢司和浩,中距離,左回り,,ウインブライト,休明初戦,距離短縮,10,D,13.1,6.0,13.9,13.0,36.2,8.0,34.8,6.0,D,C,C,D,B
新潟,5,未勝利,芝,1800,良(暫定),Lv3 ,10,スイートハイデン,3歳,吉田隼人,菊川正達,中距離,左回り,,ロジャーバローズ,,距離短縮,12,E,13.1,6.0,13.1,4.0,35.5,2.0,35.0,,C,B,C,,
新潟,5,未勝利,芝,1800,良(暫定),Lv3 ,11,コーディアリー,3歳,石神深道,天間昭一,中距離,左回り,,ダノンバラード,休明初戦,距離短縮,13,E,12.6,1.0,13.7,11.0,35.1,1.0,35.0,,B,B,D,C,C
新潟,5,未勝利,芝,1800,良(暫定),Lv3 ,12,リメンバーシドニー,3歳,永島まな,橋口慎介,中距離,左回り,,Zoustar,,距離延長,8,D,13.0,3.0,13.0,2.0,35.8,3.0,34.9,8.0,C,,,,
新潟,5,未勝利,芝,1800,良(暫定),Lv3 ,13,オーキーベルセルク,3歳,小林美駒,戸田博文,中距離,左回り,,アニマルキングダム,休明初戦,,15,E,13.2,9.0,13.2,6.0,37.8,,39.4,,C,,,,
新潟,5,未勝利,芝,1800,良(暫定),Lv3 ,14,レッドリファインド,3歳,石川裕紀,奥村武,中距離,左回り,,レイデオロ,休明初戦,距離短縮,11,E,13.2,9.0,13.2,6.0,36.9,,34.8,6.0,C,B,,,
新潟,5,未勝利,芝,1800,良(暫定),Lv3 ,15,クールチェンジ,3歳,岩田康誠,和田正一,中距離,左回り,,ドレフォン,休明2走,距離延長,4,C,13.0,3.0,13.3,8.0,36.5,,34.5,4.0,D,C,B,,
新潟,5,未勝利,芝,1800,良(暫定),Lv3 ,16,ウインファイネスト,3歳,長浜鴻緒,鹿戸雄一,中距離,左回り,,ゴールドシップ,,距離短縮,14,E,13.3,12.0,13.3,8.0,35.9,4.0,36.1,,C,,,,
新潟,6,未勝利,芝,1000,良(暫定),Lv3 ,1,アカウフリューゲル,3歳,富田暁,清水久詞,短距離,左回り,,キタサンブラック,休明初戦,距離短縮,10,D,11.8,1.0,11.8,1.0,34.4,4.0,36.1,8.0,B,D,C,,
新潟,6,未勝利,芝,1000,良(暫定),Lv3 ,2,セイウンプーパ,3歳,遠藤汰月,奥平雅士,短距離,左回り,,キタサンブラック,休明3走,距離短縮,9,D,12.2,7.0,12.5,6.0,34.7,7.0,35.6,5.0,C,B,C,B,D
新潟,6,未勝利,芝,1000,良(暫定),Lv3 ,3,ユアベストダンサー,3歳,上里直汰,松尾卓哉,短距離,左回り,,マインドユアビスケッツ,,,16,E,,,,,,,,,,,,,
新潟,6,未勝利,芝,1000,良(暫定),Lv3 ,4,トーアアグネス,3歳,古川奈穂,羽月友彦,短距離,左回り,,ノーブルミッション,休明初戦,距離短縮,13,E,12.8,12.0,13.2,14.0,34.6,6.0,36.9,,B,D,B,C,
新潟,6,未勝利,芝,1000,良(暫定),Lv3 ,5,マルカスマッシュ,3歳,菊沢一樹,浜田多実,短距離,左回り,,ダノンスマッシュ,休明初戦,距離短縮,14,E,13.3,15.0,13.4,15.0,35.9,,37.0,,C,C,,,
新潟,6,未勝利,芝,1000,良(暫定),Lv3 ,6,イヌボウノシオカゼ,3歳,今村聖奈,大和田成,短距離,左回り,,ベンバトル,休明初戦,距離短縮,8,D,12.7,11.0,12.7,9.0,35.9,,44.2,,B,,,,
新潟,6,未勝利,芝,1000,良(暫定),Lv3 ,7,ツトムユニバース,3歳,長岡禎仁,本間忍,短距離,左回り,,ミスターメロディ,休明初戦,,4,C,11.8,1.0,12.8,10.0,34.5,5.0,35.5,4.0,C,C,C,B,
新潟,6,未勝利,芝,1000,良(暫定),Lv3 ,8,メーレスブリーゼ,3歳,武藤雅,水野貴広,短距離,左回り,,ゴールドシップ,休明初戦,距離短縮,11,D,13.1,13.0,13.1,11.0,36.2,,34.4,1.0,D,D,B,,
新潟,6,未勝利,芝,1000,良(暫定),Lv3 ,9,チャーミングアイ,3歳,大久保友,菊川正達,短距離,左回り,,マテラスカイ,休明初戦,距離短縮,15,E,12.2,7.0,13.1,11.0,35.3,,38.9,,C,D,C,B,C
新潟,6,未勝利,芝,1000,良(暫定),Lv3 ,10,シュタルク,3歳,小崎綾也,河嶋宏樹,短距離,左回り,,タワーオブロンドン,休明初戦,距離短縮,6,D,12.1,5.0,12.1,3.0,34.7,7.0,37.4,,D,C,C,C,B
新潟,6,未勝利,芝,1000,良(暫定),Lv3 ,11,ジョイアミーア,3歳,舟山瑠泉,高柳瑞樹,短距離,左回り,,モズアスコット,連闘,,2,B,12.0,4.0,12.5,6.0,34.2,3.0,35.2,3.0,D,B,C,,
新潟,6,未勝利,芝,1000,良(暫定),Lv3 ,12,ラブミーアゲイン,3歳,嶋田純次,矢嶋大樹,短距離,左回り,,ダノンキングリー,休明初戦,距離短縮,12,E,13.1,13.0,13.1,11.0,37.0,,35.6,5.0,C,C,,,
新潟,6,未勝利,芝,1000,良(暫定),Lv3 ,13,コンフィアンサ,3歳,小林美駒,菊川正達,短距離,左回り,,ミスターメロディ,連闘,,1,A,11.8,1.0,12.0,2.0,33.8,1.0,34.8,2.0,B,C,D,A,B
新潟,6,未勝利,芝,1000,良(暫定),Lv3 ,14,クールフィールド,3歳,荻野極,矢野英一,短距離,左回り,,フォーウィールドライブ,休明初戦,距離短縮,7,D,12.1,5.0,12.6,8.0,35.4,,37.8,,D,C,C,D,B
新潟,6,未勝利,芝,1000,良(暫定),Lv3 ,15,ミルトメロディー,3歳,河原田菜,青木孝文,短距離,左回り,,インディチャンプ,連闘,,3,C,12.3,10.0,12.4,5.0,34.1,2.0,35.7,7.0,D,D,B,C,
新潟,6,未勝利,芝,1000,良(暫定),Lv3 ,16,リュウセイコウテイ,3歳,丹内祐次,奥平雅士,短距離,左回り,,ウインブライト,休明初戦,距離短縮,5,C,12.2,7.0,12.2,4.0,35.0,,36.1,8.0,B,B,B,D,C
新潟,7,自己条件,ダート,1200,良(暫定),Lv2 ,1,フルドド,4歳,西村淳也,茶木太樹,短距離,左回り,,ジャスタウェイ,,,1,B,12.1,3.0,12.2,1.0,35.6,3.0,37.1,4.0,C,C,C,C,D
新潟,7,自己条件,ダート,1200,良(暫定),Lv2 ,2,マダムイグレイン,4歳,今村聖奈,飯田祐史,短距離,左回り,,ビッグアーサー,,距離短縮,2,B,12.4,8.0,,,,,,,,,,,
新潟,7,自己条件,ダート,1200,良(暫定),Lv2 ,3,ペイシャマリーン,4歳,小林美駒,菊川正達,短距離,左回り,,オーヴァルエース,休明3走,距離延長,3,C,11.7,1.0,12.6,4.0,34.4,1.0,38.5,,C,A,C,C,C
新潟,7,自己条件,ダート,1200,良(暫定),Lv2 ,4,クインズシャウラ,5歳以上,西塚洸二,野中賢二,短距離,左回り,,キンシャサノキセキ,休明初戦,,5,D,12.4,8.0,13.3,9.0,36.4,,37.0,2.0,C,C,B,E,C
新潟,7,自己条件,ダート,1200,良(暫定),Lv2 ,5,ガールネクストドア,4歳,嶋田純次,佐藤吉勝,短距離,左回り,,カリフォルニアクローム,休明初戦,,7,D,12.4,8.0,13.1,6.0,35.6,3.0,37.7,6.0,E,C,B,B,C
新潟,7,自己条件,ダート,1200,良(暫定),Lv2 ,6,パーティーガール,4歳,遠藤汰月,伊藤伸一,短距離,左回り,,ホッコータルマエ,休明初戦,距離短縮,12,E,12.2,7.0,13.1,6.0,36.1,,39.7,,C,,,,
新潟,7,自己条件,ダート,1200,良(暫定),Lv2 ,7,トルティーナ,4歳,野中悠太,高橋文雅,短距離,左回り,,サンダースノー,休明初戦,距離短縮,13,E,12.1,3.0,13.6,12.0,37.3,,39.2,,C,,,,
新潟,7,自己条件,ダート,1200,良(暫定),Lv2 ,8,ヴィヴァラリス,4歳,菊沢一樹,尾関知人,短距離,左回り,,デクラレーションオブウォー,休明初戦,,11,E,12.7,12.0,12.7,5.0,36.5,,39.8,,D,C,C,B,B
新潟,7,自己条件,ダート,1200,良(暫定),Lv2 ,9,シャンハイナイト,4歳,河原田菜,村田一誠,短距離,左回り,,シャンハイボビー,連闘,,8,D,12.0,2.0,12.2,1.0,35.0,2.0,36.8,1.0,A,C,C,B,B
新潟,7,自己条件,ダート,1200,良(暫定),Lv2 ,10,オッシレイション,4歳,柴田裕一,岡田稲男,短距離,左回り,,サンダースノー,休明2走,距離短縮,9,D,13.0,13.0,13.3,9.0,37.0,,37.7,6.0,C,,,,
新潟,7,自己条件,ダート,1200,良(暫定),Lv2 ,11,アルヘンティニータ,5歳以上,杉原誠人,戸田博文,短距離,左回り,,Constitution,休明2走,距離延長,4,C,12.6,11.0,13.3,9.0,36.1,,37.0,2.0,C,C,E,C,B
新潟,7,自己条件,ダート,1200,良(暫定),Lv2 ,12,オースミライト,4歳,加藤祥太,宮本博,短距離,左回り,,ミッキーアイル,休明3走,,10,E,12.1,3.0,12.4,3.0,35.8,5.0,37.7,6.0,B,C,C,B,D
新潟,7,自己条件,ダート,1200,良(暫定),Lv2 ,13,アルバニー,5歳以上,舟山瑠泉,千田輝彦,短距離,左回り,,ロードカナロア,休明3走,,6,D,12.1,3.0,13.1,6.0,35.8,5.0,37.5,5.0,E,C,D,B,B
新潟,8,自己条件,ダート,1800,良(暫定),Lv1 ,1,ボーヌロマネ,4歳,長浜鴻緒,奥村武,中距離,左回り,,マクフィ,休明2走,距離延長,9,E,12.6,7.0,13.9,8.0,36.9,,36.8,3.0,C,C,,,C
新潟,8,自己条件,ダート,1800,良(暫定),Lv1 ,2,オウケンベリー,5歳以上,木幡育也,松永康利,中距離,左回り,,コパノリッキー,休明2走,距離延長,7,D,12.4,3.0,13.2,5.0,36.1,4.0,36.8,3.0,B,C,C,C,B
新潟,8,自己条件,ダート,1800,良(暫定),Lv1 ,3,キングプロフィット,5歳以上,石田拓郎,天間昭一,中距離,左回り,,キンシャサノキセキ,,距離延長,5,D,12.5,5.0,13.7,6.0,36.1,4.0,37.0,,B,B,C,C,C
新潟,8,自己条件,ダート,1800,良(暫定),Lv1 ,4,ファーマシャイン,5歳以上,杉原誠人,深山雅史,中距離,左回り,,シュヴァルグラン,連闘,,8,E,12.8,8.0,13.8,7.0,37.8,,38.5,,B,C,C,,
新潟,8,自己条件,ダート,1800,良(暫定),Lv1 ,5,ダノンヴェステル,4歳,西村淳也,高柳大輔,中距離,左回り,,American Pharoah,休明初戦,,1,A,12.5,5.0,12.9,3.0,35.9,3.0,36.2,2.0,C,C,D,D,C
新潟,8,自己条件,ダート,1800,良(暫定),Lv1 ,6,ソナタン,4歳,ゴンサル,和田勇介,中距離,左回り,,レッドファルクス,休明2走,距離延長,3,B,12.4,3.0,12.6,2.0,35.8,2.0,37.0,,A,B,C,C,C
新潟,8,自己条件,ダート,1800,良(暫定),Lv1 ,7,ザラタン,4歳,柴田裕一,中竹和也,中距離,左回り,,キズナ,休明3走,距離延長,4,C,12.2,2.0,14.6,9.0,38.7,,37.5,,C,D,B,B,B
