場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
東京,1,1,スペクトログラム,池江泰寿,-291.0,-1038.0,,,,,,,-1329.0,11.0
東京,1,2,タイセイジャスパー,伊藤圭三,-147.0,-680.0,,,,,,,-827.0,6.0
東京,1,3,ネイチャーシップ,根本康広,-471.0,1169.0,,,,,,,698.0,3.0
東京,1,4,コスモエスメラルダ,土田稔　,-1424.0,-2629.0,,,,,,,-4053.0,14.0
東京,1,5,ウィズユアドリーム,宮地貴稔,610.0,,,,,,,,610.0,4.0
東京,1,6,コンクエスト,小笠倫弘,-629.0,-993.0,,,,,,,-1622.0,12.0
東京,1,7,ヘザルフェン,昆貢　　,-114.0,-954.0,,,,,,,-1068.0,10.0
東京,1,8,プラチナトレジャー,国枝栄　,-78.0,-895.0,,,,,,,-973.0,7.0
東京,1,9,アルマドラード,小笠倫弘,-629.0,-993.0,,,,,,,-1622.0,12.0
東京,1,10,ウェイトゥザドーン,戸田博文,193.0,963.0,,,,,,,1156.0,2.0
東京,1,11,スカパラダイス,大和田成,2087.0,1366.0,,,,,,,3453.0,1.0
東京,1,12,ゴールデンルーキー,粕谷昌央,84.0,-201.0,,,,,,,-117.0,5.0
東京,1,13,マーゴットメネス,伊坂重信,-350.0,-636.0,,,,,,,-986.0,8.0
東京,1,14,ジオフロント,清水久詞,-233.0,-809.0,,,,,,,-1042.0,9.0
東京,2,1,クリナッチ,金成貴史,-97.0,548.0,1519.0,126.0,175.0,19.0,,,2290.0,4.0
東京,2,2,アドリアフレイバー,久保田貴,1080.0,75.0,-72.0,-284.0,470.0,778.0,,,2047.0,5.0
東京,2,3,コットンフラワー,松永康利,-729.0,-107.0,202.0,448.0,-542.0,-618.0,,,-1346.0,11.0
東京,2,4,ジェイエルライナー,小西一男,-150.0,-1792.0,-297.0,174.0,-696.0,-859.0,,,-3620.0,14.0
東京,2,5,サンマルレーヴ,和田勇介,-397.0,442.0,-420.0,773.0,-671.0,-9.0,,,-282.0,9.0
東京,2,6,ステラマテュティナ,高柳瑞樹,-570.0,-390.0,-836.0,-465.0,-440.0,-606.0,,,-3307.0,13.0
東京,2,7,カフェスカーレット,古賀慎明,390.0,631.0,-591.0,472.0,73.0,97.0,,,1072.0,6.0
東京,2,8,デルマエアロール,大和田成,2087.0,1366.0,991.0,961.0,2189.0,3217.0,,,10811.0,1.0
東京,2,9,コオリナラグーン,古賀慎明,390.0,631.0,-591.0,472.0,73.0,97.0,,,1072.0,6.0
東京,2,10,スーパーキティ,菊川正達,-1371.0,71.0,-1135.0,-352.0,-1450.0,-1295.0,,,-5532.0,15.0
東京,2,11,ユラジスティック,嘉藤貴行,678.0,415.0,476.0,357.0,552.0,205.0,,,2683.0,3.0
東京,2,12,フジルバーブ,西田雄一,-894.0,739.0,536.0,-801.0,252.0,-733.0,,,-901.0,10.0
東京,2,13,ウインレアリゼ,小手川準,-970.0,-312.0,1019.0,-1187.0,-138.0,64.0,,,-1524.0,12.0
東京,2,14,インレット,鈴木慎太,810.0,882.0,1421.0,1165.0,1696.0,860.0,429.0,,7263.0,2.0
東京,2,15,シアワセデスカ,蛯名正義,-208.0,1896.0,-182.0,-170.0,451.0,-739.0,-696.0,,352.0,8.0
東京,2,16,ブルージュ,栗田徹　,-971.0,-1273.0,-1703.0,-1931.0,-1913.0,-1202.0,,,-8993.0,16.0
東京,3,1,サイモンカクタス,稲垣幸雄,696.0,257.0,1550.0,761.0,852.0,940.0,689.0,,5745.0,4.0
東京,3,2,ミヤビアミーラ,小島茂之,501.0,346.0,-162.0,384.0,784.0,1402.0,,,3255.0,7.0
東京,3,3,マードラド,鈴木慎太,810.0,882.0,1421.0,1165.0,1696.0,860.0,,,6834.0,3.0
東京,3,4,ルシャルムール,萩原清　,-48.0,614.0,382.0,236.0,-736.0,-487.0,,,-39.0,9.0
東京,3,5,ファリーザ,千葉直人,1656.0,1414.0,-38.0,422.0,1811.0,2354.0,,,7619.0,1.0
東京,3,6,ダブルドラゴン,伊藤大士,-1181.0,-722.0,-1063.0,-840.0,-1213.0,-999.0,,,-6018.0,14.0
東京,3,7,シャイニーヒル,尾関知人,-853.0,-914.0,-763.0,-1465.0,-2224.0,-1592.0,,,-7811.0,15.0
東京,3,8,アルデスト,田中剛　,179.0,1210.0,820.0,2070.0,247.0,8.0,1000.0,,5534.0,5.0
東京,3,9,レベチアミーゴ,千葉直人,1656.0,1414.0,-38.0,422.0,1811.0,2354.0,,,7619.0,1.0
東京,3,10,ノブレスジャン,和田勇介,-397.0,442.0,-420.0,773.0,-671.0,-9.0,,,-282.0,10.0
東京,3,11,コーシューパンジャ,勢司和浩,-1512.0,-1995.0,-1354.0,-1270.0,-716.0,-1396.0,,,-8243.0,16.0
東京,3,12,ジーティーラピッド,奥平雅士,-1269.0,-334.0,-503.0,-423.0,46.0,-1497.0,,,-3980.0,13.0
東京,3,13,サラニキケン,竹内正洋,1112.0,269.0,1159.0,-179.0,1653.0,1345.0,,,5359.0,6.0
東京,3,14,ナイトダンサー,佐藤吉勝,-1047.0,-1237.0,753.0,-1387.0,451.0,158.0,,,-2309.0,12.0
東京,3,15,アオイハナミチ,高橋文雅,-87.0,-473.0,17.0,-897.0,190.0,-541.0,,,-1791.0,11.0
東京,3,16,ベネスピラ,鹿戸雄一,375.0,249.0,57.0,-84.0,1108.0,1506.0,,,3211.0,8.0
東京,4,1,パルピタシオン,天間昭一,-519.0,-250.0,-462.0,-1349.0,-484.0,-1799.0,,,-4863.0,10.0
東京,4,2,ラッキーロジータ,相沢郁　,-1483.0,-1345.0,-1005.0,-1668.0,-274.0,-1648.0,,,-7423.0,12.0
東京,4,3,ガーンディーヴァ,柄崎将寿,,,,,,,,,,
東京,4,4,ホウオウヌーヴォー,田島俊明,522.0,-704.0,-816.0,635.0,218.0,524.0,,,379.0,4.0
東京,4,5,ゴダルティチェコ,武市康男,66.0,-2410.0,47.0,-1462.0,-511.0,-241.0,-1464.0,,-5975.0,11.0
東京,4,6,イサゴールド,奥村武　,-68.0,-951.0,206.0,-691.0,-662.0,-349.0,,,-2515.0,7.0
東京,4,7,バッキンガムパレス,辻哲英　,1266.0,505.0,1651.0,404.0,1065.0,1036.0,,,5927.0,1.0
東京,4,8,アンビアンス,清水久詞,-233.0,-809.0,357.0,-1261.0,-1042.0,-972.0,,,-3960.0,9.0
東京,4,9,ランスオブフェイス,奥村豊　,-342.0,711.0,992.0,319.0,541.0,33.0,769.0,,3023.0,2.0
東京,4,10,ストレートブラック,奥平雅士,-1269.0,-334.0,722.0,-423.0,193.0,-1497.0,,,-2608.0,8.0
東京,4,11,スタニングヴュー,金成貴史,-97.0,548.0,-651.0,126.0,226.0,19.0,,,171.0,5.0
東京,4,12,タイショウロマン,南田美知,-1208.0,-2065.0,-1772.0,-301.0,-843.0,-2212.0,-240.0,,-8641.0,13.0
東京,4,13,エポナ,木村哲也,480.0,359.0,776.0,333.0,-296.0,497.0,,,2149.0,3.0
東京,4,14,マルリンモンロー,青木孝文,-805.0,270.0,525.0,92.0,147.0,-1567.0,,,-1338.0,6.0
東京,5,1,ダイヤテソーロ,牧光二　,282.0,496.0,770.0,960.0,473.0,737.0,,,3718.0,3.0
東京,5,2,ゾロアストロ,宮田敬介,152.0,-719.0,-511.0,-724.0,-836.0,101.0,,,-2537.0,7.0
東京,5,3,アドレニコル,尾形和幸,88.0,-295.0,410.0,-719.0,-1436.0,-963.0,,,-2915.0,9.0
