場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
東京,1,1,スペクトログラム,ドレフォン,1152.0,2712.0,,,,,,,3864.0,1.0
東京,1,2,タイセイジャスパー,ヘニーヒューズ,807.0,1232.0,,,,,,,2039.0,3.0
東京,1,3,ネイチャーシップ,ゴールドシップ,-1616.0,396.0,,,,,,,-1220.0,9.0
東京,1,4,コスモエスメラルダ,ゴールドシップ,-1616.0,396.0,,,,,,,-1220.0,9.0
東京,1,5,ウィズユアドリーム,サトノダイヤモンド,-275.0,2121.0,,,,,,,1846.0,4.0
東京,1,6,コンクエスト,キズナ,1209.0,1802.0,,,,,,,3011.0,2.0
東京,1,7,ヘザルフェン,Golden Horn,,,,,,,,,,
東京,1,8,プラチナトレジャー,キングカメハメハ,605.0,19.0,,,,,,,624.0,6.0
東京,1,9,アルマドラード,キングカメハメハ,605.0,19.0,,,,,,,624.0,6.0
東京,1,10,ウェイトゥザドーン,ジャスタウェイ,-140.0,681.0,,,,,,,541.0,8.0
東京,1,11,スカパラダイス,シルバーステート,-2209.0,-2175.0,,,,,,,-4384.0,12.0
東京,1,12,ゴールデンルーキー,Catholic Boy,,,,,,,,,,
東京,1,13,マーゴットメネス,レイデオロ,628.0,44.0,,,,,,,672.0,5.0
東京,1,14,ジオフロント,ハーツクライ,-823.0,-586.0,,,,,,,-1409.0,11.0
東京,2,1,クリナッチ,ルヴァンスレーヴ,340.0,-957.0,891.0,1262.0,-1038.0,,,,498.0,9.0
東京,2,2,アドリアフレイバー,ニューイヤーズデイ,-602.0,-354.0,-123.0,-171.0,244.0,1166.0,,,160.0,11.0
東京,2,3,コットンフラワー,モーニン,-954.0,-1368.0,-2772.0,-2999.0,-1992.0,-1940.0,,,-12025.0,16.0
東京,2,4,ジェイエルライナー,タワーオブロンドン,273.0,494.0,-614.0,197.0,248.0,,,,598.0,8.0
東京,2,5,サンマルレーヴ,ルヴァンスレーヴ,340.0,-957.0,891.0,1262.0,-1038.0,,,,498.0,9.0
東京,2,6,ステラマテュティナ,リアルインパクト,427.0,567.0,-301.0,2440.0,533.0,181.0,-245.0,,3602.0,5.0
東京,2,7,カフェスカーレット,ルーラーシップ,460.0,1741.0,-317.0,645.0,2649.0,92.0,,,5270.0,3.0
東京,2,8,デルマエアロール,マインドユアビスケッツ,1896.0,-272.0,-2646.0,-2569.0,389.0,785.0,82.0,,-2335.0,14.0
東京,2,9,コオリナラグーン,ミッキーアイル,57.0,682.0,-837.0,-612.0,830.0,51.0,-77.0,,94.0,12.0
東京,2,10,スーパーキティ,ルヴァンスレーヴ,340.0,-957.0,891.0,1262.0,-1038.0,-795.0,,,-297.0,13.0
東京,2,11,ユラジスティック,ジャスタウェイ,-140.0,681.0,1037.0,-92.0,691.0,-156.0,1279.0,,3300.0,6.0
東京,2,12,フジルバーブ,ヘニーヒューズ,807.0,1232.0,1991.0,551.0,341.0,758.0,234.0,,5914.0,2.0
東京,2,13,ウインレアリゼ,ゴールドドリーム,-866.0,-1060.0,-384.0,-2512.0,-1051.0,-447.0,,,-6320.0,15.0
東京,2,14,インレット,ディスクリートキャット,93.0,684.0,293.0,831.0,2616.0,552.0,-1127.0,,3942.0,4.0
東京,2,15,シアワセデスカ,グレーターロンドン,485.0,1058.0,842.0,1139.0,1829.0,677.0,,,6030.0,1.0
東京,2,16,ブルージュ,ブリックスアンドモルタル,831.0,-621.0,-981.0,1564.0,66.0,1767.0,,,2626.0,7.0
東京,3,1,サイモンカクタス,バゴ,-873.0,-2134.0,-150.0,-1956.0,500.0,-832.0,-102.0,,-5547.0,13.0
東京,3,2,ミヤビアミーラ,サートゥルナーリア,301.0,78.0,452.0,418.0,-123.0,,,,1126.0,8.0
東京,3,3,マードラド,レイデオロ,628.0,44.0,-284.0,-4861.0,251.0,1616.0,10.0,,-2596.0,11.0
東京,3,4,ルシャルムール,ルヴァンスレーヴ,340.0,-957.0,891.0,1262.0,-1038.0,-795.0,,,-297.0,10.0
東京,3,5,ファリーザ,ジャスタウェイ,-140.0,681.0,1037.0,-92.0,691.0,-156.0,,,2021.0,7.0
東京,3,6,ダブルドラゴン,カリフォルニアクローム,918.0,1874.0,1310.0,1253.0,1311.0,-613.0,1945.0,,7998.0,2.0
東京,3,7,シャイニーヒル,カレンブラックヒル,809.0,322.0,1569.0,-1096.0,1022.0,1084.0,309.0,,4019.0,5.0
東京,3,8,アルデスト,キズナ,1209.0,1802.0,696.0,2547.0,-331.0,1572.0,54.0,,7549.0,3.0
東京,3,9,レベチアミーゴ,サトノアラジン,-1732.0,-993.0,-1225.0,-998.0,-314.0,-1300.0,,,-6562.0,15.0
東京,3,10,ノブレスジャン,マジェスティックウォリアー,-234.0,-2275.0,1907.0,1616.0,83.0,-34.0,,,1063.0,9.0
東京,3,11,コーシューパンジャ,ゴールドドリーム,-866.0,-1060.0,-384.0,-2512.0,-1051.0,-447.0,,,-6320.0,14.0
東京,3,12,ジーティーラピッド,ロゴタイプ,-1790.0,-1977.0,-290.0,-408.0,-1801.0,-771.0,-175.0,,-7212.0,16.0
東京,3,13,サラニキケン,ルーラーシップ,460.0,1741.0,-317.0,645.0,2649.0,92.0,1680.0,,6950.0,4.0
東京,3,14,ナイトダンサー,カレンブラックヒル,809.0,322.0,1569.0,-1096.0,1022.0,1084.0,,,3710.0,6.0
東京,3,15,アオイハナミチ,フォーウィールドライブ,-245.0,1462.0,1178.0,3796.0,2014.0,,,,8205.0,1.0
東京,3,16,ベネスピラ,レイデオロ,628.0,44.0,-284.0,-4861.0,251.0,1616.0,10.0,,-2596.0,11.0
東京,4,1,パルピタシオン,モズアスコット,477.0,616.0,1176.0,1155.0,851.0,557.0,,,4832.0,4.0
