,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,279.0,262.0,,262.0,254.0,25.0,279.0,262.0,54.0,84.0,6.0,69.0,56.0,,154.0,,118.0,,38.0,82.0,42.0,180.0,270.0,18.0,30.0
2022,382.0,396.0,,385.0,364.0,29.0,335.0,443.0,7.0,8.0,8.0,43.0,109.0,37.0,183.0,,314.0,69.0,70.0,147.0,72.0,246.0,379.0,24.0,57.0
2023,395.0,359.0,,366.0,362.0,26.0,271.0,483.0,6.0,,,36.0,69.0,46.0,166.0,171.0,220.0,40.0,69.0,112.0,81.0,231.0,356.0,29.0,57.0
2024,371.0,352.0,,355.0,340.0,28.0,203.0,520.0,17.0,8.0,,42.0,69.0,65.0,92.0,313.0,60.0,57.0,53.0,94.0,85.0,237.0,321.0,29.0,51.0
2025,363.0,327.0,,337.0,319.0,34.0,199.0,491.0,11.0,,,7.0,59.0,16.0,133.0,196.0,205.0,63.0,67.0,85.0,68.0,210.0,317.0,40.0,55.0
