場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,マジカルレインボー,ダイワメジャー,-289.0,-407.0,-2968.0,-627.0,-874.0,-2636.0,119.0,,-7682.0,12.0
中山,1,2,ビレッジルミエール,キタサンブラック,-1429.0,734.0,-121.0,-30.0,456.0,-2252.0,,,-2642.0,7.0
中山,1,3,シャトーペリオット,アメリカンペイトリオット,326.0,-507.0,-911.0,743.0,46.0,1367.0,,,1064.0,4.0
中山,1,4,ノエル,バゴ,-815.0,-2314.0,-419.0,-1112.0,742.0,-497.0,,,-4415.0,10.0
中山,1,5,サツキレジーナ,リオンディーズ,468.0,-399.0,-697.0,1824.0,1430.0,1435.0,,,4061.0,3.0
中山,1,6,エーデルムート,シルバーステート,2476.0,-818.0,-2566.0,-109.0,-954.0,-1198.0,-491.0,,-3660.0,9.0
中山,1,7,ショウナンラリー,ナダル,,,,,,,,,,
中山,1,8,アパッシメント,ロードカナロア,-421.0,-1026.0,-1637.0,-1787.0,1099.0,-4838.0,3793.0,,-4817.0,11.0
中山,1,9,オスカージュディ,ミッキーアイル,182.0,446.0,-1005.0,153.0,-625.0,913.0,,,64.0,5.0
中山,1,10,リクエイ,フォーウィールドライブ,,,,,,,,,,
中山,1,11,チュラット,イスラボニータ,57.0,144.0,-1222.0,529.0,484.0,-2141.0,,,-2149.0,6.0
中山,1,12,マーリーヒル,カレンブラックヒル,-389.0,470.0,2722.0,1868.0,2686.0,1389.0,,,8746.0,1.0
中山,1,13,バースフラワー,ビッグアーサー,-424.0,-2787.0,-3499.0,-830.0,-2916.0,-1622.0,,,-12078.0,14.0
中山,1,14,ライズトゥザトップ,パイロ,-28.0,449.0,1992.0,229.0,480.0,1343.0,,,4465.0,2.0
中山,1,15,アイファーシャドー,ビーチパトロール,-746.0,1095.0,-647.0,-1851.0,275.0,-1673.0,,,-3547.0,8.0
中山,1,16,ダングラール,ダイワメジャー,-289.0,-407.0,-2968.0,-627.0,-874.0,-2636.0,,,-7801.0,13.0
中山,2,1,ヒロノエクスカリバ,ビッグアーサー,-424.0,-2787.0,-3499.0,-830.0,-121.0,-1622.0,-788.0,,-10071.0,11.0
中山,2,2,レインボーギフト,レインボーライン,,,,,,,,,,
中山,2,3,オキョンピー,ファインニードル,-485.0,109.0,-1053.0,-204.0,910.0,-153.0,-234.0,,-1110.0,7.0
中山,2,4,フジレイメイ,サンダースノー,-238.0,-198.0,-469.0,-2184.0,-1491.0,-1605.0,,,-6185.0,10.0
中山,2,5,サバイバルナイン,アレスバローズ,,,,,,,,,,
中山,2,6,ジェシーテソーロ,フィエールマン,,,,,,,,,,
中山,2,7,マンボルンバ,パドトロワ,-372.0,-630.0,-890.0,-254.0,-394.0,-564.0,,,-3104.0,8.0
中山,2,8,トーセンペネロペ,Maximum Security,,,,,,,,,,
中山,2,9,オストラヴァ,スクリーンヒーロー,-265.0,868.0,663.0,-722.0,1141.0,1698.0,,,3383.0,4.0
中山,2,10,フーイナム,モーリス,-224.0,818.0,-2473.0,-236.0,1001.0,-2618.0,-373.0,,-4105.0,9.0
中山,2,11,トーアジョウトウ,モズアスコット,,,,,,,,,,
中山,2,12,ヴィラスターリ,カリフォルニアクローム,1521.0,582.0,1367.0,1166.0,456.0,-17.0,,,5075.0,3.0
中山,2,13,レイホープ,トゥザグローリー,-146.0,-234.0,-5.0,-110.0,-181.0,-620.0,200.0,,-1096.0,6.0
中山,2,14,ジーティートゥルー,ニューイヤーズデイ,-328.0,889.0,1347.0,2799.0,416.0,1325.0,,,6448.0,2.0
中山,2,15,ヘイケ,ドレフォン,214.0,955.0,2830.0,-825.0,577.0,1673.0,1494.0,,6918.0,1.0
中山,2,16,ルクスエクレール,オルフェーヴル,293.0,433.0,87.0,-2191.0,1056.0,1442.0,,,1120.0,5.0
中山,3,1,ラヴァフォール,アルアイン,-611.0,909.0,-790.0,-1231.0,-1845.0,-1443.0,194.0,,-4817.0,10.0
中山,3,2,アズーラ,ストロングリターン,-87.0,-677.0,-1927.0,-252.0,-562.0,-905.0,,,-4410.0,9.0
中山,3,3,ピンクブルー,デクラレーションオブウォー,59.0,713.0,2498.0,82.0,1277.0,1784.0,710.0,,7123.0,3.0
中山,3,4,チェンジオブハート,ハービンジャー,-595.0,-1179.0,-864.0,417.0,-267.0,-227.0,-2740.0,,-5455.0,11.0
中山,3,5,ブラヴォケラトプス,リアルインパクト,-303.0,652.0,-119.0,-698.0,541.0,293.0,-541.0,,-175.0,7.0
中山,3,6,リケアルフナ,ディーマジェスティ,-29.0,157.0,386.0,130.0,904.0,1285.0,,,2833.0,5.0
中山,3,7,アオイウィンダム,レインボーライン,,,,,,,,,,
中山,3,8,ケイアイカラキア,ミスターメロディ,,,,,,,,,,
中山,3,9,アミラジオネ,リアルスティール,1658.0,3243.0,1406.0,1342.0,5088.0,4227.0,581.0,,17545.0,1.0
中山,3,10,トーセンアシュリー,サートゥルナーリア,,,,,,,,,,
中山,3,11,カウンターセブン,ロジャーバローズ,594.0,313.0,2141.0,2406.0,1795.0,432.0,195.0,,7876.0,2.0
中山,3,12,カーラデマドレ,ドレフォン,214.0,955.0,-2456.0,-825.0,-393.0,1673.0,,,-832.0,8.0
中山,3,13,アッサジャン,ブラックタイド,748.0,721.0,-751.0,-62.0,-471.0,624.0,,,809.0,6.0
中山,3,14,スマイルバニラ,リオンディーズ,468.0,-399.0,651.0,1824.0,1430.0,1435.0,,,5409.0,4.0
中山,3,15,エポカスピーガ,エポカドーロ,,,,,,,,,,
中山,3,16,ウェーヴレット,エピファネイア,-736.0,-1751.0,-2911.0,1103.0,-4602.0,-5094.0,-1091.0,,-15082.0,12.0
中山,4,1,コスモトロイメル,ダノンバラード,-1820.0,780.0,1859.0,749.0,3414.0,2824.0,,,7806.0,5.0
中山,4,2,セレニティ,ブリックスアンドモルタル,-958.0,265.0,-893.0,-341.0,767.0,-845.0,,,-2005.0,12.0
中山,4,3,タッセル,ディーマジェスティ,-29.0,157.0,386.0,130.0,-57.0,1285.0,1345.0,,3217.0,8.0
中山,4,4,スイートグルーヴ,ルーラーシップ,-1217.0,1361.0,-616.0,842.0,-2096.0,-357.0,,,-2083.0,14.0
中山,4,5,リギーロ,キズナ,488.0,2230.0,6626.0,2062.0,5954.0,5156.0,699.0,,23215.0,2.0
中山,4,6,ミッドセンチュリー,トゥザグローリー,-146.0,-234.0,388.0,-110.0,-181.0,-620.0,-38.0,,-941.0,11.0
中山,4,7,ケアンズ,ダノンバラード,-1820.0,780.0,1859.0,749.0,3414.0,2824.0,182.0,,7988.0,4.0
中山,4,8,エオアリイ,ドゥラメンテ,-202.0,-1048.0,1782.0,-22.0,-77.0,1079.0,,,1512.0,9.0
中山,4,9,ミライヘノハナ,リアルスティール,1658.0,3243.0,1406.0,1342.0,1687.0,4227.0,,,13563.0,3.0
中山,4,10,コガクボウ,ノーブルミッション,,,,,,,,,,
中山,4,11,マイネルアウルム,ゴールドシップ,-330.0,1393.0,759.0,41.0,345.0,-149.0,-1027.0,,1032.0,10.0
中山,4,12,ゲンパチルーナ,ブリックスアンドモルタル,-958.0,265.0,-893.0,-341.0,767.0,-845.0,,,-2005.0,12.0
中山,4,13,デアマトローナ,キズナ,488.0,2230.0,6626.0,2062.0,5954.0,5156.0,6634.0,,29150.0,1.0
中山,4,14,ライヴスプーン,カリフォルニアクローム,1521.0,582.0,-466.0,1166.0,456.0,-17.0,,,3242.0,7.0
中山,4,15,ルージュミレネール,スワーヴリチャード,68.0,878.0,1716.0,1842.0,1186.0,1295.0,,,6985.0,6.0
中山,4,16,ブルーメサイア,エピファネイア,-736.0,-1751.0,-2911.0,1103.0,-1579.0,-5094.0,-4649.0,,-15617.0,15.0
中山,5,1,ディラトン,シュヴァルグラン,-1734.0,-898.0,-268.0,-1361.0,-353.0,-1398.0,,,-6012.0,14.0
中山,5,2,エイシンパルサー,エイシンヒカリ,931.0,561.0,2354.0,429.0,-322.0,3158.0,,,7111.0,3.0
中山,5,3,イデアブリランテ,ディープブリランテ,-326.0,198.0,211.0,34.0,-748.0,-101.0,,,-732.0,8.0
中山,5,4,ユイノレクター,ラブリーデイ,-760.0,2015.0,1258.0,383.0,-330.0,-480.0,,,2086.0,5.0
中山,5,5,アデニウム,アルアイン,-611.0,-1256.0,-790.0,-1231.0,304.0,-1443.0,,,-5027.0,11.0
中山,5,6,ブライトメール,サートゥルナーリア,,,,,,,,,,
中山,5,7,シフグナーデ,ゴールドシップ,-330.0,621.0,759.0,41.0,345.0,-149.0,,,1287.0,7.0
中山,5,8,フェルヴァーラ,エピファネイア,-736.0,1814.0,-2911.0,1103.0,-1579.0,-5094.0,,,-7403.0,15.0
中山,5,9,チケットトゥヘブン,レイデオロ,1554.0,-178.0,1060.0,2115.0,1900.0,2216.0,,,8667.0,2.0
中山,5,10,ライジングハース,モーリス,-224.0,-430.0,349.0,-236.0,1001.0,-2618.0,,,-2158.0,9.0
中山,5,11,リープサンバウンズ,ナカヤマフェスタ,,,,,,,,,,
中山,5,12,スパークルノヴァ,Authentic,,,,,,,,,,
中山,5,13,ブラックジェダイト,キタサンブラック,-1429.0,-3.0,-1193.0,-30.0,-995.0,-2252.0,,,-5902.0,12.0
中山,5,14,オールニッポン,リオンディーズ,468.0,988.0,651.0,1824.0,-1527.0,1435.0,,,3839.0,4.0
中山,5,15,アルデスト,キズナ,488.0,-22.0,6626.0,2062.0,5954.0,5156.0,,,20264.0,1.0
中山,5,16,キャルミナス,サトノダイヤモンド,379.0,131.0,-861.0,964.0,472.0,818.0,,,1903.0,6.0
中山,5,17,ドラゴン,マインドユアビスケッツ,-60.0,-789.0,-735.0,-456.0,-466.0,-744.0,,,-3250.0,10.0
中山,5,18,アルデラックス,キタサンブラック,-1429.0,-3.0,-1193.0,-30.0,-995.0,-2252.0,,,-5902.0,12.0
中山,6,1,マシェリアムール,リアルインパクト,-303.0,-357.0,387.0,-698.0,541.0,293.0,,,-137.0,7.0
