,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,39.0,80.0,,96.0,23.0,,66.0,53.0,,,10.0,12.0,50.0,43.0,4.0,,,,11.0,31.0,23.0,56.0,37.0,2.0,1.0
2022,41.0,87.0,,94.0,31.0,3.0,64.0,64.0,,,18.0,19.0,39.0,46.0,6.0,,,,10.0,43.0,23.0,68.0,37.0,,
2023,33.0,71.0,,80.0,24.0,,40.0,64.0,,,11.0,8.0,32.0,50.0,,,,3.0,4.0,27.0,26.0,65.0,12.0,,1.0
2024,46.0,91.0,,105.0,32.0,,67.0,70.0,,,22.0,19.0,48.0,48.0,,,,,3.0,25.0,28.0,80.0,28.0,1.0,
2025,27.0,69.0,,74.0,22.0,,56.0,40.0,,,7.0,16.0,40.0,33.0,,,,,3.0,23.0,23.0,50.0,23.0,,
