場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
東京,1,1,ジーティーレイナ,ドレフォン,106.0,107.0,107.0,105.0,103.0,105.0,,,105.5,2.0
東京,1,2,ペイシャケリー,エスポワールシチー,100.0,115.0,108.0,106.0,108.0,104.0,82.0,105.0,103.5,5.0
東京,1,3,シュガーハイ,リオンディーズ,94.0,94.0,99.0,92.0,97.0,92.0,103.0,103.0,96.75,11.0
東京,1,4,エコロジェイド,レッドファルクス,90.0,98.0,113.0,100.0,99.0,107.0,81.0,107.0,99.375,9.0
東京,1,5,ロアリングフレイム,オーヴァルエース,,,,,,,,,,
東京,1,6,フルグライト,オーヴァルエース,,,,,,,,,,
東京,1,7,ダルドワーズ,エピカリス,,,,,,,,,,
東京,1,8,ジルクン,オルフェーヴル,97.0,103.0,99.0,104.0,101.0,101.0,112.0,103.0,102.5,7.0
東京,1,9,アルマヴィーナス,サトノダイヤモンド,96.0,108.0,100.0,97.0,102.0,98.0,,,100.167,8.0
東京,1,10,キタノショウリュウ,トゥザワールド,82.0,105.0,110.0,94.0,92.0,113.0,126.0,102.0,103.0,6.0
東京,1,11,ニシノクレシダ,モズアスコット,123.0,109.0,117.0,109.0,118.0,,,,115.2,1.0
東京,1,12,ガストフロント,ロジャーバローズ,122.0,89.0,96.0,97.0,105.0,117.0,,,104.333,4.0
東京,1,13,ペイシャブギー,モーニン,69.0,90.0,88.0,80.0,85.0,71.0,,,80.5,13.0
東京,1,14,ノブダブルホワイト,バゴ,78.0,87.0,98.0,85.0,103.0,91.0,85.0,109.0,92.0,12.0
東京,1,15,シンボリライト,ドレフォン,106.0,107.0,107.0,105.0,103.0,105.0,,,105.5,2.0
東京,1,16,ヒソカ,バトルプラン,71.0,114.0,85.0,91.0,92.0,80.0,130.0,113.0,97.0,10.0
東京,2,1,ジャヴェール,ゴールドアクター,87.0,114.0,128.0,113.0,159.0,121.0,122.0,116.0,120.0,1.0
東京,2,2,タナハシ,コパノリッキー,91.0,98.0,126.0,91.0,122.0,92.0,99.0,168.0,110.875,2.0
東京,2,3,エターナルシルバー,シルバーステート,81.0,92.0,104.0,98.0,97.0,95.0,,,94.5,13.0
東京,2,4,メイショウアゴナス,スワーヴリチャード,95.0,101.0,97.0,94.0,110.0,98.0,,,99.167,8.0
東京,2,5,エスキモーギャル,エピファネイア,99.0,96.0,97.0,94.0,93.0,99.0,95.0,88.0,95.125,12.0
東京,2,6,ヴィクトワールバゴ,バゴ,78.0,87.0,97.0,85.0,81.0,91.0,85.0,106.0,88.75,14.0
東京,2,7,バルデラマ,キタサンブラック,107.0,106.0,99.0,97.0,104.0,98.0,,,101.833,6.0
東京,2,8,ポッポノフェスタ,ナカヤマフェスタ,,,,,,,,,,
東京,2,9,デルマジュテーム,ノヴェリスト,102.0,80.0,105.0,94.0,121.0,95.0,104.0,115.0,102.0,5.0
東京,2,10,ジェイルブレイク,ディスクリートキャット,101.0,106.0,119.0,106.0,55.0,104.0,87.0,149.0,103.375,4.0
東京,2,11,コンサートツアー,レイデオロ,107.0,100.0,96.0,89.0,88.0,108.0,92.0,90.0,96.25,11.0
東京,2,12,ブライトメール,サートゥルナーリア,113.0,101.0,94.0,98.0,71.0,113.0,,,98.333,9.0
東京,2,13,エンデューロ,キズナ,106.0,104.0,105.0,104.0,117.0,103.0,114.0,104.0,107.125,3.0
東京,2,14,メイブロッサム,ブリックスアンドモルタル,108.0,98.0,104.0,103.0,92.0,108.0,91.0,101.0,100.625,7.0
東京,2,15,ウラルト,リアルインパクト,106.0,104.0,101.0,111.0,58.0,101.0,98.0,96.0,96.875,10.0
東京,2,16,オビドス,アニマルキングダム,78.0,90.0,75.0,97.0,113.0,77.0,72.0,74.0,84.5,15.0
東京,3,1,ガジュノリホワイト,リアルスティール,114.0,113.0,105.0,110.0,112.0,110.0,106.0,105.0,109.375,2.0
東京,3,2,キャピタルプレイン,ノーブルミッション,,,,,,,,,,
東京,3,3,リケアディンブラ,ファインニードル,117.0,97.0,104.0,100.0,101.0,107.0,,,104.333,6.0
東京,3,4,ギフトバスケット,スワーヴリチャード,95.0,101.0,97.0,94.0,87.0,98.0,98.0,98.0,96.0,13.0
東京,3,5,サンタアニタ,ナダル,94.0,95.0,56.0,89.0,92.0,,,,85.2,17.0
東京,3,6,アドベントシーズン,サートゥルナーリア,113.0,101.0,94.0,105.0,98.0,,,,102.2,7.0
東京,3,7,ルリモンハナバチ,アメリカンペイトリオット,76.0,99.0,107.0,97.0,100.0,89.0,91.0,102.0,95.125,14.0
東京,3,8,エストソール,フィエールマン,97.0,123.0,111.0,107.0,122.0,,,,112.0,1.0
東京,3,9,ダンケルド,ミッキーアイル,101.0,103.0,107.0,97.0,102.0,100.0,,,101.667,8.0
東京,3,10,ヴェロニカペルシカ,ダイワメジャー,92.0,94.0,98.0,96.0,97.0,95.0,86.0,112.0,96.25,12.0
東京,3,11,ミライヘノハナ,リアルスティール,114.0,113.0,105.0,110.0,112.0,110.0,106.0,105.0,109.375,2.0
東京,3,12,ヴェリーヌ,ウインブライト,86.0,107.0,97.0,102.0,102.0,,,,98.8,10.0
東京,3,13,シャルパンティエ,ダノンバラード,119.0,100.0,107.0,98.0,110.0,115.0,,,108.167,5.0
東京,3,14,ファストパスキー,モーリス,103.0,100.0,99.0,99.0,97.0,96.0,96.0,99.0,98.625,11.0
東京,3,15,シリウスライト,アメリカンペイトリオット,76.0,99.0,107.0,97.0,100.0,89.0,88.0,102.0,94.75,15.0
東京,3,16,ロベルタインパクト,シャンハイボビー,87.0,105.0,91.0,97.0,101.0,87.0,,,94.667,16.0
東京,3,17,サマーツアー,モーリス,103.0,100.0,99.0,99.0,97.0,96.0,101.0,99.0,99.25,9.0
東京,3,18,メイリー,タワーオブロンドン,120.0,107.0,108.0,102.0,105.0,115.0,108.0,,109.286,4.0
東京,4,1,ゲインサポート,デクラレーションオブウォー,102.0,99.0,,,,,,,100.5,1.0
東京,4,2,ヴラディア,ラブリーデイ,84.0,98.0,,,,,,,91.0,9.0
東京,4,3,アンカリング,ブラックタイド,85.0,103.0,,,,,,,94.0,5.0
東京,4,4,グローリーアテイン,ヴィクトワールピサ,106.0,92.0,,,,,,,99.0,3.0
東京,4,5,ヘヴンリーハンド,オルフェーヴル,97.0,103.0,,,,,,,100.0,2.0
東京,4,6,カイトレッド,ゴールドヘイロー,,,,,,,,,,
東京,4,7,ミラキュラスライト,エイシンフラッシュ,71.0,94.0,,,,,,,82.5,11.0
東京,4,8,スズカハービン,ハービンジャー,92.0,99.0,,,,,,,95.5,4.0
東京,4,9,レッドファーロ,ハーツクライ,93.0,93.0,,,,,,,93.0,8.0
東京,4,10,グランナヴィール,ゴールドシップ,86.0,102.0,,,,,,,94.0,5.0
東京,4,11,ホウオウエクレール,ブラックタイド,85.0,103.0,,,,,,,94.0,5.0
東京,4,12,クリノゴッホ,マツリダゴッホ,,,,,,,,,,
東京,4,13,アルカンサス,シルバーステート,81.0,92.0,,,,,,,86.5,10.0
東京,4,14,オーバーザドリーム,ヘニーハウンド,,,,,,,,,,
東京,5,1,エリナ,カリフォルニアクローム,119.0,108.0,96.0,104.0,100.0,95.0,,,103.667,3.0
