場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
東京,1,1,ジーティーレイナ,天間昭一,-519.0,-250.0,-1845.0,-1349.0,-1327.0,-1799.0,,,-7089.0,14.0
東京,1,2,ペイシャケリー,本間忍　,38.0,-1127.0,-1531.0,-1656.0,-473.0,522.0,,,-4227.0,10.0
東京,1,3,シュガーハイ,加藤士津,257.0,-612.0,637.0,-1271.0,-286.0,-314.0,130.0,-109.0,-1568.0,6.0
東京,1,4,エコロジェイド,小西一男,-150.0,-1792.0,-297.0,174.0,-696.0,-859.0,-727.0,-20.0,-4367.0,12.0
東京,1,5,ロアリングフレイム,稲垣幸雄,696.0,257.0,1550.0,761.0,852.0,940.0,,,5056.0,2.0
東京,1,6,フルグライト,堀内岳志,1518.0,-295.0,-2150.0,-1523.0,1104.0,303.0,-1736.0,688.0,-2091.0,7.0
東京,1,7,ダルドワーズ,池上昌和,521.0,336.0,363.0,495.0,42.0,1043.0,,,2800.0,3.0
東京,1,8,ジルクン,鈴木慎太,810.0,882.0,1421.0,1165.0,1696.0,860.0,,,6834.0,1.0
東京,1,9,アルマヴィーナス,中舘英二,-493.0,-320.0,607.0,-1411.0,-353.0,-534.0,,,-2504.0,8.0
東京,1,10,キタノショウリュウ,伊藤伸一,-1000.0,-1973.0,-1993.0,-2611.0,-775.0,-914.0,-502.0,-869.0,-10637.0,16.0
東京,1,11,ニシノクレシダ,栗田徹　,-971.0,-1273.0,-1703.0,-1931.0,-1913.0,-1202.0,,,-8993.0,15.0
東京,1,12,ガストフロント,水野貴広,-1217.0,-41.0,1066.0,-7.0,-1754.0,-1472.0,,,-3425.0,9.0
東京,1,13,ペイシャブギー,本間忍　,38.0,-1127.0,-1531.0,-1656.0,-473.0,522.0,,,-4227.0,10.0
東京,1,14,ノブダブルホワイト,松永康利,-729.0,-107.0,202.0,448.0,-542.0,-618.0,412.0,179.0,-755.0,5.0
東京,1,15,シンボリライト,菊川正達,-1371.0,71.0,-1135.0,-352.0,-1450.0,-1295.0,,,-5532.0,13.0
東京,1,16,ヒソカ,杉浦宏昭,-133.0,458.0,203.0,572.0,882.0,-442.0,-28.0,-618.0,894.0,4.0
東京,2,1,ジャヴェール,松山将樹,-363.0,-33.0,-752.0,-1451.0,-215.0,900.0,,,-1914.0,9.0
東京,2,2,タナハシ,伊坂重信,-350.0,-636.0,-1385.0,-1773.0,-462.0,-997.0,-121.0,351.0,-5373.0,14.0
東京,2,3,エターナルシルバー,中舘英二,-493.0,-320.0,-1200.0,-1411.0,-79.0,-534.0,,,-4037.0,12.0
東京,2,4,メイショウアゴナス,本田優　,121.0,-2456.0,-168.0,-212.0,126.0,1188.0,,,-1401.0,8.0
東京,2,5,エスキモーギャル,杉浦宏昭,-133.0,458.0,298.0,572.0,-513.0,-442.0,,,240.0,7.0
東京,2,6,ヴィクトワールバゴ,稲垣幸雄,696.0,257.0,61.0,761.0,58.0,940.0,689.0,151.0,3613.0,3.0
東京,2,7,バルデラマ,辻野泰之,-19.0,787.0,1018.0,768.0,109.0,474.0,120.0,754.0,4011.0,2.0
東京,2,8,ポッポノフェスタ,堀内岳志,1518.0,-295.0,1068.0,-1523.0,-668.0,303.0,-157.0,1044.0,1290.0,4.0
東京,2,9,デルマジュテーム,的場均　,-2360.0,-1357.0,-1941.0,-1179.0,-910.0,-3767.0,,,-11514.0,16.0
東京,2,10,ジェイルブレイク,蛯名利弘,-2681.0,-1588.0,-3082.0,223.0,-468.0,-1774.0,63.0,-255.0,-9562.0,15.0
東京,2,11,コンサートツアー,武井亮　,-99.0,778.0,-139.0,791.0,22.0,9.0,-413.0,290.0,1239.0,6.0
東京,2,12,ブライトメール,伊藤大士,-1181.0,-722.0,-1071.0,-840.0,41.0,-999.0,,,-4772.0,13.0
東京,2,13,エンデューロ,林徹　　,-440.0,-335.0,-518.0,-95.0,-170.0,-1048.0,,,-2606.0,11.0
東京,2,14,メイブロッサム,堀内岳志,1518.0,-295.0,1068.0,-1523.0,-668.0,303.0,-157.0,1044.0,1290.0,4.0
東京,2,15,ウラルト,田中剛　,179.0,1210.0,168.0,2070.0,-80.0,8.0,1000.0,507.0,5062.0,1.0
東京,2,16,オビドス,高橋文雅,-87.0,-473.0,-440.0,-897.0,45.0,-541.0,,,-2393.0,10.0
東京,3,1,ガジュノリホワイト,尾形和幸,88.0,-840.0,410.0,-605.0,-1436.0,-963.0,899.0,-164.0,-2611.0,10.0
東京,3,2,キャピタルプレイン,千葉直人,1656.0,1414.0,938.0,422.0,1811.0,2354.0,,,8595.0,1.0
東京,3,3,リケアディンブラ,蛯名利弘,-2681.0,-1588.0,-3082.0,223.0,-1358.0,-1774.0,-525.0,-255.0,-11040.0,17.0
東京,3,4,ギフトバスケット,小西一男,-150.0,-1792.0,-869.0,174.0,-696.0,-859.0,,,-4192.0,13.0
東京,3,5,サンタアニタ,斎藤誠　,30.0,1148.0,-547.0,394.0,2099.0,-172.0,,,2952.0,5.0
東京,3,6,アドベントシーズン,畠山吉宏,-842.0,-212.0,-901.0,-297.0,-1056.0,-366.0,-113.0,-289.0,-4076.0,12.0
東京,3,7,ルリモンハナバチ,小手川準,-970.0,-312.0,-2335.0,-1187.0,-138.0,64.0,,,-4878.0,14.0
東京,3,8,エストソール,本間忍　,38.0,-1127.0,-424.0,-1656.0,-473.0,522.0,,,-3120.0,11.0
東京,3,9,ダンケルド,森一誠　,-1140.0,908.0,864.0,1443.0,-910.0,-968.0,155.0,607.0,959.0,6.0
東京,3,10,ヴェロニカペルシカ,田島俊明,522.0,-704.0,-816.0,635.0,-107.0,524.0,,,54.0,7.0
東京,3,11,ミライヘノハナ,伊藤大士,-1181.0,-722.0,-1071.0,-840.0,-1213.0,-999.0,,,-6026.0,15.0
東京,3,12,ヴェリーヌ,上原博之,24.0,-597.0,-40.0,-19.0,-492.0,-493.0,169.0,43.0,-1405.0,8.0
東京,3,13,シャルパンティエ,南田美知,-1208.0,-2065.0,-1772.0,-301.0,-3960.0,-2212.0,,,-11518.0,18.0
東京,3,14,ファストパスキー,田中剛　,179.0,1210.0,168.0,2070.0,247.0,8.0,,,3882.0,4.0
東京,3,15,シリウスライト,和田正一,702.0,853.0,1673.0,1170.0,1253.0,644.0,,,6295.0,3.0
東京,3,16,ロベルタインパクト,岩戸孝樹,-923.0,-1774.0,-1964.0,-1368.0,-1558.0,-750.0,,,-8337.0,16.0
東京,3,17,サマーツアー,矢嶋大樹,-479.0,924.0,-1578.0,1832.0,-1048.0,-1155.0,,,-1504.0,9.0
東京,3,18,メイリー,鈴木慎太,810.0,882.0,949.0,1165.0,1696.0,860.0,,,6362.0,2.0
東京,4,1,ゲインサポート,斉藤崇史,39.0,554.0,,,,,,,593.0,5.0
東京,4,2,ヴラディア,小西一男,-150.0,-1792.0,,,,,,,-1942.0,11.0
東京,4,3,アンカリング,土田稔　,-1424.0,-2629.0,,,,,,,-4053.0,13.0
東京,4,4,グローリーアテイン,金成貴史,-97.0,548.0,,,,,,,451.0,7.0
東京,4,5,ヘヴンリーハンド,武井亮　,-99.0,778.0,,,,,,,679.0,3.0
東京,4,6,カイトレッド,和田雄二,-1677.0,161.0,,,,,,,-1516.0,10.0
東京,4,7,ミラキュラスライト,萩原清　,-48.0,614.0,,,,,,,566.0,6.0
東京,4,8,スズカハービン,高橋義忠,97.0,579.0,,,,,,,676.0,4.0
東京,4,9,レッドファーロ,松永幹夫,-20.0,834.0,,,,,,,814.0,2.0
東京,4,10,グランナヴィール,堀内岳志,1518.0,-295.0,,,,,,,1223.0,1.0
東京,4,11,ホウオウエクレール,宮徹　　,245.0,-156.0,,,,,,,89.0,8.0
東京,4,12,クリノゴッホ,岩戸孝樹,-923.0,-1774.0,,,,,,,-2697.0,12.0
東京,4,13,アルカンサス,土田稔　,-1424.0,-2629.0,,,,,,,-4053.0,13.0
東京,4,14,オーバーザドリーム,清水久詞,-233.0,-809.0,,,,,,,-1042.0,9.0
東京,5,1,エリナ,戸田博文,193.0,963.0,408.0,496.0,-1005.0,99.0,,,1154.0,4.0
東京,5,2,サクラカゼ,堀内岳志,1518.0,-295.0,1068.0,-1523.0,-1745.0,303.0,-1736.0,1044.0,-1366.0,10.0
東京,5,3,タイショウロマン,南田美知,-1208.0,-2065.0,-1772.0,-301.0,-843.0,-2212.0,861.0,-388.0,-7928.0,15.0
東京,5,4,コスモアチーブ,相沢郁　,-1483.0,-1345.0,-1005.0,-1668.0,-274.0,-1648.0,,,-7423.0,14.0
東京,5,5,オンザバサラ,大和田成,2087.0,1366.0,462.0,961.0,-594.0,3217.0,222.0,-78.0,7643.0,1.0
東京,5,6,ポッドエルマー,加藤和宏,-390.0,-910.0,-1045.0,-91.0,-1040.0,-132.0,384.0,-329.0,-3553.0,11.0
東京,5,7,エレガントプルーフ,黒岩陽一,1360.0,-754.0,358.0,-581.0,-545.0,438.0,,,276.0,6.0
東京,5,8,ネポティズムベビー,嘉藤貴行,678.0,415.0,429.0,357.0,319.0,205.0,,,2403.0,3.0
東京,5,9,メイショウヒンカク,蛯名正義,-208.0,1896.0,-298.0,-170.0,-533.0,-739.0,-356.0,-308.0,-716.0,7.0
東京,5,10,コスモトロイメル,田島俊明,522.0,-704.0,-816.0,635.0,218.0,524.0,,,379.0,5.0
東京,5,11,クレプスクルム,上原博之,24.0,-597.0,-40.0,-19.0,-296.0,-493.0,169.0,43.0,-1209.0,9.0
東京,5,12,ヴィラスターリ,矢野英一,145.0,-456.0,-1479.0,-750.0,-968.0,-880.0,,,-4388.0,12.0
東京,5,13,レイデアンジェロ,国枝栄　,-78.0,-895.0,-1192.0,-1342.0,-744.0,-821.0,-335.0,-316.0,-5723.0,13.0
東京,5,14,ジーティーワラワラ,伊藤伸一,-1000.0,-1973.0,34.0,-2611.0,-876.0,-914.0,-502.0,-211.0,-8053.0,16.0
東京,5,15,グランプラネッタ,小島茂之,501.0,346.0,1943.0,384.0,896.0,1402.0,,,5472.0,2.0
東京,5,16,マイネルトラオム,深山雅史,-1757.0,665.0,1205.0,35.0,189.0,-1320.0,,,-983.0,8.0
東京,6,1,ローズマイスター,黒岩陽一,1360.0,368.0,-373.0,-581.0,543.0,438.0,,,1755.0,3.0
東京,6,2,スズノソレイユ,平田修　,-240.0,-889.0,-751.0,-902.0,-1577.0,-208.0,,,-4567.0,8.0
