場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
東京,1,1,ジーティーレイナ,上里直汰,,,,,,,,
東京,1,2,ペイシャケリー,木幡初也,79.0,93.0,93.0,98.0,86.0,86.0,89.167,12.0
東京,1,3,シュガーハイ,小林美駒,52.0,90.0,90.0,94.0,85.0,112.0,87.167,13.0
東京,1,4,エコロジェイド,横山琉人,101.0,93.0,103.0,93.0,103.0,101.0,99.0,6.0
東京,1,5,ロアリングフレイム,横山典弘,103.0,106.0,106.0,97.0,108.0,109.0,104.833,2.0
東京,1,6,フルグライト,遠藤汰月,,,,,,,,
東京,1,7,ダルドワーズ,石川裕紀,100.0,97.0,100.0,99.0,97.0,91.0,97.333,7.0
東京,1,8,ジルクン,津村明秀,101.0,105.0,100.0,106.0,105.0,92.0,101.5,4.0
東京,1,9,アルマヴィーナス,内田博幸,98.0,97.0,96.0,99.0,94.0,88.0,95.333,10.0
東京,1,10,キタノショウリュウ,松岡正海,93.0,102.0,88.0,101.0,91.0,99.0,95.667,8.0
東京,1,11,ニシノクレシダ,長浜鴻緒,89.0,107.0,98.0,96.0,95.0,140.0,104.167,3.0
東京,1,12,ガストフロント,武藤雅　,95.0,94.0,99.0,88.0,90.0,99.0,94.167,11.0
東京,1,13,ペイシャブギー,佐々木大,87.0,102.0,101.0,106.0,99.0,113.0,101.333,5.0
東京,1,14,ノブダブルホワイト,木幡育也,95.0,114.0,99.0,107.0,107.0,125.0,107.833,1.0
東京,1,15,シンボリライト,岩部純二,75.0,84.0,80.0,81.0,63.0,86.0,78.167,14.0
東京,1,16,ヒソカ,佐藤翔馬,105.0,107.0,98.0,106.0,90.0,68.0,95.667,8.0
東京,2,1,ジャヴェール,横山琉人,101.0,93.0,93.0,89.0,103.0,93.0,95.333,9.0
東京,2,2,タナハシ,上里直汰,,,,,,,,
東京,2,3,エターナルシルバー,内田博幸,98.0,97.0,90.0,135.0,94.0,106.0,103.333,2.0
東京,2,4,メイショウアゴナス,石橋脩　,90.0,98.0,88.0,80.0,101.0,83.0,90.0,10.0
東京,2,5,エスキモーギャル,大野拓弥,95.0,97.0,107.0,88.0,98.0,89.0,95.667,8.0
東京,2,6,ヴィクトワールバゴ,北村宏司,106.0,98.0,105.0,102.0,107.0,116.0,105.667,1.0
東京,2,7,バルデラマ,ルメール,103.0,95.0,100.0,114.0,101.0,98.0,101.833,3.0
東京,2,8,ポッポノフェスタ,西村太一,61.0,79.0,21.0,21.0,52.0,21.0,42.5,14.0
東京,2,9,デルマジュテーム,的場勇人,34.0,93.0,78.0,71.0,53.0,35.0,60.667,13.0
東京,2,10,ジェイルブレイク,長浜鴻緒,89.0,107.0,103.0,55.0,95.0,134.0,97.167,6.0
