場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
札幌,1,未勝利,ダート,1700,,1,テンレッドサン,3歳,坂井瑠星,西園翔太,差し,,75.0,中距離,右回り,,Lv3 ,ヘニーヒューズ,休明3走,,2,B,12.5,3.0,13.6,6.0,36.4,3.0,37.1,1.0,C,C,C,C,C
札幌,1,未勝利,ダート,1700,,2,ルナティックブルー,3歳,小沢大仁,今野貞一,追込,,,中距離,右回り,,Lv3 ,リオンディーズ,,距離短縮,6,D,12.6,5.0,12.9,1.0,,,,,C,C,C,C,C
札幌,1,未勝利,ダート,1700,,3,ウォータースパウト,3歳,吉田隼人,小笠倫弘,差し,0.0,28.57142857142857,中距離,右回り,,Lv3 ,ルヴァンスレーヴ,,,5,D,12.7,7.0,,,37.3,,38.4,7.0,B,D,C,C,C
札幌,1,未勝利,ダート,1700,,4,アインプロージット,3歳,川又賢治,小笠倫弘,追込,0.0,0.0,中距離,右回り,,Lv3 ,クリソベリル,休明2走,,10,E,12.9,10.0,13.7,7.0,36.5,4.0,38.2,6.0,B,C,C,,
札幌,1,未勝利,ダート,1700,,5,ルージュリヴィエラ,3歳,横山和生,嘉藤貴行,先行,,100.0,中距離,右回り,,Lv3 ,ニューイヤーズデイ,,,1,B,12.8,8.0,13.3,5.0,35.7,2.0,38.1,5.0,C,D,C,B,C
札幌,1,未勝利,ダート,1700,,6,イセッセイ,3歳,遠藤汰月,伊藤伸一,追込,,0.0,中距離,右回り,,Lv3 ,エスポワールシチー,,,13,E,13.1,13.0,14.5,13.0,37.9,,37.8,4.0,C,B,,C,C
札幌,1,未勝利,ダート,1700,,7,フィエスタ,3歳,河原田菜,西村真幸,差し,,,中距離,右回り,,Lv3 ,キタサンブラック,,距離短縮,12,E,12.8,8.0,13.1,3.0,,,,,C,C,C,B,
札幌,1,未勝利,ダート,1700,,8,セントピュアベース,3歳,舟山瑠泉,藤野健太,差し,,0.0,中距離,右回り,,Lv3 ,クリソベリル,,,7,D,13.0,12.0,13.7,7.0,36.8,7.0,39.0,,C,B,C,B,
札幌,1,未勝利,ダート,1700,,9,アリディプラチノ,3歳,大久保友,畑端省吾,差し,,0.0,中距離,右回り,,Lv3 ,ホークビル,,距離延長,14,E,12.3,1.0,13.0,2.0,38.2,,40.7,,B,C,C,C,C
札幌,1,未勝利,ダート,1700,,10,プルーフリーディン,3歳,小林美駒,小林真也,先行,100.0,50.0,中距離,右回り,,Lv3 ,ジャスタウェイ,,,4,C,12.4,2.0,13.7,7.0,36.9,,37.2,2.0,C,B,C,B,C
