場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
中山,1,1,ミスブランニュデイ,野中悠太,346.0,473.0,-243.0,-1354.0,-583.0,-680.0,-2041.0,9.0
中山,1,2,ネクストダンサー,松山弘平,-330.0,-163.0,931.0,-349.0,-1083.0,774.0,-220.0,6.0
中山,1,3,ルージュメアート,吉田豊　,-478.0,-812.0,205.0,-422.0,-1272.0,179.0,-2600.0,10.0
中山,1,4,アイスリーディング,石田拓郎,-3555.0,980.0,-675.0,-677.0,-1195.0,-329.0,-5451.0,13.0
中山,1,5,タマモミンミ,黛弘人　,639.0,1090.0,1517.0,1440.0,2516.0,-381.0,6821.0,2.0
中山,1,6,シャンドネージュ,伊藤工真,-30.0,31.0,-185.0,-901.0,-573.0,261.0,-1397.0,8.0
中山,1,7,ミライヘノハナ,丹内祐次,-784.0,665.0,-92.0,3048.0,3082.0,-243.0,5676.0,4.0
中山,1,8,スナドケイ,中井裕二,40.0,-1110.0,764.0,-455.0,-531.0,38.0,-1254.0,7.0
中山,1,9,ウィズマイマミー,舟山瑠泉,,,,,,,,
中山,1,10,クインズエクレア,横山武史,-311.0,69.0,-2911.0,-1160.0,-845.0,-796.0,-5954.0,14.0
中山,1,11,リックメイン,小林美駒,-341.0,-1267.0,-1549.0,-339.0,-896.0,372.0,-4020.0,12.0
中山,1,12,トーアナカヨシ,菊沢一樹,175.0,3343.0,2401.0,1567.0,2520.0,1230.0,11236.0,1.0
中山,1,13,サツキレジーナ,丸田恭介,2211.0,-353.0,1727.0,840.0,1212.0,-166.0,5471.0,5.0
中山,1,14,ローレン,長浜鴻緒,-145.0,1492.0,-605.0,1851.0,254.0,3080.0,5927.0,3.0
中山,1,15,スーパーキティ,江田照男,20.0,1213.0,-1634.0,-1190.0,-443.0,-735.0,-2769.0,11.0
中山,2,1,ビレッジルミエール,佐藤翔馬,1830.0,648.0,-199.0,802.0,465.0,-838.0,2708.0,3.0
中山,2,2,アイファーシャドー,長浜鴻緒,-145.0,1492.0,-605.0,-1080.0,254.0,3080.0,2996.0,2.0
中山,2,3,レジョンデロル,西村太一,196.0,-107.0,-82.0,-356.0,112.0,86.0,-151.0,5.0
中山,2,4,イデアニポーテ,黛弘人　,639.0,1090.0,1517.0,-86.0,2516.0,-381.0,5295.0,1.0
中山,2,5,シャインシュシュ,上里直汰,,,,,,,,
中山,2,6,ヒタムキ,横山琉人,-132.0,-1045.0,567.0,-1128.0,-563.0,51.0,-2250.0,7.0
中山,2,7,シンフォニーシーズ,丹内祐次,-784.0,665.0,-92.0,-600.0,3082.0,-243.0,2028.0,4.0
中山,2,8,アルバーチョ,石神深道,-377.0,-455.0,-3589.0,-2057.0,-2181.0,419.0,-8240.0,11.0
中山,2,9,キャプティバ,小林脩斗,-443.0,-1210.0,-113.0,-326.0,-862.0,-84.0,-3038.0,8.0
中山,2,10,ヘビーキュー,内田博幸,-617.0,-558.0,-1314.0,-146.0,-1358.0,-1011.0,-5004.0,10.0
中山,2,11,マニーシーン,菅原隆一,-632.0,-732.0,-751.0,-641.0,-909.0,-127.0,-3792.0,9.0
中山,2,12,ケイツーペニー,遠藤汰月,,,,,,,,
中山,2,13,エリカマユーリ,モレイラ,,,,,,,,
中山,2,14,カスミヅキ,柴田大知,-694.0,-1585.0,-2164.0,-2932.0,-1268.0,-34.0,-8677.0,13.0
中山,2,15,レイアポポ,原優介　,-315.0,-4128.0,644.0,-1704.0,-1489.0,-1617.0,-8609.0,12.0
中山,2,16,シルバードン,木幡巧也,-820.0,715.0,298.0,-122.0,-432.0,-621.0,-982.0,6.0
中山,3,1,アステルリヴェール,横山和生,1309.0,-784.0,896.0,1072.0,2261.0,334.0,5088.0,3.0
中山,3,2,ブラザービート,内田博幸,-617.0,-558.0,-1314.0,-3480.0,-1358.0,-1011.0,-8338.0,11.0
中山,3,3,ネイチャーズロウ,シュタル,,,,,,,,
中山,3,4,ダブルドラゴン,丸田恭介,2211.0,-353.0,1727.0,840.0,1212.0,-166.0,5471.0,2.0
中山,3,5,オキョンピー,横山武史,-311.0,69.0,-2911.0,-1160.0,-845.0,-796.0,-5954.0,8.0
中山,3,6,ルクスエクレール,杉原誠人,298.0,-721.0,-1340.0,548.0,564.0,386.0,-265.0,5.0
中山,3,7,コッチャン,木幡初也,395.0,-343.0,-623.0,-479.0,119.0,-382.0,-1313.0,6.0
中山,3,8,レジェンダイズ,原優介　,-315.0,-4128.0,644.0,-373.0,-1489.0,-1617.0,-7278.0,10.0
