場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,ミスブランニュデイ,ロードカナロア,1.0,-606.0,-288.0,-1124.0,-3277.0,-3552.0,,,-8846.0,11.0
中山,1,2,ネクストダンサー,ドレフォン,-3.0,2712.0,5543.0,2608.0,2178.0,2542.0,,,15580.0,2.0
中山,1,3,ルージュメアート,American Pharoah,146.0,444.0,507.0,201.0,-292.0,234.0,,,1240.0,8.0
中山,1,4,アイスリーディング,サンダースノー,1570.0,3025.0,4847.0,4503.0,1191.0,4169.0,,,19305.0,1.0
中山,1,5,タマモミンミ,クリエイター2,,,,,,,,,,
中山,1,6,シャンドネージュ,ビッグアーサー,79.0,-2689.0,-2995.0,-2474.0,-802.0,-1572.0,-1302.0,-477.0,-12232.0,13.0
中山,1,7,ミライヘノハナ,リアルスティール,1291.0,3353.0,3041.0,4033.0,1180.0,1961.0,,,14859.0,3.0
中山,1,8,スナドケイ,ルヴァンスレーヴ,540.0,-957.0,891.0,1137.0,3608.0,,,,5219.0,6.0
中山,1,9,ウィズマイマミー,ワールドエース,-398.0,-1451.0,-1232.0,-1470.0,-1525.0,-2686.0,-413.0,-1173.0,-10348.0,12.0
中山,1,10,クインズエクレア,キズナ,588.0,1802.0,696.0,2547.0,3921.0,3253.0,,,12807.0,5.0
中山,1,11,リックメイン,リアルスティール,1291.0,3353.0,3041.0,4033.0,1180.0,1961.0,,,14859.0,3.0
中山,1,12,トーアナカヨシ,ホークビル,-2035.0,540.0,-2825.0,232.0,401.0,-1154.0,,,-4841.0,9.0
中山,1,13,サツキレジーナ,リオンディーズ,428.0,-1814.0,-460.0,-2627.0,78.0,1038.0,-2297.0,337.0,-5317.0,10.0
中山,1,14,ローレン,エピファネイア,-1442.0,-1602.0,-3367.0,-3588.0,-1809.0,-5692.0,-3695.0,-811.0,-22006.0,14.0
中山,1,15,スーパーキティ,ルヴァンスレーヴ,540.0,-957.0,891.0,1137.0,3608.0,-611.0,-291.0,,4317.0,7.0
中山,2,1,ビレッジルミエール,キタサンブラック,-685.0,937.0,787.0,-564.0,972.0,1214.0,,,2661.0,5.0
中山,2,2,アイファーシャドー,ビーチパトロール,-500.0,-346.0,-441.0,1005.0,-735.0,-346.0,41.0,-777.0,-2099.0,10.0
中山,2,3,レジョンデロル,オルフェーヴル,129.0,930.0,-224.0,1034.0,147.0,1152.0,,,3168.0,4.0
中山,2,4,イデアニポーテ,フィエールマン,1278.0,1356.0,342.0,292.0,140.0,,,,3408.0,3.0
中山,2,5,シャインシュシュ,ゴールデンマンデラ,,,,,,,,,,
中山,2,6,ヒタムキ,サトノアラジン,-404.0,-993.0,-1225.0,-998.0,-314.0,-827.0,,,-4761.0,12.0
中山,2,7,シンフォニーシーズ,マクフィ,-625.0,-286.0,-385.0,-999.0,-513.0,-47.0,,,-2855.0,11.0
中山,2,8,アルバーチョ,ルーラーシップ,52.0,1741.0,-317.0,645.0,2649.0,-4.0,1680.0,-398.0,6048.0,2.0
中山,2,9,キャプティバ,ビーチパトロール,-500.0,-346.0,-441.0,1005.0,-735.0,-346.0,,,-1363.0,9.0
中山,2,10,ヘビーキュー,コパノリッキー,252.0,-342.0,-2742.0,-1865.0,-2463.0,-1172.0,1034.0,-1480.0,-8778.0,14.0
中山,2,11,マニーシーン,シャンハイボビー,-752.0,722.0,264.0,-556.0,145.0,873.0,,,696.0,7.0
中山,2,12,ケイツーペニー,アメリカンペイトリオット,851.0,-181.0,-1007.0,-452.0,-87.0,1481.0,-939.0,-797.0,-1131.0,8.0
中山,2,13,エリカマユーリ,Quality Road,7.0,24.0,122.0,-49.0,477.0,-133.0,240.0,225.0,913.0,6.0
