rlevel,topk,place_low_min,place_high_max,pop_min,pop_max,diff_pop_min,bets,win_roi,win_hit,place_roi,place_hit,umaren_box_bets,umaren_box_roi,umaren_box_races,umaren_axis1_bets,umaren_axis1_roi,umaren_axis1_races
1,2,1.7,3.5,2,7,1,59,39.32203389830509,0.05084745762711865,50.50847457627119,0.22033898305084745,7,0.0,7,7,0.0,7
1,2,1.7,3.5,3,7,0,95,68.21052631578948,0.09473684210526316,71.05263157894737,0.3157894736842105,10,0.0,10,10,0.0,10
1,2,1.7,3.5,3,7,1,59,39.32203389830509,0.05084745762711865,50.50847457627119,0.22033898305084745,7,0.0,7,7,0.0,7
1,2,1.7,3.5,3,8,0,95,68.21052631578948,0.09473684210526316,71.05263157894737,0.3157894736842105,10,0.0,10,10,0.0,10
1,2,1.7,3.5,3,8,1,59,39.32203389830509,0.05084745762711865,50.50847457627119,0.22033898305084745,7,0.0,7,7,0.0,7
1,2,1.8,3.5,2,6,0,75,75.86666666666667,0.10666666666666667,81.06666666666666,0.36,6,0.0,6,6,0.0,6
1,2,1.8,3.5,2,6,1,43,53.95348837209303,0.06976744186046512,63.48837209302326,0.27906976744186046,3,0.0,3,3,0.0,3
1,2,1.8,3.5,2,7,0,78,72.94871794871794,0.10256410256410256,81.15384615384616,0.358974358974359,7,0.0,7,7,0.0,7
1,2,1.8,3.5,2,7,1,46,50.43478260869565,0.06521739130434782,64.78260869565217,0.2826086956521739,4,0.0,4,4,0.0,4
1,2,1.8,3.5,3,7,0,78,72.94871794871794,0.10256410256410256,81.15384615384616,0.358974358974359,7,0.0,7,7,0.0,7
1,2,1.8,3.5,3,7,1,46,50.43478260869565,0.06521739130434782,64.78260869565217,0.2826086956521739,4,0.0,4,4,0.0,4
1,2,1.8,3.5,3,8,0,78,72.94871794871794,0.10256410256410256,81.15384615384616,0.358974358974359,7,0.0,7,7,0.0,7
1,2,1.8,3.5,3,8,1,46,50.43478260869565,0.06521739130434782,64.78260869565217,0.2826086956521739,4,0.0,4,4,0.0,4
1,2,1.9,3.5,2,6,0,51,50.98039215686274,0.0784313725490196,94.31372549019608,0.4117647058823529,5,0.0,5,5,0.0,5
1,2,1.9,3.5,2,6,1,26,25.384615384615383,0.038461538461538464,87.6923076923077,0.38461538461538464,2,0.0,2,2,0.0,2
1,2,1.9,3.5,2,7,0,54,48.148148148148145,0.07407407407407407,93.7037037037037,0.4074074074074074,5,0.0,5,5,0.0,5
1,2,1.9,3.5,2,7,1,29,22.758620689655174,0.034482758620689655,87.24137931034483,0.3793103448275862,2,0.0,2,2,0.0,2
1,2,1.9,3.5,3,7,0,54,48.148148148148145,0.07407407407407407,93.7037037037037,0.4074074074074074,5,0.0,5,5,0.0,5
1,2,1.9,3.5,3,7,1,29,22.758620689655174,0.034482758620689655,87.24137931034483,0.3793103448275862,2,0.0,2,2,0.0,2
1,2,1.9,3.5,3,8,0,54,48.148148148148145,0.07407407407407407,93.7037037037037,0.4074074074074074,5,0.0,5,5,0.0,5
1,2,1.9,3.5,3,8,1,29,22.758620689655174,0.034482758620689655,87.24137931034483,0.3793103448275862,2,0.0,2,2,0.0,2
1,2,2.0,3.5,2,6,0,33,53.333333333333336,0.09090909090909091,89.6969696969697,0.36363636363636365,2,0.0,2,2,0.0,2
1,2,2.0,3.5,2,6,1,20,33.0,0.05,72.0,0.3,1,0.0,1,1,0.0,1
1,2,2.0,3.5,2,7,0,36,48.888888888888886,0.08333333333333333,89.16666666666667,0.3611111111111111,2,0.0,2,2,0.0,2
1,2,2.0,3.5,2,7,1,23,28.695652173913043,0.043478260869565216,73.47826086956522,0.30434782608695654,1,0.0,1,1,0.0,1
1,2,2.0,3.5,3,7,0,36,48.888888888888886,0.08333333333333333,89.16666666666667,0.3611111111111111,2,0.0,2,2,0.0,2
1,2,2.0,3.5,3,7,1,23,28.695652173913043,0.043478260869565216,73.47826086956522,0.30434782608695654,1,0.0,1,1,0.0,1
1,2,2.0,3.5,3,8,0,36,48.888888888888886,0.08333333333333333,89.16666666666667,0.3611111111111111,2,0.0,2,2,0.0,2
1,2,2.0,3.5,3,8,1,23,28.695652173913043,0.043478260869565216,73.47826086956522,0.30434782608695654,1,0.0,1,1,0.0,1
1,2,2.1,3.5,2,6,0,26,20.0,0.038461538461538464,65.38461538461539,0.2692307692307692,1,0.0,1,1,0.0,1
1,2,2.1,3.5,2,6,1,16,0.0,0.0,45.625,0.1875,1,0.0,1,1,0.0,1
1,2,2.1,3.5,2,7,0,29,17.93103448275862,0.034482758620689655,67.24137931034483,0.27586206896551724,1,0.0,1,1,0.0,1
1,2,2.1,3.5,2,7,1,19,0.0,0.0,51.578947368421055,0.21052631578947367,1,0.0,1,1,0.0,1
1,2,2.1,3.5,3,7,0,29,17.93103448275862,0.034482758620689655,67.24137931034483,0.27586206896551724,1,0.0,1,1,0.0,1
1,2,2.1,3.5,3,7,1,19,0.0,0.0,51.578947368421055,0.21052631578947367,1,0.0,1,1,0.0,1
1,2,2.1,3.5,3,8,0,29,17.93103448275862,0.034482758620689655,67.24137931034483,0.27586206896551724,1,0.0,1,1,0.0,1
1,2,2.1,3.5,3,8,1,19,0.0,0.0,51.578947368421055,0.21052631578947367,1,0.0,1,1,0.0,1
1,2,2.2,3.5,2,6,0,18,28.888888888888886,0.05555555555555555,81.66666666666667,0.3333333333333333,1,0.0,1,1,0.0,1
1,2,2.2,3.5,2,6,1,8,0.0,0.0,62.5,0.25,1,0.0,1,1,0.0,1
1,2,2.2,3.5,2,7,0,20,26.0,0.05,73.5,0.3,1,0.0,1,1,0.0,1
1,2,2.2,3.5,2,7,1,10,0.0,0.0,50.0,0.2,1,0.0,1,1,0.0,1
1,2,2.2,3.5,3,7,0,20,26.0,0.05,73.5,0.3,1,0.0,1,1,0.0,1
1,2,2.2,3.5,3,7,1,10,0.0,0.0,50.0,0.2,1,0.0,1,1,0.0,1
1,2,2.2,3.5,3,8,0,20,26.0,0.05,73.5,0.3,1,0.0,1,1,0.0,1
1,2,2.2,3.5,3,8,1,10,0.0,0.0,50.0,0.2,1,0.0,1,1,0.0,1
1,3,1.1,3.5,2,6,0,326,94.29447852760737,0.1901840490797546,79.14110429447852,0.4570552147239264,69,75.21739130434783,65,67,77.46268656716417,65
1,3,1.1,3.5,2,6,1,144,90.97222222222221,0.16666666666666666,72.77777777777777,0.4097222222222222,22,160.0,22,22,160.0,22
1,3,1.1,3.5,2,7,0,329,93.43465045592706,0.1884498480243161,79.17933130699089,0.45592705167173253,70,74.14285714285714,66,68,76.3235294117647,66
1,3,1.1,3.5,2,7,1,147,89.1156462585034,0.16326530612244897,72.99319727891157,0.40816326530612246,23,153.04347826086956,23,23,153.04347826086956,23
1,3,1.1,3.5,3,7,0,254,94.80314960629921,0.16141732283464566,74.64566929133858,0.4015748031496063,44,59.54545454545455,42,43,60.93023255813953,42
1,3,1.1,3.5,3,7,1,128,88.4375,0.15625,68.90625,0.375,17,154.11764705882354,17,17,154.11764705882354,17
1,3,1.1,3.5,3,8,0,254,94.80314960629921,0.16141732283464566,74.64566929133858,0.4015748031496063,44,59.54545454545455,42,43,60.93023255813953,42
1,3,1.1,3.5,3,8,1,128,88.4375,0.15625,68.90625,0.375,17,154.11764705882354,17,17,154.11764705882354,17
1,3,1.2,3.5,2,6,0,294,95.54421768707483,0.18027210884353742,79.421768707483,0.4387755102040816,64,81.09375,60,62,83.70967741935483,60
1,3,1.2,3.5,2,6,1,139,91.29496402877699,0.16546762589928057,73.66906474820144,0.41007194244604317,22,160.0,22,22,160.0,22
1,3,1.2,3.5,2,7,0,297,94.57912457912457,0.17845117845117844,79.46127946127946,0.4377104377104377,65,79.84615384615384,61,63,82.38095238095238,61
1,3,1.2,3.5,2,7,1,142,89.36619718309859,0.1619718309859155,73.87323943661971,0.4084507042253521,23,153.04347826086956,23,23,153.04347826086956,23
1,3,1.2,3.5,3,7,0,245,95.26530612244898,0.15918367346938775,75.34693877551021,0.4,43,60.93023255813953,41,42,62.38095238095238,41
1,3,1.2,3.5,3,7,1,126,86.5873015873016,0.15079365079365079,68.96825396825396,0.373015873015873,17,154.11764705882354,17,17,154.11764705882354,17
1,3,1.2,3.5,3,8,0,245,95.26530612244898,0.15918367346938775,75.34693877551021,0.4,43,60.93023255813953,41,42,62.38095238095238,41
1,3,1.2,3.5,3,8,1,126,86.5873015873016,0.15079365079365079,68.96825396825396,0.373015873015873,17,154.11764705882354,17,17,154.11764705882354,17
1,3,1.3,3.5,2,6,0,264,101.5909090909091,0.1856060606060606,80.07575757575758,0.42803030303030304,56,68.92857142857143,54,55,70.18181818181817,54
1,3,1.3,3.5,2,6,1,130,94.46153846153847,0.16923076923076924,72.46153846153847,0.3923076923076923,19,115.26315789473685,19,19,115.26315789473685,19
1,3,1.3,3.5,2,7,0,267,100.4494382022472,0.18352059925093633,80.11235955056179,0.42696629213483145,57,67.71929824561404,55,56,68.92857142857143,55
1,3,1.3,3.5,2,7,1,133,92.33082706766918,0.16541353383458646,72.70676691729324,0.39097744360902253,20,109.5,20,20,109.5,20
1,3,1.3,3.5,3,7,0,229,100.13100436681223,0.16593886462882096,75.58951965065502,0.3930131004366812,40,32.25,38,39,33.07692307692307,38
1,3,1.3,3.5,3,7,1,119,88.23529411764706,0.15126050420168066,67.22689075630252,0.35294117647058826,15,86.0,15,15,86.0,15
1,3,1.3,3.5,3,8,0,229,100.13100436681223,0.16593886462882096,75.58951965065502,0.3930131004366812,40,32.25,38,39,33.07692307692307,38
1,3,1.3,3.5,3,8,1,119,88.23529411764706,0.15126050420168066,67.22689075630252,0.35294117647058826,15,86.0,15,15,86.0,15
1,3,1.4,3.5,2,6,0,225,94.84444444444445,0.16444444444444445,79.33333333333333,0.4088888888888889,47,35.53191489361702,45,46,36.30434782608696,45
1,3,1.4,3.5,2,6,1,113,81.50442477876106,0.1415929203539823,71.76991150442478,0.37168141592920356,15,0.0,15,15,0.0,15
1,3,1.4,3.5,2,7,0,228,93.59649122807018,0.16228070175438597,79.3859649122807,0.40789473684210525,48,34.791666666666664,46,47,35.53191489361702,46
1,3,1.4,3.5,2,7,1,116,79.39655172413794,0.13793103448275862,72.06896551724138,0.3706896551724138,16,0.0,16,16,0.0,16
1,3,1.4,3.5,3,7,0,206,88.83495145631069,0.1407766990291262,74.41747572815534,0.3737864077669903,36,0.0,34,35,0.0,34
1,3,1.4,3.5,3,7,1,107,69.4392523364486,0.11214953271028037,65.23364485981308,0.32710280373831774,13,0.0,13,13,0.0,13
1,3,1.4,3.5,3,8,0,206,88.83495145631069,0.1407766990291262,74.41747572815534,0.3737864077669903,36,0.0,34,35,0.0,34
1,3,1.4,3.5,3,8,1,107,69.4392523364486,0.11214953271028037,65.23364485981308,0.32710280373831774,13,0.0,13,13,0.0,13
1,3,1.5,3.5,2,6,0,178,75.28089887640449,0.11797752808988764,72.52808988764045,0.3539325842696629,34,0.0,32,33,0.0,32
1,3,1.5,3.5,2,6,1,95,70.84210526315789,0.11578947368421053,66.3157894736842,0.3263157894736842,12,0.0,12,12,0.0,12
1,3,1.5,3.5,2,7,0,181,74.03314917127072,0.11602209944751381,72.70718232044199,0.35359116022099446,35,0.0,33,34,0.0,33
1,3,1.5,3.5,2,7,1,98,68.6734693877551,0.11224489795918367,66.83673469387756,0.32653061224489793,13,0.0,13,13,0.0,13
1,3,1.5,3.5,3,7,0,172,73.0232558139535,0.11046511627906977,71.1046511627907,0.3430232558139535,30,0.0,28,29,0.0,28
1,3,1.5,3.5,3,7,1,94,62.65957446808511,0.09574468085106383,63.93617021276595,0.30851063829787234,12,0.0,12,12,0.0,12
1,3,1.5,3.5,3,8,0,172,73.0232558139535,0.11046511627906977,71.1046511627907,0.3430232558139535,30,0.0,28,29,0.0,28
1,3,1.5,3.5,3,8,1,94,62.65957446808511,0.09574468085106383,63.93617021276595,0.30851063829787234,12,0.0,12,12,0.0,12
1,3,1.6,3.5,2,6,0,135,68.96296296296296,0.1037037037037037,70.96296296296296,0.32592592592592595,21,0.0,21,21,0.0,21
1,3,1.6,3.5,2,6,1,76,51.05263157894737,0.07894736842105263,54.60526315789473,0.25,10,0.0,10,10,0.0,10
1,3,1.6,3.5,2,7,0,138,67.46376811594203,0.10144927536231885,71.23188405797102,0.32608695652173914,22,0.0,22,22,0.0,22
1,3,1.6,3.5,2,7,1,79,49.11392405063291,0.0759493670886076,55.69620253164557,0.25316455696202533,11,0.0,11,11,0.0,11
1,3,1.6,3.5,3,7,0,134,66.4179104477612,0.09701492537313433,70.29850746268657,0.3208955223880597,18,0.0,18,18,0.0,18
1,3,1.6,3.5,3,7,1,77,45.064935064935064,0.06493506493506493,54.935064935064936,0.24675324675324675,10,0.0,10,10,0.0,10
1,3,1.6,3.5,3,8,0,134,66.4179104477612,0.09701492537313433,70.29850746268657,0.3208955223880597,18,0.0,18,18,0.0,18
1,3,1.6,3.5,3,8,1,77,45.064935064935064,0.06493506493506493,54.935064935064936,0.24675324675324675,10,0.0,10,10,0.0,10
1,3,1.7,3.5,2,6,0,109,66.42201834862385,0.09174311926605505,70.45871559633028,0.3119266055045872,12,0.0,12,12,0.0,12
1,3,1.7,3.5,2,6,1,62,37.41935483870968,0.04838709677419355,48.064516129032256,0.20967741935483872,6,0.0,6,6,0.0,6
1,3,1.7,3.5,2,7,0,112,64.64285714285715,0.08928571428571429,70.80357142857143,0.3125,13,0.0,13,13,0.0,13
1,3,1.7,3.5,2,7,1,65,35.69230769230769,0.046153846153846156,49.69230769230769,0.2153846153846154,7,0.0,7,7,0.0,7
1,3,1.7,3.5,3,7,0,111,65.22522522522523,0.09009009009009009,69.27927927927928,0.3063063063063063,12,0.0,12,12,0.0,12
1,3,1.7,3.5,3,7,1,65,35.69230769230769,0.046153846153846156,49.69230769230769,0.2153846153846154,7,0.0,7,7,0.0,7
1,3,1.7,3.5,3,8,0,111,65.22522522522523,0.09009009009009009,69.27927927927928,0.3063063063063063,12,0.0,12,12,0.0,12
1,3,1.7,3.5,3,8,1,65,35.69230769230769,0.046153846153846156,49.69230769230769,0.2153846153846154,7,0.0,7,7,0.0,7
1,3,1.8,3.5,2,6,0,87,74.13793103448276,0.10344827586206896,80.6896551724138,0.3563218390804598,7,0.0,7,7,0.0,7
1,3,1.8,3.5,2,6,1,48,48.333333333333336,0.0625,62.083333333333336,0.2708333333333333,3,0.0,3,3,0.0,3
1,3,1.8,3.5,2,7,0,90,71.66666666666667,0.1,80.77777777777779,0.35555555555555557,8,0.0,8,8,0.0,8
1,3,1.8,3.5,2,7,1,51,45.490196078431374,0.058823529411764705,63.33333333333333,0.27450980392156865,4,0.0,4,4,0.0,4
1,3,1.8,3.5,3,7,0,90,71.66666666666667,0.1,80.77777777777779,0.35555555555555557,8,0.0,8,8,0.0,8
1,3,1.8,3.5,3,7,1,51,45.490196078431374,0.058823529411764705,63.33333333333333,0.27450980392156865,4,0.0,4,4,0.0,4
1,3,1.8,3.5,3,8,0,90,71.66666666666667,0.1,80.77777777777779,0.35555555555555557,8,0.0,8,8,0.0,8
1,3,1.8,3.5,3,8,1,51,45.490196078431374,0.058823529411764705,63.33333333333333,0.27450980392156865,4,0.0,4,4,0.0,4
1,3,1.9,3.5,2,6,0,57,45.614035087719294,0.07017543859649122,93.33333333333333,0.40350877192982454,5,0.0,5,5,0.0,5
1,3,1.9,3.5,2,6,1,29,22.758620689655174,0.034482758620689655,87.24137931034483,0.3793103448275862,2,0.0,2,2,0.0,2
1,3,1.9,3.5,2,7,0,60,43.333333333333336,0.06666666666666667,92.83333333333333,0.4,5,0.0,5,5,0.0,5
1,3,1.9,3.5,2,7,1,32,20.625,0.03125,86.875,0.375,2,0.0,2,2,0.0,2
1,3,1.9,3.5,3,7,0,60,43.333333333333336,0.06666666666666667,92.83333333333333,0.4,5,0.0,5,5,0.0,5
1,3,1.9,3.5,3,7,1,32,20.625,0.03125,86.875,0.375,2,0.0,2,2,0.0,2
1,3,1.9,3.5,3,8,0,60,43.333333333333336,0.06666666666666667,92.83333333333333,0.4,5,0.0,5,5,0.0,5
1,3,1.9,3.5,3,8,1,32,20.625,0.03125,86.875,0.375,2,0.0,2,2,0.0,2
1,3,2.0,3.5,2,6,0,38,46.31578947368421,0.07894736842105263,91.3157894736842,0.3684210526315789,2,0.0,2,2,0.0,2
1,3,2.0,3.5,2,6,1,23,28.695652173913043,0.043478260869565216,73.47826086956522,0.30434782608695654,1,0.0,1,1,0.0,1
1,3,2.0,3.5,2,7,0,41,42.926829268292686,0.07317073170731707,90.73170731707317,0.36585365853658536,2,0.0,2,2,0.0,2
1,3,2.0,3.5,2,7,1,26,25.384615384615383,0.038461538461538464,74.61538461538461,0.3076923076923077,1,0.0,1,1,0.0,1
1,3,2.0,3.5,3,7,0,41,42.926829268292686,0.07317073170731707,90.73170731707317,0.36585365853658536,2,0.0,2,2,0.0,2
1,3,2.0,3.5,3,7,1,26,25.384615384615383,0.038461538461538464,74.61538461538461,0.3076923076923077,1,0.0,1,1,0.0,1
1,3,2.0,3.5,3,8,0,41,42.926829268292686,0.07317073170731707,90.73170731707317,0.36585365853658536,2,0.0,2,2,0.0,2
1,3,2.0,3.5,3,8,1,26,25.384615384615383,0.038461538461538464,74.61538461538461,0.3076923076923077,1,0.0,1,1,0.0,1
1,3,2.1,3.5,2,6,0,30,17.333333333333336,0.03333333333333333,73.66666666666667,0.3,1,0.0,1,1,0.0,1
1,3,2.1,3.5,2,6,1,19,0.0,0.0,51.578947368421055,0.21052631578947367,1,0.0,1,1,0.0,1
1,3,2.1,3.5,2,7,0,33,15.757575757575756,0.030303030303030304,74.54545454545455,0.30303030303030304,1,0.0,1,1,0.0,1
1,3,2.1,3.5,2,7,1,22,0.0,0.0,55.90909090909091,0.22727272727272727,1,0.0,1,1,0.0,1
1,3,2.1,3.5,3,7,0,33,15.757575757575756,0.030303030303030304,74.54545454545455,0.30303030303030304,1,0.0,1,1,0.0,1
1,3,2.1,3.5,3,7,1,22,0.0,0.0,55.90909090909091,0.22727272727272727,1,0.0,1,1,0.0,1
1,3,2.1,3.5,3,8,0,33,15.757575757575756,0.030303030303030304,74.54545454545455,0.30303030303030304,1,0.0,1,1,0.0,1
1,3,2.1,3.5,3,8,1,22,0.0,0.0,55.90909090909091,0.22727272727272727,1,0.0,1,1,0.0,1
1,3,2.2,3.5,2,6,0,21,24.761904761904763,0.047619047619047616,94.28571428571428,0.38095238095238093,1,0.0,1,1,0.0,1
1,3,2.2,3.5,2,6,1,10,0.0,0.0,75.0,0.3,1,0.0,1,1,0.0,1
1,3,2.2,3.5,2,7,0,23,22.608695652173914,0.043478260869565216,86.08695652173914,0.34782608695652173,1,0.0,1,1,0.0,1
1,3,2.2,3.5,2,7,1,12,0.0,0.0,62.5,0.25,1,0.0,1,1,0.0,1
1,3,2.2,3.5,3,7,0,23,22.608695652173914,0.043478260869565216,86.08695652173914,0.34782608695652173,1,0.0,1,1,0.0,1
1,3,2.2,3.5,3,7,1,12,0.0,0.0,62.5,0.25,1,0.0,1,1,0.0,1
1,3,2.2,3.5,3,8,0,23,22.608695652173914,0.043478260869565216,86.08695652173914,0.34782608695652173,1,0.0,1,1,0.0,1
1,3,2.2,3.5,3,8,1,12,0.0,0.0,62.5,0.25,1,0.0,1,1,0.0,1
1,4,1.1,3.5,2,6,0,334,92.03592814371258,0.18562874251497005,78.74251497005989,0.4550898203592814,75,69.19999999999999,71,73,71.0958904109589,71
1,4,1.1,3.5,2,6,1,145,90.3448275862069,0.16551724137931034,73.72413793103448,0.41379310344827586,23,153.04347826086956,23,23,153.04347826086956,23
1,4,1.1,3.5,2,7,0,337,91.2166172106825,0.18397626112759644,78.7833827893175,0.4540059347181009,77,67.4025974025974,73,75,69.19999999999999,73
1,4,1.1,3.5,2,7,1,148,88.51351351351352,0.16216216216216217,73.91891891891892,0.41216216216216217,24,146.66666666666666,24,24,146.66666666666666,24
