場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,アルビオンライズ,和田正一,248.0,903.0,156.0,-222.0,616.0,1323.0,,941.0,3965.0,2.0
中山,1,2,トパーズヘッド,佐藤吉勝,-1287.0,-1569.0,-744.0,-1891.0,335.0,-1333.0,,101.0,-6388.0,12.0
中山,1,3,アンミツ,杉山佳明,-19.0,1052.0,1990.0,723.0,409.0,1331.0,,673.0,6159.0,1.0
中山,1,4,リコルディオーロ,伊藤圭三,-2234.0,-1193.0,995.0,-443.0,133.0,-756.0,,226.0,-3272.0,8.0
中山,1,5,コウソクレムリア,武藤善則,327.0,1210.0,-130.0,323.0,515.0,824.0,-1157.0,304.0,2216.0,4.0
中山,1,6,クリアマインド,高柳瑞樹,-343.0,48.0,-865.0,10.0,248.0,-319.0,,-256.0,-1477.0,5.0
中山,1,7,ヴァンデエス,中舘英二,700.0,-785.0,-752.0,187.0,-1055.0,-282.0,-493.0,-435.0,-2915.0,6.0
中山,1,8,スヴァラ,栗田徹　,-330.0,-1088.0,-1108.0,114.0,-1499.0,-778.0,,-1093.0,-5782.0,11.0
中山,1,9,アイビーカイロス,牧光二　,-797.0,-560.0,-886.0,-525.0,-1018.0,-312.0,,-472.0,-4570.0,9.0
中山,1,10,ハイトラクション,中舘英二,700.0,-785.0,-752.0,187.0,-1055.0,-282.0,-493.0,-435.0,-2915.0,6.0
中山,1,11,ハクタカ,和田雄二,-934.0,902.0,-1889.0,-1230.0,-1216.0,-638.0,-146.0,-544.0,-5695.0,10.0
中山,1,12,アーバーバイティ,武市康男,-1023.0,-1958.0,-2850.0,-108.0,-1071.0,-1611.0,,-1185.0,-9806.0,13.0
中山,1,13,ファイアリーボルト,石栗龍彦,-406.0,534.0,776.0,395.0,821.0,55.0,,536.0,2711.0,3.0
中山,2,1,ブラックナザレ,佐藤吉勝,-1287.0,-1569.0,-908.0,-1891.0,335.0,-1333.0,1012.0,-658.0,-6299.0,12.0
中山,2,2,マルスフィス,斎藤誠　,241.0,738.0,-819.0,1.0,1257.0,327.0,,-199.0,1546.0,5.0
中山,2,3,ニーナラルゴ,上原博之,752.0,191.0,195.0,-173.0,-140.0,1089.0,149.0,-7.0,2056.0,4.0
中山,2,4,タッカーヴィーチェ,田島俊明,-8.0,-1166.0,-1053.0,-262.0,-504.0,137.0,,194.0,-2662.0,10.0
中山,2,5,オシゴリ,深山雅史,1757.0,260.0,124.0,-281.0,-3.0,821.0,,664.0,3342.0,2.0
中山,2,6,リオンパリス,清水英克,595.0,1230.0,2093.0,691.0,1305.0,1817.0,,130.0,7861.0,1.0
中山,2,7,サムワンユーラヴド,大和田成,-921.0,706.0,-11.0,316.0,1468.0,-1393.0,,-396.0,-231.0,7.0
中山,2,8,ウィルステート,黒岩陽一,-20.0,-325.0,525.0,-463.0,128.0,-71.0,,300.0,74.0,6.0
中山,2,9,エコロテラ,菊沢隆徳,-382.0,-11.0,218.0,-66.0,949.0,-625.0,-97.0,-457.0,-471.0,8.0
中山,2,10,ヴェントリナ,相沢郁　,479.0,-947.0,-1623.0,-69.0,-1082.0,-129.0,-1735.0,-282.0,-5388.0,11.0
中山,2,11,ハンサム,清水久詞,643.0,-1379.0,-643.0,-695.0,211.0,-277.0,,273.0,-1867.0,9.0
中山,2,12,リキマル,青木孝文,-34.0,100.0,1189.0,-435.0,-134.0,1195.0,,1174.0,3055.0,3.0
中山,3,1,ロイヤルグルーヴ,柄崎将寿,-576.0,1516.0,-1258.0,-307.0,-367.0,-1044.0,,-792.0,-2828.0,11.0
中山,3,2,ドナミモザ,武市康男,-1023.0,781.0,-2850.0,-108.0,-1384.0,-1611.0,,-1185.0,-7380.0,14.0
中山,3,3,モルスリール,高木登　,506.0,-230.0,1231.0,184.0,224.0,176.0,,197.0,2288.0,4.0
中山,3,4,コパノキラキラ,上原博之,752.0,144.0,254.0,-173.0,332.0,1089.0,,858.0,3256.0,3.0
中山,3,5,プラチナリーフ,林徹　　,9.0,257.0,-466.0,319.0,321.0,-307.0,,161.0,294.0,6.0
中山,3,6,ブリッド,和田勇介,131.0,519.0,-208.0,165.0,798.0,171.0,,-218.0,1358.0,5.0
中山,3,7,スパーキー,加藤士津,1792.0,345.0,1667.0,737.0,1245.0,887.0,,1008.0,7681.0,2.0
中山,3,8,ブルーサンタ,斎藤誠　,241.0,-634.0,320.0,1.0,-1459.0,327.0,,7.0,-1197.0,9.0
中山,3,9,ツイストマインド,古賀慎明,96.0,-556.0,-845.0,-687.0,-137.0,-468.0,,-32.0,-2629.0,10.0
中山,3,10,セイトゥゴールド,古賀大生,,,,,,,,,,
中山,3,11,オレガイチバンイイ,鈴木慎太,948.0,1673.0,1660.0,1263.0,433.0,1151.0,,1341.0,8469.0,1.0
中山,3,12,ゼットターム,林徹　　,9.0,257.0,-466.0,319.0,321.0,-307.0,,161.0,294.0,6.0
中山,3,13,ボスヒッツ,加藤征弘,-427.0,22.0,-674.0,384.0,-252.0,-552.0,,396.0,-1103.0,8.0
中山,3,14,アイビーナツユメ,牧光二　,-797.0,-137.0,-886.0,-525.0,71.0,-312.0,,-472.0,-3058.0,12.0
中山,3,15,ジェイエルバージ,伊坂重信,-1332.0,325.0,-845.0,-212.0,-1180.0,-1936.0,,-912.0,-6092.0,13.0
中山,3,16,ココル,村田一誠,-1734.0,-314.0,-2025.0,-2084.0,-1327.0,-2085.0,,-1852.0,-11421.0,15.0
中山,4,1,プラチナトレジャー,高木登　,506.0,832.0,0.0,1613.0,95.0,176.0,153.0,-55.0,3320.0,1.0
中山,4,2,メイショウソムリエ,蛯名正義,685.0,-195.0,-36.0,-769.0,-183.0,916.0,-473.0,318.0,263.0,3.0
中山,4,3,ネビーイーム,中竹和也,94.0,589.0,-150.0,-131.0,-24.0,1404.0,289.0,311.0,2382.0,2.0
中山,4,4,トゥラッタッタ,新開幸一,-66.0,-48.0,71.0,-441.0,-62.0,-628.0,-1297.0,-135.0,-2606.0,5.0
中山,4,5,コレクテイニア,戸田博文,135.0,-403.0,152.0,-1507.0,115.0,-207.0,-838.0,371.0,-2182.0,4.0
中山,4,6,アクロスザリバー,蛯名利弘,-1508.0,177.0,-38.0,-273.0,-376.0,-1296.0,-680.0,-995.0,-4989.0,6.0
中山,5,1,レックスダミアーニ,池上昌和,406.0,524.0,1730.0,1110.0,680.0,847.0,,257.0,5554.0,1.0
中山,5,2,エバーラスティング,小笠倫弘,-292.0,772.0,-481.0,43.0,-1203.0,-311.0,,-254.0,-1726.0,10.0
中山,5,3,ヴァイスリッター,加藤征弘,-427.0,22.0,-181.0,384.0,-252.0,-552.0,,-349.0,-1355.0,8.0
中山,5,4,フェイマスジャズ,大和田成,-921.0,31.0,-11.0,316.0,-1868.0,-1393.0,,-396.0,-4242.0,13.0
中山,5,5,ニシノカチオトコ,栗田徹　,-330.0,123.0,-374.0,114.0,9.0,-778.0,,189.0,-1047.0,7.0
中山,5,6,ブンブクチャガマ,手塚貴久,258.0,-27.0,777.0,494.0,-312.0,-230.0,,245.0,1205.0,5.0
中山,5,7,スペーストラベラー,菊沢隆徳,-382.0,-60.0,218.0,-66.0,-791.0,-625.0,,-457.0,-2163.0,11.0
中山,5,8,ブーケフォーミー,柄崎将寿,-576.0,1516.0,-450.0,-307.0,-367.0,-1044.0,,281.0,-947.0,6.0
中山,5,9,ハナミヤビ,勢司和浩,-576.0,1022.0,-1533.0,366.0,-1079.0,-757.0,,-587.0,-3144.0,12.0
中山,5,10,ペプチドデバイス,武英智　,418.0,-62.0,1333.0,-144.0,453.0,630.0,,140.0,2768.0,3.0
中山,5,11,ゾネンバーデン,岩戸孝樹,-910.0,-871.0,-2313.0,-970.0,-1309.0,-2343.0,,-704.0,-9420.0,14.0
中山,5,12,ジャロロッソ,上原佑紀,956.0,553.0,966.0,640.0,900.0,1493.0,,13.0,5521.0,2.0
中山,5,13,サヴィッジブロウ,上原博之,752.0,144.0,195.0,-173.0,332.0,1089.0,,-7.0,2332.0,4.0
中山,5,14,シダモフレイバー,久保田貴,-282.0,-272.0,-533.0,-64.0,85.0,-453.0,,-34.0,-1553.0,9.0
中山,6,1,ミアルーチェ,加藤士津,1792.0,566.0,1667.0,-691.0,1245.0,887.0,-456.0,1008.0,6018.0,1.0
中山,6,2,ストーリーオブラブ,小野次郎,399.0,874.0,-286.0,1331.0,939.0,1905.0,-75.0,-572.0,4515.0,3.0
中山,6,3,ノーブルクラウド,久保田貴,-282.0,740.0,507.0,-465.0,85.0,-453.0,-58.0,254.0,328.0,4.0
中山,6,4,サラサチャチャチャ,田中剛　,-341.0,730.0,882.0,1137.0,731.0,361.0,1077.0,337.0,4914.0,2.0
中山,6,5,キューティリップ,戸田博文,135.0,-1419.0,-510.0,-329.0,-927.0,-207.0,-838.0,135.0,-3960.0,5.0
中山,6,6,ベルフィーヌ,堀内岳志,-656.0,-1716.0,-828.0,-1525.0,-761.0,-512.0,905.0,288.0,-4805.0,7.0
中山,6,7,リュミナーズ,堀内岳志,-656.0,-1716.0,-828.0,-460.0,-761.0,-512.0,,288.0,-4645.0,6.0
中山,7,1,マイバラード,松永康利,-222.0,647.0,-80.0,344.0,85.0,66.0,-342.0,-371.0,127.0,5.0
中山,7,2,マイネルクオリア,武市康男,-1023.0,-633.0,555.0,-1117.0,-1384.0,-1611.0,-2377.0,248.0,-7342.0,15.0
中山,7,3,サクラアドリア,尾関知人,-600.0,-1315.0,-1551.0,-233.0,-632.0,-976.0,-513.0,-609.0,-6429.0,13.0
中山,7,4,ジンガー,粕谷昌央,900.0,-3190.0,-1262.0,-769.0,-2416.0,-457.0,-1052.0,-41.0,-8287.0,16.0
中山,7,5,ベルウッドバイオ,高橋文雅,-601.0,-334.0,-882.0,-1222.0,-2476.0,-821.0,-168.0,-71.0,-6575.0,14.0
中山,7,6,ダノンファンスター,田中博康,86.0,65.0,-1190.0,-14.0,-57.0,-247.0,-706.0,-139.0,-2202.0,7.0
中山,7,7,グランアルト,斎藤誠　,241.0,-206.0,-819.0,50.0,-1459.0,327.0,-714.0,-199.0,-2779.0,10.0
中山,7,8,リアルショット,加藤征弘,-427.0,-1378.0,-181.0,-1104.0,-252.0,-552.0,-193.0,-349.0,-4436.0,12.0
中山,7,9,リーゼノアール,清水英克,595.0,1150.0,2093.0,-439.0,455.0,1817.0,315.0,130.0,6116.0,1.0
中山,7,10,ペプチドドリーム,松尾卓哉,,,,,,,,,,
中山,7,11,ロスパレドネス,木村哲也,13.0,-309.0,750.0,366.0,-257.0,2.0,-324.0,129.0,370.0,4.0
中山,7,12,ルンベーラ,菊川正達,-890.0,1480.0,-686.0,-1016.0,-286.0,-158.0,-642.0,-359.0,-2557.0,8.0
中山,7,13,カテドラルクォーツ,菊沢隆徳,-382.0,-395.0,218.0,-123.0,-791.0,-625.0,-97.0,-457.0,-2652.0,9.0
