,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2022,59.0,114.0,,95.0,75.0,3.0,34.0,139.0,39.0,20.0,18.0,4.0,,3.0,30.0,,59.0,,15.0,47.0,7.0,98.0,68.0,,
2023,39.0,66.0,,64.0,41.0,,26.0,79.0,8.0,15.0,4.0,10.0,,1.0,16.0,12.0,22.0,17.0,17.0,29.0,5.0,60.0,40.0,,
2024,2.0,3.0,,3.0,2.0,,,5.0,,,,,,,,5.0,,,,,3.0,2.0,,,
2025,11.0,15.0,,15.0,10.0,1.0,13.0,13.0,,,3.0,4.0,,,9.0,5.0,5.0,,5.0,6.0,1.0,2.0,23.0,,
