,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,91.0,178.0,,144.0,119.0,6.0,110.0,159.0,,,,8.0,1.0,,101.0,,117.0,42.0,23.0,65.0,19.0,101.0,132.0,13.0,4.0
2022,66.0,156.0,,122.0,99.0,1.0,89.0,133.0,,,8.0,3.0,1.0,2.0,85.0,,94.0,29.0,10.0,50.0,23.0,84.0,101.0,12.0,2.0
2023,72.0,106.0,,95.0,81.0,2.0,58.0,120.0,,,6.0,5.0,8.0,,45.0,26.0,52.0,36.0,25.0,40.0,11.0,61.0,90.0,12.0,4.0
2024,71.0,94.0,,61.0,101.0,3.0,38.0,127.0,,,1.0,6.0,,2.0,32.0,81.0,17.0,26.0,16.0,24.0,12.0,58.0,80.0,10.0,5.0
2025,85.0,126.0,,102.0,100.0,9.0,56.0,155.0,,,1.0,7.0,1.0,,48.0,61.0,68.0,25.0,11.0,31.0,17.0,83.0,98.0,11.0,2.0
