場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
函館,1,1,ゴールドサニーデイ,渡辺薫彦,97.0,94.0,107.0,98.0,96.0,103.0,,,99.167,6.0
函館,1,2,カネトシブレーブ,寺島良　,109.0,96.0,89.0,99.0,92.0,94.0,,,96.5,8.0
函館,1,3,カルミネイション,緒方努　,83.0,89.0,73.0,99.0,94.0,92.0,73.0,,86.143,15.0
函館,1,4,ジンガー,吉村圭司,116.0,100.0,108.0,107.0,116.0,110.0,,,109.5,1.0
函館,1,5,セイウンネルケ,矢野英一,68.0,96.0,84.0,94.0,93.0,88.0,,,87.167,11.0
函館,1,6,イデアニポーテ,矢嶋大樹,81.0,117.0,84.0,148.0,90.0,86.0,,,101.0,4.0
函館,1,7,ロアヴィヴィエンヌ,本間忍　,51.0,92.0,95.0,87.0,97.0,79.0,,,83.5,16.0
函館,1,8,エムティキング,小野次郎,70.0,96.0,111.0,113.0,100.0,110.0,,,100.0,5.0
函館,1,9,サマースピリット,国枝栄　,70.0,86.0,95.0,86.0,91.0,95.0,,,87.167,11.0
函館,1,10,エルサトアナ,本田優　,63.0,84.0,99.0,98.0,99.0,91.0,,,89.0,10.0
函館,1,11,アークシャルダーム,友道康夫,103.0,96.0,102.0,95.0,100.0,96.0,102.0,,99.143,7.0
函館,1,12,オルミラベル,上村洋行,104.0,98.0,110.0,108.0,99.0,107.0,,,104.333,3.0
函館,1,13,クリアクォーツ,的場均　,114.0,85.0,75.0,83.0,68.0,98.0,,,87.167,11.0
函館,1,14,タイニービキニ,森田直行,96.0,113.0,100.0,108.0,111.0,107.0,,,105.833,2.0
函館,1,15,ウォーターカルミア,藤野健太,132.0,79.0,102.0,62.0,91.0,96.0,,,93.667,9.0
函館,1,16,アメリータ,今野貞一,73.0,83.0,86.0,89.0,98.0,91.0,,,86.667,14.0
函館,2,1,サーフギャラクシー,松山将樹,51.0,100.0,97.0,86.0,104.0,84.0,,,87.0,13.0
函館,2,2,シティオブロンドン,吉村圭司,116.0,100.0,108.0,107.0,96.0,110.0,,,106.167,4.0
函館,2,3,エポカリーナ,土田稔　,96.0,70.0,68.0,69.0,82.0,86.0,,,78.5,14.0
函館,2,4,ブルームワルツ,稲垣幸雄,140.0,103.0,111.0,107.0,106.0,106.0,,,112.167,3.0
函館,2,5,アスクガンバーレ,福永祐一,76.0,104.0,111.0,119.0,103.0,106.0,,,103.167,7.0
函館,2,6,ララエキリーブル,坂口智康,86.0,91.0,89.0,84.0,92.0,94.0,,,89.333,12.0
函館,2,7,バルジール,萩原清　,93.0,108.0,104.0,102.0,107.0,103.0,94.0,,101.571,8.0
函館,2,8,マイネルラカイユ,天間昭一,120.0,98.0,82.0,80.0,95.0,90.0,,,94.167,10.0
函館,2,9,ザハント,田中克典,139.0,125.0,113.0,120.0,119.0,113.0,,,121.5,2.0
函館,2,10,タイセイアビリティ,小林真也,287.0,97.0,110.0,105.0,98.0,105.0,,,133.667,1.0
函館,2,11,ニホンピロカミーノ,安達昭夫,93.0,79.0,99.0,86.0,96.0,95.0,92.0,,91.429,11.0
函館,2,12,キタノチェンジ,羽月友彦,121.0,101.0,100.0,98.0,102.0,100.0,,,103.667,6.0
函館,2,13,ピストルスター,高橋亮　,98.0,100.0,95.0,98.0,108.0,103.0,,,100.333,9.0
函館,2,14,ライフゲート,伊藤圭三,132.0,95.0,103.0,103.0,93.0,101.0,,,104.5,5.0
函館,3,1,セイウンヤタガラス,堀内岳志,63.0,97.0,86.0,85.0,108.0,90.0,,,88.167,7.0
函館,3,2,カイトリヒト,武市康男,65.0,82.0,84.0,88.0,86.0,88.0,,,82.167,9.0
函館,3,3,アイルクラウン,田島俊明,125.0,94.0,104.0,105.0,99.0,99.0,,,104.333,3.0
函館,3,4,アスゴッド,矢作芳人,118.0,101.0,105.0,100.0,107.0,102.0,94.0,,103.857,4.0
函館,3,5,ベルトネ,牧光二　,131.0,110.0,104.0,106.0,103.0,104.0,,,109.667,1.0
函館,3,6,バースフラワー,小手川準,89.0,98.0,106.0,90.0,99.0,94.0,,,96.0,6.0
函館,3,7,メイショウユウモウ,西園正都,125.0,95.0,111.0,104.0,103.0,102.0,101.0,,105.857,2.0
函館,3,8,ヒロスズラン,角田晃一,78.0,104.0,102.0,109.0,101.0,100.0,,,99.0,5.0
函館,3,9,サスペンスクィーン,和田雄二,50.0,101.0,81.0,108.0,88.0,94.0,,,87.0,8.0
函館,3,10,ダブルシルバー,小椋研介,21.0,58.0,77.0,36.0,78.0,57.0,,,54.5,12.0
函館,3,11,トーアジョウトウ,村田一誠,98.0,75.0,69.0,81.0,76.0,79.0,,,79.667,10.0
函館,3,12,ファリア,土田稔　,96.0,70.0,68.0,69.0,75.0,86.0,,,77.333,11.0
函館,4,1,ブライトメール,伊藤大士,130.0,94.0,94.0,94.0,104.0,95.0,,,101.833,6.0
函館,4,2,メアリーバローズ,寺島良　,109.0,96.0,89.0,99.0,105.0,94.0,,,98.667,7.0
函館,4,3,シャインフリーリー,矢嶋大樹,81.0,117.0,84.0,148.0,21.0,86.0,,,89.5,10.0
函館,4,4,アスクデッドヒート,矢作芳人,118.0,101.0,99.0,100.0,92.0,102.0,,,102.0,4.0
函館,4,5,オールニッポン,上原佑紀,148.0,95.0,111.0,102.0,120.0,118.0,,,115.667,3.0
函館,4,6,ドラギニャン,河嶋宏樹,191.0,143.0,106.0,148.0,110.0,134.0,,,138.667,1.0
函館,4,7,ヨヒーン,杉山晴紀,66.0,106.0,106.0,106.0,97.0,105.0,,,97.667,8.0
函館,4,8,ホウオウチェスター,安田翔伍,114.0,105.0,103.0,99.0,93.0,103.0,97.0,,102.0,4.0
函館,4,9,リギーロ,栗田徹　,76.0,91.0,97.0,89.0,101.0,94.0,,,91.333,9.0
函館,4,10,アレグリーニ,牧浦充徳,115.0,102.0,110.0,105.0,180.0,110.0,,,120.333,2.0
函館,5,1,ラシッド,杉浦宏昭,118.0,85.0,103.0,100.0,105.0,105.0,,,102.667,4.0
函館,5,2,アニマレイ,須貝尚介,113.0,111.0,102.0,107.0,102.0,100.0,,,105.833,2.0
函館,5,3,ルージュサウダージ,松永幹夫,84.0,107.0,99.0,104.0,106.0,107.0,,,101.167,6.0
函館,5,4,ルーセントムーン,高橋一哉,137.0,21.0,95.0,45.0,75.0,84.0,,,76.167,9.0
函館,5,5,アパタイトテソーロ,畠山吉宏,83.0,93.0,93.0,88.0,90.0,97.0,,,90.667,7.0
函館,5,6,マーゴットミスト,杉山佳明,69.0,123.0,100.0,118.0,108.0,106.0,,,104.0,3.0
函館,5,7,マジックショー,奥平雅士,125.0,122.0,110.0,108.0,100.0,112.0,,,112.833,1.0
函館,5,8,ヘクセンハウス,吉田直弘,101.0,113.0,92.0,104.0,105.0,101.0,,,102.667,4.0
函館,5,9,ハルヒメ,矢嶋大樹,81.0,72.0,84.0,86.0,90.0,86.0,,,83.167,8.0
函館,6,1,デルマイオ,畑端省吾,89.0,111.0,82.0,102.0,108.0,111.0,,,100.5,6.0
函館,6,2,メテオレーナ,中村直也,21.0,109.0,97.0,99.0,113.0,97.0,,,89.333,11.0
函館,6,3,フランクテソーロ,畠山吉宏,83.0,97.0,93.0,96.0,105.0,97.0,,,95.167,9.0
函館,6,4,アルファシリウス,矢作芳人,118.0,101.0,99.0,100.0,99.0,102.0,,,103.167,4.0
函館,6,5,エアザキントス,新谷功一,99.0,96.0,96.0,96.0,97.0,97.0,105.0,,98.0,7.0
函館,6,6,ウィスパーボイス,千田輝彦,138.0,118.0,117.0,115.0,119.0,113.0,111.0,,118.714,2.0
函館,6,7,レッドヴァリアート,加藤公太,,,,,,,,,,
函館,6,8,ピティロディア,西田雄一,110.0,107.0,81.0,92.0,91.0,99.0,,,96.667,8.0
函館,6,9,フィエールガール,土田稔　,96.0,70.0,90.0,69.0,82.0,86.0,,,82.167,12.0
函館,6,10,ラマヌジャン,宮地貴稔,168.0,220.0,45.0,144.0,155.0,,,,146.4,1.0
函館,6,11,レクスノヴァス,上村洋行,104.0,98.0,110.0,108.0,115.0,107.0,,,107.0,3.0
函館,6,12,ヴォルヴァ,尾形和幸,123.0,94.0,103.0,95.0,103.0,96.0,,,102.333,5.0
函館,6,13,ペールノエル,西村真幸,85.0,98.0,99.0,88.0,95.0,96.0,,,93.5,10.0
函館,7,1,サベージラヴ,伊藤圭三,132.0,108.0,103.0,106.0,101.0,101.0,86.0,,105.286,1.0
函館,7,2,オンマガトオル,土田稔　,96.0,90.0,68.0,86.0,75.0,86.0,,,83.5,9.0
函館,7,3,ゲッティン,加藤征弘,95.0,97.0,100.0,86.0,102.0,93.0,,,95.5,4.0
函館,7,4,オカメノコイ,小笠倫弘,134.0,100.0,100.0,90.0,104.0,99.0,,,104.5,2.0
函館,7,5,クーデール,坂口智康,86.0,83.0,89.0,84.0,81.0,94.0,,,86.167,8.0
函館,7,6,ミライハーモニー,飯田祐史,71.0,88.0,97.0,78.0,95.0,93.0,,,87.0,7.0
函館,7,7,キャリーグレイス,寺島良　,109.0,92.0,96.0,99.0,92.0,94.0,,,97.0,3.0
函館,7,8,サザンレイク,根本康広,62.0,95.0,108.0,97.0,97.0,105.0,,,94.0,6.0
函館,7,9,レモンシフォン,尾関知人,97.0,95.0,93.0,104.0,85.0,99.0,,,95.5,4.0
函館,8,1,ソアラ,高橋康之,55.0,102.0,105.0,117.0,102.0,96.0,,,96.167,8.0
函館,8,2,ナムラトロム,石栗龍彦,116.0,110.0,97.0,101.0,111.0,97.0,94.0,,103.714,4.0
函館,8,3,シアター,茶木太樹,105.0,92.0,86.0,82.0,98.0,96.0,94.0,,93.286,9.0
函館,8,4,クインズスピカ,村田一誠,98.0,91.0,82.0,99.0,76.0,79.0,,,87.5,11.0
函館,8,5,ランスオブサウンド,奥村豊　,95.0,100.0,107.0,104.0,106.0,107.0,109.0,,104.0,3.0
