場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
函館,1,1,ゴールドサニーデイ,斎藤新　,-143.0,214.0,-479.0,551.0,625.0,,768.0,8.0
函館,1,2,カネトシブレーブ,今村聖奈,-1343.0,-1511.0,-920.0,-913.0,-2239.0,,-6926.0,14.0
函館,1,3,カルミネイション,中井裕二,-1110.0,-1156.0,623.0,-531.0,,,-2174.0,11.0
函館,1,4,ジンガー,川又賢治,-80.0,-233.0,-59.0,242.0,-557.0,,-687.0,10.0
函館,1,5,セイウンネルケ,小林美駒,-1293.0,-1267.0,195.0,-935.0,-896.0,,-4196.0,13.0
函館,1,6,イデアニポーテ,黛弘人　,-117.0,1090.0,383.0,-86.0,2516.0,,3786.0,4.0
函館,1,7,ロアヴィヴィエンヌ,松岡正海,1482.0,379.0,1912.0,213.0,965.0,,4951.0,3.0
函館,1,8,エムティキング,佐々木大,1930.0,537.0,1146.0,2205.0,2169.0,,7987.0,1.0
函館,1,9,サマースピリット,浜中俊　,127.0,210.0,1385.0,448.0,990.0,,3160.0,5.0
函館,1,10,エルサトアナ,松本大輝,81.0,177.0,-740.0,378.0,710.0,,606.0,9.0
函館,1,11,アークシャルダーム,丹内祐次,1210.0,665.0,3364.0,-600.0,3082.0,,7721.0,2.0
函館,1,12,オルミラベル,舟山瑠泉,,,,,,,,
函館,1,13,クリアクォーツ,長浜鴻緒,825.0,1492.0,629.0,-1080.0,254.0,,2120.0,7.0
函館,1,14,タイニービキニ,吉田隼人,0.0,-220.0,-533.0,-978.0,-649.0,,-2380.0,12.0
函館,1,15,ウォーターカルミア,和田陽希,,,,,,,,
函館,1,16,アメリータ,松若風馬,1357.0,135.0,871.0,115.0,,,2478.0,6.0
函館,2,1,サーフギャラクシー,上里直汰,,,,,,,,
函館,2,2,シティオブロンドン,川又賢治,-80.0,-233.0,-28.0,-500.0,-557.0,,-1398.0,9.0
函館,2,3,エポカリーナ,古川奈穂,29.0,-1108.0,-791.0,-842.0,-1283.0,,-3995.0,10.0
函館,2,4,ブルームワルツ,小林美駒,-1293.0,-1267.0,-1549.0,-339.0,-896.0,,-5344.0,11.0
函館,2,5,アスクガンバーレ,岩田康誠,-471.0,-933.0,-239.0,447.0,-66.0,,-1262.0,8.0
函館,2,6,ララエキリーブル,古川吉洋,-940.0,505.0,-1488.0,865.0,412.0,,-646.0,6.0
函館,2,7,バルジール,佐々木大,1930.0,537.0,468.0,-818.0,2169.0,,4286.0,2.0
函館,2,8,マイネルラカイユ,長浜鴻緒,825.0,1492.0,-605.0,1851.0,254.0,,3817.0,3.0
函館,2,9,ザハント,舟山瑠泉,,,,,,,,
函館,2,10,タイセイアビリティ,斎藤新　,-143.0,214.0,382.0,-632.0,625.0,,446.0,5.0
函館,2,11,ニホンピロカミーノ,鷲頭虎太,81.0,365.0,710.0,36.0,1056.0,,2248.0,4.0
函館,2,12,キタノチェンジ,川端海翼,1491.0,-2206.0,491.0,-883.0,-137.0,,-1244.0,7.0
函館,2,13,ピストルスター,和田陽希,,,,,,,,
函館,2,14,ライフゲート,丹内祐次,1210.0,665.0,-92.0,3048.0,3082.0,,7913.0,1.0
函館,3,1,セイウンヤタガラス,今村聖奈,-1343.0,-1511.0,-1053.0,-913.0,-2239.0,,-7059.0,9.0
