,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,255.0,273.0,,275.0,231.0,22.0,202.0,326.0,23.0,42.0,10.0,18.0,49.0,25.0,135.0,,204.0,22.0,57.0,100.0,42.0,149.0,261.0,25.0,50.0
2022,244.0,247.0,,255.0,210.0,26.0,209.0,282.0,14.0,64.0,9.0,75.0,82.0,56.0,52.0,,111.0,28.0,78.0,110.0,37.0,167.0,213.0,32.0,42.0
2023,203.0,199.0,,212.0,180.0,10.0,120.0,282.0,19.0,36.0,,20.0,39.0,33.0,61.0,62.0,120.0,12.0,59.0,71.0,27.0,121.0,183.0,35.0,36.0
2024,202.0,198.0,,200.0,179.0,21.0,160.0,240.0,26.0,34.0,4.0,35.0,83.0,51.0,42.0,73.0,45.0,7.0,32.0,56.0,36.0,111.0,180.0,33.0,40.0
2025,244.0,258.0,,246.0,238.0,18.0,146.0,356.0,6.0,29.0,,12.0,49.0,24.0,85.0,160.0,113.0,24.0,39.0,87.0,38.0,165.0,231.0,22.0,46.0
