場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
札幌,1,1,ベイビーブラザー,吉田隼人,-483.0,8.0,-2.0,806.0,-808.0,,-479.0,8.0
札幌,1,2,マーズエクレール,岩田康誠,70.0,-856.0,-51.0,1457.0,386.0,,1006.0,7.0
札幌,1,3,シンゼンノト,遠藤汰月,,-7636.0,-6073.0,-2147.0,-3188.0,,-19044.0,12.0
札幌,1,4,エコロヴァルド,小林美駒,1000.0,25.0,-196.0,1251.0,399.0,,2479.0,2.0
札幌,1,5,シャムスクッカ,小沢大仁,0.0,-173.0,-1604.0,1825.0,2344.0,,2392.0,3.0
札幌,1,6,イチゴワタアメ,横山琉人,7.0,-1084.0,609.0,1717.0,27.0,,1276.0,5.0
札幌,1,7,カナデ,河原田菜,,-2203.0,-1452.0,-1606.0,-4370.0,,-9631.0,11.0
札幌,1,8,ヴァイタリズム,斎藤新　,782.0,401.0,647.0,-1369.0,-1090.0,,-629.0,9.0
札幌,1,9,ハイビスカス,舟山瑠泉,-45.0,-2686.0,-37.0,2613.0,1447.0,,1292.0,4.0
札幌,1,10,テムファイア,古川吉洋,54.0,603.0,-1063.0,1159.0,516.0,,1269.0,6.0
札幌,1,11,モーモーワン,原田和真,-460.0,-4727.0,475.0,-754.0,-1435.0,,-6901.0,10.0
札幌,1,12,サルトヴェローチェ,北村友一,483.0,1253.0,198.0,667.0,1854.0,,4455.0,1.0
札幌,2,1,メイショウマドンナ,吉田隼人,-483.0,8.0,-2.0,-1870.0,-808.0,,-3155.0,8.0
札幌,2,2,フジコンフィデンス,池添謙一,189.0,457.0,94.0,-743.0,94.0,,91.0,5.0
札幌,2,3,ケイベエ,原田和真,-460.0,-4727.0,475.0,520.0,-1435.0,,-5627.0,9.0
札幌,2,4,メイヨシュア,小沢大仁,0.0,-173.0,-1604.0,-6818.0,2344.0,,-6251.0,10.0
札幌,2,5,スイーヴル,斎藤新　,782.0,401.0,647.0,32.0,-1090.0,,772.0,3.0
札幌,2,6,カッサンドラ,横山琉人,7.0,-1084.0,609.0,-759.0,27.0,,-1200.0,7.0
札幌,2,7,ラブデウザ,河原田菜,,-2203.0,-1452.0,-2431.0,-4370.0,,-10456.0,11.0
札幌,2,8,ルクスドリーム,北村友一,483.0,1253.0,198.0,-253.0,1854.0,,3535.0,2.0
札幌,2,9,マーゴットオネイロ,小林美駒,1000.0,25.0,-196.0,-836.0,399.0,,392.0,4.0
札幌,2,10,ハクサンレイホウ,黛弘人　,776.0,413.0,1281.0,-114.0,2261.0,,4617.0,1.0
札幌,2,11,ロングフルスペック,古川吉洋,54.0,603.0,-1063.0,-44.0,516.0,,66.0,6.0
札幌,2,12,テリオスルミ,遠藤汰月,,-7636.0,-6073.0,-7583.0,-3188.0,,-24480.0,12.0
札幌,3,1,エオアリイ,舟山瑠泉,-45.0,3973.0,2153.0,2613.0,1447.0,,10141.0,1.0
札幌,3,2,グランツローゼ,河原田菜,,-2332.0,-2758.0,-1606.0,-4370.0,,-11066.0,10.0
札幌,3,3,マテンロウゼロ,横山典弘,219.0,-805.0,-945.0,603.0,-601.0,,-1529.0,8.0
札幌,3,4,レジェンドシップ,浜中俊　,600.0,-861.0,1107.0,183.0,1127.0,,2156.0,4.0
札幌,3,5,デルシエロ,横山琉人,7.0,1578.0,-102.0,1717.0,27.0,,3227.0,2.0
札幌,3,6,サウンドサンライズ,斎藤新　,782.0,-1454.0,-2155.0,-1369.0,-1090.0,,-5286.0,9.0
札幌,3,7,ストラニエーロ,小林美駒,1000.0,21.0,-155.0,1251.0,399.0,,2516.0,3.0
札幌,3,8,ピティロディア,池添謙一,189.0,36.0,301.0,917.0,94.0,,1537.0,5.0
札幌,3,9,エイカイコバチ,小沢大仁,0.0,-2172.0,-2372.0,1825.0,2344.0,,-375.0,6.0
札幌,3,10,メイショウテンク,吉田隼人,-483.0,109.0,-1074.0,806.0,-808.0,,-1450.0,7.0
札幌,4,1,ロジクリスエス,黛弘人　,776.0,413.0,1281.0,1452.0,2261.0,,6183.0,1.0
札幌,4,2,コサージュ,古川奈穂,-1264.0,-1513.0,-49.0,-1439.0,-1472.0,,-5737.0,11.0
札幌,4,3,オルビスケリー,斎藤新　,782.0,401.0,647.0,-1369.0,-1090.0,,-629.0,9.0
札幌,4,4,マイネルトレマーズ,長浜鴻緒,0.0,-226.0,786.0,1673.0,1497.0,,3730.0,3.0
札幌,4,5,サクセスブルー,舟山瑠泉,-45.0,-2686.0,-37.0,2613.0,1447.0,,1292.0,5.0
札幌,4,6,メイショウセンドウ,横山和生,278.0,-47.0,742.0,1042.0,1760.0,,3775.0,2.0
札幌,4,7,ブルーメンフェスト,古川吉洋,54.0,603.0,-1063.0,1159.0,516.0,,1269.0,6.0
札幌,4,8,メイショウノヴァス,小沢大仁,0.0,-173.0,-1604.0,1825.0,2344.0,,2392.0,4.0
札幌,4,9,ホウオウファラオ,岩田康誠,70.0,-856.0,-51.0,1457.0,386.0,,1006.0,7.0
札幌,4,10,バンダムソレール,河原田菜,,-2203.0,-1452.0,-1606.0,-4370.0,,-9631.0,13.0
札幌,4,11,サクセスゴールド,吉田隼人,-483.0,8.0,-2.0,806.0,-808.0,,-479.0,8.0
札幌,4,12,シーンオブドリーム,和田陽希,1246.0,-541.0,2294.0,-2889.0,-1469.0,,-1359.0,10.0
札幌,4,13,カプリースカラー,原田和真,-460.0,-4727.0,475.0,-754.0,-1435.0,,-6901.0,12.0
札幌,4,14,スナークホクサイ,遠藤汰月,,-7636.0,-6073.0,-2147.0,-3188.0,,-19044.0,14.0
札幌,5,1,ガザニア,岩田康誠,70.0,136.0,36.0,-1436.0,386.0,,-808.0,7.0
札幌,5,2,アブリコース,小林美駒,1000.0,-358.0,-155.0,-836.0,399.0,,50.0,6.0
札幌,5,3,アスコットペスカ,和田陽希,1246.0,-1420.0,-3525.0,1344.0,-1469.0,,-3824.0,12.0
札幌,5,4,ヌーベルフィズ,舟山瑠泉,-45.0,290.0,2153.0,369.0,1447.0,,4214.0,1.0
札幌,5,5,チェッリーニ,古川奈穂,-1264.0,56.0,-822.0,273.0,-1472.0,,-3229.0,11.0
札幌,5,6,ソーハッピー,荻野琢真,-1246.0,530.0,1046.0,1213.0,-897.0,,646.0,5.0
札幌,5,7,ルイスイメル,古川吉洋,54.0,-1009.0,1896.0,-44.0,516.0,,1413.0,4.0
札幌,5,8,インサイドストーム,斎藤新　,782.0,-81.0,-2155.0,32.0,-1090.0,,-2512.0,10.0
