場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,ターコイズテソーロ,フィエールマン,2893.0,471.0,-35.0,2611.0,1282.0,1515.0,-760.0,,7977.0,5.0
中山,1,2,オッピポイカ,ダノンレジェンド,829.0,-66.0,3873.0,1930.0,3216.0,3060.0,,,12842.0,3.0
中山,1,3,スリーコーズ,スズカコーズウェイ,237.0,550.0,1141.0,500.0,674.0,490.0,229.0,,3821.0,8.0
中山,1,4,ニンジャトットリ,ミッキーアイル,107.0,518.0,-209.0,770.0,1555.0,982.0,,,3723.0,9.0
中山,1,5,アイスメルティング,サンダースノー,1914.0,3456.0,3648.0,3139.0,2727.0,2869.0,,,17753.0,1.0
中山,1,6,ケイベエ,エピファネイア,-1564.0,-1162.0,-2324.0,-3396.0,-2550.0,-4432.0,,,-15428.0,16.0
中山,1,7,ノボリフジ,ミッキーグローリー,-447.0,281.0,246.0,-51.0,619.0,-666.0,801.0,,783.0,13.0
中山,1,8,イトシサ,インディチャンプ,-378.0,1391.0,448.0,800.0,530.0,-161.0,,,2630.0,10.0
中山,1,9,カプリースカラー,ホークビル,-390.0,96.0,-982.0,299.0,9.0,175.0,,,-793.0,15.0
中山,1,10,セイカユウヒ,グレーターロンドン,899.0,824.0,-97.0,1232.0,1666.0,1242.0,,,5766.0,6.0
中山,1,11,ムーンブランシュ,ドレフォン,-848.0,1595.0,5315.0,2869.0,2469.0,3246.0,2395.0,,17041.0,2.0
中山,1,12,ジーティーソレイユ,キタサンブラック,27.0,122.0,-104.0,-143.0,1069.0,1362.0,1569.0,,3902.0,7.0
中山,1,13,クールフィールド,フォーウィールドライブ,479.0,2466.0,1931.0,896.0,3272.0,67.0,,,9111.0,4.0
中山,1,14,コロッセウム,ポエティックフレア,34.0,-96.0,4.0,-78.0,266.0,,,,130.0,14.0
中山,1,15,タケノリダー,マテラスカイ,1302.0,-202.0,-432.0,108.0,580.0,69.0,,,1425.0,12.0
中山,1,16,コハクロン,デクラレーションオブウォー,676.0,-138.0,-1216.0,750.0,554.0,1075.0,,,1701.0,11.0
中山,2,1,ブルーサーマル,アメリカンペイトリオット,-532.0,-1521.0,-1683.0,-1602.0,-622.0,829.0,,,-5131.0,14.0
中山,2,2,サプーズ,サトノダイヤモンド,485.0,1095.0,973.0,-2260.0,-488.0,-1050.0,,,-1245.0,6.0
中山,2,3,マスカルポーネ,リオンディーズ,659.0,-2276.0,183.0,-2090.0,-343.0,999.0,,,-2868.0,10.0
