場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
福島,1,1,ロケットパンチ,ナダル,54.0,95.0,112.0,97.0,108.0,101.0,78.0,,92.143,11.0
福島,1,2,キタノファーンヒル,ヴァンゴッホ,,,,,,,,,,
福島,1,3,ロミオ,シュウジ,,,,,,,,,,
福島,1,4,ハードシングス,ゴールドドリーム,106.0,66.0,94.0,92.0,163.0,102.0,55.0,,96.857,10.0
福島,1,5,フリーマン,ヴァンゴッホ,,,,,,,,,,
福島,1,6,トワイライトビュー,アジアエクスプレス,116.0,96.0,102.0,97.0,103.0,106.0,93.0,,101.857,7.0
福島,1,7,セントポールヒロ,ストロングリターン,125.0,100.0,99.0,105.0,86.0,100.0,103.0,,102.571,6.0
福島,1,8,ロードヴェルテクス,ドレフォン,98.0,107.0,107.0,99.0,105.0,104.0,106.0,,103.714,5.0
福島,1,9,ヒリュウ,ブリックスアンドモルタル,100.0,98.0,94.0,99.0,104.0,97.0,103.0,,99.286,9.0
福島,1,10,テンオンスゴールド,オルフェーヴル,127.0,103.0,99.0,95.0,103.0,103.0,103.0,,104.714,3.0
福島,1,11,ミスエベレスト,ミスチヴィアスアレックス,,,,,,,,,,
福島,1,12,ココラッシー,ゴールドドリーム,106.0,66.0,94.0,92.0,163.0,102.0,106.0,,104.143,4.0
福島,1,13,ユニゾン,サンダースノー,92.0,112.0,116.0,97.0,106.0,114.0,159.0,,113.714,2.0
福島,1,14,コレデヨカロウ,グレーターロンドン,148.0,114.0,120.0,139.0,121.0,119.0,84.0,,120.714,1.0
福島,1,15,ボールドタワー,タワーオブロンドン,88.0,107.0,81.0,103.0,121.0,98.0,115.0,,101.857,7.0
福島,2,1,メイショウゴールド,カリフォルニアクローム,133.0,106.0,105.0,104.0,107.0,105.0,123.0,,111.857,1.0
福島,2,2,ローズブルーム,グランデッツァ,,,,,,,,,,
福島,2,3,ファイブセンス,Frankel,137.0,94.0,72.0,81.0,94.0,97.0,94.0,,95.571,12.0
福島,2,4,プレゼンティーア,マジェスティックウォリアー,95.0,111.0,103.0,106.0,100.0,105.0,95.0,,102.143,9.0
福島,2,5,レジェンダリーデイ,ダノンレジェンド,97.0,110.0,116.0,98.0,111.0,114.0,113.0,,108.429,4.0
福島,2,6,サイコウダネ,タリスマニック,136.0,97.0,102.0,105.0,104.0,99.0,101.0,,106.286,6.0
福島,2,7,キーガッツ,シュヴァルグラン,95.0,90.0,89.0,99.0,91.0,94.0,80.0,,91.143,13.0
福島,2,8,ツーピース,ホッコータルマエ,74.0,98.0,102.0,106.0,104.0,98.0,110.0,,98.857,11.0
福島,2,9,ベニシア,ヘニーヒューズ,120.0,100.0,103.0,100.0,101.0,102.0,113.0,,105.571,7.0
福島,2,10,シャインミラカナ,アルアイン,95.0,112.0,84.0,81.0,88.0,88.0,66.0,,87.714,14.0
福島,2,11,アスゴッド,モズアスコット,21.0,117.0,109.0,117.0,140.0,,,,100.8,10.0
