場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
福島,1,1,ロケットパンチ,武藤雅　,89.0,94.0,99.0,94.0,94.0,,94.0,10.0
福島,1,2,キタノファーンヒル,鷲頭虎太,121.0,104.0,107.0,101.0,108.0,,108.2,2.0
福島,1,3,ロミオ,荻野極　,87.0,97.0,101.0,92.0,92.0,,93.8,11.0
福島,1,4,ハードシングス,石川裕紀,75.0,97.0,100.0,100.0,101.0,,94.6,9.0
福島,1,5,フリーマン,秋山稔樹,114.0,105.0,108.0,107.0,107.0,,108.2,2.0
福島,1,6,トワイライトビュー,丸山元気,94.0,98.0,95.0,96.0,94.0,,95.4,8.0
福島,1,7,セントポールヒロ,西塚洸二,92.0,109.0,104.0,103.0,90.0,,99.6,7.0
福島,1,8,ロードヴェルテクス,松本大輝,100.0,102.0,103.0,93.0,106.0,,100.8,6.0
福島,1,9,ヒリュウ,中井裕二,66.0,83.0,107.0,94.0,95.0,,89.0,13.0
福島,1,10,テンオンスゴールド,江田照男,68.0,111.0,89.0,86.0,95.0,,89.8,12.0
福島,1,11,ミスエベレスト,上里直汰,,,,,,,,
福島,1,12,ココラッシー,石神深道,71.0,97.0,75.0,53.0,81.0,,75.4,14.0
福島,1,13,ユニゾン,丹内祐次,94.0,102.0,100.0,107.0,104.0,,101.4,5.0
福島,1,14,コレデヨカロウ,角田大和,105.0,99.0,107.0,108.0,104.0,,104.6,4.0
福島,1,15,ボールドタワー,菊沢一樹,115.0,115.0,108.0,106.0,108.0,,110.4,1.0
福島,2,1,メイショウゴールド,丹内祐次,94.0,108.0,100.0,98.0,104.0,,100.8,10.0
福島,2,2,ローズブルーム,川端海翼,77.0,122.0,103.0,112.0,99.0,,102.6,7.0
福島,2,3,ファイブセンス,吉田豊　,82.0,103.0,101.0,99.0,93.0,,95.6,12.0
福島,2,4,プレゼンティーア,松本大輝,100.0,97.0,103.0,104.0,106.0,,102.0,8.0
福島,2,5,レジェンダリーデイ,国分恭介,162.0,116.0,112.0,114.0,112.0,,123.2,1.0
福島,2,6,サイコウダネ,上里直汰,,,,,,,,
福島,2,7,キーガッツ,長岡禎仁,103.0,98.0,121.0,112.0,107.0,,108.2,5.0
福島,2,8,ツーピース,森田誠也,,,,,,,,
福島,2,9,ベニシア,菊沢一樹,115.0,101.0,108.0,112.0,108.0,,108.8,4.0
