,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,31.0,36.0,,46.0,20.0,1.0,46.0,21.0,,,4.0,23.0,21.0,14.0,2.0,,3.0,,11.0,9.0,11.0,41.0,15.0,,
2022,15.0,32.0,,34.0,12.0,1.0,26.0,21.0,,,1.0,5.0,20.0,18.0,1.0,,1.0,1.0,4.0,16.0,9.0,33.0,5.0,,
2023,28.0,27.0,,37.0,17.0,1.0,28.0,27.0,,,8.0,10.0,13.0,19.0,5.0,,,,6.0,8.0,7.0,33.0,15.0,,
2024,16.0,21.0,,25.0,12.0,,24.0,13.0,,,4.0,8.0,14.0,8.0,2.0,1.0,,,1.0,9.0,5.0,22.0,10.0,,
2025,32.0,38.0,,55.0,12.0,3.0,33.0,37.0,2.0,5.0,3.0,6.0,22.0,22.0,5.0,2.0,,3.0,5.0,13.0,13.0,33.0,23.0,,1.0
