場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
東京,1,未勝利,ダート,1400,良,1,ブルームノーズ,3歳,岩田望来,伊藤大士,差し,0.0,0.0,短距離,左回り,,Lv3 ,474.0,,
東京,1,未勝利,ダート,1400,良,2,ポッドロルフ,3歳,松岡正海,小野次郎,差し,,,短距離,左回り,,Lv3 ,468.0,休明初戦,距離延長
東京,1,未勝利,ダート,1400,良,3,キョウエイスレーヴ,3歳,原優介,萱野浩二,差し,0.0,,短距離,左回り,,Lv3 ,444.0,休明2走,距離短縮
東京,1,未勝利,ダート,1400,良,4,カイトリヒト,3歳,丸田恭介,武市康男,逃げ,0.0,,短距離,左回り,,Lv3 ,500.0,休明初戦,距離短縮
東京,1,未勝利,ダート,1400,良,5,イサチルカムカム,3歳,木幡初也,竹内正洋,追込,0.0,0.0,短距離,左回り,,Lv3 ,418.0,休明初戦,
東京,1,未勝利,ダート,1400,良,6,グレイグアン,3歳,長浜鴻緒,斎藤誠,差し,0.0,,短距離,左回り,,Lv3 ,506.0,連闘,距離短縮
東京,1,未勝利,ダート,1400,良,7,ドリームジャック,3歳,斎藤新,加藤和宏,差し,,,短距離,左回り,,Lv3 ,486.0,休明初戦,距離短縮
東京,1,未勝利,ダート,1400,良,8,ハロルドテソーロ,3歳,柴田大知,田中剛,追込,0.0,,短距離,左回り,,Lv3 ,474.0,休明初戦,距離短縮
東京,1,未勝利,ダート,1400,良,9,フェアゴー,3歳,幸英明,西田雄一,追込,,0.0,短距離,左回り,,Lv3 ,506.0,休明初戦,
東京,1,未勝利,ダート,1400,良,10,ピコテンダー,3歳,キング,上原佑紀,,,,短距離,左回り,,Lv3 ,476.0,,
東京,1,未勝利,ダート,1400,良,11,プライベートアイズ,3歳,横山和生,萩原清,差し,0.0,,短距離,左回り,,Lv3 ,488.0,休明2走,距離短縮
東京,1,未勝利,ダート,1400,良,12,ミスティマウンテン,3歳,内田博幸,池上昌和,差し,0.0,0.0,短距離,左回り,,Lv3 ,450.0,連闘,
東京,1,未勝利,ダート,1400,良,13,ロンデシャッセ,3歳,鮫島克駿,加藤征弘,差し,0.0,0.0,短距離,左回り,,Lv3 ,448.0,休明初戦,
東京,1,未勝利,ダート,1400,良,14,バーンズベリー,3歳,戸崎圭太,尾関知人,差し,100.0,100.0,短距離,左回り,,Lv3 ,468.0,休明2走,
東京,1,未勝利,ダート,1400,良,15,グールマン,3歳,浜中俊,池上昌和,先行,,,短距離,左回り,,Lv3 ,550.0,休明初戦,距離短縮
東京,1,未勝利,ダート,1400,良,16,ハーレムシャフル,3歳,石橋脩,勢司和浩,差し,0.0,0.0,短距離,左回り,,Lv3 ,444.0,休明初戦,
東京,2,未勝利,ダート,2100,良,1,ベイビーベリッシモ,3歳,野中悠太,大和田成,追込,0.0,,中距離,左回り,,Lv2 ,498.0,休明初戦,距離延長
東京,2,未勝利,ダート,2100,良,2,フラワーデュエット,3歳,原優介,高橋文雅,差し,,,中距離,左回り,,Lv2 ,566.0,休明初戦,距離延長
東京,2,未勝利,ダート,2100,良,3,ジャスパー,3歳,原田和真,上原博之,差し,,,中距離,左回り,,Lv2 ,462.0,,距離延長
東京,2,未勝利,ダート,2100,良,4,シリウスライト,3歳,幸英明,和田正一,追込,0.0,,中距離,左回り,,Lv2 ,458.0,,距離延長
東京,2,未勝利,ダート,2100,良,5,スナドケイ,3歳,長浜鴻緒,尾形和幸,差し,,,中距離,左回り,,Lv2 ,474.0,,距離延長
東京,2,未勝利,ダート,2100,良,6,ボルダーオパール,3歳,横山琉人,高橋文雅,追込,,,中距離,左回り,,Lv2 ,476.0,休明初戦,距離延長
東京,2,未勝利,ダート,2100,良,7,フィールザゴールド,3歳,横山武史,岩戸孝樹,先行,100.0,100.0,中距離,左回り,,Lv2 ,432.0,,
東京,2,未勝利,ダート,2100,良,8,ディペンダブル,3歳,横山和生,菊沢隆徳,先行,,,中距離,左回り,,Lv2 ,496.0,休明3走,距離延長
東京,2,未勝利,ダート,2100,良,9,ロミヒ,3歳,岩田望来,伊藤圭三,差し,0.0,,中距離,左回り,,Lv2 ,490.0,,距離延長
東京,2,未勝利,ダート,2100,良,10,コウセイケンタロス,3歳,柴田大知,和田雄二,追込,,,中距離,左回り,,Lv2 ,460.0,休明3走,距離延長
東京,2,未勝利,ダート,2100,良,11,ペイシャリサデル,3歳,佐藤翔馬,奥平雅士,追込,,,中距離,左回り,,Lv2 ,492.0,,距離延長
東京,2,未勝利,ダート,2100,良,12,ティアップドライブ,3歳,丸田恭介,奥平雅士,先行,0.0,,中距離,左回り,,Lv2 ,512.0,休明初戦,距離延長
東京,2,未勝利,ダート,2100,良,13,ギンガエクスプレス,3歳,木幡巧也,加藤士津,差し,,,中距離,左回り,,Lv2 ,538.0,,距離延長
東京,2,未勝利,ダート,2100,良,14,ノイシュタット,3歳,田辺裕信,牧光二,先行,0.0,0.0,中距離,左回り,,Lv2 ,484.0,,
東京,2,未勝利,ダート,2100,良,15,パワーオブドリーム,3歳,戸崎圭太,上原佑紀,差し,,,中距離,左回り,,Lv2 ,464.0,,距離延長
東京,2,未勝利,ダート,2100,良,16,マードラド,3歳,内田博幸,鈴木慎太,追込,,,中距離,左回り,,Lv2 ,482.0,休明初戦,距離延長
東京,3,新馬,ダート,1400,良,1,スイートロータス,3歳,田辺裕信,久保田貴,,,,短距離,左回り,,Lv2 ,430.0,,
東京,3,新馬,ダート,1400,良,2,サザンバルドル,3歳,野中悠太,根本康広,,,,短距離,左回り,,Lv2 ,434.0,,
東京,3,新馬,ダート,1400,良,3,カザーナ,3歳,菅原隆一,小手川準,,,,短距離,左回り,,Lv2 ,446.0,,
東京,3,新馬,ダート,1400,良,4,ミサビスケッツ,3歳,吉田豊,村田一誠,,,,短距離,左回り,,Lv2 ,434.0,,
東京,3,新馬,ダート,1400,良,5,ヴィーナスゼファー,3歳,斎藤新,斎藤誠,,,,短距離,左回り,,Lv2 ,494.0,,
東京,3,新馬,ダート,1400,良,6,ウインクレドール,3歳,木幡初也,鹿戸雄一,,,,短距離,左回り,,Lv2 ,476.0,,
東京,3,新馬,ダート,1400,良,7,クルーンチャン,3歳,岩部純二,萱野浩二,,,,短距離,左回り,,Lv2 ,450.0,,
東京,3,新馬,ダート,1400,良,8,ロアリングフレイム,3歳,江田照男,稲垣幸雄,,,,短距離,左回り,,Lv2 ,460.0,,
東京,3,新馬,ダート,1400,良,9,フォルテッシモダイ,3歳,小林凌大,小西一男,,,,短距離,左回り,,Lv2 ,486.0,,
東京,3,新馬,ダート,1400,良,10,ライカチャーム,3歳,石川裕紀,堀内岳志,,,,短距離,左回り,,Lv2 ,442.0,,
東京,3,新馬,ダート,1400,良,11,ストラスモアローズ,3歳,キング,堀宣行,,,,短距離,左回り,,Lv2 ,424.0,,
東京,3,新馬,ダート,1400,良,12,ジーティーネージュ,3歳,Ｍ．デム,石栗龍彦,,,,短距離,左回り,,Lv2 ,474.0,,
東京,3,新馬,ダート,1400,良,13,グランラティーナ,3歳,横山和生,加藤士津,,,,短距離,左回り,,Lv2 ,490.0,,
東京,3,新馬,ダート,1400,良,14,フライングキャット,3歳,木幡巧也,牧光二,,,,短距離,左回り,,Lv2 ,470.0,,
東京,3,新馬,ダート,1400,良,15,ピチクリ,3歳,丸田恭介,大竹正博,,,,短距離,左回り,,Lv2 ,474.0,,
東京,3,新馬,ダート,1400,良,16,メルシージュテーム,3歳,岩田望来,西田雄一,,,,短距離,左回り,,Lv2 ,454.0,,
東京,4,未勝利,芝,1800,良,1,イサゴールド,3歳,長浜鴻緒,奥村武,,,,中距離,左回り,,Lv2 ,408.0,,
東京,4,未勝利,芝,1800,良,2,アレクレア,3歳,佐藤翔馬,鹿戸雄一,,,,中距離,左回り,,Lv2 ,428.0,,
東京,4,未勝利,芝,1800,良,3,アリスメティーク,3歳,岩田望来,大竹正博,,,,中距離,左回り,,Lv2 ,432.0,,
東京,4,未勝利,芝,1800,良,4,コスモグラニット,3歳,キング,清水英克,差し,,0.0,中距離,左回り,,Lv2 ,488.0,休明初戦,
東京,4,未勝利,芝,1800,良,5,モティスフォント,3歳,横山武史,田村康仁,差し,,,中距離,左回り,,Lv2 ,494.0,休明初戦,距離延長
東京,4,未勝利,芝,1800,良,6,オプレントジュエル,3歳,戸崎圭太,田村康仁,逃げ,100.0,100.0,中距離,左回り,,Lv2 ,518.0,休明2走,
東京,4,未勝利,芝,1800,良,7,シャドウメテオ,3歳,浜中俊,金成貴史,差し,,0.0,中距離,左回り,,Lv2 ,456.0,,
東京,4,未勝利,芝,1800,良,8,タカミノガコイ,3歳,鮫島克駿,栗田徹,追込,0.0,,中距離,左回り,,Lv2 ,516.0,,距離延長
東京,4,未勝利,芝,1800,良,9,マイネルフィスキオ,3歳,Ｍ．デム,佐藤吉勝,差し,0.0,0.0,中距離,左回り,,Lv2 ,430.0,休明初戦,距離短縮
東京,4,未勝利,芝,1800,良,10,リポサンテ,3歳,横山和生,蛯名正義,先行,,,中距離,左回り,,Lv2 ,436.0,休明初戦,距離延長
東京,4,未勝利,芝,1800,良,11,ハニードレス,3歳,木幡巧也,牧光二,先行,,,中距離,左回り,,Lv2 ,442.0,休明初戦,距離短縮
東京,4,未勝利,芝,1800,良,12,ミシュリーヌ,3歳,小林凌大,小西一男,追込,,0.0,中距離,左回り,,Lv2 ,450.0,休明初戦,
東京,4,未勝利,芝,1800,良,13,ルールーリマ,3歳,丸田恭介,大竹正博,差し,0.0,100.0,中距離,左回り,,Lv2 ,416.0,休明初戦,
東京,4,未勝利,芝,1800,良,14,コインアフレーズ,3歳,田辺裕信,中舘英二,差し,,,中距離,左回り,,Lv2 ,434.0,,距離短縮
東京,4,未勝利,芝,1800,良,15,ニシノプロテア,3歳,野中悠太,武市康男,追込,,,中距離,左回り,,Lv2 ,472.0,休明初戦,距離短縮
東京,4,未勝利,芝,1800,良,16,ルトンワージ,3歳,斎藤新,斎藤誠,追込,0.0,,中距離,左回り,,Lv2 ,454.0,,距離延長
