場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
京都,1,1,カシノフレックス,岩部純二,-1416.0,-1739.0,-1986.0,-401.0,,,-5542.0,15.0
京都,1,2,クリーンブーケ,酒井学　,645.0,-2118.0,-660.0,-438.0,-801.0,,-3372.0,12.0
京都,1,3,メイワキラリ,鮫島良太,529.0,115.0,1244.0,307.0,1496.0,,3691.0,4.0
京都,1,4,メイショウライゴー,西村淳也,468.0,274.0,-597.0,424.0,138.0,,707.0,7.0
京都,1,5,モズオサキニ,団野大成,-548.0,-810.0,3031.0,677.0,1582.0,,3932.0,3.0
京都,1,6,シャンデヴィーニュ,川端海翼,131.0,-3291.0,79.0,-9.0,-1536.0,,-4626.0,14.0
京都,1,7,アルサック,松山弘平,-508.0,-1217.0,816.0,-968.0,-1567.0,,-3444.0,13.0
京都,1,8,クロノレガリス,荻野極　,261.0,796.0,1668.0,4139.0,389.0,,7253.0,1.0
京都,1,9,ガーリッシュ,幸英明　,-247.0,-1206.0,-661.0,-2216.0,-1598.0,,-5928.0,16.0
京都,1,10,タイセイパフューム,泉谷楓真,-287.0,-299.0,33.0,147.0,711.0,,305.0,8.0
京都,1,11,ナムラオットー,城戸義政,-1114.0,-599.0,363.0,-951.0,-692.0,,-2993.0,11.0
京都,1,12,アイファーセラピー,森田誠也,-511.0,-924.0,2818.0,524.0,3519.0,,5426.0,2.0
京都,1,13,アドフランマム,太宰啓介,685.0,-969.0,750.0,-9.0,1085.0,,1542.0,6.0
京都,1,14,プレデンシア,北村友一,-490.0,1253.0,198.0,-253.0,1854.0,,2562.0,5.0
京都,1,15,カプリースカラー,菱田裕二,-756.0,-589.0,1730.0,-934.0,283.0,,-266.0,9.0
京都,1,16,スリーコーズ,川田将雅,-172.0,-270.0,161.0,-46.0,-469.0,,-796.0,10.0
京都,2,1,アンリミテッド,西村淳也,468.0,274.0,-597.0,262.0,138.0,,545.0,4.0
京都,2,2,アンファール,国分優作,1103.0,-959.0,-561.0,-1146.0,1046.0,,-517.0,5.0
京都,2,3,ウインデイブレイク,藤懸貴志,-386.0,411.0,216.0,592.0,516.0,,1349.0,3.0
京都,2,4,アージュドール,幸英明　,-247.0,-1206.0,-661.0,-485.0,-1598.0,,-4197.0,7.0
京都,2,5,ポッドジーク,吉村誠之,-297.0,695.0,-3130.0,-2477.0,-3498.0,,-8707.0,8.0
京都,2,6,マテンロウアワー,松山弘平,-508.0,-1217.0,816.0,-342.0,-1567.0,,-2818.0,6.0
京都,2,7,メイショウゴウケツ,太宰啓介,685.0,-969.0,750.0,820.0,1085.0,,2371.0,2.0
京都,2,8,ショウナンアワード,団野大成,-548.0,-810.0,3031.0,1942.0,1582.0,,5197.0,1.0
京都,2,9,ワンダフルデイズ,ハマーハ,,,,,,,,
京都,3,1,キャスケード,団野大成,-548.0,-810.0,3031.0,677.0,1582.0,,3932.0,2.0
京都,3,2,ハッピーバンク,西村淳也,468.0,274.0,-597.0,424.0,138.0,,707.0,7.0
京都,3,3,ミリアリア,川又賢治,400.0,-918.0,-1079.0,22.0,-2090.0,,-3665.0,12.0
京都,3,4,アンティスマ,太宰啓介,685.0,-969.0,750.0,-9.0,1085.0,,1542.0,5.0
京都,3,5,モズオウンゴール,ハマーハ,,,,,,,,
京都,3,6,ワンダーバリエンス,永島まな,-365.0,-2841.0,-3116.0,-2446.0,-4203.0,,-12971.0,14.0
京都,3,7,オーベール,国分優作,1103.0,-959.0,-561.0,320.0,1046.0,,949.0,6.0
京都,3,8,リピ,松山弘平,-508.0,-1217.0,816.0,-968.0,-1567.0,,-3444.0,11.0
京都,3,9,アーガイルショア,横山和生,370.0,-47.0,742.0,-264.0,1760.0,,2561.0,3.0
京都,3,10,クラン,岩部純二,-1416.0,-1739.0,-1986.0,-401.0,,,-5542.0,13.0
京都,3,11,クインズナデシコ,藤岡佑介,735.0,1178.0,897.0,269.0,2012.0,,5091.0,1.0
京都,3,12,パシオネ,藤懸貴志,-386.0,411.0,216.0,-632.0,516.0,,125.0,8.0
京都,3,13,カーリキュー,川田将雅,-172.0,-270.0,161.0,-46.0,-469.0,,-796.0,9.0
京都,3,14,トリーア,酒井学　,645.0,-2118.0,-660.0,-438.0,-801.0,,-3372.0,10.0
京都,3,15,ルージュシャラポワ,浜中俊　,851.0,-27.0,-601.0,467.0,1127.0,,1817.0,4.0
