場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
京都,1,1,カシノフレックス,ミスチヴィアスアレックス,845.0,-197.0,2237.0,2186.0,-106.0,124.0,,,5089.0,4.0
京都,1,2,クリーンブーケ,シルバーステート,-101.0,-1281.0,-2374.0,-462.0,-97.0,1278.0,-207.0,,-3244.0,13.0
京都,1,3,メイワキラリ,ミスターメロディ,565.0,2.0,-949.0,1134.0,691.0,58.0,,,1501.0,8.0
京都,1,4,メイショウライゴー,ヴァンゴッホ,-745.0,-1291.0,-483.0,-2354.0,349.0,-708.0,,,-5232.0,14.0
京都,1,5,モズオサキニ,モズアスコット,525.0,3811.0,3010.0,2625.0,3566.0,1792.0,,,15329.0,2.0
京都,1,6,シャンデヴィーニュ,ミスターメロディ,565.0,2.0,-949.0,1134.0,691.0,58.0,794.0,,2295.0,7.0
京都,1,7,アルサック,シルバーステート,-101.0,-1281.0,-2374.0,-462.0,-97.0,1278.0,1907.0,,-1130.0,11.0
京都,1,8,クロノレガリス,スワーヴリチャード,-189.0,1545.0,-1118.0,-1607.0,-2309.0,-2071.0,101.0,,-5648.0,15.0
京都,1,9,ガーリッシュ,ヘニーヒューズ,-735.0,303.0,-615.0,228.0,-1117.0,-752.0,829.0,,-1859.0,12.0
京都,1,10,タイセイパフューム,マインドユアビスケッツ,-542.0,1338.0,-290.0,-222.0,552.0,-1281.0,,,-445.0,9.0
京都,1,11,ナムラオットー,アニマルキングダム,952.0,608.0,536.0,925.0,-634.0,2169.0,,,4556.0,5.0
京都,1,12,アイファーセラピー,タニノフランケル,,,,,,,,,,
京都,1,13,アドフランマム,パイロ,1071.0,509.0,1918.0,1768.0,250.0,1474.0,,,6990.0,3.0
京都,1,14,プレデンシア,ルヴァンスレーヴ,1841.0,-185.0,9332.0,8529.0,2153.0,8101.0,,,29771.0,1.0
京都,1,15,カプリースカラー,ホークビル,-236.0,96.0,-982.0,299.0,9.0,175.0,,,-639.0,10.0
京都,1,16,スリーコーズ,スズカコーズウェイ,221.0,550.0,1141.0,500.0,674.0,490.0,,,3576.0,6.0
京都,2,1,アンリミテッド,キズナ,648.0,2090.0,-72.0,1369.0,2590.0,1509.0,,,8134.0,1.0
京都,2,2,アンファール,レッドファルクス,-307.0,231.0,1550.0,6.0,422.0,164.0,1635.0,,3701.0,4.0
京都,2,3,ウインデイブレイク,ベンバトル,-944.0,1307.0,-383.0,727.0,130.0,-218.0,,,619.0,7.0
京都,2,4,アージュドール,オルフェーヴル,-157.0,1462.0,-133.0,686.0,505.0,614.0,282.0,,3259.0,5.0
京都,2,5,ポッドジーク,キズナ,648.0,2090.0,-72.0,1369.0,2590.0,1509.0,,,8134.0,1.0
京都,2,6,マテンロウアワー,Constitution,-36.0,0.0,382.0,-136.0,194.0,790.0,,,1194.0,6.0
京都,2,7,メイショウゴウケツ,リオンディーズ,31.0,-2276.0,183.0,-2090.0,-343.0,999.0,,,-3496.0,8.0
京都,2,8,ショウナンアワード,リアルスティール,-826.0,1582.0,893.0,3343.0,1692.0,1651.0,-1695.0,,6640.0,3.0
京都,2,9,ワンダフルデイズ,ルーラーシップ,446.0,638.0,-1150.0,-87.0,-4162.0,-959.0,,,-5274.0,9.0
京都,3,1,キャスケード,ミスターメロディ,565.0,2.0,-949.0,1134.0,691.0,58.0,,,1501.0,5.0
京都,3,2,ハッピーバンク,アジアエクスプレス,559.0,-659.0,1453.0,81.0,869.0,1475.0,,,3778.0,3.0
京都,3,3,ミリアリア,ディープブリランテ,-652.0,-524.0,-830.0,-307.0,-433.0,-46.0,,,-2792.0,12.0
京都,3,4,アンティスマ,ベンバトル,-944.0,1307.0,-383.0,435.0,130.0,,,,545.0,6.0
京都,3,5,モズオウンゴール,モズアスコット,525.0,3811.0,3010.0,2625.0,3566.0,1792.0,,,15329.0,1.0
京都,3,6,ワンダーバリエンス,フィレンツェファイア,-243.0,-215.0,244.0,-195.0,-1095.0,-367.0,,,-1871.0,11.0
京都,3,7,オーベール,サトノクラウン,-417.0,-1807.0,73.0,-837.0,-238.0,-755.0,-707.0,,-4688.0,14.0
京都,3,8,リピ,ロードカナロア,-829.0,-653.0,-292.0,-756.0,945.0,-1931.0,2426.0,,-1090.0,8.0
京都,3,9,アーガイルショア,ナダル,89.0,-99.0,1069.0,-1027.0,-1039.0,-791.0,,,-1798.0,9.0
京都,3,10,クラン,ダノンプレミアム,615.0,248.0,-1053.0,2261.0,987.0,-998.0,,,2060.0,4.0
京都,3,11,クインズナデシコ,シルバーステート,-101.0,-1281.0,-2374.0,-462.0,-97.0,1278.0,,,-3037.0,13.0
京都,3,12,パシオネ,アメリカンペイトリオット,-10.0,-1521.0,-1683.0,-1602.0,-83.0,829.0,-1117.0,,-5187.0,15.0
京都,3,13,カーリキュー,ディスクリートキャット,866.0,657.0,958.0,51.0,2587.0,2361.0,,,7480.0,2.0
京都,3,14,トリーア,マジェスティックウォリアー,-141.0,-1942.0,396.0,258.0,197.0,339.0,,,-893.0,7.0
京都,3,15,ルージュシャラポワ,ナダル,89.0,-99.0,1069.0,-1027.0,-1039.0,-791.0,,,-1798.0,9.0
京都,4,1,エイユーファイヤー,ナダル,89.0,268.0,1069.0,1034.0,-791.0,,,,1669.0,3.0
京都,4,2,ブルーストレイル,スマートファルコン,,,,,,,,,,
京都,4,3,シェーネアウゲン,サートゥルナーリア,338.0,-923.0,-2606.0,-2737.0,-2661.0,,,,-8589.0,6.0
京都,4,4,サンマルミッション,タリスマニック,-287.0,-704.0,-183.0,-1033.0,-463.0,-459.0,,,-3129.0,5.0
京都,4,5,フランキーバローズ,オルフェーヴル,-157.0,116.0,-133.0,-62.0,505.0,614.0,,,883.0,4.0
京都,4,6,ビービーバザーク,シニスターミニスター,1989.0,2445.0,6646.0,1768.0,4029.0,5699.0,,,22576.0,1.0
京都,4,7,ルクスフレンジー,モーリス,288.0,-2563.0,-2595.0,-1526.0,-1321.0,-4301.0,,,-12018.0,7.0
