場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
京都,1,1,カシノフレックス,牧田和弥,-779,-620.0,-198,-700,-749,-1017,521.0,,-3542.0,13.0
京都,1,2,クリーンブーケ,荒川義之,1252,454.0,1664,1390,1301,560,,,6621.0,3.0
京都,1,3,メイワキラリ,河嶋宏樹,1841,3465.0,3000,3830,1126,2063,1191.0,,16516.0,1.0
京都,1,4,メイショウライゴー,安達昭夫,-605,-2574.0,504,-1316,-378,313,,,-4056.0,15.0
京都,1,5,モズオサキニ,杉山佳明,649,1052.0,1990,1169,409,1331,,,6600.0,5.0
京都,1,6,シャンデヴィーニュ,秋山真一,-1422,-461.0,-805,-148,570,-1087,,,-3353.0,12.0
京都,1,7,アルサック,西園正都,207,-2147.0,551,-514,-351,-429,,,-2683.0,11.0
京都,1,8,クロノレガリス,千葉直人,163,1698.0,868,2154,2250,174,,,7307.0,2.0
京都,1,9,ガーリッシュ,鈴木孝志,-123,-1174.0,-104,-692,-707,-1164,,,-3964.0,14.0
京都,1,10,タイセイパフューム,牧浦充徳,223,538.0,612,558,118,820,-40.0,,2829.0,6.0
京都,1,11,ナムラオットー,荒川義之,1252,454.0,1664,1390,1301,560,,,6621.0,3.0
京都,1,12,アイファーセラピー,蛯名利弘,-395,-2548.0,-1315,-853,-1098,-1296,,,-7505.0,16.0
京都,1,13,アドフランマム,本田優　,-274,-940.0,-647,935,934,-1284,,,-1276.0,9.0
京都,1,14,プレデンシア,中尾秀正,-426,-139.0,-565,-61,-178,-486,,,-1855.0,10.0
京都,1,15,カプリースカラー,金成貴史,-4,915.0,1978,-86,-641,181,,,2343.0,7.0
京都,1,16,スリーコーズ,伊藤圭三,-150,-1193.0,995,471,133,-756,,,-500.0,8.0
京都,2,1,アンリミテッド,高野友和,374,379.0,370,61,-289,442,,,1337.0,3.0
京都,2,2,アンファール,和田雄二,-336,902.0,-1889,961,-1879,-638,,,-2879.0,9.0
京都,2,3,ウインデイブレイク,青木孝文,-80,100.0,-187,214,-54,1195,-58.0,,1130.0,4.0
京都,2,4,アージュドール,森田直行,-473,932.0,943,512,-205,-326,,,1383.0,2.0
京都,2,5,ポッドジーク,西園正都,207,-2147.0,551,-514,-159,-429,,,-2491.0,8.0
京都,2,6,マテンロウアワー,福永祐一,245,1270.0,-216,1884,61,1506,,,4750.0,1.0
京都,2,7,メイショウゴウケツ,石橋守　,1406,-522.0,-395,-659,-658,312,,,-516.0,7.0
京都,2,8,ショウナンアワード,東田明士,38,-858.0,-603,398,326,306,,,-393.0,6.0
京都,2,9,ワンダフルデイズ,高橋義忠,-24,467.0,-663,356,-4,-136,,,-4.0,5.0
京都,3,1,キャスケード,高橋亮　,423,-133.0,190,-88,84,1104,1145.0,,2725.0,5.0
京都,3,2,ハッピーバンク,茶木太樹,-315,144.0,-428,-494,-901,-1027,,,-3021.0,11.0
京都,3,3,ミリアリア,杉山佳明,649,1052.0,1990,1169,409,1331,,,6600.0,2.0
京都,3,4,アンティスマ,石橋守　,1406,-522.0,-395,-659,1275,312,,,1417.0,6.0
京都,3,5,モズオウンゴール,松下武士,18,308.0,233,-665,401,-264,,,31.0,9.0
京都,3,6,ワンダーバリエンス,畠山吉宏,14,160.0,1497,49,-42,1381,,,3059.0,4.0
京都,3,7,オーベール,浜田多実,758,584.0,938,692,590,563,836.0,,4961.0,3.0
京都,3,8,リピ,西園翔太,-536,-584.0,1119,708,218,-458,,,467.0,7.0
京都,3,9,アーガイルショア,安田翔伍,-523,482.0,-212,209,295,-161,107.0,,197.0,8.0
京都,3,10,クラン,昆貢　　,-697,-772.0,-1026,-632,-1201,-953,-436.0,,-5717.0,14.0
京都,3,11,クインズナデシコ,平田修　,-648,601.0,855,254,-992,-194,,,-124.0,10.0
京都,3,12,パシオネ,高橋一哉,-341,-1203.0,-815,-1170,-618,-692,-425.0,,-5264.0,12.0
京都,3,13,カーリキュー,高橋一哉,-341,-1203.0,-815,-1170,-618,-692,-425.0,,-5264.0,12.0
京都,3,14,トリーア,渡辺薫彦,-497,-2134.0,-714,-1397,-646,-692,-384.0,,-6464.0,15.0
京都,3,15,ルージュシャラポワ,小林真也,373,274.0,2336,2036,130,979,1314.0,,7442.0,1.0
京都,4,1,エイユーファイヤー,森田直行,-473,-594.0,943,-199,-205,-326,,,-854.0,5.0
京都,4,2,ブルーストレイル,荒川義之,1252,1573.0,1664,822,387,560,433.0,,6691.0,1.0
京都,4,3,シェーネアウゲン,清水久詞,-329,-72.0,-449,324,-1336,-277,-604.0,,-2743.0,9.0
京都,4,4,サンマルミッション,畑端省吾,727,207.0,658,-581,-277,484,234.0,,1452.0,4.0
京都,4,5,フランキーバローズ,池江泰寿,442,-406.0,-736,-402,-111,-762,-100.0,,-2075.0,8.0
京都,4,6,ビービーバザーク,武幸四郎,161,981.0,1242,767,1843,1143,-145.0,,5992.0,2.0
京都,4,7,ルクスフレンジー,松永幹夫,-486,-880.0,605,-390,532,-611,,,-1230.0,7.0
京都,4,8,ヴェーヌドール,武英智　,-114,361.0,196,1086,453,630,270.0,,2882.0,3.0
京都,4,9,ハイクオリティ,今野貞一,-492,698.0,657,-58,-324,-1338,,,-857.0,6.0
京都,5,1,ミーンアロット,宮地貴稔,905,231.0,4441,-310,1529,2558,,,9354.0,1.0
京都,5,2,ウインラブソング,宮徹　　,283,-261.0,1507,-584,315,164,,,1424.0,6.0
京都,5,3,テイエムローズダン,畑端省吾,727,-315.0,-1580,-78,359,484,,,-403.0,11.0
京都,5,4,リフルフォース,上村洋行,429,-6.0,2064,964,184,1872,,,5507.0,2.0
京都,5,5,シャンティフレーズ,加藤士津,55,345.0,-69,-691,336,887,,,863.0,9.0
京都,5,6,メイショウローゼ,本田優　,-274,105.0,717,935,934,-1284,,,1133.0,7.0
京都,5,7,メイショウジーニー,西園正都,207,-99.0,-1262,-514,-351,-429,,,-2448.0,14.0
京都,5,8,ドンレミラピュセル,藤原英昭,-67,-286.0,-69,-157,-599,-690,,,-1868.0,13.0
京都,5,9,ベイニーニャ,茶木太樹,-315,-207.0,-1237,-494,-901,-1027,,,-4181.0,15.0
京都,5,10,ブレイブメンロード,新谷功一,88,-340.0,-207,-735,-358,-192,,,-1744.0,12.0
京都,5,11,ソレイユルヴァン,辻野泰之,-242,451.0,1110,1747,-61,1013,,,4018.0,3.0
京都,5,12,ソブリンズオーブ,小栗実　,173,-322.0,-4,606,-38,595,,,1010.0,8.0
京都,5,13,サトノレクタス,奥村豊　,987,469.0,409,284,298,844,,,3291.0,4.0
京都,5,14,スマートティアナ,石橋守　,1406,60.0,556,-659,1275,312,,,2950.0,5.0
京都,5,15,エレガンスアスク,田中克典,-699,-268.0,130,1372,-531,505,,,509.0,10.0
京都,5,16,ビップレグルス,小椋研介,-985,-838.0,-1992,-1558,-21,-3210,,,-8604.0,16.0
京都,6,1,ヴィラジョヴィス,小栗実　,173,1130.0,-4,606,265,595,-861.0,,1904.0,6.0
京都,6,2,フクチャンブラック,高橋康之,367,-1457.0,-442,-1105,-57,-1443,,,-4137.0,13.0
京都,6,3,ラピス,安田翔伍,-523,482.0,195,209,106,-161,,,308.0,7.0
京都,6,4,レッドブライトン,奥村豊　,987,295.0,409,284,235,844,,,3054.0,4.0
京都,6,5,スクランプシャス,橋口慎介,-652,-211.0,-841,-132,-178,-447,,,-2461.0,10.0
京都,6,6,テーオーシュテルン,梅田智之,-253,-714.0,-1848,-1396,-62,-1492,,,-5765.0,15.0
京都,6,7,トレセデオロ,清水久詞,-329,-1379.0,-643,-1543,610,-277,,,-3561.0,12.0
京都,6,8,ゴールデンボブ,四位洋文,814,237.0,708,175,315,1902,,,4151.0,3.0
京都,6,9,ビクスバイト,佐藤悠太,640,962.0,1875,476,592,3099,706.0,,8350.0,1.0
京都,6,10,ルクスユアン,清水久詞,-329,-1379.0,-643,-1543,610,-277,618.0,,-2943.0,11.0
京都,6,11,ダディーズソード,畑端省吾,727,-257.0,-1580,-78,-190,484,,,-894.0,8.0
京都,6,12,ロイヤルタイム,和田正一,-18,903.0,1100,1160,-471,1323,298.0,,4295.0,2.0
京都,6,13,ニテンイチリュウ,高橋康之,367,-1457.0,-442,-1105,-57,-1443,,,-4137.0,13.0
京都,6,14,タガノアイゼン,岡田稲男,-123,201.0,-345,179,-163,-903,-264.0,,-1418.0,9.0
京都,6,15,パウンドフォーワン,田中克典,-699,1263.0,130,1372,-80,505,,,2491.0,5.0
京都,7,1,コンテナライン,高柳大輔,801,747.0,942,-987,150,692,,,2345.0,3.0
京都,7,2,マテンロウシルビア,四位洋文,814,576.0,812,865,525,1902,139.0,,5633.0,1.0
京都,7,3,アイブリンク,大久保龍,240,9.0,422,428,-78,-33,-240.0,,748.0,4.0
京都,7,4,サンコンクエスト,渡辺薫彦,-497,633.0,-714,-125,-595,-692,-384.0,,-2374.0,8.0
京都,7,5,オリジナルファイン,清水久詞,-329,-72.0,-449,324,-1336,-277,81.0,,-2058.0,7.0
京都,7,6,デルマサクラサク,牧田和弥,-779,147.0,-198,547,336,-1017,521.0,,-443.0,6.0
京都,7,7,アリストクラシア,吉岡辰弥,188,1043.0,872,8,99,828,,,3038.0,2.0
京都,7,8,ヴォルクメア,新谷功一,88,225.0,-659,894,-532,-192,-108.0,,-284.0,5.0
京都,8,1,タマカヅラ,斎藤誠　,106,-206.0,-819,-812,1257,327,,,-147.0,8.0
京都,8,2,アオイレーギーナ,宮地貴稔,905,2438.0,4441,709,1529,2558,2828.0,,15408.0,1.0
京都,8,3,ガットネロ,東田明士,38,157.0,611,-202,-253,306,570.0,,1227.0,5.0
京都,8,4,リリーフィールド,小崎憲　,-446,-756.0,-791,34,-1246,-1664,-246.0,,-5115.0,12.0
京都,8,5,ルシード,田島俊明,215,251.0,-1053,1023,-504,137,217.0,,286.0,7.0
京都,8,6,トーセントラム,佐藤吉勝,-79,1013.0,-908,3047,335,-1333,,,2075.0,3.0
京都,8,7,マリノトニトゥルス,武市康男,360,-633.0,555,-83,-1071,-1611,,,-2483.0,10.0
京都,8,8,ウィップスティッチ,庄野靖志,1149,733.0,649,31,1179,1203,-119.0,,4825.0,2.0
京都,8,9,スペルキャスター,蛯名利弘,-395,-197.0,-2109,267,-1098,-1296,,,-4828.0,11.0
京都,8,10,エクストラバック,西園正都,207,911.0,-1262,325,-351,-429,,,-599.0,9.0
京都,8,11,モーデン,加藤公太,-80,-1201.0,1780,-363,1283,-157,-449.0,,813.0,6.0
京都,8,12,インプロバイザー,東田明士,38,157.0,611,-202,-253,306,930.0,,1587.0,4.0
京都,8,13,インフローレ,寺島良　,197,-1252.0,-1343,-519,-1225,-1172,,,-5314.0,13.0
京都,9,1,タイセイレスポンス,安田翔伍,-523,-308.0,195,-200,295,-161,,,-702.0,11.0
京都,9,2,ウォーターガーベラ,石橋守　,1406,97.0,556,977,1275,312,203.0,,4826.0,3.0
