場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
福島,1,1,オースミストロング,高橋亮　,-99.0,39.0,-374.0,-204.0,762.0,479.0,,,603.0,4.0
福島,1,2,エイシンヤタガラス,渡辺薫彦,581.0,-605.0,-690.0,-250.0,552.0,660.0,33.0,,281.0,6.0
福島,1,3,ベネディクティオ,加藤士津,-419.0,-612.0,637.0,-1271.0,562.0,-541.0,,,-1644.0,8.0
福島,1,4,キャバリエクエスト,大和田成,-99.0,1366.0,991.0,961.0,-594.0,-1485.0,-872.0,,268.0,7.0
福島,1,5,タナハシ,伊坂重信,-309.0,-636.0,-1935.0,-1773.0,-1440.0,-1876.0,-2533.0,,-10502.0,15.0
福島,1,6,アルテボーイ,斎藤誠　,-216.0,1148.0,673.0,394.0,-1630.0,202.0,,,571.0,5.0
福島,1,7,カンプウ,奥村豊　,259.0,711.0,430.0,319.0,541.0,1608.0,,,3868.0,3.0
福島,1,8,グリスタン,高橋文雅,-180.0,-473.0,17.0,-897.0,-874.0,194.0,-271.0,,-2484.0,9.0
福島,1,9,ノボリディアマン,緒方努　,509.0,-1134.0,-1330.0,-105.0,-3474.0,-1582.0,,,-7116.0,13.0
福島,1,10,コパノディラン,梅田智之,-204.0,-462.0,-1800.0,-782.0,-1814.0,-1106.0,731.0,,-5437.0,12.0
福島,1,11,スズノソレイユ,平田修　,186.0,-323.0,-751.0,-902.0,-106.0,-1569.0,,,-3465.0,11.0
福島,1,12,ビービーバザーク,武幸四郎,-234.0,706.0,856.0,761.0,1807.0,1166.0,,,5062.0,1.0
福島,1,13,ヴォルケシェッツェ,伊坂重信,-309.0,-636.0,-1935.0,-1773.0,-1440.0,-1876.0,,,-7969.0,14.0
福島,1,14,コンストラクション,和田正一,353.0,853.0,97.0,1170.0,981.0,1232.0,,,4686.0,2.0
福島,1,15,セラード,佐藤吉勝,903.0,-1237.0,753.0,-1387.0,-691.0,-1071.0,,,-2730.0,10.0
福島,2,1,ビアンカネーヴェ,北出成人,260.0,924.0,1494.0,1260.0,2726.0,1806.0,101.0,,8571.0,1.0
福島,2,2,ハリウッドメモリー,長谷川浩,178.0,-543.0,1557.0,-231.0,934.0,425.0,,,2320.0,6.0
