,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,82.0,73.0,,76.0,77.0,2.0,36.0,119.0,16.0,13.0,4.0,21.0,8.0,31.0,7.0,,6.0,49.0,29.0,29.0,9.0,67.0,74.0,5.0,
2022,60.0,77.0,,78.0,51.0,8.0,42.0,95.0,26.0,,14.0,1.0,41.0,31.0,,,3.0,21.0,13.0,34.0,16.0,64.0,50.0,5.0,2.0
2023,47.0,51.0,,54.0,40.0,4.0,36.0,62.0,2.0,,12.0,11.0,24.0,28.0,1.0,,,20.0,18.0,20.0,16.0,50.0,32.0,,
2024,59.0,75.0,,73.0,59.0,2.0,68.0,66.0,,,17.0,20.0,39.0,38.0,9.0,,1.0,10.0,11.0,18.0,20.0,77.0,37.0,,
2025,87.0,103.0,,87.0,97.0,6.0,68.0,122.0,26.0,29.0,15.0,5.0,54.0,49.0,9.0,3.0,,,24.0,32.0,26.0,95.0,69.0,,
