場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
札幌,1,1,ハイライトニング,リアルスティール,-71.0,3353.0,1953.0,1249.0,1180.0,1961.0,-941.0,,8684.0,1.0
札幌,1,2,ラシッド,マクマホン,,,,,,,,,,
札幌,1,3,エバーシャンティ,ルーラーシップ,-77.0,1741.0,345.0,298.0,-1950.0,-4.0,,,353.0,2.0
札幌,1,4,ブルームオブピース,デクラレーションオブウォー,391.0,-365.0,716.0,506.0,-1205.0,81.0,,,124.0,3.0
札幌,1,5,グロリアスマーチ,モーリス,-225.0,-5.0,-847.0,-235.0,-333.0,-1652.0,,,-3297.0,5.0
札幌,1,6,マイネルシンベリン,リオンディーズ,-363.0,-1814.0,-714.0,1206.0,78.0,1038.0,,,-569.0,4.0
札幌,1,7,クリスタルメモリー,キセキ,,,,,,,,,,
札幌,2,1,スフレ,ルヴァンスレーヴ,1364.0,-957.0,891.0,1137.0,3608.0,,,,6043.0,3.0
札幌,2,2,ユージュアーナ,リアルスティール,-71.0,3353.0,3041.0,4033.0,1180.0,1961.0,,,13497.0,2.0
札幌,2,3,ティアップマッハ,リオンディーズ,-363.0,-1814.0,-460.0,-2627.0,78.0,1038.0,,,-4148.0,8.0
札幌,2,4,シンシーネ,ドレフォン,832.0,2712.0,5543.0,2608.0,2178.0,2542.0,,,16415.0,1.0
札幌,2,5,アイドルアイズ,ホッコータルマエ,524.0,954.0,965.0,1566.0,40.0,-768.0,,,3281.0,6.0
札幌,2,6,グランクリュ,エピファネイア,-315.0,-1602.0,-3367.0,-3588.0,-1809.0,-5692.0,-1724.0,,-18097.0,13.0
札幌,2,7,シャインシュシュ,ゴールデンマンデラ,,,,,,,,,,
札幌,2,8,ミストラルフェザー,モーリス,-225.0,-5.0,-2250.0,-400.0,-333.0,-1652.0,154.0,,-4711.0,9.0
札幌,2,9,エピックサイクル,マインドユアビスケッツ,321.0,-272.0,-2646.0,-2569.0,-1831.0,-2241.0,,,-9238.0,11.0
札幌,2,10,ミセスリリー,ワールドエース,88.0,-1451.0,-1232.0,-1470.0,-1525.0,-2686.0,,,-8276.0,10.0
札幌,2,11,メルヘンライズ,シルバーステート,-165.0,-2175.0,-4781.0,-716.0,-864.0,-268.0,-837.0,,-9806.0,12.0
