場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
札幌,1,1,ハイライトニング,嘉藤貴行,467.0,415.0,429.0,-322.0,319.0,574.0,,,1882.0,4.0
札幌,1,2,ラシッド,杉浦宏昭,583.0,458.0,298.0,-16.0,-233.0,835.0,,,1925.0,3.0
札幌,1,3,エバーシャンティ,久保田貴,-367.0,75.0,330.0,257.0,-388.0,-668.0,,,-761.0,5.0
札幌,1,4,ブルームオブピース,北出成人,358.0,924.0,1494.0,254.0,-134.0,1806.0,,,4702.0,1.0
札幌,1,5,グロリアスマーチ,須貝尚介,1261.0,655.0,360.0,321.0,104.0,-31.0,,,2670.0,2.0
札幌,1,6,マイネルシンベリン,武市康男,55.0,-2410.0,47.0,-96.0,-511.0,-1800.0,,,-4715.0,7.0
札幌,1,7,クリスタルメモリー,萱野浩二,-354.0,-342.0,187.0,-545.0,-351.0,-450.0,,,-1855.0,6.0
札幌,2,1,スフレ,野中賢二,35.0,-335.0,28.0,-237.0,279.0,686.0,,,456.0,7.0
札幌,2,2,ユージュアーナ,奥村豊　,288.0,711.0,430.0,319.0,541.0,1608.0,-28.0,,3869.0,1.0
札幌,2,3,ティアップマッハ,奥平雅士,620.0,-334.0,-503.0,-423.0,193.0,1552.0,,,1105.0,6.0
札幌,2,4,シンシーネ,高橋義忠,-173.0,579.0,-515.0,40.0,-259.0,7.0,-11.0,,-332.0,9.0
札幌,2,5,アイドルアイズ,新谷功一,-89.0,-469.0,-524.0,-658.0,-462.0,-493.0,,,-2695.0,12.0
札幌,2,6,グランクリュ,今野貞一,318.0,-1492.0,-342.0,-1057.0,-1474.0,-1820.0,,,-5867.0,14.0
札幌,2,7,シャインシュシュ,小野次郎,477.0,-341.0,-356.0,1329.0,549.0,1266.0,,,2924.0,3.0
札幌,2,8,ミストラルフェザー,茶木太樹,-6.0,223.0,441.0,-404.0,-709.0,-693.0,,,-1148.0,11.0
札幌,2,9,エピックサイクル,新開幸一,-171.0,-329.0,-651.0,-1027.0,-478.0,-367.0,,,-3023.0,13.0
札幌,2,10,ミセスリリー,上原佑紀,-429.0,-364.0,729.0,247.0,534.0,2645.0,,,3362.0,2.0
札幌,2,11,メルヘンライズ,辻哲英　,-688.0,505.0,-129.0,404.0,1065.0,683.0,,,1840.0,4.0
札幌,2,12,スマートイザナミ,谷潔　　,-396.0,-381.0,1748.0,-474.0,-55.0,804.0,,,1246.0,5.0
札幌,2,13,カスバートテソーロ,畠山吉宏,-210.0,-212.0,314.0,-297.0,609.0,-356.0,,,-152.0,8.0
札幌,2,14,サウンドルーチェ,渡辺薫彦,-253.0,-605.0,-690.0,-250.0,552.0,660.0,,,-586.0,10.0
札幌,3,1,ステラノヴァ,千田輝彦,51.0,1193.0,1742.0,1224.0,2724.0,2595.0,,,9529.0,1.0
札幌,3,2,キョウエイセレッソ,中川公成,-200.0,-72.0,351.0,398.0,904.0,-1144.0,,,237.0,5.0
