場所,R,クラス,種別,距離,馬場状態,レースレベル,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
福島,8,自己条件,芝,1200,良(暫定),Lv5 ,7,ブライアーヒル,3歳,川又賢治,中尾秀正,短距離,右回り,,アメリカンペイトリオット,休明3走,距離延長,10,D,12.0,4.0,13.3,11.0,34.3,5.0,34.7,,D,B,B,D,C
福島,8,自己条件,芝,1200,良(暫定),Lv5 ,8,イコノスタシス,5歳以上,舟山瑠泉,古賀慎明,短距離,右回り,,モーリス,,,4,C,12.1,7.0,12.9,8.0,35.0,,33.9,4.0,B,B,C,C,C
福島,8,自己条件,芝,1200,良(暫定),Lv5 ,9,グランルーチェ,4歳,藤懸貴志,庄野靖志,短距離,右回り,,ダンカーク,,,9,D,11.9,1.0,13.3,11.0,34.4,7.0,34.7,,C,B,C,B,B
福島,8,自己条件,芝,1200,良(暫定),Lv5 ,10,ペルフェツィオーネ,4歳,斎藤新,杉山佳明,短距離,右回り,,ルーラーシップ,休明初戦,,13,E,12.5,13.0,13.4,14.0,34.5,,33.7,3.0,C,C,B,D,C
福島,8,自己条件,芝,1200,良(暫定),Lv5 ,11,シャトーボビー,5歳以上,吉田隼人,菊川正達,短距離,右回り,,シャンハイボビー,,距離延長,11,D,12.0,4.0,12.3,2.0,33.6,2.0,35.3,,D,D,B,,
福島,8,自己条件,芝,1200,良(暫定),Lv5 ,12,カウンターセブン,3歳,横山武史,村田一誠,短距離,右回り,,ロジャーバローズ,,,3,C,12.0,4.0,12.9,8.0,34.1,4.0,34.8,,D,B,B,D,C
福島,8,自己条件,芝,1200,良(暫定),Lv5 ,13,カフジキアッキエレ,5歳以上,国分恭介,森田直行,短距離,右回り,,モーリス,,距離延長,15,E,12.2,9.0,13.7,15.0,34.3,5.0,33.6,2.0,B,C,C,C,B
福島,8,自己条件,芝,1200,良(暫定),Lv5 ,14,ダノンゴーイチ,5歳以上,菊沢一樹,菊沢隆徳,短距離,右回り,,イスラボニータ,休明3走,,8,D,12.5,13.0,12.9,8.0,35.3,,34.1,5.0,C,B,C,C,C
福島,8,自己条件,芝,1200,良(暫定),Lv5 ,15,ジーティーエスピ,3歳,丹内祐次,中村直也,短距離,右回り,,ドゥラメンテ,,,1,B,12.1,7.0,12.3,2.0,34.4,7.0,33.5,1.0,C,C,C,D,C
福島,8,自己条件,芝,1200,良(暫定),Lv5 ,16,オンザヴィーナス,4歳,上里直汰,大和田成,短距離,右回り,,ミッキーアイル,休明3走,,14,E,11.9,1.0,12.3,2.0,33.9,3.0,34.9,,B,C,B,D,C
福島,9,自己条件,芝,2600,良(暫定),Lv4 ,1,クラッチプレイヤー,4歳,吉田隼人,国枝栄,長距離,右回り,,ドゥラメンテ,,距離延長,9,D,12.5,2.0,13.8,10.0,36.5,,34.2,,D,C,D,D,C
福島,9,自己条件,芝,2600,良(暫定),Lv4 ,2,テイキットイージー,4歳,丸山元気,萱野浩二,長距離,右回り,,ゴールドシップ,,距離延長,10,D,12.9,12.0,14.0,13.0,36.7,,33.8,3.0,B,C,E,B,C
福島,9,自己条件,芝,2600,良(暫定),Lv4 ,3,メリザンド,3歳,吉村誠之,小手川準,長距離,右回り,,サトノダイヤモンド,休明初戦,距離延長,11,D,12.4,1.0,12.4,1.0,35.5,3.0,33.9,4.0,C,C,C,C,C
福島,9,自己条件,芝,2600,良(暫定),Lv4 ,4,カーミングライツ,3歳,横山和生,小島茂之,長距離,右回り,,サトノダイヤモンド,休明初戦,,2,B,12.9,12.0,14.1,14.0,36.4,,34.0,6.0,C,C,B,C,C
福島,9,自己条件,芝,2600,良(暫定),Lv4 ,5,ノーマジック,4歳,小林凌大,戸田博文,長距離,右回り,,ストロングリターン,休明初戦,距離延長,15,E,12.5,2.0,13.8,10.0,37.5,,37.2,,C,C,C,C,C
福島,9,自己条件,芝,2600,良(暫定),Lv4 ,6,ラブカ,4歳,小沢大仁,今野貞一,長距離,右回り,,リアルスティール,,距離延長,8,D,12.7,7.0,13.7,9.0,35.9,6.0,33.7,1.0,C,C,D,C,E
福島,9,自己条件,芝,2600,良(暫定),Lv4 ,7,オメガナビゲーター,4歳,松本大輝,安田翔伍,長距離,右回り,,スクリーンヒーロー,休明2走,距離延長,4,C,12.9,12.0,13.5,6.0,34.5,2.0,34.0,6.0,C,C,B,D,C
福島,9,自己条件,芝,2600,良(暫定),Lv4 ,8,タルタロス,4歳,黛弘人,天間昭一,長距離,右回り,,ハービンジャー,休明2走,距離延長,13,E,12.7,7.0,13.6,7.0,35.8,5.0,33.7,1.0,C,C,D,B,B
福島,9,自己条件,芝,2600,良(暫定),Lv4 ,9,マイファミリー,4歳,嶋田純次,深山雅史,長距離,右回り,,ダノンバラード,連闘,,5,D,13.0,15.0,13.1,2.0,36.5,,34.1,,B,C,D,C,B
福島,9,自己条件,芝,2600,良(暫定),Lv4 ,10,デリシュー,4歳,松岡正海,新開幸一,長距離,右回り,,ワールドエース,,距離延長,14,E,12.6,5.0,13.1,2.0,35.9,6.0,35.8,,B,D,C,,
福島,9,自己条件,芝,2600,良(暫定),Lv4 ,11,ドーバーブライト,3歳,丹内祐次,西田雄一,長距離,右回り,,ウインブライト,休明2走,距離延長,3,C,13.0,15.0,13.6,7.0,36.6,,34.0,6.0,C,D,C,D,D
福島,9,自己条件,芝,2600,良(暫定),Lv4 ,12,ロードガレリア,3歳,高杉吏麒,藤岡健一,長距離,右回り,,フィエールマン,休明2走,,7,D,12.5,2.0,13.2,5.0,34.3,1.0,34.3,,C,A,C,C,D
福島,9,自己条件,芝,2600,良(暫定),Lv4 ,13,レッドヴァリアート,3歳,横山武史,加藤公太,長距離,右回り,,ルーラーシップ,休明2走,距離延長,1,B,12.8,11.0,14.2,15.0,35.5,3.0,34.6,,B,D,B,C,C
福島,9,自己条件,芝,2600,良(暫定),Lv4 ,14,ローレルオーブ,3歳,鮫島克駿,杉山佳明,長距離,右回り,,ウインブライト,,距離延長,6,D,12.7,7.0,13.8,10.0,39.0,,33.9,4.0,B,C,C,C,B
福島,9,自己条件,芝,2600,良(暫定),Lv4 ,15,ペリプルス,5歳以上,舟山瑠泉,佐藤吉勝,長距離,右回り,,ゴールドシップ,,,12,D,12.7,7.0,14.5,16.0,36.6,,34.8,,C,C,C,C,B
福島,9,自己条件,芝,2600,良(暫定),Lv4 ,16,ウインリベラシオン,3歳,西塚洸二,緒方努,長距離,右回り,,ブリックスアンドモルタル,休明3走,距離延長,16,E,12.6,5.0,13.1,2.0,35.9,6.0,34.9,,B,B,C,C,B
福島,10,自己条件,芝,1800,良(暫定),Lv4 ,1,コンドゥイア,3歳,鮫島克駿,井上智史,中距離,右回り,,フォーウィールドライブ,休明初戦,,5,D,12.1,1.0,12.4,1.0,34.2,1.0,34.4,,B,D,D,D,C
福島,10,自己条件,芝,1800,良(暫定),Lv4 ,2,ホウオウシンデレラ,4歳,丸田恭介,奥村武,中距離,右回り,,エピファネイア,休明初戦,距離延長,15,E,12.6,12.0,,,36.5,,34.4,,,B,C,C,D
福島,10,自己条件,芝,1800,良(暫定),Lv4 ,3,パルティクラール,5歳以上,西村淳也,牧浦充徳,中距離,右回り,,ヴィクトワールピサ,休明初戦,距離延長,7,D,12.5,9.0,12.6,2.0,35.2,4.0,33.3,3.0,B,C,C,C,B
福島,10,自己条件,芝,1800,良(暫定),Lv4 ,4,レッセパッセ,4歳,丹内祐次,西園翔太,中距離,右回り,,ダノンバラード,休明初戦,距離短縮,10,E,12.6,12.0,13.7,13.0,36.7,,33.0,2.0,D,B,B,B,B
福島,10,自己条件,芝,1800,良(暫定),Lv4 ,5,グランカンタンテ,4歳,荻野極,鹿戸雄一,中距離,右回り,,リアルスティール,休明初戦,,12,E,12.6,12.0,13.6,10.0,35.6,6.0,33.5,,C,E,C,C,C
福島,10,自己条件,芝,1800,良(暫定),Lv4 ,6,ノーランサンライズ,3歳,小崎綾也,佐藤悠太,中距離,右回り,,キタサンブラック,,距離短縮,6,D,12.4,6.0,13.6,10.0,35.7,7.0,33.4,6.0,D,C,C,C,C
福島,10,自己条件,芝,1800,良(暫定),Lv4 ,7,オルノア,5歳以上,松本大輝,新谷功一,中距離,右回り,,ゴールドシップ,休明初戦,距離延長,11,E,12.2,2.0,,,34.4,2.0,34.2,,,D,A,D,B
福島,10,自己条件,芝,1800,良(暫定),Lv4 ,8,マルカオペラ,4歳,小沢大仁,浜田多実,中距離,右回り,,ハービンジャー,休明初戦,,14,E,12.4,6.0,13.3,6.0,35.9,,33.7,,B,A,D,D,A
福島,10,自己条件,芝,1800,良(暫定),Lv4 ,9,ロムネヤ,5歳以上,西塚洸二,国枝栄,中距離,右回り,,ディープインパクト,休明初戦,距離延長,9,D,12.4,6.0,13.6,10.0,36.5,,32.3,1.0,B,B,D,B,B
福島,10,自己条件,芝,1800,良(暫定),Lv4 ,10,グレイトクラウン,4歳,柴田大知,松山将樹,中距離,右回り,,サトノクラウン,,,13,E,12.5,9.0,13.0,3.0,35.8,8.0,33.7,,B,C,A,B,D
福島,10,自己条件,芝,1800,良(暫定),Lv4 ,11,ロートホルン,3歳,横山武史,加藤征弘,中距離,右回り,,サトノダイヤモンド,休明初戦,距離短縮,1,B,12.3,3.0,13.2,5.0,35.1,3.0,33.9,,C,D,B,B,E
福島,10,自己条件,芝,1800,良(暫定),Lv4 ,12,エリム,5歳以上,原田和真,上原博之,中距離,右回り,,ダイワメジャー,,,16,E,12.8,15.0,13.7,13.0,36.8,,33.4,6.0,D,B,B,B,C
福島,10,自己条件,芝,1800,良(暫定),Lv4 ,13,マイスターヴェルク,3歳,横山和生,勢司和浩,中距離,右回り,,ドレフォン,休明初戦,距離短縮,2,B,12.3,3.0,13.1,4.0,35.2,4.0,33.3,3.0,C,C,D,C,B
福島,10,自己条件,芝,1800,良(暫定),Lv4 ,14,ルトゥール,4歳,中井裕二,中内田充,中距離,右回り,,モーリス,休明初戦,,8,D,12.9,16.0,13.4,7.0,36.7,,33.9,,E,B,D,E,B
福島,10,自己条件,芝,1800,良(暫定),Lv4 ,15,ミーントゥビー,3歳,松岡正海,堀内岳志,中距離,右回り,,リアルインパクト,,,3,C,12.5,9.0,13.5,9.0,36.3,,33.3,3.0,D,E,D,C,B
福島,10,自己条件,芝,1800,良(暫定),Lv4 ,16,カテリーナ,4歳,武豊,田中克典,中距離,右回り,,ホークビル,休明初戦,,4,D,12.3,3.0,13.4,7.0,37.0,,33.4,6.0,B,D,B,B,C
福島,11,自己条件,ダート,1700,良(暫定),Lv3 ,1,レシプロシティ,5歳以上,斎藤新,田村康仁,中距離,右回り,,キズナ,休明2走,距離短縮,8,D,12.7,10.0,13.1,6.0,37.2,,37.5,,B,B,D,C,B
福島,11,自己条件,ダート,1700,良(暫定),Lv3 ,2,スズノテレサ,5歳以上,柴田大知,深山雅史,中距離,右回り,,ルーラーシップ,,距離短縮,15,E,12.6,9.0,14.1,14.0,36.2,,36.5,5.0,C,B,B,D,C
福島,11,自己条件,ダート,1700,良(暫定),Lv3 ,3,クロースコンバット,5歳以上,丹内祐次,青木孝文,中距離,右回り,,キンシャサノキセキ,休明初戦,,3,C,12.9,14.0,13.2,9.0,36.0,,37.1,,B,E,C,C,D
福島,11,自己条件,ダート,1700,良(暫定),Lv3 ,4,ドバイブルース,4歳,横山武史,加藤征弘,中距離,右回り,,キンシャサノキセキ,休明初戦,,1,A,12.7,10.0,13.0,4.0,35.5,4.0,36.2,3.0,D,C,C,C,C
福島,11,自己条件,ダート,1700,良(暫定),Lv3 ,5,オンザライン,5歳以上,小崎綾也,大和田成,中距離,右回り,,スクリーンヒーロー,,距離短縮,9,D,12.9,14.0,13.0,4.0,37.0,,35.4,1.0,C,C,C,B,D
福島,11,自己条件,ダート,1700,良(暫定),Lv3 ,6,ベルギューン,3歳,高杉吏麒,牧浦充徳,中距離,右回り,,ナダル,休明初戦,,2,C,12.1,1.0,13.1,6.0,37.1,,36.8,6.0,D,C,C,B,C
福島,11,自己条件,ダート,1700,良(暫定),Lv3 ,7,アレナパラシオ,4歳,富田暁,四位洋文,中距離,右回り,,シニスターミニスター,休明2走,,12,E,12.3,5.0,13.1,6.0,35.7,6.0,37.7,,C,C,D,C,C
福島,11,自己条件,ダート,1700,良(暫定),Lv3 ,8,スペイドアン,4歳,横山和生,加藤士津,中距離,右回り,,カリフォルニアクローム,休明初戦,,4,C,12.2,3.0,13.3,11.0,35.2,1.0,35.9,2.0,D,C,C,C,C
福島,11,自己条件,ダート,1700,良(暫定),Lv3 ,9,スリリングチェイス,5歳以上,亀田温心,渡辺薫彦,中距離,右回り,,サトノアラジン,休明初戦,距離短縮,14,E,12.3,5.0,12.9,2.0,36.4,,38.5,,C,B,B,C,C
福島,11,自己条件,ダート,1700,良(暫定),Lv3 ,10,フランスゴデイナ,5歳以上,武豊,森秀行,中距離,右回り,,Will Take Charge,休明2走,距離延長,10,D,12.1,1.0,13.2,9.0,35.6,5.0,37.2,,B,C,C,B,E
福島,11,自己条件,ダート,1700,良(暫定),Lv3 ,11,ゴッドブルービー,5歳以上,鮫島克駿,角田晃一,中距離,右回り,,パイロ,休明初戦,,7,D,12.4,7.0,13.3,11.0,35.4,2.0,36.9,7.0,C,D,C,C,B
福島,11,自己条件,ダート,1700,良(暫定),Lv3 ,12,ポワンキュルミナン,5歳以上,菱田裕二,岡田稲男,中距離,右回り,,ロゴタイプ,休明2走,距離短縮,13,E,12.7,10.0,14.3,15.0,37.1,,37.0,,C,C,B,B,C
福島,11,自己条件,ダート,1700,良(暫定),Lv3 ,13,シェットランド,5歳以上,吉田隼人,久保田貴,中距離,右回り,,リアルインパクト,休明3走,距離延長,11,D,12.4,7.0,12.9,2.0,35.4,2.0,37.2,,D,D,C,C,B
福島,11,自己条件,ダート,1700,良(暫定),Lv3 ,14,ホウオウスーペリア,5歳以上,荻野極,吉岡辰弥,中距離,右回り,,スクリーンヒーロー,休明初戦,,6,D,12.2,3.0,13.4,13.0,35.9,7.0,36.2,3.0,B,C,C,C,B
福島,11,自己条件,ダート,1700,良(暫定),Lv3 ,15,ゴールドアローン,4歳,菊沢一樹,青木孝文,中距離,右回り,,ドレフォン,,距離短縮,5,D,12.8,13.0,12.8,1.0,36.4,,37.4,,B,D,D,C,D
福島,12,自己条件,芝,2000,良(暫定),Lv3 ,1,ヴィヴィッシモ,5歳以上,亀田温心,松永幹夫,中距離,右回り,,ジャスタウェイ,休明初戦,距離延長,12,E,12.2,2.0,13.1,8.0,36.2,,36.8,,B,B,C,A,A
福島,12,自己条件,芝,2000,良(暫定),Lv3 ,2,ゲレル,3歳,上野翔,小野次郎,中距離,右回り,,ブラックタイド,休明初戦,距離短縮,16,E,12.7,7.0,14.0,14.0,37.9,,37.8,,B,,,,
福島,12,自己条件,芝,2000,良(暫定),Lv3 ,3,アスクメークシェア,5歳以上,古川奈穂,前川恭子,中距離,右回り,,ロードカナロア,休明3走,,13,E,12.9,11.0,14.1,15.0,36.9,,34.1,6.0,B,B,D,B,B
福島,12,自己条件,芝,2000,良(暫定),Lv3 ,4,フララナキラ,3歳,松本大輝,田中克典,中距離,右回り,,サトノクラウン,休明2走,,9,D,12.6,5.0,12.8,2.0,35.5,3.0,35.2,,B,C,D,D,D
福島,12,自己条件,芝,2000,良(暫定),Lv3 ,5,サクラアドリア,3歳,鮫島克駿,尾関知人,中距離,右回り,,イスラボニータ,,,8,D,12.4,3.0,12.4,1.0,35.6,4.0,34.0,5.0,B,A,D,B,C
福島,12,自己条件,芝,2000,良(暫定),Lv3 ,6,メイショウアイル,3歳,武豊,高橋義忠,中距離,右回り,,ミッキーアイル,,,4,C,12.7,7.0,12.9,3.0,35.2,2.0,33.6,3.0,A,D,C,C,D
福島,12,自己条件,芝,2000,良(暫定),Lv3 ,7,マーゴットレジーナ,3歳,菱田裕二,小林真也,中距離,右回り,,モーリス,,距離延長,3,C,12.9,11.0,13.9,13.0,36.5,,32.8,1.0,B,C,D,D,D
福島,12,自己条件,芝,2000,良(暫定),Lv3 ,8,イガッチ,3歳,高杉吏麒,笹田和秀,中距離,右回り,,リアルスティール,休明2走,距離延長,2,B,12.6,5.0,13.0,6.0,36.1,8.0,34.2,7.0,D,C,C,C,C
福島,12,自己条件,芝,2000,良(暫定),Lv3 ,9,ピリカサンライズ,3歳,西村淳也,牧浦充徳,中距離,右回り,,サトノクラウン,休明初戦,距離延長,7,D,13.0,15.0,13.8,12.0,37.1,,33.6,3.0,C,B,B,C,B
福島,12,自己条件,芝,2000,良(暫定),Lv3 ,10,スワローシチー,3歳,石川裕紀,相沢郁,中距離,右回り,,ミッキースワロー,休明2走,,1,B,12.9,11.0,13.7,11.0,36.3,,33.5,2.0,B,C,E,A,B
福島,12,自己条件,芝,2000,良(暫定),Lv3 ,11,ホワイトビーチ,4歳,黛弘人,森一誠,中距離,右回り,,ホークビル,休明2走,,6,D,12.5,4.0,14.2,16.0,37.6,,34.8,,E,C,D,B,D
福島,12,自己条件,芝,2000,良(暫定),Lv3 ,12,ロジウムエポック,5歳以上,舟山瑠泉,村田一誠,中距離,右回り,,サトノクラウン,休明2走,距離延長,14,E,12.8,9.0,13.5,10.0,35.8,6.0,34.2,7.0,C,C,B,B,C
福島,12,自己条件,芝,2000,良(暫定),Lv3 ,13,ベラトール,3歳,水沼元輝,西田雄一,中距離,右回り,,ミッキーグローリー,,距離短縮,15,E,13.0,15.0,13.0,6.0,36.7,,35.9,,A,C,C,D,B
福島,12,自己条件,芝,2000,良(暫定),Lv3 ,14,コスモアチーブ,3歳,丹内祐次,相沢郁,中距離,右回り,,ゴールドシップ,休明3走,,5,C,12.9,11.0,12.9,3.0,35.6,4.0,34.9,,D,B,C,D,C
福島,12,自己条件,芝,2000,良(暫定),Lv3 ,15,ボナーテソーロ,4歳,中井裕二,牧光二,中距離,右回り,,Nathaniel,休明2走,距離短縮,11,E,12.8,9.0,13.1,8.0,35.9,7.0,34.6,,C,B,C,C,C
福島,12,自己条件,芝,2000,良(暫定),Lv3 ,16,ランフォースマイル,3歳,永島まな,渡辺薫彦,中距離,右回り,,サトノダイヤモンド,休明2走,距離延長,10,D,12.1,1.0,12.9,3.0,34.0,1.0,34.4,,D,C,C,C,C
東京,1,未勝利,ダート,1600,良(暫定),Lv2 ,1,ナダッコ,2歳,北村宏司,中川公成,短距離,左回り,,ナダル,連闘,距離延長,11,E,13.5,11.0,14.0,10.0,37.6,,38.5,6.0,C,C,,,
東京,1,未勝利,ダート,1600,良(暫定),Lv2 ,2,イナズマダイモン,2歳,川田将雅,宮田敬介,短距離,左回り,,クリソベリル,,,1,A,12.3,1.0,13.0,3.0,35.5,1.0,35.8,1.0,C,B,C,,
東京,1,未勝利,ダート,1600,良(暫定),Lv2 ,3,クルスデルスール,2歳,木幡育也,松永康利,短距離,左回り,,ベストウォーリア,,距離延長,15,E,14.7,15.0,14.7,15.0,41.1,,37.9,3.0,C,,,,
東京,1,未勝利,ダート,1600,良(暫定),Lv2 ,4,ベンテンカグラ,2歳,佐々木大,勢司和浩,短距離,左回り,,アドマイヤムーン,休明2走,,12,E,13.1,6.0,14.2,12.0,,,,,B,C,C,,
東京,1,未勝利,ダート,1600,良(暫定),Lv2 ,5,シューティングガイ,2歳,戸崎圭太,斎藤誠,短距離,左回り,,マジェスティックウォリアー,,距離短縮,3,C,13.0,5.0,13.2,5.0,36.2,3.0,39.2,,C,C,C,C,
東京,1,未勝利,ダート,1600,良(暫定),Lv2 ,6,シュガーシャック,2歳,マーカン,古賀慎明,短距離,左回り,,リアルスティール,休明初戦,距離短縮,6,D,14.4,14.0,14.4,13.0,,,,,C,,,,
東京,1,未勝利,ダート,1600,良(暫定),Lv2 ,7,セニング,2歳,内田博幸,深山雅史,短距離,左回り,,ニューイヤーズデイ,休明2走,,9,D,13.1,6.0,13.2,5.0,36.7,5.0,38.8,7.0,C,C,D,,
東京,1,未勝利,ダート,1600,良(暫定),Lv2 ,8,セントポールヒロ,2歳,長浜鴻緒,田島俊明,短距離,左回り,,ストロングリターン,連闘,距離短縮,13,E,12.7,3.0,14.6,14.0,36.7,5.0,39.8,,B,D,,,
東京,1,未勝利,ダート,1600,良(暫定),Lv2 ,9,ジーティーウンカイ,2歳,原優介,青木孝文,短距離,左回り,,ルーラーシップ,,距離延長,14,E,13.1,6.0,13.1,4.0,,,,,D,,,,
東京,1,未勝利,ダート,1600,良(暫定),Lv2 ,10,トーセンエリオット,2歳,吉田豊,土田稔,短距離,左回り,,Highland Reel,,距離短縮,10,E,14.1,13.0,14.1,11.0,,,,,C,,,,
東京,1,未勝利,ダート,1600,良(暫定),Lv2 ,11,カレイジャスビート,2歳,Ｃ．デム,高野友和,短距離,左回り,,リアルスティール,休明3走,距離短縮,2,B,12.9,4.0,12.9,2.0,36.6,4.0,38.3,5.0,C,D,B,,
東京,1,未勝利,ダート,1600,良(暫定),Lv2 ,12,セイウンリメンバー,2歳,津村明秀,千葉直人,短距離,左回り,,ミッキーアイル,,,5,C,12.3,1.0,12.3,1.0,35.7,2.0,37.3,2.0,C,B,C,D,
東京,1,未勝利,ダート,1600,良(暫定),Lv2 ,13,ノーブルクロンヌ,2歳,団野大成,高柳瑞樹,短距離,左回り,,フィエールマン,,距離短縮,8,D,13.5,11.0,13.5,9.0,,,,,B,B,,,
東京,1,未勝利,ダート,1600,良(暫定),Lv2 ,14,フジコンフィデンス,2歳,木幡巧也,牧光二,短距離,左回り,,ホッコータルマエ,,距離延長,4,C,13.3,10.0,13.3,8.0,37.1,7.0,38.0,4.0,C,,,,
東京,1,未勝利,ダート,1600,良(暫定),Lv2 ,15,ユイノサシガネ,2歳,木幡初也,竹内正洋,短距離,左回り,,アルアイン,休明初戦,距離短縮,7,D,13.2,9.0,13.2,5.0,,,,,B,,,,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,1,アリアス,2歳,菅原明良,高柳瑞樹,短距離,左回り,,コントレイル,休明初戦,距離短縮,10,D,13.3,16.0,13.3,10.0,37.6,,35.2,,B,,,,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,2,ニシノガンリキ,2歳,内田博幸,杉浦宏昭,短距離,左回り,,インディチャンプ,,距離延長,14,E,12.6,2.0,13.0,3.0,37.0,,35.4,,C,C,C,C,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,3,イトシサ,2歳,三浦皇成,田中博康,短距離,左回り,,インディチャンプ,,距離短縮,2,B,13.2,13.0,13.2,7.0,37.5,,33.6,1.0,D,,,,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,4,ミアエッテ,2歳,マーカン,田中剛,短距離,左回り,,シルバーステート,休明初戦,距離短縮,7,D,13.1,10.0,13.3,10.0,37.6,,36.3,,C,D,,,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,5,トンガリボウシ,2歳,佐藤翔馬,加藤和宏,短距離,左回り,,シュヴァルグラン,,,18,E,13.2,13.0,13.5,15.0,36.2,4.0,34.7,6.0,D,C,B,,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,6,トレニアムーン,2歳,遠藤汰月,清水英克,短距離,左回り,,ビッグアーサー,,距離短縮,13,E,12.9,6.0,13.2,7.0,36.8,9.0,34.8,8.0,D,C,C,D,B
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,7,ピッタンヌンムル,2歳,小林脩斗,伊藤大士,短距離,左回り,,ダノンバラード,,距離延長,12,E,13.1,10.0,13.1,6.0,36.2,4.0,35.2,,B,,,,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,8,ヘイマー,2歳,北村宏司,伊藤伸一,短距離,左回り,,アドマイヤムーン,休明3走,,11,D,12.9,6.0,14.0,18.0,36.8,9.0,34.3,3.0,C,C,D,,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,9,ミスタートントン,2歳,石橋脩,勢司和浩,短距離,左回り,,Mo Town,,,9,D,13.0,8.0,13.0,3.0,36.3,6.0,35.4,,C,,,,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,10,シェーロドラート,2歳,津村明秀,加藤士津,短距離,左回り,,ベンバトル,,距離短縮,4,C,12.7,3.0,12.7,1.0,35.4,2.0,35.1,9.0,D,,,,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,11,ミッキーダムール,2歳,レーン,堀宣行,短距離,左回り,,サートゥルナーリア,,距離短縮,1,B,13.0,8.0,13.0,3.0,37.2,,33.8,2.0,D,,,,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,12,ヴェンデボヌール,2歳,戸崎圭太,久保田貴,短距離,左回り,,ダノンスマッシュ,,,3,C,12.7,3.0,12.9,2.0,36.5,8.0,34.6,5.0,D,D,,,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,13,ソヴァージュ,2歳,長浜鴻緒,菊川正達,短距離,左回り,,タリスマニック,,,17,E,13.2,13.0,13.2,7.0,37.1,,36.0,,B,,,,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,14,ドルマバフチェ,2歳,ルメール,千葉直人,短距離,左回り,,Palace Pier,,,6,C,12.8,5.0,13.3,10.0,36.1,3.0,34.7,6.0,C,B,B,,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,15,ワディアルリヤハ,2歳,池添謙一,田村康仁,短距離,左回り,,St Mark's Basilica,,,5,C,13.1,10.0,13.4,14.0,36.3,6.0,34.3,3.0,C,D,,,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,16,シュートザムーン,2歳,原優介,伊藤伸一,短距離,左回り,,サトノジェネシス,,,16,E,13.7,17.0,13.7,16.0,37.7,,35.5,,C,,,,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,17,ウインカグヤヒメ,2歳,木幡巧也,武市康男,短距離,左回り,,サンダースノー,,,15,E,13.8,18.0,13.8,17.0,37.5,,36.0,,B,,,,
東京,2,未勝利,芝,1400,良(暫定),Lv3 ,18,コンフィアンサ,2歳,佐々木大,菊川正達,短距離,左回り,,ミスターメロディ,休明3走,,8,D,12.2,1.0,13.3,10.0,34.3,1.0,35.3,,B,D,C,D,
東京,3,未勝利,芝,2000,良(暫定),Lv3 ,1,セキテイリノ,2歳,江田照男,田中剛,中距離,左回り,,サトノダイヤモンド,,距離延長,2,C,12.6,1.0,12.6,1.0,35.0,1.0,34.5,8.0,C,E,,,
東京,3,未勝利,芝,2000,良(暫定),Lv3 ,2,タイガーゲイト,2歳,田口貫太,大和田成,中距離,左回り,,リオンディーズ,休明3走,距離延長,12,E,13.3,6.0,13.3,4.0,36.9,,37.9,,D,C,B,,
東京,3,未勝利,芝,2000,良(暫定),Lv3 ,3,エムズビギン,2歳,Ｃ．デム,友道康夫,中距離,左回り,,キタサンブラック,,距離延長,1,A,13.8,11.0,13.8,10.0,38.8,,33.6,1.0,B,,,,
東京,3,未勝利,芝,2000,良(暫定),Lv3 ,4,イントゥディープ,2歳,遠藤汰月,萱野浩二,中距離,左回り,,サトノジェネシス,連闘,距離延長,15,E,13.8,11.0,13.8,10.0,39.0,,37.1,,D,,,,
東京,3,未勝利,芝,2000,良(暫定),Lv3 ,5,サンクスアミリオン,2歳,酒井学,金成貴史,中距離,左回り,,マテラスカイ,休明3走,距離延長,16,E,12.7,3.0,13.9,14.0,35.8,4.0,38.2,,C,D,C,C,
東京,3,未勝利,芝,2000,良(暫定),Lv3 ,6,フューチャプライム,2歳,戸崎圭太,相沢郁,中距離,左回り,,サートゥルナーリア,,距離延長,3,C,13.6,9.0,13.6,7.0,37.5,,33.9,3.0,B,,,,
