,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2024,97.0,143.0,,148.0,83.0,9.0,124.0,116.0,,2.0,56.0,77.0,25.0,58.0,22.0,,,,10.0,31.0,20.0,138.0,81.0,1.0,
2025,230.0,232.0,,244.0,207.0,11.0,209.0,253.0,,,91.0,110.0,57.0,113.0,42.0,,,49.0,51.0,80.0,49.0,240.0,171.0,2.0,
