場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
札幌,1,1,リバテイー,横山武史,98.0,100.0,100.0,95.0,98.0,107.0,99.667,6.0
札幌,1,2,エリカビアリッツ,佐々木大,98.0,102.0,103.0,106.0,104.0,115.0,104.667,4.0
札幌,1,3,ノアールビーナス,川又賢治,87.0,95.0,98.0,103.0,95.0,99.0,96.167,7.0
札幌,1,4,コマチチャン,斎藤新　,131.0,102.0,98.0,103.0,102.0,105.0,106.833,2.0
札幌,1,5,ベンテンカグラ,石川倭　,,,,,,,,
札幌,1,6,アスコットダンス,橋木太希,88.0,163.0,119.0,55.0,154.0,,115.8,1.0
札幌,1,7,ラスティングスノー,横山和生,103.0,96.0,102.0,100.0,106.0,94.0,100.167,5.0
札幌,1,8,クラリスヒメ,丹内祐次,112.0,102.0,107.0,98.0,104.0,109.0,105.333,3.0
札幌,2,1,ショウナンバーボン,横山和生,103.0,96.0,102.0,104.0,106.0,94.0,100.833,5.0
札幌,2,2,ロイヤルタイム,松岡正海,152.0,102.0,108.0,98.0,104.0,120.0,114.0,1.0
札幌,2,3,ノチェセラーダ,横山武史,98.0,100.0,100.0,97.0,98.0,107.0,100.0,6.0
札幌,2,4,ブライトラン,吉田隼人,86.0,97.0,96.0,99.0,96.0,93.0,94.5,7.0
札幌,2,5,シンデレラガール,斎藤新　,131.0,102.0,98.0,97.0,102.0,105.0,105.833,3.0
札幌,2,6,アッカン,池添謙一,107.0,102.0,101.0,103.0,98.0,102.0,102.167,4.0
札幌,2,7,チェイサー,丹内祐次,112.0,102.0,107.0,107.0,104.0,109.0,106.833,2.0
札幌,3,1,ロワゾブルーチヌ,川又賢治,87.0,95.0,100.0,86.0,95.0,106.0,94.833,10.0
札幌,3,2,トリプレーテ,森田誠也,,,,,,,,
札幌,3,3,サンダーフレア,舟山瑠泉,,,,,,,,
札幌,3,4,ドルチェリターン,池添謙一,107.0,102.0,98.0,103.0,98.0,83.0,98.5,6.0
