場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
札幌,1,1,リバテイー,ヴァンキッシュラン,,,,,,,,,,
札幌,1,2,エリカビアリッツ,キズナ,98.0,104.0,105.0,107.0,99.0,104.0,,,102.833,3.0
札幌,1,3,ノアールビーナス,ドレフォン,115.0,107.0,96.0,99.0,103.0,104.0,106.0,86.0,102.0,5.0
札幌,1,4,コマチチャン,キズナ,98.0,104.0,105.0,107.0,99.0,104.0,,,102.833,3.0
札幌,1,5,ベンテンカグラ,アドマイヤムーン,84.0,91.0,99.0,78.0,93.0,92.0,100.0,115.0,94.0,6.0
札幌,1,6,アスコットダンス,モズアスコット,174.0,109.0,117.0,117.0,109.0,117.0,,,123.833,1.0
札幌,1,7,ラスティングスノー,モズアスコット,174.0,109.0,117.0,117.0,109.0,117.0,,,123.833,1.0
札幌,1,8,クラリスヒメ,ダノンキングリー,,,,,,,,,,
札幌,2,1,ショウナンバーボン,サートゥルナーリア,116.0,101.0,94.0,97.0,89.0,96.0,,,98.833,3.0
札幌,2,2,ロイヤルタイム,サトノクラウン,82.0,86.0,94.0,92.0,88.0,95.0,,,89.5,5.0
札幌,2,3,ノチェセラーダ,ドレフォン,115.0,107.0,96.0,99.0,105.0,104.0,,,104.333,2.0
札幌,2,4,ブライトラン,マインドユアビスケッツ,117.0,99.0,110.0,103.0,93.0,93.0,101.0,133.0,106.125,1.0
札幌,2,5,シンデレラガール,サングレーザー,,,,,,,,,,
札幌,2,6,アッカン,ホークビル,66.0,105.0,99.0,72.0,105.0,90.0,,,89.5,5.0
札幌,2,7,チェイサー,レイデオロ,92.0,100.0,96.0,109.0,95.0,91.0,,,97.167,4.0
札幌,3,1,ロワゾブルーチヌ,ジャスタウェイ,126.0,104.0,103.0,100.0,99.0,102.0,105.0,106.0,105.625,2.0
札幌,3,2,トリプレーテ,Saxon Warrior,99.0,97.0,75.0,92.0,104.0,94.0,,,93.5,13.0
札幌,3,3,サンダーフレア,リアルスティール,97.0,113.0,108.0,110.0,103.0,104.0,,,105.833,1.0
札幌,3,4,ドルチェリターン,ハービンジャー,110.0,99.0,88.0,100.0,98.0,104.0,87.0,88.0,96.75,9.0
札幌,3,5,ロイヤルテール,レイデオロ,92.0,100.0,98.0,89.0,95.0,91.0,,,94.167,12.0
札幌,3,6,クアトロフォルトナ,バゴ,112.0,87.0,98.0,85.0,92.0,101.0,85.0,109.0,96.125,10.0
札幌,3,7,スイッチビスケット,サトノクラウン,82.0,86.0,99.0,93.0,88.0,95.0,93.0,123.0,94.875,11.0
札幌,3,8,オロパタジン,ノヴェリスト,125.0,80.0,88.0,94.0,101.0,102.0,,,98.333,8.0
札幌,3,9,バダジェフスカ,デクラレーションオブウォー,124.0,99.0,96.0,102.0,95.0,100.0,93.0,111.0,102.5,6.0
札幌,3,10,シヴァールバーニ,サトノダイヤモンド,121.0,108.0,100.0,97.0,99.0,98.0,113.0,91.0,103.375,4.0
札幌,3,11,ホウオウサムレット,ブリックスアンドモルタル,124.0,98.0,94.0,103.0,104.0,97.0,,,103.333,5.0
札幌,3,12,オンクラウドナイン,ラニ,64.0,101.0,115.0,115.0,112.0,119.0,,,104.333,3.0
札幌,3,13,アンタンシオン,ワールドエース,105.0,92.0,93.0,92.0,90.0,86.0,,,93.0,14.0
札幌,3,14,セレーネアステール,ルーラーシップ,98.0,107.0,99.0,102.0,96.0,100.0,,,100.333,7.0
札幌,4,1,ビリオネアボーイ,American Pharoah,142.0,113.0,92.0,104.0,109.0,103.0,100.0,81.0,105.5,3.0
札幌,4,2,アメリータ,アルアイン,67.0,82.0,88.0,81.0,88.0,88.0,74.0,88.0,82.0,13.0
札幌,4,3,クールメゾン,スワーヴリチャード,90.0,101.0,97.0,94.0,87.0,92.0,98.0,98.0,94.625,10.0
札幌,4,4,エピファランド,エピファネイア,95.0,96.0,97.0,94.0,92.0,93.0,,,94.5,12.0
札幌,4,5,マイネルレクエルド,ダノンバラード,127.0,100.0,107.0,98.0,110.0,103.0,110.0,105.0,107.5,2.0
札幌,4,6,アークシャルダーム,ブリックスアンドモルタル,124.0,98.0,104.0,103.0,100.0,97.0,91.0,101.0,102.25,5.0
札幌,4,7,ペールノエル,モーリス,96.0,100.0,99.0,99.0,97.0,98.0,96.0,99.0,98.0,7.0
札幌,4,8,ダブルシルバー,シルバーステート,95.0,92.0,104.0,98.0,97.0,99.0,96.0,102.0,97.875,8.0
札幌,4,9,トレヴィ,スワーヴリチャード,90.0,101.0,97.0,94.0,87.0,92.0,98.0,98.0,94.625,10.0
札幌,4,10,ワンダーアンジェ,ディーマジェスティ,98.0,102.0,97.0,108.0,103.0,105.0,89.0,70.0,96.5,9.0
札幌,4,11,ハクサンミラクル,シルポート,,,,,,,,,,
