,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,4.0,7.0,55.0,8.0,1.0,57.0,24.0,42.0,,,2.0,14.0,6.0,3.0,4.0,,15.0,22.0,3.0,2.0,,45.0,7.0,14.0,
2022,4.0,6.0,42.0,2.0,5.0,45.0,19.0,33.0,,,8.0,11.0,3.0,2.0,5.0,,8.0,15.0,,2.0,,23.0,7.0,22.0,
2023,8.0,11.0,56.0,4.0,9.0,62.0,25.0,50.0,,,5.0,13.0,4.0,7.0,8.0,8.0,18.0,12.0,5.0,4.0,1.0,35.0,10.0,29.0,
2024,8.0,1.0,62.0,,2.0,69.0,18.0,53.0,,,7.0,12.0,3.0,6.0,3.0,11.0,4.0,25.0,2.0,1.0,,38.0,2.0,31.0,
2025,8.0,4.0,64.0,4.0,1.0,71.0,22.0,54.0,,,8.0,12.0,4.0,13.0,6.0,13.0,9.0,11.0,1.0,1.0,1.0,44.0,4.0,27.0,
