,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,207.0,310.0,,322.0,174.0,21.0,293.0,224.0,,,36.0,64.0,225.0,188.0,4.0,,,,49.0,124.0,58.0,188.0,245.0,22.0,4.0
2022,169.0,249.0,,260.0,143.0,15.0,213.0,205.0,4.0,,49.0,43.0,158.0,137.0,12.0,,15.0,,45.0,101.0,36.0,151.0,205.0,16.0,10.0
2023,87.0,163.0,,142.0,103.0,5.0,104.0,146.0,11.0,,32.0,26.0,73.0,100.0,5.0,2.0,1.0,,17.0,53.0,25.0,103.0,101.0,12.0,9.0
2024,90.0,143.0,,140.0,87.0,6.0,143.0,90.0,,,22.0,42.0,88.0,67.0,13.0,,,1.0,7.0,32.0,25.0,108.0,96.0,4.0,
2025,127.0,179.0,,158.0,137.0,11.0,152.0,154.0,,,38.0,75.0,77.0,114.0,,2.0,,,20.0,66.0,23.0,154.0,119.0,7.0,3.0
