場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷
京都,3,未勝利,ダート,1400,良(暫定),5,モズオウンゴール,3歳,ハマーハ,松下武士,短距離,右回り,,モズアスコット,,
京都,3,未勝利,ダート,1400,良(暫定),6,ワンダーバリエンス,3歳,永島まな,畠山吉宏,短距離,右回り,,フィレンツェファイア,,距離延長
京都,3,未勝利,ダート,1400,良(暫定),7,オーベール,3歳,国分優作,浜田多実,短距離,右回り,,サトノクラウン,連闘,距離延長
京都,3,未勝利,ダート,1400,良(暫定),8,リピ,3歳,松山弘平,西園翔太,短距離,右回り,,ロードカナロア,,距離短縮
京都,3,未勝利,ダート,1400,良(暫定),9,アーガイルショア,3歳,横山和生,安田翔伍,短距離,右回り,,ナダル,休明3走,
京都,3,未勝利,ダート,1400,良(暫定),10,クラン,3歳,岩部純二,昆貢,短距離,右回り,,ダノンプレミアム,休明2走,距離延長
京都,3,未勝利,ダート,1400,良(暫定),11,クインズナデシコ,3歳,藤岡佑介,平田修,短距離,右回り,,シルバーステート,,
京都,3,未勝利,ダート,1400,良(暫定),12,パシオネ,3歳,藤懸貴志,高橋一哉,短距離,右回り,,アメリカンペイトリオット,休明初戦,距離短縮
京都,3,未勝利,ダート,1400,良(暫定),13,カーリキュー,3歳,川田将雅,高橋一哉,短距離,右回り,,ディスクリートキャット,休明初戦,
京都,3,未勝利,ダート,1400,良(暫定),14,トリーア,3歳,酒井学,渡辺薫彦,短距離,右回り,,マジェスティックウォリアー,休明2走,
京都,3,未勝利,ダート,1400,良(暫定),15,ルージュシャラポワ,3歳,浜中俊,小林真也,短距離,右回り,,ナダル,休明初戦,
京都,4,自己条件,ダート,1800,良(暫定),1,エイユーファイヤー,4歳,松山弘平,森田直行,中距離,右回り,,ナダル,,
京都,4,自己条件,ダート,1800,良(暫定),2,ブルーストレイル,5歳以上,城戸義政,荒川義之,中距離,右回り,,スマートファルコン,連闘,
京都,4,自己条件,ダート,1800,良(暫定),3,シェーネアウゲン,4歳,吉村誠之,清水久詞,中距離,右回り,,サートゥルナーリア,休明2走,
京都,4,自己条件,ダート,1800,良(暫定),4,サンマルミッション,5歳以上,岩部純二,畑端省吾,中距離,右回り,,タリスマニック,休明3走,
京都,4,自己条件,ダート,1800,良(暫定),5,フランキーバローズ,4歳,団野大成,池江泰寿,中距離,右回り,,オルフェーヴル,休明初戦,
京都,4,自己条件,ダート,1800,良(暫定),6,ビービーバザーク,4歳,太宰啓介,武幸四郎,中距離,右回り,,シニスターミニスター,休明3走,
京都,4,自己条件,ダート,1800,良(暫定),7,ルクスフレンジー,4歳,酒井学,松永幹夫,中距離,右回り,,モーリス,,
京都,4,自己条件,ダート,1800,良(暫定),8,ヴェーヌドール,4歳,田口貫太,武英智,中距離,右回り,,エピファネイア,休明初戦,
京都,4,自己条件,ダート,1800,良(暫定),9,ハイクオリティ,4歳,荻野極,今野貞一,中距離,右回り,,リアルスティール,,
京都,5,新馬,芝,1600,良(暫定),1,ミーンアロット,3歳,田口貫太,宮地貴稔,短距離,右回り,,ルーラーシップ,,
京都,5,新馬,芝,1600,良(暫定),2,ウインラブソング,3歳,川端海翼,宮徹,短距離,右回り,,ウインブライト,,
京都,5,新馬,芝,1600,良(暫定),3,テイエムローズダン,3歳,太宰啓介,畑端省吾,短距離,右回り,,ロードカナロア,,
京都,5,新馬,芝,1600,良(暫定),4,リフルフォース,3歳,北村友一,上村洋行,短距離,右回り,,ロードカナロア,,
京都,5,新馬,芝,1600,良(暫定),5,シャンティフレーズ,3歳,永島まな,加藤士津,短距離,右回り,,ダノンプレミアム,,
京都,5,新馬,芝,1600,良(暫定),6,メイショウローゼ,3歳,藤懸貴志,本田優,短距離,右回り,,ロジャーバローズ,,
京都,5,新馬,芝,1600,良(暫定),7,メイショウジーニー,3歳,幸英明,西園正都,短距離,右回り,,サトノアラジン,,
京都,5,新馬,芝,1600,良(暫定),8,ドンレミラピュセル,3歳,西村淳也,藤原英昭,短距離,右回り,,キタサンブラック,,
京都,5,新馬,芝,1600,良(暫定),9,ベイニーニャ,3歳,池添謙一,茶木太樹,短距離,右回り,,アドマイヤマーズ,,
京都,5,新馬,芝,1600,良(暫定),10,ブレイブメンロード,3歳,団野大成,新谷功一,短距離,右回り,,アジアエクスプレス,,
京都,5,新馬,芝,1600,良(暫定),11,ソレイユルヴァン,3歳,松山弘平,辻野泰之,短距離,右回り,,シスキン,,
京都,5,新馬,芝,1600,良(暫定),12,ソブリンズオーブ,3歳,国分優作,小栗実,短距離,右回り,,マインドユアビスケッツ,,
京都,5,新馬,芝,1600,良(暫定),13,サトノレクタス,3歳,ハマーハ,奥村豊,短距離,右回り,,コントレイル,,
京都,5,新馬,芝,1600,良(暫定),14,スマートティアナ,3歳,浜中俊,石橋守,短距離,右回り,,シルバーステート,,
京都,5,新馬,芝,1600,良(暫定),15,エレガンスアスク,3歳,川田将雅,田中克典,短距離,右回り,,ポエティックフレア,,
京都,5,新馬,芝,1600,良(暫定),16,ビップレグルス,3歳,荻野極,小椋研介,短距離,右回り,,リアルスティール,,
京都,6,未勝利,芝,2400,良(暫定),1,ヴィラジョヴィス,3歳,北村友一,小栗実,長距離,右回り,,ハービンジャー,休明3走,距離延長
京都,6,未勝利,芝,2400,良(暫定),2,フクチャンブラック,3歳,池添謙一,高橋康之,長距離,右回り,,キタサンブラック,,
京都,6,未勝利,芝,2400,良(暫定),3,ラピス,3歳,横山和生,安田翔伍,長距離,右回り,,コントレイル,,距離延長
京都,6,未勝利,芝,2400,良(暫定),4,レッドブライトン,3歳,永島まな,奥村豊,長距離,右回り,,ミッキーアイル,,距離延長
京都,6,未勝利,芝,2400,良(暫定),5,スクランプシャス,3歳,西村淳也,橋口慎介,長距離,右回り,,シルバーステート,,距離延長
京都,6,未勝利,芝,2400,良(暫定),6,テーオーシュテルン,3歳,藤懸貴志,梅田智之,長距離,右回り,,サトノダイヤモンド,,距離延長
京都,6,未勝利,芝,2400,良(暫定),7,トレセデオロ,3歳,荻野極,清水久詞,長距離,右回り,,レイデオロ,,距離延長
京都,6,未勝利,芝,2400,良(暫定),8,ゴールデンボブ,3歳,浜中俊,四位洋文,長距離,右回り,,ゴールドシップ,,距離延長
京都,6,未勝利,芝,2400,良(暫定),9,ビクスバイト,3歳,川田将雅,佐藤悠太,長距離,右回り,,サトノダイヤモンド,休明2走,距離延長
京都,6,未勝利,芝,2400,良(暫定),10,ルクスユアン,3歳,吉村誠之,清水久詞,長距離,右回り,,サトノダイヤモンド,休明初戦,距離延長
京都,6,未勝利,芝,2400,良(暫定),11,ダディーズソード,3歳,幸英明,畑端省吾,長距離,右回り,,フィエールマン,,距離延長
京都,6,未勝利,芝,2400,良(暫定),12,ロイヤルタイム,3歳,国分優作,和田正一,長距離,右回り,,サトノクラウン,休明2走,距離延長
京都,6,未勝利,芝,2400,良(暫定),13,ニテンイチリュウ,3歳,田口貫太,高橋康之,長距離,右回り,,ディープブリランテ,,距離延長
京都,6,未勝利,芝,2400,良(暫定),14,タガノアイゼン,3歳,菱田裕二,岡田稲男,長距離,右回り,,ビーチパトロール,連闘,距離延長
京都,6,未勝利,芝,2400,良(暫定),15,パウンドフォーワン,3歳,松山弘平,田中克典,長距離,右回り,,コントレイル,,距離延長
京都,7,自己条件,ダート,1800,良(暫定),1,コンテナライン,4歳,田口貫太,高柳大輔,中距離,右回り,,ドゥラメンテ,,
京都,7,自己条件,ダート,1800,良(暫定),2,マテンロウシルビア,4歳,太宰啓介,四位洋文,中距離,右回り,,ルーラーシップ,休明3走,
京都,7,自己条件,ダート,1800,良(暫定),3,アイブリンク,4歳,松山弘平,大久保龍,中距離,右回り,,モズアスコット,休明3走,
京都,7,自己条件,ダート,1800,良(暫定),4,サンコンクエスト,4歳,幸英明,渡辺薫彦,中距離,右回り,,サートゥルナーリア,休明2走,
京都,7,自己条件,ダート,1800,良(暫定),5,オリジナルファイン,4歳,吉村誠之,清水久詞,中距離,右回り,,パイロ,休明3走,距離短縮
京都,7,自己条件,ダート,1800,良(暫定),6,デルマサクラサク,4歳,森田誠也,牧田和弥,中距離,右回り,,マインドユアビスケッツ,連闘,距離延長
京都,7,自己条件,ダート,1800,良(暫定),7,アリストクラシア,5歳以上,西村淳也,吉岡辰弥,中距離,右回り,,ハーツクライ,,
京都,7,自己条件,ダート,1800,良(暫定),8,ヴォルクメア,4歳,荻野極,新谷功一,中距離,右回り,,ラニ,連闘,距離延長
京都,8,自己条件,芝,1200,良(暫定),1,タマカヅラ,4歳,松山弘平,斎藤誠,短距離,右回り,,フィエールマン,,
京都,8,自己条件,芝,1200,良(暫定),2,アオイレーギーナ,4歳,池添謙一,宮地貴稔,短距離,右回り,,リアルスティール,休明初戦,
京都,8,自己条件,芝,1200,良(暫定),3,ガットネロ,5歳以上,吉村誠之,東田明士,短距離,右回り,,アメリカンペイトリオット,休明3走,
京都,8,自己条件,芝,1200,良(暫定),4,リリーフィールド,4歳,西村淳也,小崎憲,短距離,右回り,,モズアスコット,休明初戦,距離短縮
京都,8,自己条件,芝,1200,良(暫定),5,ルシード,4歳,北村友一,田島俊明,短距離,右回り,,スクリーンヒーロー,休明3走,
京都,8,自己条件,芝,1200,良(暫定),6,トーセントラム,5歳以上,荻野極,佐藤吉勝,短距離,右回り,,ヴァンキッシュラン,,
京都,8,自己条件,芝,1200,良(暫定),7,マリノトニトゥルス,4歳,ハマーハ,武市康男,短距離,右回り,,サンダースノー,,
京都,8,自己条件,芝,1200,良(暫定),8,ウィップスティッチ,5歳以上,田口貫太,庄野靖志,短距離,右回り,,スワーヴリチャード,休明2走,距離短縮
京都,8,自己条件,芝,1200,良(暫定),9,スペルキャスター,5歳以上,森田誠也,蛯名利弘,短距離,右回り,,ロードカナロア,,
京都,8,自己条件,芝,1200,良(暫定),10,エクストラバック,5歳以上,幸英明,西園正都,短距離,右回り,,Iffraaj,,
京都,8,自己条件,芝,1200,良(暫定),11,モーデン,5歳以上,荻野琢真,加藤公太,短距離,右回り,,モーリス,休明3走,
京都,8,自己条件,芝,1200,良(暫定),12,インプロバイザー,5歳以上,団野大成,東田明士,短距離,右回り,,ダイワメジャー,休明初戦,
京都,8,自己条件,芝,1200,良(暫定),13,インフローレ,4歳,藤岡佑介,寺島良,短距離,右回り,,リオンディーズ,,距離短縮
京都,9,自己条件,芝,1600,良(暫定),1,タイセイレスポンス,5歳以上,菱田裕二,安田翔伍,短距離,右回り,,ミッキーアイル,,距離短縮
京都,9,自己条件,芝,1600,良(暫定),2,ウォーターガーベラ,4歳,藤岡佑介,石橋守,短距離,右回り,,レイデオロ,休明初戦,
京都,9,自己条件,芝,1600,良(暫定),3,メタルスピード,5歳以上,吉村誠之,斎藤誠,短距離,右回り,,シルバーステート,,
京都,9,自己条件,芝,1600,良(暫定),4,コルレオニス,5歳以上,ハマーハ,友道康夫,短距離,右回り,,レイデオロ,休明2走,距離短縮
京都,9,自己条件,芝,1600,良(暫定),5,フライングブレード,5歳以上,浜中俊,飯田祐史,短距離,右回り,,ビッグアーサー,,
京都,9,自己条件,芝,1600,良(暫定),6,スイープアワーズ,5歳以上,幸英明,宮地貴稔,短距離,右回り,,ディープインパクト,休明2走,距離短縮
京都,9,自己条件,芝,1600,良(暫定),7,ミニトランザット,4歳,西村淳也,杉山佳明,短距離,右回り,,エピファネイア,,
京都,9,自己条件,芝,1600,良(暫定),8,アイルシャイン,5歳以上,田口貫太,新谷功一,短距離,右回り,,ヴィクトワールピサ,休明初戦,
京都,9,自己条件,芝,1600,良(暫定),9,サヴォンリンナ,4歳,北村友一,田中克典,短距離,右回り,,サトノダイヤモンド,休明初戦,距離短縮
京都,9,自己条件,芝,1600,良(暫定),10,キングメーカー,4歳,川田将雅,須貝尚介,短距離,右回り,,スワーヴリチャード,休明3走,
京都,9,自己条件,芝,1600,良(暫定),11,トーホウディアス,5歳以上,酒井学,谷潔,短距離,右回り,,トーホウジャッカル,休明3走,
京都,9,自己条件,芝,1600,良(暫定),12,ネーヴェフレスカ,4歳,松山弘平,石坂公一,短距離,右回り,,ニューイヤーズデイ,,
京都,9,自己条件,芝,1600,良(暫定),13,ブリュットミレジメ,5歳以上,団野大成,荒川義之,短距離,右回り,,コパノリッキー,,距離延長
京都,10,OP,ダート,1200,良(暫定),1,テイエムトッキュウ,5歳以上,吉村誠之,秋山真一,短距離,右回り,,ロードカナロア,休明初戦,
京都,10,OP,ダート,1200,良(暫定),2,ロジアデレード,5歳以上,浜中俊,稲垣幸雄,短距離,右回り,,ドレフォン,,距離短縮
京都,10,OP,ダート,1200,良(暫定),3,ファムエレガンテ,4歳,松山弘平,中村直也,短距離,右回り,,Tiz the Law,,
京都,10,OP,ダート,1200,良(暫定),4,エスカル,5歳以上,横山和生,森秀行,短距離,右回り,,American Pharoah,,距離短縮
京都,10,OP,ダート,1200,良(暫定),5,ナナオ,5歳以上,池添謙一,小栗実,短距離,右回り,,ロードカナロア,休明初戦,
京都,10,OP,ダート,1200,良(暫定),6,タガノミスト,5歳以上,幸英明,渡辺薫彦,短距離,右回り,,マジェスティックウォリアー,,
京都,10,OP,ダート,1200,良(暫定),7,エティエンヌ,5歳以上,西村淳也,吉田直弘,短距離,右回り,,ジョーカプチーノ,,
京都,10,OP,ダート,1200,良(暫定),8,ナムラフランク,5歳以上,菱田裕二,鈴木孝志,短距離,右回り,,ミッキーアイル,,
京都,10,OP,ダート,1200,良(暫定),9,マニバドラ,5歳以上,団野大成,森秀行,短距離,右回り,,Speightstown,休明初戦,
京都,10,OP,ダート,1200,良(暫定),10,ポッドベイダー,4歳,荻野極,上原佑紀,短距離,右回り,,リオンディーズ,休明2走,
京都,10,OP,ダート,1200,良(暫定),11,エートラックス,5歳以上,北村友一,宮本博,短距離,右回り,,ニューイヤーズデイ,,
京都,10,OP,ダート,1200,良(暫定),12,スマートフォルス,5歳以上,ハマーハ,吉村圭司,短距離,右回り,,シニスターミニスター,休明3走,
京都,10,OP,ダート,1200,良(暫定),13,アガシ,5歳以上,田口貫太,庄野靖志,短距離,右回り,,エピファネイア,休明初戦,
京都,10,OP,ダート,1200,良(暫定),14,イスラアネーロ,5歳以上,川又賢治,吉村圭司,短距離,右回り,,イスラボニータ,休明初戦,
京都,10,OP,ダート,1200,良(暫定),15,ペプチドヤマト,5歳以上,高倉稜,武英智,短距離,右回り,,ドレフォン,,
京都,10,OP,ダート,1200,良(暫定),16,マルモリスペシャル,5歳以上,泉谷楓真,大橋勇樹,短距離,右回り,,バトルプラン,休明3走,距離短縮
京都,11,重賞,芝,1800,良(暫定),1,ゾロアストロ,3歳,ハマーハ,宮田敬介,中距離,右回り,,モーリス,,
京都,11,重賞,芝,1800,良(暫定),2,エムズビギン,3歳,川田将雅,友道康夫,中距離,右回り,,キタサンブラック,,距離短縮
京都,11,重賞,芝,1800,良(暫定),3,サトノアイボリー,3歳,団野大成,杉山晴紀,中距離,右回り,,エピファネイア,,距離短縮
京都,11,重賞,芝,1800,良(暫定),4,ゴーイントゥスカイ,3歳,荻野極,上原佑紀,中距離,右回り,,コントレイル,,距離短縮
京都,11,重賞,芝,1800,良(暫定),5,ストームゲイル,3歳,吉村誠之,四位洋文,中距離,右回り,,タリスマニック,,
京都,11,重賞,芝,1800,良(暫定),6,コレオシークエンス,3歳,浜中俊,佐藤悠太,中距離,右回り,,サートゥルナーリア,,
京都,11,重賞,芝,1800,良(暫定),7,ラフターラインズ,3歳,藤岡佑介,小笠倫弘,中距離,右回り,,アルアイン,,距離延長
京都,11,重賞,芝,1800,良(暫定),8,ショウナンガルフ,3歳,横山和生,須貝尚介,中距離,右回り,,ハービンジャー,休明2走,距離短縮
京都,11,重賞,芝,1800,良(暫定),9,ローベルクランツ,3歳,松山弘平,小林真也,中距離,右回り,,サトノダイヤモンド,休明2走,
京都,12,自己条件,ダート,1200,良(暫定),1,ヨシノヤッタルデー,5歳以上,川端海翼,中竹和也,短距離,右回り,,ファインニードル,,
京都,12,自己条件,ダート,1200,良(暫定),2,クリノオリーブ,5歳以上,永島まな,谷潔,短距離,右回り,,ニューイヤーズデイ,,距離短縮
京都,12,自己条件,ダート,1200,良(暫定),3,セントールビースト,4歳,吉村誠之,羽月友彦,短距離,右回り,,シニスターミニスター,,
京都,12,自己条件,ダート,1200,良(暫定),4,マイネルフォーコン,5歳以上,菱田裕二,西園翔太,短距離,右回り,,アジアエクスプレス,休明2走,
京都,12,自己条件,ダート,1200,良(暫定),5,アメリカンチケット,5歳以上,松山弘平,藤原英昭,短距離,右回り,,Justify,休明2走,
京都,12,自己条件,ダート,1200,良(暫定),6,ヴリトラハン,4歳,川田将雅,千田輝彦,短距離,右回り,,ロードカナロア,,
京都,12,自己条件,ダート,1200,良(暫定),7,タイセイアレス,5歳以上,高倉稜,西村真幸,短距離,右回り,,ベストウォーリア,連闘,距離延長
京都,12,自己条件,ダート,1200,良(暫定),8,ジーベック,5歳以上,古川奈穂,矢作芳人,短距離,右回り,,Gun Runner,,
京都,12,自己条件,ダート,1200,良(暫定),9,サンライズプルート,5歳以上,池添謙一,東田明士,短距離,右回り,,リオンディーズ,休明初戦,
京都,12,自己条件,ダート,1200,良(暫定),10,キボウノホシ,5歳以上,藤懸貴志,奥平雅士,短距離,右回り,,ロードカナロア,休明3走,
京都,12,自己条件,ダート,1200,良(暫定),11,ドンパッショーネ,4歳,団野大成,斉藤崇史,短距離,右回り,,Quality Road,休明3走,
京都,12,自己条件,ダート,1200,良(暫定),12,ボルセーナ,4歳,泉谷楓真,奥村豊,短距離,右回り,,イスラボニータ,連闘,距離延長
京都,12,自己条件,ダート,1200,良(暫定),13,ハリーケーン,4歳,田口貫太,大根田裕,短距離,右回り,,モーニン,休明2走,
京都,12,自己条件,ダート,1200,良(暫定),14,ディニトーソ,4歳,西村淳也,辻野泰之,短距離,右回り,,ディーマジェスティ,,距離延長
京都,12,自己条件,ダート,1200,良(暫定),15,ベンダバール,5歳以上,ハマーハ,牧浦充徳,短距離,右回り,,ドレフォン,,
京都,12,自己条件,ダート,1200,良(暫定),16,ビッグドリーム,5歳以上,幸英明,西園正都,短距離,右回り,,ビッグアーサー,,
