場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
東京,1,未勝利,芝,1600,良,1,オーシャンステラ,2歳,丹内祐次,菊沢隆徳,先行,,0.0,短距離,左回り,,Lv1 ,420.0,休明初戦,距離短縮,4,C,12.8,3.0,12.8,2.0,36.0,5.0,34.7,5.0,C,C,,,
東京,1,未勝利,芝,1600,良,2,ウインドオブヘヴン,2歳,横山武史,戸田博文,差し,,0.0,短距離,左回り,,Lv1 ,468.0,,,5,D,12.9,5.0,12.9,4.0,38.2,,34.6,3.0,B,,,,
東京,1,未勝利,芝,1600,良,3,ニシノカルラ,2歳,大野拓弥,和田勇介,差し,0.0,0.0,短距離,左回り,,Lv1 ,442.0,,,7,D,12.6,2.0,12.6,1.0,35.5,2.0,34.2,1.0,C,C,B,C,
東京,1,未勝利,芝,1600,良,4,マイネルメテオーラ,2歳,石神深道,小笠倫弘,差し,,,短距離,左回り,,Lv1 ,522.0,,,11,E,13.2,9.0,13.2,9.0,38.0,,39.9,,B,,,,
東京,1,未勝利,芝,1600,良,5,ストロボエッジ,2歳,岩部純二,萱野浩二,追込,,,短距離,左回り,,Lv1 ,444.0,,距離延長,12,E,13.8,12.0,13.8,11.0,38.1,,39.5,,C,,,,
東京,1,未勝利,芝,1600,良,6,ツキノマバタキ,2歳,石橋脩,牧光二,逃げ,0.0,,短距離,左回り,,Lv1 ,436.0,,距離短縮,8,D,13.1,6.0,13.1,6.0,35.6,3.0,36.0,,C,B,,,
東京,1,未勝利,芝,1600,良,7,サザンテイオー,2歳,戸崎圭太,根本康広,先行,100.0,25.0,短距離,左回り,,Lv1 ,444.0,,,3,C,12.5,1.0,13.0,5.0,35.7,4.0,34.6,3.0,C,B,C,C,D
東京,1,未勝利,芝,1600,良,8,ジェイドテソーロ,2歳,木幡巧也,千葉直人,逃げ,,,短距離,左回り,,Lv1 ,428.0,休明2走,距離延長,9,E,13.1,6.0,13.1,6.0,36.9,,36.8,,C,D,,,
東京,1,未勝利,芝,1600,良,9,グランマエストロ,2歳,ルメール,木村哲也,差し,,,短距離,左回り,,Lv1 ,500.0,,距離延長,1,B,13.2,9.0,13.2,9.0,36.6,6.0,36.1,,B,,,,
東京,1,未勝利,芝,1600,良,10,グランセレスト,2歳,三浦皇成,竹内正洋,先行,0.0,,短距離,左回り,,Lv1 ,518.0,,距離短縮,2,C,12.8,3.0,12.8,2.0,35.3,1.0,34.9,6.0,D,D,D,,
東京,1,未勝利,芝,1600,良,11,マリノリュミエール,2歳,黛弘人,村田一誠,先行,,,短距離,左回り,,Lv1 ,452.0,,距離短縮,6,D,13.7,11.0,14.4,12.0,39.0,,34.2,1.0,C,D,,,
東京,1,未勝利,芝,1600,良,12,シュガームーン,2歳,菊沢一樹,的場均,追込,0.0,0.0,短距離,左回り,,Lv1 ,406.0,連闘,,10,E,13.1,6.0,13.1,6.0,36.8,,35.3,,D,B,,,
東京,2,未勝利,ダート,1400,重,1,ニシノゲッパク,2歳,今村聖奈,伊藤伸一,差し,,,短距離,左回り,ダ道悪,Lv2 ,474.0,,距離延長,12,E,12.9,7.0,12.9,6.0,37.6,,38.0,6.0,C,,,,
東京,2,未勝利,ダート,1400,重,2,エクスプレスナイト,2歳,原優介,青木孝文,追込,0.0,0.0,短距離,左回り,ダ道悪,Lv2 ,468.0,,,11,D,12.8,6.0,13.4,11.0,37.0,7.0,37.9,5.0,C,D,D,C,
東京,2,未勝利,ダート,1400,重,3,フォークスアップ,2歳,団野大成,勢司和浩,差し,,,短距離,左回り,ダ道悪,Lv2 ,480.0,,距離延長,9,D,13.0,9.0,13.0,7.0,,,,,B,,,,
東京,2,未勝利,ダート,1400,重,4,ユイノカタリベ,2歳,木幡初也,竹内正洋,追込,0.0,0.0,短距離,左回り,ダ道悪,Lv2 ,516.0,,,13,E,13.0,9.0,13.2,8.0,36.9,6.0,38.5,,C,C,C,D,
