場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
福島,1,未勝利,ダート,1150,良,1,ハクサンエクレール,3歳,石田拓郎,新開幸一,追込,,0.0,短距離,右回り,,Lv2 ,372.0,休明初戦,距離短縮
福島,1,未勝利,ダート,1150,良,2,ワキノグラス,3歳,秋山稔樹,高橋義忠,先行,,,短距離,右回り,,Lv2 ,440.0,休明2走,距離短縮
福島,1,未勝利,ダート,1150,良,3,アシャカルーク,3歳,小林美駒,鈴木伸尋,先行,,0.0,短距離,右回り,,Lv2 ,442.0,,距離短縮
福島,1,未勝利,ダート,1150,良,4,ジークマインド,3歳,川端海翼,和田雄二,追込,,0.0,短距離,右回り,,Lv2 ,454.0,,距離短縮
福島,1,未勝利,ダート,1150,良,5,クリアクォーツ,3歳,古川吉洋,的場均,先行,,0.0,短距離,右回り,,Lv2 ,470.0,休明2走,距離短縮
福島,1,未勝利,ダート,1150,良,6,ヘレンテソーロ,3歳,横山琉人,嘉藤貴行,,,,短距離,右回り,,Lv2 ,454.0,,
福島,1,未勝利,ダート,1150,良,7,タイセイウーノ,3歳,松本大輝,田中克典,差し,,0.0,短距離,右回り,,Lv2 ,508.0,,距離延長
福島,1,未勝利,ダート,1150,良,8,シアトルプリンセス,3歳,菊沢一樹,石栗龍彦,追込,,0.0,短距離,右回り,,Lv2 ,442.0,休明初戦,距離短縮
福島,1,未勝利,ダート,1150,良,9,マサハヤモーブ,3歳,小沢大仁,千田輝彦,差し,,,短距離,右回り,,Lv2 ,452.0,休明3走,距離短縮
福島,1,未勝利,ダート,1150,良,10,ミトノキャット,3歳,佐々木大,前川恭子,先行,,66.66666666666666,短距離,右回り,,Lv2 ,436.0,,距離短縮
福島,1,未勝利,ダート,1150,良,11,シャンパンゴールド,3歳,永島まな,今野貞一,追込,,0.0,短距離,右回り,,Lv2 ,464.0,休明初戦,距離短縮
福島,1,未勝利,ダート,1150,良,12,スマートテンペスト,3歳,丸山元気,西園翔太,先行,,0.0,短距離,右回り,,Lv2 ,474.0,休明3走,距離短縮
福島,1,未勝利,ダート,1150,良,13,メイショウホダワラ,3歳,藤懸貴志,荒川義之,先行,,0.0,短距離,右回り,,Lv2 ,472.0,休明3走,距離短縮
福島,1,未勝利,ダート,1150,良,14,タルトポワール,3歳,丹内祐次,清水英克,先行,,66.66666666666666,短距離,右回り,,Lv2 ,438.0,休明3走,距離短縮
福島,1,未勝利,ダート,1150,良,15,パッションディーバ,3歳,角田大和,四位洋文,先行,,100.0,短距離,右回り,,Lv2 ,424.0,,距離短縮
福島,1,未勝利,ダート,1150,良,16,ロベルタカリーナ,3歳,上里直汰,牧光二,差し,,,短距離,右回り,,Lv2 ,450.0,休明2走,距離短縮
福島,2,未勝利,芝,1200,良,1,ソシエテトウショウ,3歳,古川吉洋,杉浦宏昭,追込,,,短距離,右回り,,Lv3 ,442.0,休明初戦,
福島,2,未勝利,芝,1200,良,2,ウォーターカルミア,3歳,川端海翼,藤野健太,差し,,0.0,短距離,右回り,,Lv3 ,392.0,休明初戦,
福島,2,未勝利,芝,1200,良,3,バシレイア,3歳,武藤雅,西田雄一,,,,短距離,右回り,,Lv3 ,460.0,,
