,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,361.0,317.0,,341.0,299.0,38.0,272.0,406.0,71.0,77.0,9.0,5.0,253.0,240.0,14.0,,9.0,,48.0,118.0,58.0,223.0,328.0,31.0,38.0
2022,236.0,271.0,,300.0,190.0,17.0,246.0,261.0,,,7.0,9.0,229.0,249.0,8.0,,5.0,,50.0,124.0,48.0,163.0,242.0,26.0,28.0
2023,282.0,305.0,,323.0,238.0,26.0,316.0,271.0,,,47.0,71.0,245.0,213.0,,6.0,5.0,,53.0,109.0,65.0,200.0,263.0,30.0,29.0
2024,275.0,273.0,,294.0,231.0,23.0,198.0,350.0,72.0,72.0,11.0,36.0,156.0,191.0,6.0,,,4.0,45.0,79.0,42.0,199.0,254.0,30.0,23.0
2025,256.0,277.0,,278.0,231.0,24.0,275.0,258.0,,,55.0,91.0,184.0,187.0,,3.0,,13.0,37.0,104.0,57.0,179.0,245.0,28.0,24.0
