,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,2.0,1.0,42.0,,,45.0,18.0,27.0,,,6.0,11.0,4.0,10.0,3.0,,2.0,9.0,,,,38.0,,7.0,
2022,1.0,,14.0,,,15.0,3.0,12.0,,,1.0,,3.0,5.0,,,1.0,5.0,,,,11.0,,4.0,
2023,,,28.0,,,28.0,10.0,18.0,,,7.0,8.0,1.0,4.0,1.0,1.0,2.0,4.0,,,,19.0,,9.0,
2024,3.0,,26.0,,,29.0,13.0,16.0,,,10.0,9.0,3.0,4.0,1.0,,,2.0,1.0,,,15.0,,14.0,
2025,1.0,1.0,31.0,,,33.0,17.0,16.0,,,3.0,9.0,7.0,7.0,1.0,,1.0,5.0,,,,17.0,,16.0,
