場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
札幌,1,1,レイテスツドリーム,平田修　,-98.0,601.0,855.0,-134.0,744.0,-194.0,,,1774.0,8.0
札幌,1,2,アンバーバレット,矢嶋大樹,196.0,-136.0,-1789.0,-983.0,-1420.0,-1151.0,,,-5283.0,12.0
札幌,1,3,サーギュスターヴ,杉浦宏昭,425.0,815.0,245.0,244.0,252.0,1516.0,,,3497.0,3.0
札幌,1,4,ファラオクィーン,牧浦充徳,37.0,538.0,612.0,-286.0,726.0,820.0,,,2447.0,6.0
札幌,1,5,アークレオン,高柳大輔,-434.0,287.0,942.0,774.0,150.0,692.0,,,2411.0,7.0
札幌,1,6,マーズエクレール,佐藤悠太,473.0,962.0,676.0,1530.0,735.0,3099.0,,,7475.0,1.0
札幌,1,7,トゥザファイナル,小島茂之,21.0,193.0,333.0,288.0,-36.0,1161.0,-1119.0,,841.0,9.0
札幌,1,8,マルカローゼ,浜田多実,125.0,584.0,938.0,120.0,1250.0,563.0,,,3580.0,2.0
札幌,1,9,シンゼンノト,荒川義之,-111.0,454.0,1664.0,-293.0,387.0,560.0,,,2661.0,5.0
札幌,1,10,レゾルートハート,畑端省吾,-232.0,-257.0,658.0,-1031.0,-277.0,484.0,,,-655.0,10.0
札幌,1,11,サウンドエフォート,安達昭夫,30.0,-2574.0,504.0,-666.0,-536.0,313.0,,,-2929.0,11.0
札幌,1,12,ミライショウグン,前川恭子,-478.0,-21.0,1523.0,-911.0,1958.0,875.0,,,2946.0,4.0
札幌,2,1,ランダムナンバー,橋田宜長,,,,,,,,,,
札幌,2,2,ランフォーザエイジ,小島茂之,21.0,193.0,660.0,288.0,-36.0,1161.0,,,2287.0,3.0
札幌,2,3,ロードレスポンス,和田勇介,54.0,167.0,619.0,165.0,798.0,171.0,,,1974.0,5.0
札幌,2,4,イントゥーザブルー,清水英克,429.0,1230.0,2093.0,691.0,455.0,1817.0,,,6715.0,1.0
札幌,2,5,ローレルメビウス,金成貴史,-171.0,915.0,-528.0,774.0,1100.0,181.0,,,2271.0,4.0
札幌,2,6,ヒアカムズザサン,中竹和也,178.0,31.0,1129.0,327.0,190.0,1404.0,,,3259.0,2.0
札幌,3,1,コウソクユノ,中舘英二,-155.0,-785.0,-752.0,-2147.0,-244.0,-282.0,,,-4365.0,13.0
札幌,3,2,パレホ,中川公成,-234.0,164.0,6.0,978.0,-383.0,-603.0,440.0,,368.0,8.0
札幌,3,3,ジャーナーリア,本田優　,-374.0,-940.0,-647.0,935.0,-1397.0,-1284.0,,,-3707.0,12.0
札幌,3,4,イーサンミラー,稲垣幸雄,-254.0,102.0,1030.0,667.0,480.0,820.0,,,2845.0,5.0
札幌,3,5,ロジマギー,宮田敬介,-195.0,-125.0,-845.0,360.0,-436.0,-1153.0,428.0,,-1966.0,10.0
札幌,3,6,ハイランダー,古賀大生,,,,,,,,,,
札幌,3,7,レーヌペスカ,角田晃一,-85.0,56.0,1219.0,1004.0,1291.0,503.0,1307.0,,5295.0,2.0
札幌,3,8,メイショウセンドウ,飯田祐史,350.0,-290.0,-121.0,354.0,-994.0,-1262.0,,,-1963.0,9.0
札幌,3,9,モンロワイヤル,牧浦充徳,37.0,538.0,612.0,558.0,726.0,820.0,,,3291.0,4.0
札幌,3,10,ルージュラベル,鹿戸雄一,34.0,1052.0,339.0,395.0,394.0,-440.0,,,1774.0,6.0
札幌,3,11,ハイテイラオユエ,辻哲英　,-426.0,123.0,365.0,429.0,2304.0,629.0,,,3424.0,3.0
札幌,3,12,ジュラトリー,池上昌和,-55.0,179.0,-319.0,-784.0,680.0,847.0,115.0,,663.0,7.0
札幌,3,13,タイガーゲイト,大和田成,-105.0,706.0,313.0,230.0,-1868.0,-1393.0,-218.0,,-2335.0,11.0
札幌,3,14,リン,四位洋文,-41.0,237.0,812.0,175.0,525.0,1902.0,1941.0,,5551.0,1.0
札幌,4,1,ウィスカーパッド,藤岡健一,236.0,-144.0,-541.0,-276.0,-409.0,-752.0,184.0,,-1702.0,13.0
札幌,4,2,ゴコウコイコイ,栗田徹　,-27.0,-1088.0,-374.0,-1322.0,9.0,-778.0,,,-3580.0,15.0
札幌,4,3,アースヴィンチ,蛯名正義,217.0,1505.0,1251.0,-136.0,875.0,916.0,-29.0,,4599.0,2.0
札幌,4,4,メイショウノヴァス,大橋勇樹,142.0,2404.0,11.0,2294.0,1796.0,3152.0,,,9799.0,1.0
札幌,4,5,シーラス,堀宣行　,-147.0,171.0,367.0,-240.0,-480.0,-301.0,-8.0,,-638.0,9.0
札幌,4,6,クロミ,小崎憲　,-143.0,363.0,-791.0,271.0,563.0,-1664.0,-246.0,,-1647.0,12.0
札幌,4,7,シーシェル,武藤善則,18.0,1210.0,611.0,707.0,-389.0,824.0,-1157.0,,1824.0,6.0
札幌,4,8,フローレンスフーガ,四位洋文,-41.0,237.0,708.0,175.0,525.0,1902.0,,,3506.0,3.0
札幌,4,9,サトノリアファル,古賀慎明,-335.0,704.0,377.0,646.0,-137.0,-468.0,,,787.0,8.0
札幌,4,10,マンサニージャ,菊川正達,489.0,-578.0,-686.0,-1016.0,-286.0,-158.0,,,-2235.0,14.0
札幌,4,11,コワンニシタガウ,庄野靖志,0.0,-179.0,649.0,1041.0,244.0,1203.0,,,2958.0,5.0
札幌,4,12,ブライスフェアリー,堀内岳志,-114.0,624.0,350.0,-577.0,-761.0,-512.0,,,-990.0,11.0
札幌,4,13,ケナゲ,和田雄二,605.0,902.0,-849.0,961.0,-1879.0,-638.0,,,-898.0,10.0
