場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
中山,1,1,フローレスカラーズ,丹内祐次,-232.0,697.0,54.0,2149.0,1778.0,,4446.0,2.0
中山,1,2,セルレーヴ,原優介　,-575.0,-2246.0,-351.0,-1187.0,-2011.0,,-6370.0,14.0
中山,1,3,タイセイルビー,三浦皇成,402.0,1075.0,1764.0,-24.0,687.0,,3904.0,3.0
中山,1,4,ビレッジルイーザ,荻野極　,892.0,796.0,1668.0,-316.0,389.0,,3429.0,4.0
中山,1,5,スターキャンディ,小林脩斗,437.0,-1118.0,738.0,-401.0,275.0,,-69.0,7.0
中山,1,6,アスコットヴェール,佐々木大,143.0,-258.0,-1647.0,-2305.0,332.0,,-3735.0,12.0
中山,1,7,アースアクシス,戸崎圭太,-784.0,330.0,-1758.0,-779.0,-1094.0,,-4085.0,13.0
中山,1,8,エコロストーム,津村明秀,-228.0,2377.0,-338.0,298.0,-1008.0,,1101.0,6.0
中山,1,9,イヌボウノキラメキ,長浜鴻緒,2247.0,-226.0,786.0,1673.0,1497.0,,5977.0,1.0
中山,1,10,ニューカワイイ,石田拓郎,-312.0,997.0,-793.0,-322.0,192.0,,-238.0,8.0
中山,1,11,クイーンズホリデー,岩田康誠,318.0,-856.0,-51.0,1457.0,386.0,,1254.0,5.0
中山,1,12,ゴールドビリーヴ,田辺裕信,-387.0,-99.0,-541.0,66.0,-66.0,,-1027.0,9.0
中山,1,13,ロット,嶋田純次,-233.0,-336.0,-84.0,-605.0,-489.0,,-1747.0,11.0
中山,1,14,モーニンムスメ,遠藤汰月,-4263.0,-7636.0,-6073.0,-2147.0,-3188.0,,-23307.0,15.0
中山,1,15,フライスカイハイ,吉田豊　,-443.0,-619.0,212.0,-68.0,-624.0,,-1542.0,10.0
中山,2,1,ジェネラスキング,佐々木大,143.0,-258.0,-1647.0,-2305.0,332.0,,-3735.0,13.0
中山,2,2,クリュメノス,長浜鴻緒,2247.0,-226.0,786.0,1673.0,1497.0,,5977.0,1.0
中山,2,3,ドゥーニ,津村明秀,-228.0,2377.0,-338.0,298.0,-1008.0,,1101.0,6.0
中山,2,4,ウィリーズロック,原優介　,-575.0,-2246.0,-351.0,-1187.0,-2011.0,,-6370.0,16.0
中山,2,5,ミスターキャンベラ,戸崎圭太,-784.0,330.0,-1758.0,-779.0,-1094.0,,-4085.0,14.0
中山,2,6,エオリアンリッジ,大野拓弥,-510.0,-326.0,-724.0,-604.0,-45.0,,-2209.0,12.0
中山,2,7,セブンワンダーズ,斎藤新　,-246.0,401.0,647.0,-1369.0,-1090.0,,-1657.0,9.0
中山,2,8,マイネルスラーヴァ,柴田大知,485.0,-542.0,-1013.0,-1015.0,387.0,,-1698.0,10.0
中山,2,9,コパノエイダン,田辺裕信,-387.0,-99.0,-541.0,66.0,-66.0,,-1027.0,8.0
中山,2,10,ブライトラン,佐藤翔馬,1530.0,-19.0,-188.0,-2226.0,1035.0,,132.0,7.0
中山,2,11,カンフーヒーロー,木幡巧也,-1633.0,955.0,473.0,-405.0,-1294.0,,-1904.0,11.0
中山,2,12,ヴァンデスペランス,岩田康誠,318.0,-856.0,-51.0,1457.0,386.0,,1254.0,5.0
中山,2,13,ウェイヴメカニクス,荻野極　,892.0,796.0,1668.0,-316.0,389.0,,3429.0,4.0
中山,2,14,エイシンニラク,菊沢一樹,-603.0,2470.0,1138.0,174.0,830.0,,4009.0,3.0
中山,2,15,ダゴベルト,丹内祐次,-232.0,697.0,54.0,2149.0,1778.0,,4446.0,2.0
中山,2,16,レイズレガシー,横山武史,-669.0,-365.0,-2781.0,-1532.0,-878.0,,-6225.0,15.0
中山,3,1,コハクロン,斎藤新　,-246.0,401.0,647.0,32.0,-1090.0,,-256.0,8.0
中山,3,2,ピグマリオン,佐々木大,143.0,-258.0,-1647.0,1158.0,332.0,,-272.0,9.0
中山,3,3,シーシェル,武藤雅　,477.0,472.0,694.0,-555.0,-433.0,,655.0,5.0
中山,3,4,ミルトハーバー,田辺裕信,-387.0,-99.0,-541.0,102.0,-66.0,,-991.0,12.0
中山,3,5,チッタデラモーレ,谷原柚希,-1657.0,-2525.0,-224.0,-853.0,-1304.0,,-6563.0,15.0
中山,3,6,デルマアソ,木幡巧也,-1633.0,955.0,473.0,875.0,-1294.0,,-624.0,10.0
中山,3,7,アシャカバッハ,石田拓郎,-312.0,997.0,-793.0,-926.0,192.0,,-842.0,11.0
中山,3,8,アンジュブルー,野中悠太,-907.0,-350.0,-922.0,-30.0,-2246.0,,-4455.0,13.0
中山,3,9,エコロバロン,菊沢一樹,-603.0,2470.0,1138.0,3221.0,830.0,,7056.0,1.0
中山,3,10,タイセイギガース,丹内祐次,-232.0,697.0,54.0,-913.0,1778.0,,1384.0,4.0
中山,3,11,ミリオングローリー,長浜鴻緒,2247.0,-226.0,786.0,864.0,1497.0,,5168.0,2.0
中山,3,12,イゲマジャ,佐藤翔馬,1530.0,-19.0,-188.0,1683.0,1035.0,,4041.0,3.0
中山,3,13,ロイヤルスパイア,横山武史,-669.0,-365.0,-2781.0,-1275.0,-878.0,,-5968.0,14.0
中山,3,14,キイチムーブメント,小林脩斗,437.0,-1118.0,738.0,253.0,275.0,,585.0,6.0
中山,3,15,ゴールドパレード,原優介　,-575.0,-2246.0,-351.0,-1496.0,-2011.0,,-6679.0,16.0
中山,3,16,ベアゴーフォー,松岡正海,1247.0,178.0,-2061.0,-1050.0,1728.0,,42.0,7.0
中山,4,1,ティブロン,横山琉人,-60.0,-1084.0,609.0,1717.0,27.0,,1209.0,5.0
中山,4,2,オーパパ,斎藤新　,-246.0,401.0,647.0,-1369.0,-1090.0,,-1657.0,11.0
中山,4,3,セイントクーヤ,原優介　,-575.0,-2246.0,-351.0,-1187.0,-2011.0,,-6370.0,15.0
中山,4,4,ナイトバード,三浦皇成,402.0,1075.0,1764.0,-24.0,687.0,,3904.0,3.0
中山,4,5,ハイランダー,丹内祐次,-232.0,697.0,54.0,2149.0,1778.0,,4446.0,2.0
中山,4,6,パワポケグッド,小林凌大,339.0,-142.0,-58.0,-198.0,-271.0,,-330.0,8.0
中山,4,7,コパノミラノ,柴田大知,485.0,-542.0,-1013.0,-1015.0,387.0,,-1698.0,12.0
中山,4,8,イナズマダイモン,ルメール,-240.0,-197.0,-108.0,191.0,-494.0,,-848.0,9.0
中山,4,9,タマモブレイキン,佐藤翔馬,1530.0,-19.0,-188.0,-2226.0,1035.0,,132.0,6.0
中山,4,10,ガイストゼーゲン,江田照男,-335.0,1307.0,-3669.0,-249.0,-504.0,,-3450.0,14.0
中山,4,11,アオハルブルース,田辺裕信,-387.0,-99.0,-541.0,66.0,-66.0,,-1027.0,10.0
中山,4,12,ララムーティエ,小林脩斗,437.0,-1118.0,738.0,-401.0,275.0,,-69.0,7.0
中山,4,13,メディチパワー,木幡巧也,-1633.0,955.0,473.0,-405.0,-1294.0,,-1904.0,13.0
中山,4,14,ルージュノヴァ,長浜鴻緒,2247.0,-226.0,786.0,1673.0,1497.0,,5977.0,1.0
中山,4,15,レプレセンタル,荻野極　,892.0,796.0,1668.0,-316.0,389.0,,3429.0,4.0
中山,4,16,ベンガルボダイジュ,遠藤汰月,-4263.0,-7636.0,-6073.0,-2147.0,-3188.0,,-23307.0,16.0
中山,5,1,スカイプライド,原優介　,-575.0,-2246.0,-2587.0,-1496.0,-2011.0,,-8915.0,15.0
中山,5,2,ユマハム,三浦皇成,402.0,1075.0,-899.0,996.0,687.0,,2261.0,6.0
中山,5,3,サドルトウショウ,野中悠太,-907.0,-350.0,-1165.0,-30.0,-2246.0,,-4698.0,14.0
中山,5,4,ヤマニンアレシス,大野拓弥,-510.0,-326.0,1117.0,1084.0,-45.0,,1320.0,8.0
中山,5,5,マンサニージャ,佐々木大,143.0,-258.0,796.0,1158.0,332.0,,2171.0,7.0
中山,5,6,ゴートゥーバラモン,遠藤汰月,-4263.0,-7636.0,-3767.0,-7583.0,-3188.0,,-26437.0,16.0
中山,5,7,ハチマン,横山和生,808.0,-47.0,295.0,-264.0,1760.0,,2552.0,5.0
中山,5,8,ホウオウギンガ,丸田恭介,2212.0,-192.0,52.0,1602.0,2175.0,,5849.0,2.0
中山,5,9,レピュニット,横山武史,-669.0,-365.0,-119.0,-1275.0,-878.0,,-3306.0,13.0
中山,5,10,ヨウタウッドテール,伊藤工真,96.0,332.0,-795.0,256.0,146.0,,35.0,9.0
中山,5,11,アイムイン,ルメール,-240.0,-197.0,831.0,45.0,-494.0,,-55.0,10.0
中山,5,12,タケショウカイザー,岩田康誠,318.0,-856.0,36.0,-1436.0,386.0,,-1552.0,11.0
中山,5,13,ラヴミーモア,丹内祐次,-232.0,697.0,1654.0,-913.0,1778.0,,2984.0,4.0
中山,5,14,グランフルス,菊沢一樹,-603.0,2470.0,2406.0,3221.0,830.0,,8324.0,1.0
中山,5,15,スタンダールロマン,松岡正海,1247.0,178.0,1526.0,-1050.0,1728.0,,3629.0,3.0
中山,5,16,ヴェガリア,斎藤新　,-246.0,401.0,-2155.0,32.0,-1090.0,,-3058.0,12.0
中山,6,1,システマソラー,佐々木大,143.0,344.0,-1647.0,-2305.0,332.0,,-3133.0,11.0
