場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,フローレスカラーズ,高木登　,506.0,423.0,1231.0,841.0,224.0,176.0,,,3401.0,4.0
中山,1,2,セルレーヴ,田中博康,86.0,-97.0,246.0,-14.0,-57.0,-247.0,-706.0,,-789.0,9.0
中山,1,3,タイセイルビー,千葉直人,1585.0,1698.0,868.0,2154.0,-110.0,174.0,,,6369.0,2.0
中山,1,4,ビレッジルイーザ,伊藤圭三,-2234.0,-1193.0,995.0,471.0,-486.0,-756.0,,,-3203.0,12.0
中山,1,5,スターキャンディ,松山将樹,-1129.0,646.0,177.0,-615.0,539.0,-565.0,-225.0,,-1172.0,10.0
中山,1,6,アスコットヴェール,竹内正洋,541.0,1074.0,451.0,134.0,-388.0,397.0,,,2209.0,5.0
中山,1,7,アースアクシス,栗田徹　,-330.0,-1088.0,-1108.0,-1322.0,9.0,-778.0,,,-4617.0,14.0
中山,1,8,エコロストーム,千葉直人,1585.0,1698.0,868.0,2154.0,-110.0,174.0,,,6369.0,2.0
中山,1,9,イヌボウノキラメキ,嘉藤貴行,149.0,-272.0,146.0,-474.0,-275.0,291.0,,,-435.0,8.0
中山,1,10,ニューカワイイ,中川公成,-942.0,164.0,6.0,978.0,-383.0,-603.0,440.0,,-340.0,7.0
中山,1,11,クイーンズホリデー,林徹　　,9.0,180.0,-466.0,332.0,321.0,-307.0,,,69.0,6.0
中山,1,12,ゴールドビリーヴ,鈴木慎太,948.0,1182.0,1660.0,1485.0,433.0,1151.0,,,6859.0,1.0
中山,1,13,ロット,本間忍　,-294.0,277.0,-879.0,-613.0,-1261.0,-1717.0,59.0,,-4428.0,13.0
中山,1,14,モーニンムスメ,加藤和宏,-475.0,-1296.0,-1698.0,-334.0,-3048.0,-3341.0,,,-10192.0,15.0
中山,1,15,フライスカイハイ,菊川正達,-890.0,-578.0,132.0,-1016.0,-286.0,-158.0,,,-2796.0,11.0
中山,2,1,ジェネラスキング,久保田貴,-282.0,-478.0,507.0,-465.0,85.0,-453.0,,,-1086.0,7.0
中山,2,2,クリュメノス,室井潔　,,,,,,,,,,
中山,2,3,ドゥーニ,矢嶋大樹,-170.0,-136.0,-1789.0,1320.0,-1420.0,-1151.0,1229.0,,-2117.0,8.0
中山,2,4,ウィリーズロック,黒岩陽一,-20.0,-325.0,-15.0,300.0,220.0,-71.0,,,89.0,6.0
中山,2,5,ミスターキャンベラ,稲垣幸雄,820.0,102.0,1030.0,667.0,480.0,820.0,,,3919.0,1.0
中山,2,6,エオリアンリッジ,尾関知人,-600.0,-1140.0,-1991.0,-1939.0,-632.0,-976.0,-513.0,,-7791.0,14.0
中山,2,7,セブンワンダーズ,斎藤誠　,241.0,738.0,320.0,50.0,-1459.0,327.0,,,217.0,5.0
中山,2,8,マイネルスラーヴァ,高木登　,506.0,423.0,1231.0,841.0,224.0,176.0,,,3401.0,2.0
中山,2,9,コパノエイダン,上原博之,752.0,191.0,254.0,541.0,332.0,1089.0,,,3159.0,3.0
中山,2,10,ブライトラン,尾形和幸,-577.0,-431.0,-1654.0,-1011.0,-3.0,-968.0,,,-4644.0,12.0
中山,2,11,カンフーヒーロー,的場均　,-794.0,-870.0,-4228.0,-1273.0,-984.0,-2084.0,,,-10233.0,15.0
中山,2,12,ヴァンデスペランス,中舘英二,700.0,-785.0,-752.0,-2147.0,-244.0,-282.0,,,-3510.0,11.0
中山,2,13,ウェイヴメカニクス,萩原清　,-238.0,588.0,257.0,381.0,321.0,107.0,,,1416.0,4.0
中山,2,14,エイシンニラク,勢司和浩,-576.0,-1930.0,-1500.0,-1853.0,-1079.0,-757.0,,,-7695.0,13.0
中山,2,15,ダゴベルト,宮田敬介,-914.0,-125.0,-845.0,360.0,-436.0,-1153.0,,,-3113.0,10.0
中山,2,16,レイズレガシー,高柳瑞樹,-343.0,48.0,-865.0,163.0,-824.0,-319.0,,,-2140.0,9.0
中山,3,1,コハクロン,尾形和幸,-577.0,-431.0,-1654.0,-1011.0,-1390.0,-968.0,,,-6031.0,14.0
中山,3,2,ピグマリオン,斎藤誠　,241.0,738.0,320.0,50.0,1257.0,327.0,,,2933.0,7.0
中山,3,3,シーシェル,武藤善則,327.0,1210.0,-130.0,707.0,515.0,824.0,,,3453.0,5.0
中山,3,4,ミルトハーバー,鈴木慎太,948.0,1182.0,1660.0,1485.0,2258.0,1151.0,,,8684.0,1.0
中山,3,5,チッタデラモーレ,伊藤圭三,-2234.0,-1193.0,995.0,471.0,133.0,-756.0,,,-2584.0,11.0
中山,3,6,デルマアソ,田島俊明,-8.0,-1166.0,409.0,-351.0,-504.0,137.0,,,-1483.0,10.0
中山,3,7,アシャカバッハ,小笠倫弘,-292.0,-817.0,-235.0,-863.0,178.0,-311.0,-559.0,,-2899.0,12.0
中山,3,8,アンジュブルー,稲垣幸雄,820.0,102.0,1030.0,667.0,854.0,820.0,,,4293.0,3.0
中山,3,9,エコロバロン,菊沢隆徳,-382.0,-11.0,-166.0,-123.0,949.0,-625.0,,,-358.0,9.0
中山,3,10,タイセイギガース,伊藤圭三,-2234.0,-1193.0,995.0,471.0,133.0,-756.0,-449.0,,-3033.0,13.0
中山,3,11,ミリオングローリー,蛯名正義,685.0,1505.0,-301.0,-136.0,460.0,916.0,,,3129.0,6.0
中山,3,12,イゲマジャ,清水英克,595.0,1230.0,-208.0,679.0,1305.0,1817.0,,,5418.0,2.0
中山,3,13,ロイヤルスパイア,栗田徹　,-330.0,-1088.0,-1108.0,-1322.0,-1499.0,-778.0,,,-6125.0,15.0
中山,3,14,キイチムーブメント,青木孝文,-34.0,100.0,-187.0,214.0,-134.0,1195.0,,,1154.0,8.0
中山,3,15,ゴールドパレード,天間昭一,-613.0,-1640.0,-1804.0,-2055.0,-1810.0,-3050.0,,,-10972.0,16.0
中山,3,16,ベアゴーフォー,杉浦宏昭,324.0,815.0,245.0,108.0,929.0,1516.0,,,3937.0,4.0
中山,4,1,ティブロン,矢嶋大樹,-170.0,-136.0,-1789.0,1320.0,-1420.0,-1151.0,,,-3346.0,14.0
中山,4,2,オーパパ,斎藤誠　,241.0,738.0,320.0,50.0,-1459.0,327.0,,,217.0,8.0
中山,4,3,セイントクーヤ,黒岩陽一,-20.0,-325.0,-15.0,300.0,220.0,-71.0,,,89.0,9.0
中山,4,4,ナイトバード,田村康仁,-776.0,-169.0,99.0,-55.0,-1185.0,-1427.0,,,-3513.0,15.0
中山,4,5,ハイランダー,萩原清　,-238.0,588.0,257.0,381.0,321.0,107.0,,,1416.0,5.0
中山,4,6,パワポケグッド,大和田成,-921.0,706.0,313.0,230.0,-1868.0,-1393.0,,,-2933.0,11.0
中山,4,7,コパノミラノ,上原博之,752.0,191.0,254.0,541.0,332.0,1089.0,,,3159.0,3.0
中山,4,8,イナズマダイモン,宮田敬介,-914.0,-125.0,-845.0,360.0,-436.0,-1153.0,,,-3113.0,12.0
中山,4,9,タマモブレイキン,伊藤圭三,-2234.0,-1193.0,995.0,471.0,-486.0,-756.0,,,-3203.0,13.0
中山,4,10,ガイストゼーゲン,高木登　,506.0,423.0,1231.0,841.0,224.0,176.0,,,3401.0,1.0
中山,4,11,アオハルブルース,栗田徹　,-330.0,-1088.0,-1108.0,-1322.0,9.0,-778.0,,,-4617.0,16.0
中山,4,12,ララムーティエ,青木孝文,-34.0,100.0,-187.0,214.0,-54.0,1195.0,-58.0,,1176.0,6.0
中山,4,13,メディチパワー,中川公成,-942.0,164.0,6.0,978.0,-383.0,-603.0,440.0,,-340.0,10.0
中山,4,14,ルージュノヴァ,萱野浩二,1875.0,877.0,-114.0,-704.0,321.0,370.0,82.0,,2707.0,4.0
中山,4,15,レプレセンタル,池上昌和,406.0,179.0,-319.0,-784.0,680.0,847.0,,,1009.0,7.0
中山,4,16,ベンガルボダイジュ,杉浦宏昭,324.0,815.0,245.0,108.0,252.0,1516.0,,,3260.0,2.0
中山,5,1,スカイプライド,黒岩陽一,-20.0,-325.0,525.0,300.0,128.0,-71.0,,,537.0,3.0
中山,5,2,ユマハム,田中博康,86.0,-97.0,-1190.0,-14.0,-414.0,-247.0,-706.0,,-2582.0,10.0
中山,5,3,サドルトウショウ,萱野浩二,1875.0,877.0,-229.0,-704.0,-395.0,370.0,-303.0,,1491.0,2.0
中山,5,4,ヤマニンアレシス,堀内岳志,-656.0,624.0,350.0,-577.0,-549.0,-512.0,,,-1320.0,7.0
中山,5,5,マンサニージャ,菊川正達,-890.0,-578.0,-686.0,-1016.0,-290.0,-158.0,562.0,,-3056.0,11.0
中山,5,6,ゴートゥーバラモン,伊藤伸一,-208.0,-3515.0,-1670.0,-2722.0,-3273.0,-1675.0,,,-13063.0,16.0
中山,5,7,ハチマン,柄崎将寿,-576.0,-1650.0,-450.0,-1177.0,-1779.0,-1044.0,,,-6676.0,14.0
中山,5,8,ホウオウギンガ,大竹正博,-66.0,695.0,-427.0,51.0,-821.0,-140.0,,,-708.0,5.0
中山,5,9,レピュニット,宮田敬介,-914.0,-125.0,45.0,360.0,-411.0,-1153.0,,,-2198.0,9.0
中山,5,10,ヨウタウッドテール,清水英克,595.0,1230.0,2093.0,679.0,1305.0,1817.0,,,7719.0,1.0
中山,5,11,アイムイン,加藤征弘,-427.0,466.0,-181.0,-191.0,-310.0,-552.0,,,-1195.0,6.0
中山,5,12,タケショウカイザー,奥村武　,-837.0,-411.0,634.0,-563.0,-1003.0,-21.0,186.0,,-2015.0,8.0
中山,5,13,ラヴミーモア,尾関知人,-600.0,-1140.0,-1551.0,-1939.0,-3153.0,-976.0,-513.0,,-9872.0,15.0
中山,5,14,グランフルス,矢野英一,-152.0,-133.0,-932.0,-328.0,-1175.0,-971.0,-316.0,,-4007.0,12.0
中山,5,15,スタンダールロマン,堀内岳志,-656.0,624.0,350.0,-577.0,-549.0,-512.0,905.0,,-415.0,4.0
中山,5,16,ヴェガリア,栗田徹　,-330.0,-1088.0,-374.0,-1322.0,-1499.0,-778.0,,,-5391.0,13.0
中山,6,1,システマソラー,橋田宜長,,,,,,,,,,
中山,6,2,デルマホダカ,菊沢隆徳,-382.0,-395.0,-166.0,-123.0,-791.0,-625.0,,,-2482.0,9.0
中山,6,3,サンダーヴィント,高木登　,506.0,244.0,1231.0,841.0,224.0,176.0,776.0,,3998.0,4.0
中山,6,4,ガンダ,斎藤誠　,241.0,-206.0,320.0,50.0,-1459.0,327.0,,,-727.0,8.0
中山,6,5,ホールドザデイ,田中勝春,916.0,1235.0,-17.0,563.0,683.0,1228.0,,,4608.0,2.0
中山,6,6,オクトーバーナイン,稲垣幸雄,820.0,851.0,1030.0,667.0,480.0,820.0,,,4668.0,1.0
中山,6,7,ハイライトニング,嘉藤貴行,149.0,-198.0,146.0,-474.0,-275.0,291.0,,,-361.0,6.0
中山,6,8,ファイアマン,上原博之,752.0,-295.0,254.0,541.0,332.0,1089.0,296.0,,2969.0,5.0
中山,6,9,パッセージピーク,田村康仁,-776.0,-361.0,99.0,-55.0,-1185.0,-1427.0,-31.0,,-3736.0,13.0
中山,6,10,サンデーパーティー,相沢郁　,479.0,-755.0,-696.0,-1752.0,-1087.0,-129.0,-1735.0,,-5675.0,14.0
中山,6,11,チェリヴェント,清水久詞,643.0,-72.0,-449.0,-1543.0,-1336.0,-277.0,,,-3034.0,12.0
中山,6,12,テンカムテキ,林徹　　,9.0,-469.0,-466.0,332.0,321.0,-307.0,,,-580.0,7.0
中山,6,13,ステラデルークス,鈴木伸尋,-776.0,-1347.0,-376.0,660.0,-337.0,-506.0,,,-2682.0,10.0
中山,6,14,オトシダマ,金成貴史,453.0,780.0,1978.0,-86.0,1100.0,181.0,,,4406.0,3.0
中山,6,15,エスシービクトリア,村田一誠,-1734.0,-486.0,-2025.0,-1170.0,-1327.0,-2085.0,,,-8827.0,15.0
中山,6,16,ベルウッドピース,中舘英二,700.0,-303.0,-752.0,-2147.0,-244.0,-282.0,,,-3028.0,11.0
中山,7,1,ダノンピクチャー,田中博康,86.0,65.0,-1190.0,-316.0,-128.0,-247.0,,,-1730.0,5.0
中山,7,2,ペネトレイトゴー,戸田博文,135.0,-1419.0,-83.0,-1507.0,115.0,-207.0,-552.0,,-3518.0,7.0
中山,7,3,ジャスティンライズ,大和田成,-921.0,218.0,-11.0,-734.0,-124.0,-1393.0,-867.0,,-3832.0,10.0
中山,7,4,キングズトゥルー,大竹正博,-66.0,-1197.0,-427.0,-514.0,314.0,-140.0,,,-2030.0,6.0
中山,7,5,テイキットイージー,萱野浩二,1875.0,-821.0,-229.0,-895.0,-614.0,370.0,136.0,,-178.0,4.0
中山,7,6,オリオアルセーリオ,木村哲也,13.0,-309.0,750.0,-187.0,285.0,2.0,1.0,,555.0,2.0
中山,7,7,ノクターン,木村哲也,13.0,-309.0,750.0,-187.0,285.0,2.0,1.0,,555.0,2.0
中山,7,8,ラムゼイテソーロ,西田雄一,813.0,-1208.0,-1907.0,-841.0,53.0,245.0,-850.0,,-3695.0,8.0
中山,7,9,トラストボス,高橋文雅,-601.0,-334.0,-882.0,-821.0,-187.0,-821.0,-169.0,,-3815.0,9.0
中山,7,10,ヴァレッタカズマ,藤野健太,274.0,918.0,1130.0,-857.0,-364.0,2286.0,-1673.0,,1714.0,1.0
中山,8,1,パシーヴ,上原博之,752.0,-295.0,254.0,-457.0,-140.0,1089.0,,,1203.0,4.0
中山,8,2,キングプロフィット,天間昭一,-613.0,-868.0,-1804.0,-767.0,-1810.0,-3050.0,-856.0,,-9768.0,15.0
中山,8,3,ハーフェン,新開幸一,-66.0,-890.0,-716.0,96.0,-323.0,-628.0,58.0,,-2469.0,9.0
中山,8,4,カツノテンス,伊藤伸一,-208.0,-235.0,-2874.0,-501.0,-3273.0,-1675.0,,,-8766.0,14.0
中山,8,5,ソードマスター,斎藤誠　,241.0,-206.0,320.0,-812.0,1257.0,327.0,,,1127.0,5.0
中山,8,6,アームズクイーン,武藤善則,327.0,-71.0,-130.0,-343.0,515.0,824.0,-390.0,,732.0,6.0
中山,8,7,キョウエイスレーヴ,萱野浩二,1875.0,-821.0,-114.0,455.0,-395.0,370.0,,,1370.0,3.0
中山,8,8,オオゾラヒバリ,秋本大介,,,,,,,,,,
中山,8,9,アイスブレイカー,伊坂重信,-1332.0,-1926.0,-845.0,-368.0,-870.0,-1936.0,,,-7277.0,13.0
中山,8,10,プルシャプラ,池上昌和,406.0,-409.0,-319.0,114.0,757.0,847.0,,,1396.0,2.0
中山,8,11,ナインオブレター,佐藤吉勝,-1287.0,1013.0,-744.0,253.0,335.0,-1333.0,1012.0,,-751.0,7.0
中山,8,12,アイアムイチバン,奥平雅士,114.0,-251.0,-572.0,-259.0,-1258.0,74.0,-77.0,,-2229.0,8.0
中山,8,13,シスター,勢司和浩,-576.0,-1376.0,-1500.0,-454.0,-1648.0,-757.0,,,-6311.0,12.0
中山,8,14,ザローズハーツ,大竹正博,-66.0,-1197.0,-400.0,-514.0,-821.0,-140.0,258.0,,-2880.0,10.0
中山,8,15,トモジャシーマ,鈴木伸尋,-776.0,-1347.0,-376.0,-2131.0,-657.0,-506.0,,,-5793.0,11.0
中山,8,16,ミツカネリブラ,清水英克,595.0,1150.0,-208.0,368.0,1305.0,1817.0,,,5027.0,1.0
