場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
函館,1,未勝利,ダート,1000,稍重,1,ラピッドテソーロ,2歳,丹内祐次,畠山吉宏,逃げ,,,短距離,右回り,ダ道悪,Lv1 ,キタサンブラック,,距離短縮,2,B,12.3,2.0,12.3,2.0,,,,,D,,,,
函館,1,未勝利,ダート,1000,稍重,2,タイガーストリート,2歳,小沢大仁,大橋勇樹,先行,,,短距離,右回り,ダ道悪,Lv1 ,フィレンツェファイア,,距離短縮,7,D,12.4,3.0,12.4,3.0,,,,,D,,,,
函館,1,未勝利,ダート,1000,稍重,3,ラストモーメント,2歳,古川吉洋,北出成人,追込,,,短距離,右回り,ダ道悪,Lv1 ,ゴールドドリーム,,距離短縮,5,D,12.6,5.0,12.6,5.0,,,,,D,,,,
函館,1,未勝利,ダート,1000,稍重,4,ブルドッグミトス,2歳,舟山瑠泉,安達昭夫,差し,,,短距離,右回り,ダ道悪,Lv1 ,ブルドッグボス,,距離短縮,8,D,12.1,1.0,12.1,1.0,,,,,B,,,,
函館,1,未勝利,ダート,1000,稍重,5,クラウスーラ,2歳,横山武史,小栗実,先行,100.0,100.0,短距離,右回り,ダ道悪,Lv1 ,ニューイヤーズデイ,,,1,B,12.8,8.0,12.8,8.0,37.0,2.0,36.7,1.0,C,,,,
函館,1,未勝利,ダート,1000,稍重,6,セイウンコハルタ,2歳,長浜鴻緒,柄崎将寿,先行,,,短距離,右回り,ダ道悪,Lv1 ,リーチザクラウン,,距離短縮,10,D,12.4,3.0,12.4,3.0,,,,,D,,,,
函館,1,未勝利,ダート,1000,稍重,7,ウメヒナタ,2歳,佐々木大,橋田宜長,先行,,,短距離,右回り,ダ道悪,Lv1 ,デクラレーションオブウォー,,距離短縮,3,C,12.6,5.0,12.6,5.0,,,,,C,,,,
函館,1,未勝利,ダート,1000,稍重,8,ベイビーブラザー,2歳,吉田隼人,安達昭夫,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv1 ,ホットロッドチャーリー,,,6,D,13.1,10.0,13.1,10.0,37.3,4.0,38.0,3.0,C,,,,
函館,1,未勝利,ダート,1000,稍重,9,ロゼハイスクール,2歳,古川奈穂,小崎憲,先行,0.0,0.0,短距離,右回り,ダ道悪,Lv1 ,ミスチヴィアスアレックス,連闘,,9,D,13.4,11.0,13.4,11.0,39.2,5.0,38.5,4.0,C,,,,
函館,1,未勝利,ダート,1000,稍重,10,ワイドウィンザー,2歳,斎藤新,西園翔太,先行,100.0,100.0,短距離,右回り,ダ道悪,Lv1 ,ワイドファラオ,,,4,C,12.7,7.0,12.7,7.0,36.7,1.0,37.5,2.0,C,,,,
