場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
東京,1,未勝利,障害,3000,良,1,サルヴァトーレ,5歳以上,草野太郎,和田正一,差し,,,長距離,左回り,,,キズナ,休明初戦,距離延長,3,C,12.0,1.0,,,33.9,1.0,36.4,1.0,C,C,B,E,A
東京,1,未勝利,障害,3000,良,2,ベラトール,4歳,大江原圭,西田雄一,追込,,,長距離,左回り,,,ミッキーグローリー,休明初戦,距離延長,8,D,13.0,12.0,,,,,,,C,B,A,C,C
東京,1,未勝利,障害,3000,良,3,コルデアニル,5歳以上,黒岩悠,金成貴史,追込,,,長距離,左回り,,,モーリス,,距離延長,7,D,12.9,11.0,,,,,,,C,C,C,B,C
東京,1,未勝利,障害,3000,良,4,ワキノノーブル,5歳以上,難波剛健,宮本博,差し,,,長距離,左回り,,,トウケイヘイロー,休明初戦,距離延長,12,E,12.2,2.0,,,35.5,2.0,39.6,5.0,C,B,B,C,D
東京,1,未勝利,障害,3000,良,5,モナコブル,5歳以上,五十嵐雄,岩戸孝樹,差し,,,長距離,左回り,,,ニューイヤーズデイ,休明初戦,距離延長,9,D,12.3,3.0,13.6,2.0,36.0,3.0,36.5,2.0,C,E,C,C,C
東京,1,未勝利,障害,3000,良,6,ボールドハーテッド,4歳,伴啓太,平岩大典,差し,,,長距離,左回り,,,マジェスティックウォリアー,休明2走,距離延長,11,E,12.5,7.0,,,37.0,5.0,38.5,3.0,C,E,C,C,C
東京,1,未勝利,障害,3000,良,7,ブラックシールド,5歳以上,小牧加矢,小栗実,差し,,,長距離,左回り,,,キタサンブラック,,距離延長,6,D,12.4,5.0,12.4,1.0,36.3,4.0,39.3,4.0,C,B,B,D,B
東京,1,未勝利,障害,3000,良,8,ナスノソナタ,4歳,水沼元輝,武井亮,差し,,,長距離,左回り,,,レイデオロ,休明3走,距離延長,13,E,13.2,13.0,,,,,,,C,C,C,C,D
東京,1,未勝利,障害,3000,良,9,アウスヴァール,5歳以上,森一馬,昆貢,逃げ,,,長距離,左回り,,,ノヴェリスト,休明2走,距離延長,4,C,12.3,3.0,,,,,,,C,C,B,B,E
東京,1,未勝利,障害,3000,良,10,コスモアミマネラ,5歳以上,小坂忠士,柄崎将寿,先行,,,長距離,左回り,,,Study of Man,,距離延長,2,B,12.7,10.0,,,,,,,C,C,C,C,C
東京,1,未勝利,障害,3000,良,11,シャトーホークビル,4歳,江田勇亮,加藤和宏,追込,,,長距離,左回り,,,ホークビル,休明2走,距離延長,14,E,13.3,14.0,,,,,,,C,B,D,C,
東京,1,未勝利,障害,3000,良,12,タガノバルコス,5歳以上,高田潤,秋山真一,追込,,,長距離,左回り,,,キタサンブラック,休明初戦,距離延長,5,D,12.6,8.0,,,,,,,C,C,C,C,C
東京,1,未勝利,障害,3000,良,13,フェスティヴビーム,5歳以上,小林凌大,畠山吉宏,差し,0.0,,長距離,左回り,,,リアルスティール,休明初戦,距離延長,10,D,12.6,8.0,,,,,,,C,C,C,C,C
東京,1,未勝利,障害,3000,良,14,ライラスター,5歳以上,上野翔,田中剛,先行,,,長距離,左回り,,,ロードカナロア,休明初戦,距離延長,1,B,12.4,5.0,,,,,,,C,B,B,B,C
東京,2,未勝利,ダート,1600,稍重,1,ラショナルポイント,3歳,横山武史,大竹正博,先行,,,短距離,左回り,ダ道悪,Lv2 ,ダノンキングリー,休明初戦,距離短縮,2,B,12.7,7.0,12.7,3.0,37.1,,38.8,7.0,C,B,,,
東京,2,未勝利,ダート,1600,稍重,2,ビレッジルイーザ,3歳,丹内祐次,伊藤圭三,追込,100.0,100.0,短距離,左回り,ダ道悪,Lv2 ,ノーブルミッション,,,3,C,12.3,1.0,12.3,1.0,34.9,1.0,39.1,,C,B,C,C,B
東京,2,未勝利,ダート,1600,稍重,3,アジュアカレンツ,3歳,ディー,西田雄一,差し,0.0,0.0,短距離,左回り,ダ道悪,Lv2 ,ダノンレジェンド,,距離延長,5,C,12.4,2.0,13.2,7.0,35.4,4.0,37.6,2.0,C,C,D,B,D
東京,2,未勝利,ダート,1600,稍重,4,ダイユウヴェンティ,3歳,菊沢一樹,松永康利,差し,,,短距離,左回り,ダ道悪,Lv2 ,サートゥルナーリア,,距離短縮,10,D,12.9,10.0,13.6,11.0,,,,,B,D,C,C,B
東京,2,未勝利,ダート,1600,稍重,5,コーリンクレア,3歳,石橋脩,小野次郎,差し,0.0,0.0,短距離,左回り,ダ道悪,Lv2 ,マテラスカイ,,,6,D,12.6,4.0,12.6,2.0,35.5,6.0,36.5,1.0,C,C,C,,
東京,2,未勝利,ダート,1600,稍重,6,カグヤヒメ,3歳,ゴンサル,加藤士津,,,,短距離,左回り,ダ道悪,Lv2 ,リオンディーズ,,,7,D,,,,,,,,,,,,,
東京,2,未勝利,ダート,1600,稍重,7,デルマザオウ,3歳,木幡巧也,松山将樹,追込,0.0,0.0,短距離,左回り,ダ道悪,Lv2 ,ミッキーグローリー,,,8,D,13.2,11.0,13.2,7.0,36.4,7.0,38.5,5.0,C,,,,
東京,2,未勝利,ダート,1600,稍重,8,アリストクラット,3歳,石神深道,田島俊明,差し,,,短距離,左回り,ダ道悪,Lv2 ,ダノンバラード,,距離短縮,14,E,12.7,7.0,12.7,3.0,36.8,,40.1,,D,C,D,C,C
東京,2,未勝利,ダート,1600,稍重,9,アイアンパイク,3歳,横山典弘,村田一誠,先行,100.0,100.0,短距離,左回り,ダ道悪,Lv2 ,ヘンリーバローズ,休明3走,,1,B,12.7,7.0,12.7,3.0,35.4,4.0,37.6,2.0,C,A,B,B,C
東京,2,未勝利,ダート,1600,稍重,10,アンニャンクッキー,3歳,原優介,黒岩陽一,差し,,,短距離,左回り,ダ道悪,Lv2 ,ワールドプレミア,休明初戦,,12,E,13.4,12.0,13.4,9.0,,,,,D,,,,
東京,2,未勝利,ダート,1600,稍重,11,アテナガール,3歳,石田拓郎,西田雄一,差し,,,短距離,左回り,ダ道悪,Lv2 ,アルアイン,休明3走,距離短縮,9,D,13.5,13.0,13.5,10.0,,,,,B,B,B,,
東京,2,未勝利,ダート,1600,稍重,12,ソフィアプルーマ,3歳,長浜鴻緒,上原博之,差し,0.0,0.0,短距離,左回り,ダ道悪,Lv2 ,ルヴァンスレーヴ,,,13,E,12.5,3.0,13.6,11.0,35.1,3.0,38.1,4.0,C,B,C,C,
東京,2,未勝利,ダート,1600,稍重,13,タイセイルビー,3歳,三浦皇成,千葉直人,差し,0.0,0.0,短距離,左回り,ダ道悪,Lv2 ,サトノダイヤモンド,,距離短縮,4,C,12.6,4.0,13.8,13.0,36.4,7.0,38.7,6.0,C,C,B,D,B
東京,2,未勝利,ダート,1600,稍重,14,リナクィーンアスク,3歳,小林美駒,田島俊明,差し,0.0,,短距離,左回り,ダ道悪,Lv2 ,アスクピーターパン,休明3走,距離延長,16,E,12.6,4.0,12.7,3.0,35.0,2.0,39.5,,C,C,C,,
東京,2,未勝利,ダート,1600,稍重,15,ライトハウス,3歳,佐々木大,久保田貴,差し,,,短距離,左回り,ダ道悪,Lv2 ,ダノンスマッシュ,休明初戦,距離短縮,11,D,13.6,14.0,14.2,15.0,,,,,C,B,,,
東京,2,未勝利,ダート,1600,稍重,16,クラックアスマイル,3歳,上里直汰,田島俊明,追込,0.0,,短距離,左回り,ダ道悪,Lv2 ,マインドユアビスケッツ,休明2走,距離短縮,15,E,14.0,15.0,14.0,14.0,37.5,,38.9,8.0,D,C,,,
東京,3,未勝利,ダート,1400,稍重,1,ヴェントベローチェ,3歳,北村宏司,勢司和浩,追込,0.0,0.0,短距離,左回り,ダ道悪,Lv3 ,ダノンプレミアム,休明2走,,11,D,13.2,11.0,13.6,8.0,36.7,7.0,37.7,3.0,C,C,B,C,
東京,3,未勝利,ダート,1400,稍重,2,クインズヒマワリ,3歳,長浜鴻緒,和田正一,差し,,,短距離,左回り,ダ道悪,Lv3 ,マジェスティックウォリアー,,距離延長,14,E,12.8,5.0,13.8,12.0,35.9,1.0,38.5,,C,D,,,
東京,3,未勝利,ダート,1400,稍重,3,ベセル,3歳,菊沢一樹,蛯名正義,先行,,,短距離,左回り,ダ道悪,Lv3 ,シャンハイボビー,休明2走,距離延長,6,D,12.6,3.0,12.6,2.0,35.9,1.0,38.6,,A,D,,,
東京,3,未勝利,ダート,1400,稍重,4,ロジシーザ,3歳,松岡正海,古賀慎明,差し,0.0,0.0,短距離,左回り,ダ道悪,Lv3 ,ドレフォン,,距離延長,10,D,13.0,9.0,14.2,14.0,37.3,,38.8,,D,C,C,D,
東京,3,未勝利,ダート,1400,稍重,5,カミカクシ,3歳,横山武史,竹内正洋,追込,,0.0,短距離,左回り,ダ道悪,Lv3 ,アジアエクスプレス,休明初戦,,7,D,13.7,12.0,13.7,9.0,37.3,,38.1,7.0,C,,,,
東京,3,未勝利,ダート,1400,稍重,6,ヨシウッドテール,3歳,上里直汰,清水英克,,,,短距離,左回り,ダ道悪,Lv3 ,タリスマニック,,,15,E,,,,,,,,,,,,,
東京,3,未勝利,ダート,1400,稍重,7,プリンセスダーコ,3歳,丹内祐次,清水英克,差し,0.0,0.0,短距離,左回り,ダ道悪,Lv3 ,マクフィ,,,12,E,12.9,7.0,13.2,5.0,36.2,5.0,38.0,5.0,C,B,C,C,C
