場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
東京,1,1,チュラット,水野貴広,72.0,100.0,106.0,100.0,86.0,83.0,,,91.167,14.0
東京,1,2,ジルクン,鈴木慎太,113.0,109.0,109.0,110.0,113.0,108.0,,,110.333,1.0
東京,1,3,アルマリカシバ,中舘英二,93.0,97.0,103.0,89.0,97.0,96.0,,,95.833,10.0
東京,1,4,ジョイナーテソーロ,畠山吉宏,88.0,97.0,103.0,96.0,90.0,97.0,,,95.167,11.0
東京,1,5,ロベルタカリーナ,牧光二　,103.0,110.0,104.0,106.0,103.0,105.0,,,105.167,3.0
東京,1,6,サブアトミック,伊藤圭三,99.0,95.0,103.0,103.0,101.0,99.0,,,100.0,6.0
東京,1,7,ナックメテオ,勢司和浩,66.0,79.0,88.0,85.0,94.0,83.0,,,82.5,16.0
東京,1,8,グラスティアラ,菊川正達,78.0,101.0,90.0,96.0,90.0,86.0,,,90.167,15.0
東京,1,9,マテンロウバディ,久保田貴,116.0,101.0,99.0,97.0,104.0,107.0,,,104.0,4.0
東京,1,10,ヘイケ,尾形和幸,101.0,94.0,85.0,95.0,87.0,90.0,,,92.0,13.0
東京,1,11,ウインラテアート,宗像義忠,100.0,91.0,94.0,96.0,104.0,98.0,107.0,,98.571,8.0
東京,1,12,エイトビートレター,佐藤吉勝,83.0,88.0,107.0,82.0,103.0,102.0,149.0,,102.0,5.0
東京,1,13,ラストシャリナ,矢嶋大樹,86.0,117.0,82.0,148.0,90.0,85.0,83.0,,98.714,7.0
東京,1,14,マサノユニコーン,小島茂之,107.0,104.0,98.0,104.0,107.0,112.0,,,105.333,2.0
東京,1,15,キチロクキャップ,松永康利,88.0,99.0,102.0,105.0,95.0,93.0,,,97.0,9.0
東京,1,16,レイアポポ,青木孝文,86.0,102.0,96.0,101.0,93.0,85.0,91.0,,93.429,12.0
東京,2,1,フロウオブタイム,大和田成,127.0,113.0,107.0,108.0,96.0,127.0,85.0,,109.0,1.0
東京,2,2,ユイノレクター,竹内正洋,115.0,103.0,107.0,99.0,96.0,112.0,,,105.333,2.0
東京,2,3,ヒロノビックバン,蛯名利弘,46.0,86.0,93.0,103.0,85.0,80.0,85.0,,82.571,16.0
東京,2,4,キタノヴァルカン,菊川正達,78.0,101.0,90.0,96.0,92.0,86.0,,,90.5,12.0
東京,2,5,ヘルオブアライド,小笠倫弘,90.0,92.0,100.0,90.0,89.0,99.0,,,93.333,10.0
東京,2,6,マインドミー,高橋文雅,99.0,95.0,100.0,90.0,87.0,94.0,,,94.167,8.0
東京,2,7,トーセンアシュリー,宗像義忠,100.0,91.0,94.0,96.0,99.0,98.0,,,96.333,7.0
東京,2,8,インサイト,粕谷昌央,102.0,98.0,93.0,91.0,54.0,86.0,,,87.333,15.0
東京,2,9,ブラックビート,深山雅史,69.0,105.0,98.0,100.0,102.0,87.0,,,93.5,9.0
東京,2,10,キタノマーシャル,奥平雅士,78.0,97.0,97.0,95.0,102.0,82.0,,,91.833,11.0
東京,2,11,ユガフ,和田雄二,77.0,101.0,81.0,108.0,93.0,79.0,,,89.833,13.0
東京,2,12,ドラゴンラック,相沢郁　,78.0,89.0,95.0,87.0,98.0,85.0,,,88.667,14.0
東京,2,13,ムチャスエルテ,手塚貴久,106.0,111.0,93.0,101.0,103.0,103.0,,,102.833,3.0
東京,2,14,タイセイデクスター,伊藤圭三,99.0,95.0,103.0,103.0,93.0,99.0,,,98.667,5.0
東京,2,15,ユイットムーラン,深山雅史,69.0,105.0,98.0,100.0,102.0,87.0,115.0,,96.571,6.0
東京,2,16,グロワールスカイ,加藤士津,105.0,94.0,104.0,90.0,106.0,97.0,,,99.333,4.0
東京,3,1,ベネスピラ,鹿戸雄一,104.0,139.0,101.0,99.0,110.0,110.0,,,110.5,3.0
東京,3,2,ハットメリリー,菊沢隆徳,112.0,105.0,100.0,104.0,109.0,111.0,,,106.833,4.0
東京,3,3,エイミームーン,矢野英一,102.0,87.0,92.0,94.0,93.0,91.0,,,93.167,12.0
東京,3,4,モリブトバクカジ,松山将樹,94.0,98.0,97.0,86.0,87.0,108.0,,,95.0,10.0
東京,3,5,ウーバーミッション,小西一男,98.0,130.0,98.0,102.0,93.0,90.0,,,101.833,6.0
東京,3,6,フランコジャポネ,高橋亮　,95.0,72.0,95.0,98.0,94.0,90.0,,,90.667,14.0
東京,3,7,ジーヴル,牧田和弥,112.0,101.0,99.0,92.0,93.0,116.0,,,102.167,5.0
東京,3,8,イスラコラソン,大和田成,127.0,106.0,107.0,108.0,115.0,127.0,,,115.0,2.0
東京,3,9,ノアヴィヴァーチェ,鈴木慎太,113.0,173.0,109.0,110.0,113.0,108.0,,,121.0,1.0
東京,3,10,ホウオウゴールド,栗田徹　,91.0,100.0,90.0,89.0,86.0,92.0,,,91.333,13.0
東京,3,11,ユースフルネス,小野次郎,87.0,93.0,96.0,113.0,100.0,98.0,,,97.833,8.0
東京,3,12,サーフギャラクシー,松山将樹,94.0,98.0,97.0,86.0,87.0,108.0,,,95.0,10.0
東京,3,13,リュクスビスケッツ,加藤士津,105.0,105.0,104.0,90.0,98.0,97.0,,,99.833,7.0
東京,3,14,エイチエヌハーモニ,蛯名利弘,46.0,76.0,93.0,103.0,89.0,80.0,,,81.167,16.0
東京,3,15,ロジジェンス,古賀慎明,105.0,71.0,93.0,105.0,101.0,101.0,,,96.0,9.0
東京,3,16,バスキュラリティ,羽月友彦,43.0,78.0,100.0,98.0,96.0,99.0,,,85.667,15.0
東京,4,1,エンプレスフレーム,上原博之,100.0,99.0,98.0,100.0,96.0,95.0,,,98.0,5.0
東京,4,2,ボルトテソーロ,栗田徹　,91.0,90.0,90.0,89.0,86.0,92.0,,,89.667,9.0
東京,4,3,スワッガー,武市康男,101.0,97.0,84.0,88.0,86.0,98.0,,,92.333,8.0
東京,4,4,マテンロウブレイブ,高橋亮　,95.0,102.0,95.0,98.0,94.0,90.0,,,95.667,6.0
東京,4,5,トルショー,伊藤圭三,99.0,108.0,103.0,103.0,101.0,99.0,86.0,,99.857,3.0
東京,4,6,サノノワンダー,栗田徹　,91.0,90.0,90.0,89.0,86.0,92.0,,,89.667,9.0
東京,4,7,ミライヘノカギ,上原佑紀,108.0,125.0,108.0,102.0,113.0,97.0,,,108.833,1.0
東京,4,8,スイングボーイ,伊藤伸一,82.0,110.0,82.0,77.0,94.0,89.0,93.0,,89.571,11.0
東京,4,9,パナランギン,松山将樹,94.0,92.0,97.0,86.0,87.0,108.0,,,94.0,7.0
東京,4,10,サンダーロード,杉山晴紀,108.0,106.0,105.0,106.0,106.0,107.0,,,106.333,2.0
東京,4,11,クラリネットソナタ,田中博康,98.0,101.0,101.0,102.0,95.0,94.0,104.0,,99.286,4.0
東京,5,1,カゼニナッテル,竹内正洋,115.0,103.0,102.0,99.0,96.0,112.0,,,104.5,5.0
東京,5,2,トレサフィール,稲垣幸雄,109.0,103.0,101.0,107.0,106.0,110.0,,,106.0,4.0
東京,5,3,モンツァフレイバー,久保田貴,116.0,101.0,102.0,97.0,96.0,107.0,95.0,,102.0,7.0
東京,5,4,アグネスサンキ,和田勇介,94.0,105.0,99.0,108.0,101.0,100.0,106.0,,101.857,8.0
東京,5,5,カツコノヒヤザケ,伊藤伸一,82.0,84.0,100.0,77.0,88.0,89.0,,,86.667,16.0
東京,5,6,ラファヴォリット,黒岩陽一,122.0,91.0,103.0,93.0,94.0,105.0,,,101.333,9.0
東京,5,7,ルナルーチェット,国枝栄　,99.0,86.0,95.0,86.0,95.0,94.0,,,92.5,15.0
東京,5,8,ナヴァラトゥナ,上原佑紀,108.0,95.0,111.0,102.0,105.0,97.0,127.0,,106.429,3.0
東京,5,9,キャトルエピス,栗田徹　,91.0,91.0,97.0,89.0,98.0,92.0,,,93.0,14.0
東京,5,10,マイネルフーガ,鈴木慎太,113.0,109.0,111.0,110.0,107.0,108.0,106.0,,109.143,2.0
東京,5,11,マックスキュー,鹿戸雄一,104.0,103.0,107.0,99.0,103.0,110.0,92.0,,102.571,6.0
東京,5,12,キョウエイグッド,千葉直人,137.0,118.0,113.0,110.0,77.0,133.0,,,114.667,1.0
東京,5,13,プルミエソルティ,斎藤誠　,100.0,109.0,97.0,103.0,90.0,99.0,88.0,,98.0,13.0
東京,5,14,ココモナカ,和田勇介,94.0,105.0,99.0,108.0,101.0,100.0,,,101.167,10.0
東京,5,15,マイネルトラキア,上原博之,100.0,93.0,100.0,100.0,97.0,95.0,103.0,,98.286,12.0
東京,5,16,フクチャンサクラ,加藤征弘,108.0,103.0,95.0,102.0,94.0,104.0,,,101.0,11.0
東京,6,1,トラストボス,高橋文雅,99.0,99.0,95.0,117.0,102.0,94.0,,,101.0,6.0
東京,6,2,ヒットアンドロール,宗像義忠,100.0,101.0,106.0,108.0,96.0,98.0,,,101.5,5.0
東京,6,3,イクリール,青木孝文,86.0,106.0,103.0,108.0,131.0,85.0,,,103.167,4.0
東京,6,4,ヴァンナチュール,林徹　　,94.0,95.0,95.0,88.0,83.0,91.0,93.0,,91.286,12.0
東京,6,5,イージーブリージー,伊坂重信,94.0,76.0,84.0,82.0,76.0,90.0,,,83.667,16.0
東京,6,6,ルーベンス,萩原清　,99.0,96.0,92.0,89.0,104.0,95.0,94.0,,95.571,11.0
