場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
東京,1,1,チュラット,武藤雅　,95.0,94.0,99.0,88.0,90.0,,93.2,16.0
東京,1,2,ジルクン,内田博幸,98.0,97.0,96.0,99.0,94.0,,96.8,15.0
東京,1,3,アルマリカシバ,吉田豊　,102.0,95.0,101.0,99.0,101.0,,99.6,9.0
東京,1,4,ジョイナーテソーロ,戸崎圭太,96.0,101.0,96.0,98.0,97.0,,97.6,12.0
東京,1,5,ロベルタカリーナ,木幡巧也,101.0,103.0,101.0,100.0,101.0,,101.2,6.0
東京,1,6,サブアトミック,長浜鴻緒,89.0,107.0,98.0,96.0,95.0,,97.0,14.0
東京,1,7,ナックメテオ,北村宏司,106.0,98.0,101.0,106.0,107.0,,103.6,3.0
東京,1,8,グラスティアラ,野中悠太,102.0,103.0,99.0,103.0,100.0,,101.4,5.0
東京,1,9,マテンロウバディ,菅原明良,103.0,104.0,102.0,104.0,102.0,,103.0,4.0
東京,1,10,ヘイケ,田辺裕信,101.0,103.0,98.0,100.0,102.0,,100.8,7.0
東京,1,11,ウインラテアート,原田和真,106.0,57.0,95.0,119.0,125.0,,100.4,8.0
東京,1,12,エイトビートレター,嶋田純次,130.0,99.0,95.0,101.0,116.0,,108.2,1.0
東京,1,13,ラストシャリナ,石川裕紀,100.0,97.0,100.0,99.0,97.0,,98.6,10.0
東京,1,14,マサノユニコーン,横山琉人,101.0,93.0,103.0,93.0,103.0,,98.6,10.0
東京,1,15,キチロクキャップ,木幡育也,95.0,114.0,99.0,107.0,107.0,,104.4,2.0
東京,1,16,レイアポポ,原優介　,106.0,84.0,102.0,96.0,100.0,,97.6,12.0
東京,2,1,フロウオブタイム,木幡巧也,101.0,103.0,101.0,101.0,101.0,,101.4,5.0
東京,2,2,ユイノレクター,吉田豊　,102.0,95.0,101.0,97.0,101.0,,99.2,8.0
東京,2,3,ヒロノビックバン,丸田恭介,98.0,98.0,108.0,105.0,102.0,,102.2,3.0
東京,2,4,キタノヴァルカン,内田博幸,98.0,97.0,96.0,83.0,94.0,,93.6,12.0
東京,2,5,ヘルオブアライド,嶋田純次,130.0,99.0,95.0,97.0,116.0,,107.4,1.0
東京,2,6,マインドミー,木幡育也,95.0,114.0,99.0,107.0,107.0,,104.4,2.0
東京,2,7,トーセンアシュリー,原田和真,106.0,57.0,95.0,83.0,125.0,,93.2,13.0
東京,2,8,インサイト,原優介　,106.0,84.0,102.0,99.0,100.0,,98.2,9.0
東京,2,9,ブラックビート,江田照男,79.0,111.0,89.0,86.0,83.0,,89.6,16.0
東京,2,10,キタノマーシャル,長浜鴻緒,89.0,107.0,98.0,109.0,95.0,,99.6,7.0
東京,2,11,ユガフ,柴田大知,85.0,91.0,89.0,98.0,88.0,,90.2,15.0
東京,2,12,ドラゴンラック,横山琉人,101.0,93.0,103.0,106.0,103.0,,101.2,6.0
東京,2,13,ムチャスエルテ,武藤雅　,95.0,94.0,99.0,94.0,90.0,,94.4,10.0
東京,2,14,タイセイデクスター,横山武史,92.0,100.0,92.0,97.0,91.0,,94.4,10.0
東京,2,15,ユイットムーラン,佐藤翔馬,105.0,107.0,98.0,60.0,90.0,,92.0,14.0
東京,2,16,グロワールスカイ,菅原明良,103.0,104.0,102.0,98.0,102.0,,101.8,4.0
東京,3,1,ベネスピラ,三浦皇成,104.0,103.0,104.0,101.0,99.0,,102.2,3.0
東京,3,2,ハットメリリー,長浜鴻緒,89.0,42.0,98.0,96.0,95.0,,84.0,15.0
東京,3,3,エイミームーン,木幡育也,95.0,79.0,99.0,107.0,107.0,,97.4,9.0
東京,3,4,モリブトバクカジ,丸田恭介,98.0,117.0,108.0,103.0,102.0,,105.6,2.0
東京,3,5,ウーバーミッション,小林凌大,82.0,110.0,99.0,94.0,80.0,,93.0,12.0
東京,3,6,フランコジャポネ,キング　,,,,,,,,
東京,3,7,ジーヴル,松岡正海,93.0,99.0,88.0,101.0,91.0,,94.4,10.0
東京,3,8,イスラコラソン,杉原誠人,97.0,112.0,93.0,98.0,98.0,,99.6,7.0
東京,3,9,ノアヴィヴァーチェ,菅原隆一,68.0,137.0,64.0,74.0,96.0,,87.8,14.0
東京,3,10,ホウオウゴールド,横山和生,97.0,109.0,103.0,100.0,95.0,,100.8,5.0
東京,3,11,ユースフルネス,柴田大知,85.0,96.0,89.0,84.0,88.0,,88.4,13.0
東京,3,12,サーフギャラクシー,内田博幸,98.0,83.0,96.0,99.0,94.0,,94.0,11.0
東京,3,13,リュクスビスケッツ,菅原明良,103.0,95.0,102.0,104.0,102.0,,101.2,4.0
東京,3,14,エイチエヌハーモニ,原田和真,106.0,183.0,95.0,119.0,125.0,,125.6,1.0
東京,3,15,ロジジェンス,野中悠太,102.0,98.0,99.0,103.0,100.0,,100.4,6.0
東京,3,16,バスキュラリティ,大野拓弥,95.0,101.0,95.0,102.0,98.0,,98.2,8.0
東京,4,1,エンプレスフレーム,田辺裕信,101.0,103.0,98.0,100.0,102.0,,100.8,5.0
東京,4,2,ボルトテソーロ,菅原明良,103.0,97.0,102.0,104.0,102.0,,101.6,3.0
東京,4,3,スワッガー,丸田恭介,98.0,103.0,108.0,103.0,102.0,,102.8,2.0
東京,4,4,マテンロウブレイブ,横山典弘,103.0,94.0,106.0,97.0,108.0,,101.6,3.0
東京,4,5,トルショー,長浜鴻緒,89.0,99.0,98.0,96.0,95.0,,95.4,8.0
東京,4,6,サノノワンダー,横山和生,97.0,102.0,103.0,100.0,95.0,,99.4,6.0
東京,4,7,ミライヘノカギ,キング　,,,,,,,,
東京,4,8,スイングボーイ,岩部純二,75.0,72.0,80.0,81.0,63.0,,74.2,10.0
東京,4,9,パナランギン,大野拓弥,95.0,98.0,95.0,102.0,98.0,,97.6,7.0
東京,4,10,サンダーロード,横山武史,92.0,93.0,92.0,95.0,91.0,,92.6,9.0
東京,4,11,クラリネットソナタ,坂井瑠星,108.0,106.0,106.0,107.0,106.0,,106.6,1.0
東京,5,1,カゼニナッテル,吉田豊　,102.0,95.0,94.0,97.0,101.0,,97.8,10.0
東京,5,2,トレサフィール,横山和生,97.0,96.0,102.0,104.0,95.0,,98.8,8.0
東京,5,3,モンツァフレイバー,内田博幸,98.0,97.0,90.0,83.0,94.0,,92.4,14.0
東京,5,4,アグネスサンキ,田辺裕信,101.0,103.0,106.0,101.0,102.0,,102.6,3.0
東京,5,5,カツコノヒヤザケ,原田和真,106.0,57.0,115.0,83.0,125.0,,97.2,11.0
東京,5,6,ラファヴォリット,北村宏司,106.0,98.0,105.0,101.0,107.0,,103.4,2.0
東京,5,7,ルナルーチェット,菅原明良,103.0,104.0,100.0,98.0,102.0,,101.4,5.0
東京,5,8,ナヴァラトゥナ,戸崎圭太,96.0,101.0,100.0,99.0,97.0,,98.6,9.0
東京,5,9,キャトルエピス,坂井瑠星,108.0,106.0,102.0,101.0,106.0,,104.6,1.0
東京,5,10,マイネルフーガ,野中悠太,102.0,103.0,99.0,92.0,100.0,,99.2,7.0
東京,5,11,マックスキュー,武豊　　,100.0,95.0,95.0,97.0,96.0,,96.6,12.0
東京,5,12,キョウエイグッド,原優介　,106.0,84.0,91.0,99.0,100.0,,96.0,13.0
東京,5,13,プルミエソルティ,津村明秀,101.0,105.0,104.0,96.0,105.0,,102.2,4.0
東京,5,14,ココモナカ,大野拓弥,95.0,97.0,107.0,102.0,98.0,,99.8,6.0
東京,5,15,マイネルトラキア,柴田大知,85.0,91.0,92.0,98.0,88.0,,90.8,15.0
東京,5,16,フクチャンサクラ,キング　,,,,,,,,
東京,6,1,トラストボス,菅原明良,103.0,97.0,100.0,96.0,102.0,,99.6,6.0
東京,6,2,ヒットアンドロール,佐藤翔馬,105.0,63.0,95.0,21.0,90.0,,74.8,16.0
東京,6,3,イクリール,原優介　,106.0,108.0,91.0,119.0,100.0,,104.8,4.0
東京,6,4,ヴァンナチュール,杉原誠人,97.0,103.0,107.0,75.0,98.0,,96.0,11.0
東京,6,5,イージーブリージー,横山武史,92.0,93.0,100.0,96.0,91.0,,94.4,12.0
東京,6,6,ルーベンス,田辺裕信,101.0,103.0,106.0,121.0,102.0,,106.6,1.0
東京,6,7,コレクテイニア,吉田豊　,102.0,103.0,94.0,85.0,101.0,,97.0,10.0
東京,6,8,タイセイアーサー,長浜鴻緒,89.0,99.0,103.0,55.0,95.0,,88.2,14.0
東京,6,9,マグマオーシャン,北村宏司,106.0,106.0,105.0,102.0,107.0,,105.2,3.0
東京,6,10,サンセットビュー,三浦皇成,104.0,98.0,99.0,97.0,99.0,,99.4,7.0
東京,6,11,マイネルモメンタム,石川裕紀,100.0,99.0,99.0,93.0,97.0,,97.6,8.0
東京,6,12,ボクラヲツナグモノ,伊藤工真,84.0,86.0,67.0,66.0,98.0,,80.2,15.0
東京,6,13,アンドローゼス,津村明秀,101.0,95.0,104.0,110.0,105.0,,103.0,5.0
東京,6,14,ヴァイザーバルコ,武藤雅　,95.0,91.0,82.0,107.0,90.0,,93.0,13.0
東京,6,15,ズイウンゴサイ,丸田恭介,98.0,103.0,98.0,86.0,102.0,,97.4,9.0
東京,6,16,ティムール,坂井瑠星,108.0,106.0,102.0,110.0,106.0,,106.4,2.0
東京,7,1,リプレゼント,石川裕紀,100.0,99.0,100.0,99.0,97.0,,99.0,9.0
東京,7,2,イリディセント,北村宏司,106.0,106.0,101.0,106.0,107.0,,105.2,1.0
東京,7,3,クイーンオブソウル,杉原誠人,97.0,103.0,93.0,98.0,98.0,,97.8,11.0
東京,7,4,サトノアルペジオ,丸田恭介,98.0,103.0,108.0,103.0,102.0,,102.8,2.0
東京,7,5,ニシノジーク,松岡正海,93.0,88.0,88.0,101.0,91.0,,92.2,16.0
東京,7,6,ロードブライト,大野拓弥,95.0,98.0,95.0,102.0,98.0,,97.6,12.0
東京,7,7,キングプロフィット,原優介　,106.0,108.0,102.0,96.0,100.0,,102.4,3.0
東京,7,8,アイファーバトル,長浜鴻緒,89.0,99.0,98.0,96.0,95.0,,95.4,13.0
東京,7,9,ポークテソーロ,菅原明良,103.0,97.0,102.0,104.0,102.0,,101.6,4.0
東京,7,10,ロサンゼルス,三浦皇成,104.0,98.0,104.0,101.0,99.0,,101.2,6.0
東京,7,11,ヨドノルミナス,佐藤翔馬,105.0,63.0,98.0,106.0,90.0,,92.4,15.0
東京,7,12,ヘレンキムゼー,田辺裕信,101.0,103.0,98.0,100.0,102.0,,100.8,8.0
東京,7,13,アイスブレイカー,内田博幸,98.0,90.0,96.0,99.0,94.0,,95.4,13.0
東京,7,14,エイシンホイップ,吉田豊　,102.0,103.0,101.0,99.0,101.0,,101.2,6.0
東京,7,15,トルーマンテソーロ,木幡巧也,101.0,91.0,101.0,100.0,101.0,,98.8,10.0
東京,7,16,ラッキーヤース,津村明秀,101.0,95.0,100.0,106.0,105.0,,101.4,5.0
東京,8,1,キョウエイブリッサ,丸田恭介,98.0,103.0,98.0,103.0,102.0,,100.8,3.0
東京,8,2,メタルスパーク,野中悠太,102.0,97.0,99.0,103.0,100.0,,100.2,4.0
東京,8,3,ケイケイ,大野拓弥,95.0,98.0,107.0,102.0,98.0,,100.0,7.0
東京,8,4,ナファロア,菅原明良,103.0,97.0,100.0,104.0,102.0,,101.2,2.0
東京,8,5,イゾラフェリーチェ,横山武史,92.0,93.0,100.0,95.0,91.0,,94.2,11.0
東京,8,6,ホウオウサンデー,横山和生,97.0,102.0,102.0,100.0,95.0,,99.2,8.0
東京,8,7,エイムフォーエース,三浦皇成,104.0,98.0,99.0,101.0,99.0,,100.2,4.0
